TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax caeni	Anterior_nares	#8000ff	10	0.0	4.0	#8000ff	#a2f9a0
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	4	1.0	1.0	#7effb5	#386df9
Acidovorax sp. Leaf160	R_Retroauricular_crease	#acf59a	1	0.0	5.0	#8000ff	#ecc86f
Acidovorax sp. NO-1	R_Retroauricular_crease	#acf59a	2	1.0	1.0	#7effb5	#386df9
Acidovorax sp. SD340	R_Retroauricular_crease	#acf59a	1	1.0	1.0	#7effb5	#386df9
Acidovorax temperans	L_Retroauricular_crease	#34e4d9	23	0.0	0.0	#8000ff	#8000ff
Acinetobacter bereziniae	R_Retroauricular_crease	#acf59a	3	1.0	2.0	#7effb5	#10c6e6
Acinetobacter junii	Anterior_nares	#8000ff	24	1.0	0.0	#7effb5	#8000ff
Acinetobacter parvus	R_Retroauricular_crease	#acf59a	3	1.0	2.0	#7effb5	#10c6e6
Acinetobacter schindleri	R_Retroauricular_crease	#acf59a	1	2.0	1.0	#ff0000	#386df9
Acinetobacter soli	R_Retroauricular_crease	#acf59a	2	2.0	2.0	#ff0000	#10c6e6
Acinetobacter sp. Ag2	R_Retroauricular_crease	#acf59a	3	1.0	2.0	#7effb5	#10c6e6
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#7effb5	#10c6e6
Acinetobacter ursingii	R_Retroauricular_crease	#acf59a	3	1.0	2.0	#7effb5	#10c6e6
[Actinobacillus] muris	Attached	#622ffe	2	1.0	1.0	#7effb5	#386df9
Actinobacillus ureae	Keratinized_gingiva	#17cbe4	1	1.0	1.0	#7effb5	#386df9
Actinomyces dentalis	Subgingival_plaque	#ffac5c	17	0.0	0.0	#8000ff	#8000ff
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	26	1.0	0.0	#7effb5	#8000ff
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	11	1.0	4.0	#7effb5	#a2f9a0
Actinomyces massiliensis	Supragingival_plaque	#ff8646	25	1.0	0.0	#7effb5	#8000ff
Actinomyces meyeri	Subgingival_plaque	#ffac5c	5	1.0	4.0	#7effb5	#a2f9a0
Actinomyces neuii	Posterior_fornix	#8efeac	5	2.0	2.0	#ff0000	#10c6e6
Actinomyces odontolyticus	Throat	#ff5c2f	19	1.0	0.0	#7effb5	#8000ff
Actinomyces oris	Supragingival_plaque	#ff8646	24	2.0	0.0	#ff0000	#8000ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	25	1.0	0.0	#7effb5	#8000ff
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	19	0.0	4.0	#8000ff	#a2f9a0
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	18	1.0	0.0	#7effb5	#8000ff
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	6	2.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	15	1.0	0.0	#7effb5	#8000ff
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	3	1.0	0.0	#7effb5	#8000ff
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	5	1.0	4.0	#7effb5	#a2f9a0
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	15	2.0	4.0	#ff0000	#a2f9a0
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	2	1.0	4.0	#7effb5	#a2f9a0
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	1	0.0	5.0	#8000ff	#ecc86f
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	9	1.0	0.0	#7effb5	#8000ff
Actinomyces sp. SD1	L_Retroauricular_crease	#34e4d9	3	0.0	4.0	#8000ff	#a2f9a0
Actinomyces viscosus	Attached	#622ffe	20	0.0	0.0	#8000ff	#8000ff
Adlercreutzia equolifaciens	Stool	#e8cb72	1	1.0	4.0	#7effb5	#a2f9a0
Aerococcus christensenii	Posterior_fornix	#8efeac	5	1.0	2.0	#7effb5	#10c6e6
Aerococcus viridans	R_Retroauricular_crease	#acf59a	3	1.0	2.0	#7effb5	#10c6e6
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	1	1.0	1.0	#7effb5	#386df9
Aggregatibacter aphrophilus	Saliva	#cbe486	20	0.0	1.0	#8000ff	#386df9
Aggregatibacter segnis	Supragingival_plaque	#ff8646	6	1.0	4.0	#7effb5	#a2f9a0
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	12	1.0	0.0	#7effb5	#8000ff
Agrobacterium larrymoorei	R_Retroauricular_crease	#acf59a	1	1.0	1.0	#7effb5	#386df9
Agrobacterium sp. SUL3	Anterior_nares	#8000ff	4	1.0	2.0	#7effb5	#10c6e6
Agrobacterium vitis	R_Retroauricular_crease	#acf59a	1	1.0	4.0	#7effb5	#a2f9a0
Akkermansia muciniphila	Stool	#e8cb72	10	0.0	1.0	#8000ff	#386df9
Alcaligenes faecalis	Anterior_nares	#8000ff	1	1.0	1.0	#7effb5	#386df9
Alicycliphilus sp. CRZ1	R_Retroauricular_crease	#acf59a	1	0.0	5.0	#8000ff	#ecc86f
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	3	1.0	2.0	#7effb5	#10c6e6
Alistipes finegoldii	Stool	#e8cb72	3	1.0	1.0	#7effb5	#386df9
Alistipes indistinctus	Stool	#e8cb72	7	1.0	1.0	#7effb5	#386df9
Alistipes onderdonkii	Stool	#e8cb72	3	1.0	1.0	#7effb5	#386df9
Alistipes putredinis	Stool	#e8cb72	23	1.0	1.0	#7effb5	#386df9
Alistipes senegalensis	Stool	#e8cb72	6	2.0	3.0	#ff0000	#5af8c8
Alistipes shahii	Stool	#e8cb72	15	1.0	1.0	#7effb5	#386df9
Alistipes sp. AL-1	Stool	#e8cb72	4	1.0	0.0	#7effb5	#8000ff
Alistipes sp. HGB5	Stool	#e8cb72	2	1.0	1.0	#7effb5	#386df9
Aliterella atlantica	Anterior_nares	#8000ff	4	1.0	5.0	#7effb5	#ecc86f
Alkaliphilus oremlandii	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#386df9
Alkanindiges illinoisensis	Anterior_nares	#8000ff	4	1.0	1.0	#7effb5	#386df9
Alloiococcus otitis	Anterior_nares	#8000ff	9	1.0	4.0	#7effb5	#a2f9a0
Alloprevotella rava	Saliva	#cbe486	4	1.0	4.0	#7effb5	#a2f9a0
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	11	1.0	4.0	#7effb5	#a2f9a0
