TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter junii	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#1996f3
Actinomyces israelii	Subgingival_plaque	#ffac5c	2	1.0	0.0	#ff0000	#8000ff
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	2	0.0	1.0	#8000ff	#1996f3
Actinomyces meyeri	Subgingival_plaque	#ffac5c	9	1.0	0.0	#ff0000	#8000ff
Actinomyces naeslundii	Supragingival_plaque	#ff8646	7	0.0	0.0	#8000ff	#8000ff
Actinomyces oris	Supragingival_plaque	#ff8646	4	1.0	2.0	#ff0000	#4df3ce
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	14	0.0	2.0	#8000ff	#4df3ce
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	14	0.0	0.0	#8000ff	#8000ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	15	1.0	2.0	#ff0000	#4df3ce
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	11	0.0	2.0	#8000ff	#4df3ce
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	15	0.0	0.0	#8000ff	#8000ff
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	6	0.0	2.0	#8000ff	#4df3ce
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	15	0.0	0.0	#8000ff	#8000ff
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	2	1.0	1.0	#ff0000	#1996f3
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	7	1.0	3.0	#ff0000	#b2f396
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	11	0.0	2.0	#8000ff	#4df3ce
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	4	1.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	2	1.0	1.0	#ff0000	#1996f3
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	1	0.0	1.0	#8000ff	#1996f3
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	1	1.0	1.0	#ff0000	#1996f3
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	11	1.0	2.0	#ff0000	#4df3ce
Actinomyces viscosus	Attached	#622ffe	5	0.0	1.0	#8000ff	#1996f3
Afipia birgiae	Throat	#ff5c2f	2	1.0	1.0	#ff0000	#1996f3
Afipia broomeae	Anterior_nares	#8000ff	1	1.0	1.0	#ff0000	#1996f3
Aggregatibacter segnis	Supragingival_plaque	#ff8646	8	1.0	0.0	#ff0000	#8000ff
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	9	1.0	2.0	#ff0000	#4df3ce
Alistipes putredinis	Stool	#e8cb72	2	0.0	1.0	#8000ff	#1996f3
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	15	1.0	3.0	#ff0000	#b2f396
Atopobium parvulum	Saliva	#cbe486	15	1.0	4.0	#ff0000	#ff964f
Atopobium sp. BS2	Saliva	#cbe486	15	1.0	4.0	#ff0000	#ff964f
Atopobium sp. ICM42b	Saliva	#cbe486	15	1.0	4.0	#ff0000	#ff964f
Atopobium sp. oral taxon 199	Subgingival_plaque	#ffac5c	3	1.0	3.0	#ff0000	#b2f396
Bacillus thermoamylovorans	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#1996f3
Bacteroides gallinarum	Stool	#e8cb72	2	0.0	5.0	#8000ff	#ff0000
Bacteroides pyogenes	Stool	#e8cb72	5	0.0	3.0	#8000ff	#b2f396
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	15	1.0	0.0	#ff0000	#8000ff
Bradyrhizobium sp. CCH5-F6	R_Retroauricular_crease	#acf59a	1	0.0	1.0	#8000ff	#1996f3
Brochothrix thermosphacta	Saliva	#cbe486	2	1.0	5.0	#ff0000	#ff0000
Bulleidia extructa	Throat	#ff5c2f	6	1.0	5.0	#ff0000	#ff0000
Campylobacter fetus	Keratinized_gingiva	#17cbe4	2	0.0	3.0	#8000ff	#b2f396
Campylobacter gracilis	Subgingival_plaque	#ffac5c	7	0.0	4.0	#8000ff	#ff964f
Campylobacter mucosalis	Attached	#622ffe	2	1.0	3.0	#ff0000	#b2f396
Campylobacter rectus	Subgingival_plaque	#ffac5c	13	1.0	5.0	#ff0000	#ff0000
Campylobacter showae	Supragingival_plaque	#ff8646	15	0.0	2.0	#8000ff	#4df3ce
Campylobacter sp. 10_1_50	Attached	#622ffe	12	1.0	2.0	#ff0000	#4df3ce
Campylobacter sp. FOBRC14	Attached	#622ffe	6	0.0	4.0	#8000ff	#ff964f
Campylobacter ureolyticus	R_Retroauricular_crease	#acf59a	1	0.0	1.0	#8000ff	#1996f3
Candidatus Alistipes marseilloanorexicus	Stool	#e8cb72	1	0.0	5.0	#8000ff	#ff0000
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	15	1.0	2.0	#ff0000	#4df3ce
Capnocytophaga ochracea	Supragingival_plaque	#ff8646	7	1.0	2.0	#ff0000	#4df3ce
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	9	1.0	2.0	#ff0000	#4df3ce
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	4	1.0	4.0	#ff0000	#ff964f
Capnocytophaga sp. oral taxon 324	Subgingival_plaque	#ffac5c	5	1.0	2.0	#ff0000	#4df3ce
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	15	0.0	2.0	#8000ff	#4df3ce
