	source	target	weight	edge_sample	edge_color
0	Actinomyces odontolyticus	Actinomyces graevenitzii	8.0	Mixed	#cccccc
1	Actinomyces oris	Actinomyces meyeri	3.0	Mixed	#cccccc
2	Actinomyces sp. HPA0247	Actinomyces graevenitzii	6.0	Tongue_dorsum	#ff2f18
3	Actinomyces sp. ICM39	Abiotrophia defectiva	6.0	Mixed	#cccccc
4	Actinomyces sp. ICM54	Actinomyces sp. ICM47	9.0	Tongue_dorsum	#ff2f18
5	Actinomyces sp. ICM58	Abiotrophia defectiva	6.0	Mixed	#cccccc
6	Actinomyces sp. ICM58	Actinomyces odontolyticus	8.0	Mixed	#cccccc
7	Actinomyces sp. oral taxon 172	Actinomyces graevenitzii	6.0	Tongue_dorsum	#ff2f18
8	Actinomyces sp. oral taxon 172	Actinomyces odontolyticus	6.0	Mixed	#cccccc
9	Actinomyces sp. oral taxon 172	Actinomyces sp. HPA0247	6.0	Tongue_dorsum	#ff2f18
10	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM58	9.0	Tongue_dorsum	#ff2f18
11	Actinomyces sp. oral taxon 181	Actinomyces graevenitzii	6.0	Tongue_dorsum	#ff2f18
12	Actinomyces sp. oral taxon 181	Actinomyces sp. HPA0247	9.0	Tongue_dorsum	#ff2f18
13	Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 172	6.0	Tongue_dorsum	#ff2f18
14	Actinomyces sp. ph3	Actinomyces sp. HPA0247	8.0	Tongue_dorsum	#ff2f18
15	Actinomyces sp. ph3	Actinomyces sp. oral taxon 181	9.0	Tongue_dorsum	#ff2f18
16	Aggregatibacter actinomycetemcomitans	Actinobacillus minor	2.0	Mixed	#cccccc
17	Aggregatibacter segnis	Actinobaculum sp. oral taxon 183	4.0	Mixed	#cccccc
18	Aggregatibacter segnis	Aggregatibacter aphrophilus	3.0	Mixed	#cccccc
19	Akkermansia muciniphila	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
20	Alistipes putredinis	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
21	Alistipes putredinis	Akkermansia muciniphila	2.0	Stool	#e8cb72
22	Alistipes shahii	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
23	Alistipes shahii	Akkermansia muciniphila	2.0	Stool	#e8cb72
24	Alistipes shahii	Alistipes putredinis	2.0	Stool	#e8cb72
25	Alloprevotella rava	Actinomyces sp. HPA0247	7.0	Mixed	#cccccc
26	Alloprevotella rava	Actinomyces sp. ph3	6.0	Mixed	#cccccc
27	Atopobium parvulum	Actinomyces graevenitzii	11.0	Mixed	#cccccc
28	Atopobium parvulum	Actinomyces odontolyticus	8.0	Mixed	#cccccc
29	Atopobium parvulum	Actinomyces sp. HPA0247	7.0	Mixed	#cccccc
30	Atopobium parvulum	Actinomyces sp. oral taxon 172	6.0	Mixed	#cccccc
31	Atopobium parvulum	Actinomyces sp. oral taxon 181	6.0	Mixed	#cccccc
32	Atopobium rimae	Actinomyces sp. oral taxon 181	6.0	Mixed	#cccccc
33	Atopobium rimae	Alloprevotella tannerae	4.0	Subgingival_plaque	#ffac5c
34	Atopobium sp. BS2	Actinomyces graevenitzii	10.0	Mixed	#cccccc
35	Atopobium sp. BS2	Actinomyces odontolyticus	8.0	Mixed	#cccccc
36	Atopobium sp. BS2	Atopobium parvulum	9.0	Saliva	#cbe486
37	Atopobium sp. ICM42b	Actinomyces graevenitzii	7.0	Mixed	#cccccc
38	Atopobium sp. ICM42b	Actinomyces odontolyticus	6.0	Mixed	#cccccc
39	Atopobium sp. ICM42b	Actinomyces sp. HPA0247	6.0	Mixed	#cccccc
40	Atopobium sp. ICM42b	Atopobium parvulum	8.0	Saliva	#cbe486
41	Atopobium sp. oral taxon 199	Atopobium rimae	5.0	Subgingival_plaque	#ffac5c
42	Bacteroides caccae	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
43	Bacteroides caccae	Akkermansia muciniphila	2.0	Stool	#e8cb72
44	Bacteroides caccae	Alistipes putredinis	2.0	Stool	#e8cb72
45	Bacteroides caccae	Alistipes shahii	2.0	Stool	#e8cb72
46	Bacteroides coprocola	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
47	Bacteroides coprocola	Akkermansia muciniphila	2.0	Stool	#e8cb72
48	Bacteroides coprocola	Alistipes putredinis	2.0	Stool	#e8cb72
49	Bacteroides coprocola	Alistipes shahii	2.0	Stool	#e8cb72
50	Bacteroides coprocola	Bacteroides caccae	2.0	Stool	#e8cb72
51	Bacteroides coprophilus	Actinomyces sp. oral taxon 170	1.0	Mixed	#cccccc
52	Bacteroides coprophilus	Actinomyces sp. oral taxon 171	1.0	Mixed	#cccccc
53	Bacteroides coprophilus	Akkermansia muciniphila	1.0	Stool	#e8cb72
54	Bacteroides coprophilus	Alistipes putredinis	1.0	Stool	#e8cb72
55	Bacteroides coprophilus	Alistipes shahii	1.0	Stool	#e8cb72
56	Bacteroides coprophilus	Bacteroides caccae	1.0	Stool	#e8cb72
57	Bacteroides coprophilus	Bacteroides coprocola	1.0	Stool	#e8cb72
58	Bacteroides eggerthii	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
59	Bacteroides eggerthii	Akkermansia muciniphila	2.0	Stool	#e8cb72
60	Bacteroides eggerthii	Alistipes putredinis	2.0	Stool	#e8cb72
61	Bacteroides eggerthii	Alistipes shahii	2.0	Stool	#e8cb72
62	Bacteroides eggerthii	Bacteroides caccae	2.0	Stool	#e8cb72
63	Bacteroides eggerthii	Bacteroides coprocola	2.0	Stool	#e8cb72
64	Bacteroides eggerthii	Bacteroides coprophilus	1.0	Stool	#e8cb72
65	Bacteroides finegoldii	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
66	Bacteroides finegoldii	Akkermansia muciniphila	2.0	Stool	#e8cb72
67	Bacteroides finegoldii	Alistipes putredinis	2.0	Stool	#e8cb72
68	Bacteroides finegoldii	Alistipes shahii	2.0	Stool	#e8cb72
69	Bacteroides finegoldii	Bacteroides caccae	2.0	Stool	#e8cb72
70	Bacteroides finegoldii	Bacteroides coprocola	2.0	Stool	#e8cb72
71	Bacteroides finegoldii	Bacteroides coprophilus	1.0	Stool	#e8cb72
72	Bacteroides finegoldii	Bacteroides eggerthii	2.0	Stool	#e8cb72
73	Bacteroides fragilis	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
74	Bacteroides fragilis	Akkermansia muciniphila	2.0	Stool	#e8cb72
75	Bacteroides fragilis	Alistipes putredinis	2.0	Stool	#e8cb72
76	Bacteroides fragilis	Alistipes shahii	2.0	Stool	#e8cb72
77	Bacteroides fragilis	Bacteroides caccae	2.0	Stool	#e8cb72
78	Bacteroides fragilis	Bacteroides coprocola	2.0	Stool	#e8cb72
79	Bacteroides fragilis	Bacteroides coprophilus	1.0	Stool	#e8cb72
80	Bacteroides fragilis	Bacteroides eggerthii	2.0	Stool	#e8cb72
81	Bacteroides fragilis	Bacteroides finegoldii	2.0	Stool	#e8cb72
82	Bacteroides massiliensis	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
83	Bacteroides massiliensis	Akkermansia muciniphila	2.0	Stool	#e8cb72
84	Bacteroides massiliensis	Alistipes putredinis	2.0	Stool	#e8cb72
85	Bacteroides massiliensis	Alistipes shahii	2.0	Stool	#e8cb72
86	Bacteroides massiliensis	Bacteroides caccae	2.0	Stool	#e8cb72
87	Bacteroides massiliensis	Bacteroides coprocola	2.0	Stool	#e8cb72
88	Bacteroides massiliensis	Bacteroides coprophilus	1.0	Stool	#e8cb72
89	Bacteroides massiliensis	Bacteroides eggerthii	2.0	Stool	#e8cb72
90	Bacteroides massiliensis	Bacteroides finegoldii	2.0	Stool	#e8cb72
91	Bacteroides massiliensis	Bacteroides fragilis	2.0	Stool	#e8cb72
92	Bacteroides plebeius	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
93	Bacteroides plebeius	Akkermansia muciniphila	2.0	Stool	#e8cb72
94	Bacteroides plebeius	Alistipes putredinis	2.0	Stool	#e8cb72
95	Bacteroides plebeius	Alistipes shahii	2.0	Stool	#e8cb72
96	Bacteroides plebeius	Bacteroides caccae	2.0	Stool	#e8cb72
97	Bacteroides plebeius	Bacteroides coprocola	2.0	Stool	#e8cb72
98	Bacteroides plebeius	Bacteroides coprophilus	1.0	Stool	#e8cb72
99	Bacteroides plebeius	Bacteroides eggerthii	2.0	Stool	#e8cb72
100	Bacteroides plebeius	Bacteroides finegoldii	2.0	Stool	#e8cb72
101	Bacteroides plebeius	Bacteroides fragilis	2.0	Stool	#e8cb72
102	Bacteroides plebeius	Bacteroides massiliensis	2.0	Stool	#e8cb72
103	Bacteroides sp. 4_3_47FAA	Actinomyces sp. oral taxon 170	1.0	Mixed	#cccccc
104	Bacteroides sp. 4_3_47FAA	Akkermansia muciniphila	1.0	Stool	#e8cb72
105	Bacteroides sp. 4_3_47FAA	Alistipes obesi	1.0	Stool	#e8cb72
106	Bacteroides sp. 4_3_47FAA	Alistipes putredinis	1.0	Stool	#e8cb72
107	Bacteroides sp. 4_3_47FAA	Alistipes shahii	1.0	Stool	#e8cb72
108	Bacteroides sp. 4_3_47FAA	Bacteroides caccae	1.0	Stool	#e8cb72
109	Bacteroides sp. 4_3_47FAA	Bacteroides coprocola	1.0	Stool	#e8cb72
110	Bacteroides sp. 4_3_47FAA	Bacteroides eggerthii	1.0	Stool	#e8cb72
111	Bacteroides sp. 4_3_47FAA	Bacteroides finegoldii	1.0	Stool	#e8cb72
112	Bacteroides sp. 4_3_47FAA	Bacteroides fragilis	1.0	Stool	#e8cb72
113	Bacteroides sp. 4_3_47FAA	Bacteroides massiliensis	1.0	Stool	#e8cb72
114	Bacteroides sp. 4_3_47FAA	Bacteroides plebeius	1.0	Stool	#e8cb72
115	Bacteroides stercoris	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
116	Bacteroides stercoris	Akkermansia muciniphila	2.0	Stool	#e8cb72
117	Bacteroides stercoris	Alistipes putredinis	2.0	Stool	#e8cb72
118	Bacteroides stercoris	Alistipes shahii	2.0	Stool	#e8cb72
119	Bacteroides stercoris	Bacteroides caccae	2.0	Stool	#e8cb72
120	Bacteroides stercoris	Bacteroides coprocola	2.0	Stool	#e8cb72
121	Bacteroides stercoris	Bacteroides coprophilus	1.0	Stool	#e8cb72
122	Bacteroides stercoris	Bacteroides eggerthii	2.0	Stool	#e8cb72
123	Bacteroides stercoris	Bacteroides finegoldii	2.0	Stool	#e8cb72
124	Bacteroides stercoris	Bacteroides fragilis	2.0	Stool	#e8cb72
125	Bacteroides stercoris	Bacteroides massiliensis	2.0	Stool	#e8cb72
126	Bacteroides stercoris	Bacteroides plebeius	2.0	Stool	#e8cb72
127	Bacteroides stercoris	Bacteroides sp. 4_3_47FAA	1.0	Stool	#e8cb72
128	Bacteroides uniformis	Actinomyces sp. oral taxon 171	2.0	Mixed	#cccccc
129	Bacteroides uniformis	Bacteroides coprophilus	1.0	Stool	#e8cb72
130	Bacteroides vulgatus	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
131	Bacteroides vulgatus	Akkermansia muciniphila	2.0	Stool	#e8cb72
132	Bacteroides vulgatus	Alistipes putredinis	2.0	Stool	#e8cb72
133	Bacteroides vulgatus	Alistipes shahii	2.0	Stool	#e8cb72
134	Bacteroides vulgatus	Bacteroides caccae	2.0	Stool	#e8cb72
135	Bacteroides vulgatus	Bacteroides coprocola	2.0	Stool	#e8cb72
136	Bacteroides vulgatus	Bacteroides coprophilus	1.0	Stool	#e8cb72
137	Bacteroides vulgatus	Bacteroides eggerthii	2.0	Stool	#e8cb72
138	Bacteroides vulgatus	Bacteroides finegoldii	2.0	Stool	#e8cb72
139	Bacteroides vulgatus	Bacteroides fragilis	2.0	Stool	#e8cb72
140	Bacteroides vulgatus	Bacteroides massiliensis	2.0	Stool	#e8cb72
141	Bacteroides vulgatus	Bacteroides plebeius	2.0	Stool	#e8cb72
142	Bacteroides vulgatus	Bacteroides sp. 4_3_47FAA	1.0	Stool	#e8cb72
143	Bacteroides vulgatus	Bacteroides stercoris	2.0	Stool	#e8cb72
144	Barnesiella intestinihominis	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
145	Barnesiella intestinihominis	Akkermansia muciniphila	2.0	Stool	#e8cb72
146	Barnesiella intestinihominis	Alistipes putredinis	2.0	Stool	#e8cb72
147	Barnesiella intestinihominis	Alistipes shahii	2.0	Stool	#e8cb72
148	Barnesiella intestinihominis	Bacteroides caccae	2.0	Stool	#e8cb72
149	Barnesiella intestinihominis	Bacteroides coprocola	2.0	Stool	#e8cb72
150	Barnesiella intestinihominis	Bacteroides coprophilus	1.0	Stool	#e8cb72
151	Barnesiella intestinihominis	Bacteroides eggerthii	2.0	Stool	#e8cb72
152	Barnesiella intestinihominis	Bacteroides finegoldii	2.0	Stool	#e8cb72
153	Barnesiella intestinihominis	Bacteroides fragilis	2.0	Stool	#e8cb72
154	Barnesiella intestinihominis	Bacteroides massiliensis	2.0	Stool	#e8cb72
155	Barnesiella intestinihominis	Bacteroides plebeius	2.0	Stool	#e8cb72
156	Barnesiella intestinihominis	Bacteroides sp. 4_3_47FAA	1.0	Stool	#e8cb72
157	Barnesiella intestinihominis	Bacteroides stercoris	2.0	Stool	#e8cb72
158	Barnesiella intestinihominis	Bacteroides vulgatus	2.0	Stool	#e8cb72
159	Bulleidia extructa	Anaeroglobus geminatus	4.0	Mixed	#cccccc
160	Butyricimonas virosa	Actinomyces sp. oral taxon 170	1.0	Mixed	#cccccc
161	Butyricimonas virosa	Actinomyces sp. oral taxon 171	1.0	Mixed	#cccccc
162	Butyricimonas virosa	Akkermansia muciniphila	1.0	Stool	#e8cb72
163	Butyricimonas virosa	Alistipes putredinis	1.0	Stool	#e8cb72
164	Butyricimonas virosa	Alistipes shahii	1.0	Stool	#e8cb72
165	Butyricimonas virosa	Bacteroides caccae	1.0	Stool	#e8cb72
166	Butyricimonas virosa	Bacteroides coprocola	1.0	Stool	#e8cb72
167	Butyricimonas virosa	Bacteroides coprophilus	1.0	Stool	#e8cb72
168	Butyricimonas virosa	Bacteroides eggerthii	1.0	Stool	#e8cb72
169	Butyricimonas virosa	Bacteroides finegoldii	1.0	Stool	#e8cb72
170	Butyricimonas virosa	Bacteroides fragilis	1.0	Stool	#e8cb72
171	Butyricimonas virosa	Bacteroides massiliensis	1.0	Stool	#e8cb72
172	Butyricimonas virosa	Bacteroides plebeius	1.0	Stool	#e8cb72
173	Butyricimonas virosa	Bacteroides stercoris	1.0	Stool	#e8cb72
174	Butyricimonas virosa	Bacteroides uniformis	1.0	Stool	#e8cb72
175	Butyricimonas virosa	Bacteroides vulgatus	1.0	Stool	#e8cb72
176	Butyricimonas virosa	Barnesiella intestinihominis	1.0	Stool	#e8cb72
177	Campylobacter concisus	Actinomyces odontolyticus	8.0	Mixed	#cccccc
178	Campylobacter concisus	Actinomyces sp. ICM58	6.0	Mixed	#cccccc
179	Campylobacter concisus	Actinomyces sp. S6-Spd3	8.0	Mixed	#cccccc
180	Campylobacter concisus	Atopobium sp. ICM42b	6.0	Mixed	#cccccc
181	Campylobacter curvus	Bacteroides pyogenes	2.0	Mixed	#cccccc
182	Campylobacter gracilis	Actinomyces massiliensis	4.0	Mixed	#cccccc
183	Campylobacter hominis	Bacteroides pyogenes	2.0	Mixed	#cccccc
184	Campylobacter hominis	Campylobacter curvus	2.0	Mixed	#cccccc
185	Campylobacter rectus	Actinomyces dentalis	3.0	Subgingival_plaque	#ffac5c
186	Campylobacter showae	Actinomyces sp. ph3	6.0	Mixed	#cccccc
187	Campylobacter showae	Alloprevotella rava	8.0	Mixed	#cccccc
188	Campylobacter showae	Campylobacter concisus	6.0	Mixed	#cccccc
189	Campylobacter sp. 10_1_50	Actinomyces meyeri	4.0	Mixed	#cccccc
190	Campylobacter sp. FOBRC14	Bacteroides pyogenes	2.0	Mixed	#cccccc
191	Campylobacter sp. FOBRC14	Campylobacter curvus	2.0	Mixed	#cccccc
192	Campylobacter sp. FOBRC14	Campylobacter hominis	2.0	Mixed	#cccccc
193	Candidatus Saccharibacteria oral taxon TM7x	Actinomyces graevenitzii	9.0	Mixed	#cccccc
194	Candidatus Saccharibacteria oral taxon TM7x	Actinomyces odontolyticus	7.0	Mixed	#cccccc
195	Candidatus Saccharibacteria oral taxon TM7x	Actinomyces sp. HPA0247	6.0	Mixed	#cccccc
196	Candidatus Saccharibacteria oral taxon TM7x	Actinomyces sp. oral taxon 181	6.0	Mixed	#cccccc
197	Candidatus Saccharibacteria oral taxon TM7x	Atopobium parvulum	8.0	Saliva	#cbe486
198	Capnocytophaga gingivalis	Actinomyces odontolyticus	6.0	Mixed	#cccccc
199	Capnocytophaga gingivalis	Actinomyces sp. ICM58	6.0	Mixed	#cccccc
200	Capnocytophaga gingivalis	Actinomyces sp. S6-Spd3	8.0	Mixed	#cccccc
201	Capnocytophaga gingivalis	Campylobacter concisus	6.0	Mixed	#cccccc
202	Capnocytophaga sp. oral taxon 326	Actinomyces sp. S6-Spd3	6.0	Mixed	#cccccc
203	Capnocytophaga sp. oral taxon 326	Campylobacter concisus	6.0	Mixed	#cccccc
204	Capnocytophaga sp. oral taxon 329	Actinomyces sp. ICM39	8.0	Mixed	#cccccc
205	Capnocytophaga sp. oral taxon 329	Capnocytophaga gingivalis	6.0	Supragingival_plaque	#ff8646
206	Capnocytophaga sp. oral taxon 332	Actinobaculum sp. oral taxon 183	4.0	Mixed	#cccccc
207	Capnocytophaga sp. oral taxon 332	Actinomyces meyeri	5.0	Mixed	#cccccc
208	Capnocytophaga sp. oral taxon 332	Aggregatibacter segnis	4.0	Supragingival_plaque	#ff8646
209	Capnocytophaga sp. oral taxon 332	Campylobacter sp. 10_1_50	4.0	Mixed	#cccccc
210	Capnocytophaga sp. oral taxon 338	Actinobaculum sp. oral taxon 183	4.0	Subgingival_plaque	#ffac5c
211	Capnocytophaga sp. oral taxon 338	Aggregatibacter segnis	4.0	Mixed	#cccccc
212	Capnocytophaga sp. oral taxon 338	Capnocytophaga sp. oral taxon 332	4.0	Mixed	#cccccc
213	Capnocytophaga sp. oral taxon 863	Actinomyces meyeri	5.0	Mixed	#cccccc
214	Capnocytophaga sp. oral taxon 863	Campylobacter sp. 10_1_50	4.0	Mixed	#cccccc
215	Capnocytophaga sp. oral taxon 863	Capnocytophaga sp. oral taxon 332	4.0	Supragingival_plaque	#ff8646
216	Carnobacterium divergens	Actinomyces dentalis	2.0	Mixed	#cccccc
217	Carnobacterium maltaromaticum	Actinomyces sp. ICM47	6.0	Mixed	#cccccc
218	Carnobacterium maltaromaticum	Actinomyces sp. ICM54	8.0	Mixed	#cccccc
219	Carnobacterium maltaromaticum	Actinomyces sp. oral taxon 172	6.0	Mixed	#cccccc
220	Carnobacterium maltaromaticum	Campylobacter concisus	6.0	Mixed	#cccccc
221	Catonella morbi	Abiotrophia defectiva	6.0	Mixed	#cccccc
222	Catonella morbi	Actinomyces dentalis	3.0	Subgingival_plaque	#ffac5c
223	Catonella morbi	Actinomyces sp. oral taxon 172	6.0	Mixed	#cccccc
224	Catonella morbi	Actinomyces sp. ph3	6.0	Mixed	#cccccc
225	Catonella morbi	Campylobacter rectus	8.0	Subgingival_plaque	#ffac5c
226	Cellulomonas flavigena	Bacteroides pyogenes	2.0	Mixed	#cccccc
227	Cellulomonas flavigena	Campylobacter curvus	2.0	Mixed	#cccccc
228	Cellulomonas flavigena	Campylobacter hominis	2.0	Mixed	#cccccc
229	Cellulomonas flavigena	Campylobacter sp. FOBRC14	2.0	Mixed	#cccccc
230	Centipeda periodontii	Campylobacter gracilis	4.0	Subgingival_plaque	#ffac5c
231	Chlamydia trachomatis	candidate division SR1 bacterium RAAC1_SR1_1	1.0	Mixed	#cccccc
232	[Clostridium] leptum	Actinomyces sp. oral taxon 170	2.0	Mixed	#cccccc
233	[Clostridium] leptum	Akkermansia muciniphila	2.0	Mixed	#cccccc
234	[Clostridium] leptum	Alistipes putredinis	2.0	Mixed	#cccccc
235	[Clostridium] leptum	Alistipes shahii	2.0	Mixed	#cccccc
236	[Clostridium] leptum	Bacteroides caccae	2.0	Mixed	#cccccc
237	[Clostridium] leptum	Bacteroides coprocola	2.0	Mixed	#cccccc
238	[Clostridium] leptum	Bacteroides coprophilus	1.0	Mixed	#cccccc
239	[Clostridium] leptum	Bacteroides eggerthii	2.0	Mixed	#cccccc
240	[Clostridium] leptum	Bacteroides finegoldii	2.0	Mixed	#cccccc
241	[Clostridium] leptum	Bacteroides fragilis	2.0	Mixed	#cccccc
242	[Clostridium] leptum	Bacteroides massiliensis	2.0	Mixed	#cccccc
243	[Clostridium] leptum	Bacteroides plebeius	2.0	Mixed	#cccccc
244	[Clostridium] leptum	Bacteroides sp. 4_3_47FAA	1.0	Mixed	#cccccc
245	[Clostridium] leptum	Bacteroides stercoris	2.0	Mixed	#cccccc
246	[Clostridium] leptum	Bacteroides vulgatus	2.0	Mixed	#cccccc
247	[Clostridium] leptum	Barnesiella intestinihominis	2.0	Mixed	#cccccc
248	[Clostridium] leptum	Butyricimonas virosa	1.0	Mixed	#cccccc
