TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobacillus pleuropneumoniae	Buccal_mucosa_NA	#2686f5	1	5.0	1.0	#ff0000	#2adddd
Actinobacillus ureae	Keratinized_gingiva	#17cbe4	7	5.0	1.0	#ff0000	#2adddd
Actinobaculum sp. oral taxon 183	Subgingival_plaque	#ffac5c	241	5.0	0.0	#ff0000	#8000ff
Actinomyces dentalis	Subgingival_plaque	#ffac5c	218	5.0	2.0	#ff0000	#d4dd80
Actinomyces georgiae	Subgingival_plaque	#ffac5c	138	5.0	0.0	#ff0000	#8000ff
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	270	5.0	2.0	#ff0000	#d4dd80
Actinomyces israelii	Subgingival_plaque	#ffac5c	228	5.0	2.0	#ff0000	#d4dd80
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	271	5.0	0.0	#ff0000	#8000ff
Actinomyces massiliensis	Supragingival_plaque	#ff8646	271	5.0	0.0	#ff0000	#8000ff
Actinomyces meyeri	Subgingival_plaque	#ffac5c	111	5.0	0.0	#ff0000	#8000ff
Actinomyces naeslundii	Supragingival_plaque	#ff8646	271	5.0	0.0	#ff0000	#8000ff
Actinomyces odontolyticus	Throat	#ff5c2f	225	5.0	0.0	#ff0000	#8000ff
Actinomyces oris	Supragingival_plaque	#ff8646	271	5.0	0.0	#ff0000	#8000ff
Actinomyces slackii	Supragingival_plaque	#ff8646	42	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	11	5.0	1.0	#ff0000	#2adddd
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	28	5.0	1.0	#ff0000	#2adddd
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	3	5.0	1.0	#ff0000	#2adddd
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	271	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	270	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	271	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 178	Supragingival_plaque	#ff8646	124	5.0	2.0	#ff0000	#d4dd80
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	17	5.0	1.0	#ff0000	#2adddd
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	6	5.0	1.0	#ff0000	#2adddd
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	208	5.0	2.0	#ff0000	#d4dd80
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	207	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	174	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	265	5.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 877	Supragingival_plaque	#ff8646	108	5.0	2.0	#ff0000	#d4dd80
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	8	5.0	1.0	#ff0000	#2adddd
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	12	5.0	1.0	#ff0000	#2adddd
Actinomyces timonensis	Subgingival_plaque	#ffac5c	241	5.0	1.0	#ff0000	#2adddd
Actinomyces viscosus	Attached	#622ffe	271	5.0	0.0	#ff0000	#8000ff
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	220	5.0	0.0	#ff0000	#8000ff
Aggregatibacter aphrophilus	Saliva	#cbe486	263	5.0	0.0	#ff0000	#8000ff
Aggregatibacter segnis	Supragingival_plaque	#ff8646	229	5.0	2.0	#ff0000	#d4dd80
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	242	5.0	0.0	#ff0000	#8000ff
Alistipes finegoldii	Stool	#e8cb72	4	5.0	1.0	#ff0000	#2adddd
Alistipes obesi	Stool	#e8cb72	4	5.0	1.0	#ff0000	#2adddd
Alistipes putredinis	Stool	#e8cb72	20	5.0	1.0	#ff0000	#2adddd
Alistipes shahii	Stool	#e8cb72	6	5.0	2.0	#ff0000	#d4dd80
Alloprevotella rava	Saliva	#cbe486	65	5.0	2.0	#ff0000	#d4dd80
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	126	5.0	2.0	#ff0000	#d4dd80
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	2	5.0	1.0	#ff0000	#2adddd
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	35	5.0	2.0	#ff0000	#d4dd80
Arcanobacterium haemolyticum	R_Retroauricular_crease	#acf59a	22	5.0	0.0	#ff0000	#8000ff
Atopobium parvulum	Saliva	#cbe486	113	5.0	2.0	#ff0000	#d4dd80
Atopobium rimae	Subgingival_plaque	#ffac5c	70	5.0	2.0	#ff0000	#d4dd80
Atopobium sp. BS2	Saliva	#cbe486	5	5.0	1.0	#ff0000	#2adddd
Atopobium sp. ICM42b	Saliva	#cbe486	2	5.0	1.0	#ff0000	#2adddd
Atopobium sp. oral taxon 199	Subgingival_plaque	#ffac5c	3	5.0	2.0	#ff0000	#d4dd80
Atopobium sp. oral taxon 810	Buccal_mucosa	#445cfb	2	5.0	2.0	#ff0000	#d4dd80
bacterium LF-3	Stool	#e8cb72	1	4.0	1.0	#ff964f	#2adddd
Bacteroides caccae	Stool	#e8cb72	18	4.0	1.0	#ff964f	#2adddd
Bacteroides clarus	Stool	#e8cb72	1	5.0	1.0	#ff0000	#2adddd
Bacteroides dorei	Stool	#e8cb72	4	5.0	1.0	#ff0000	#2adddd
Bacteroides eggerthii	Stool	#e8cb72	4	5.0	1.0	#ff0000	#2adddd
Bacteroides faecis	Stool	#e8cb72	5	1.0	1.0	#1996f3	#2adddd
Bacteroides finegoldii	Stool	#e8cb72	4	2.0	1.0	#4df3ce	#2adddd
Bacteroides fragilis	Stool	#e8cb72	14	1.0	1.0	#1996f3	#2adddd
Bacteroides massiliensis	Stool	#e8cb72	12	2.0	1.0	#4df3ce	#2adddd
Bacteroides nordii	Stool	#e8cb72	2	4.0	1.0	#ff964f	#2adddd
Bacteroides ovatus	Stool	#e8cb72	13	5.0	2.0	#ff0000	#d4dd80
Bacteroides sp. 1_1_30	Stool	#e8cb72	2	4.0	1.0	#ff964f	#2adddd
Bacteroides sp. 1_1_6	Stool	#e8cb72	1	4.0	1.0	#ff964f	#2adddd
Bacteroides sp. 3_1_13	Stool	#e8cb72	4	1.0	1.0	#1996f3	#2adddd
Bacteroides sp. 3_1_19	Stool	#e8cb72	2	2.0	1.0	#4df3ce	#2adddd
Bacteroides sp. 3_1_23	Stool	#e8cb72	2	5.0	1.0	#ff0000	#2adddd
Bacteroides sp. 3_1_33FAA	Stool	#e8cb72	2	2.0	1.0	#4df3ce	#2adddd
Bacteroides sp. 4_1_36	Stool	#e8cb72	2	4.0	1.0	#ff964f	#2adddd
Bacteroides sp. 9_1_42FAA	Stool	#e8cb72	2	2.0	1.0	#4df3ce	#2adddd
Bacteroides sp. D2	Stool	#e8cb72	1	5.0	1.0	#ff0000	#2adddd
Bacteroides sp. D20	Stool	#e8cb72	2	4.0	1.0	#ff964f	#2adddd
Bacteroides sp. D22	Stool	#e8cb72	1	5.0	1.0	#ff0000	#2adddd
Bacteroides stercoris	Stool	#e8cb72	17	4.0	1.0	#ff964f	#2adddd
Bacteroides thetaiotaomicron	Stool	#e8cb72	4	1.0	1.0	#1996f3	#2adddd
Bacteroides uniformis	Stool	#e8cb72	10	5.0	1.0	#ff0000	#2adddd
Bacteroides vulgatus	Stool	#e8cb72	12	5.0	2.0	#ff0000	#d4dd80
Bacteroides xylanisolvens	Stool	#e8cb72	1	5.0	1.0	#ff0000	#2adddd
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	211	5.0	2.0	#ff0000	#d4dd80
Barnesiella intestinihominis	Stool	#e8cb72	12	5.0	1.0	#ff0000	#2adddd
