	source	target	weight	edge_sample	edge_color
0	Acinetobacter bohemicus	Abiotrophia defectiva	1.0	Mixed	#cccccc
1	Acinetobacter johnsonii	Acidovorax caeni	5.0	Anterior_nares	#8000ff
2	Acinetobacter johnsonii	Acidovorax temperans	5.0	Mixed	#cccccc
3	Acinetobacter junii	Acidovorax temperans	6.0	Mixed	#cccccc
4	Acinetobacter sp. MDS7A	Acinetobacter bouvetii	1.0	Mixed	#cccccc
5	Acinetobacter sp. NBRC 110496	Acidovorax sp. JS42	1.0	Mixed	#cccccc
6	Acinetobacter sp. NIPH 284	Acinetobacter bouvetii	1.0	L_Retroauricular_crease	#34e4d9
7	Acinetobacter sp. NIPH 284	Acinetobacter sp. MDS7A	1.0	Mixed	#cccccc
8	Acinetobacter sp. TTH0-4	Abiotrophia defectiva	1.0	Mixed	#cccccc
9	Acinetobacter sp. TTH0-4	Acinetobacter bohemicus	1.0	Mixed	#cccccc
10	Actinomyces graevenitzii	Actinomyces dentalis	4.0	Mixed	#cccccc
11	Actinomyces johnsonii	Actinomyces gerencseriae	3.0	Subgingival_plaque	#ffac5c
12	Actinomyces naeslundii	Actinomyces dentalis	5.0	Mixed	#cccccc
13	Actinomyces naeslundii	Actinomyces georgiae	3.0	Mixed	#cccccc
14	Actinomyces naeslundii	Actinomyces johnsonii	4.0	Mixed	#cccccc
15	Actinomyces naeslundii	Actinomyces massiliensis	5.0	Supragingival_plaque	#ff8646
16	Actinomyces odontolyticus	Actinomyces johnsonii	4.0	Mixed	#cccccc
17	Actinomyces oris	Actinomyces odontolyticus	5.0	Mixed	#cccccc
18	Actinomyces sp. ICM39	Acidovorax temperans	3.0	Mixed	#cccccc
19	Actinomyces sp. ICM39	Actinomyces odontolyticus	3.0	Mixed	#cccccc
20	Actinomyces sp. oral taxon 170	Actinomyces dentalis	6.0	Mixed	#cccccc
21	Actinomyces sp. oral taxon 170	Actinomyces georgiae	3.0	Mixed	#cccccc
22	Actinomyces sp. oral taxon 170	Actinomyces israelii	3.0	Mixed	#cccccc
23	Actinomyces sp. oral taxon 170	Actinomyces sp. ICM39	3.0	Mixed	#cccccc
24	Actinomyces sp. oral taxon 171	Acinetobacter johnsonii	5.0	Mixed	#cccccc
25	Actinomyces sp. oral taxon 171	Acinetobacter junii	6.0	Mixed	#cccccc
26	Actinomyces sp. oral taxon 171	Actinomyces sp. ICM39	3.0	Mixed	#cccccc
27	Actinomyces sp. oral taxon 175	Actinomyces massiliensis	3.0	Supragingival_plaque	#ff8646
28	Actinomyces sp. oral taxon 180	Abiotrophia defectiva	1.0	Mixed	#cccccc
29	Actinomyces sp. oral taxon 180	Acinetobacter bohemicus	1.0	Mixed	#cccccc
30	Actinomyces sp. oral taxon 180	Acinetobacter sp. TTH0-4	1.0	Mixed	#cccccc
31	Actinomyces sp. oral taxon 414	Actinomyces georgiae	3.0	Subgingival_plaque	#ffac5c
32	Actinomyces sp. oral taxon 414	Actinomyces israelii	3.0	Subgingival_plaque	#ffac5c
33	Actinomyces sp. oral taxon 414	Actinomyces johnsonii	3.0	Subgingival_plaque	#ffac5c
34	Actinomyces sp. oral taxon 448	Acetobacter orientalis	2.0	Mixed	#cccccc
35	Actinomyces sp. oral taxon 448	Acinetobacter bouvetii	2.0	Mixed	#cccccc
36	Actinomyces sp. oral taxon 448	Actinobaculum sp. oral taxon 183	4.0	Mixed	#cccccc
37	Actinomyces sp. oral taxon 848	Actinomyces johnsonii	2.0	Mixed	#cccccc
