	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
26	Actinomyces meyeri	Acidovorax delafieldii	1.0	2	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
27	Acidovorax delafieldii	Actinomyces meyeri	1.0	1	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
28	Actinomyces meyeri	Acidovorax ebreus	1.0	2	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
29	Acidovorax ebreus	Actinomyces meyeri	1.0	1	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
30	Actinomyces meyeri	Acidovorax sp. JS42	1.0	2	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
31	Acidovorax sp. JS42	Actinomyces meyeri	1.0	1	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
32	Actinomyces meyeri	Actinomyces dentalis	1.0	2	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8
33	Actinomyces dentalis	Actinomyces meyeri	1.0	3	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8
34	Actinomyces naeslundii	Abiotrophia defectiva	6.0	8	8	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
35	Abiotrophia defectiva	Actinomyces naeslundii	6.0	8	8	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
36	Actinomyces sp. oral taxon 175	Actinomyces johnsonii	4.0	7	7	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
37	Actinomyces johnsonii	Actinomyces sp. oral taxon 175	4.0	7	7	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
38	Actinomyces sp. oral taxon 178	Acidovorax delafieldii	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
39	Acidovorax delafieldii	Actinomyces sp. oral taxon 178	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
40	Actinomyces sp. oral taxon 178	Acidovorax ebreus	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
41	Acidovorax ebreus	Actinomyces sp. oral taxon 178	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
42	Actinomyces sp. oral taxon 178	Acidovorax sp. JS42	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
43	Acidovorax sp. JS42	Actinomyces sp. oral taxon 178	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
44	Actinomyces sp. oral taxon 178	Actinomyces dentalis	1.0	1	3	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
45	Actinomyces dentalis	Actinomyces sp. oral taxon 178	1.0	3	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
46	Actinomyces sp. oral taxon 178	Actinomyces meyeri	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
47	Actinomyces meyeri	Actinomyces sp. oral taxon 178	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
48	Actinomyces sp. oral taxon 414	Acidovorax delafieldii	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
49	Acidovorax delafieldii	Actinomyces sp. oral taxon 414	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
50	Actinomyces sp. oral taxon 414	Acidovorax ebreus	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
51	Acidovorax ebreus	Actinomyces sp. oral taxon 414	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
52	Actinomyces sp. oral taxon 414	Acidovorax sp. JS42	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
53	Acidovorax sp. JS42	Actinomyces sp. oral taxon 414	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
54	Actinomyces sp. oral taxon 414	Actinomyces dentalis	1.0	1	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8
55	Actinomyces dentalis	Actinomyces sp. oral taxon 414	1.0	3	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8
56	Actinomyces sp. oral taxon 414	Actinomyces meyeri	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8
57	Actinomyces meyeri	Actinomyces sp. oral taxon 414	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8
58	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 178	1.0	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
59	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 414	1.0	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
60	Actinomyces sp. oral taxon 448	Acidovorax delafieldii	1.0	2	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
61	Acidovorax delafieldii	Actinomyces sp. oral taxon 448	1.0	1	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
62	Actinomyces sp. oral taxon 448	Acidovorax ebreus	1.0	2	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
63	Acidovorax ebreus	Actinomyces sp. oral taxon 448	1.0	1	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
64	Actinomyces sp. oral taxon 448	Acidovorax sp. JS42	1.0	2	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
65	Acidovorax sp. JS42	Actinomyces sp. oral taxon 448	1.0	1	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
66	Actinomyces sp. oral taxon 448	Actinomyces dentalis	1.0	2	3	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
67	Actinomyces dentalis	Actinomyces sp. oral taxon 448	1.0	3	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
68	Actinomyces sp. oral taxon 448	Actinomyces meyeri	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
69	Actinomyces meyeri	Actinomyces sp. oral taxon 448	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
70	Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 178	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
71	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 448	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
72	Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 414	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
73	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 448	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
74	Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 171	3.0	3	8	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
75	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 848	3.0	8	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
76	Actinomyces sp. oral taxon 877	Acidovorax delafieldii	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
77	Acidovorax delafieldii	Actinomyces sp. oral taxon 877	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
78	Actinomyces sp. oral taxon 877	Acidovorax ebreus	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
79	Acidovorax ebreus	Actinomyces sp. oral taxon 877	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
80	Actinomyces sp. oral taxon 877	Acidovorax sp. JS42	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
81	Acidovorax sp. JS42	Actinomyces sp. oral taxon 877	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
82	Actinomyces sp. oral taxon 877	Actinomyces dentalis	1.0	1	3	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
83	Actinomyces dentalis	Actinomyces sp. oral taxon 877	1.0	3	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
84	Actinomyces sp. oral taxon 877	Actinomyces meyeri	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
85	Actinomyces meyeri	Actinomyces sp. oral taxon 877	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
86	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 178	1.0	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
87	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 877	1.0	1	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
88	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 414	1.0	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8
89	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 877	1.0	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8
90	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 448	1.0	1	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
91	Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 877	1.0	2	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
92	Actinomyces viscosus	Actinomyces massiliensis	3.0	8	7	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
93	Actinomyces massiliensis	Actinomyces viscosus	3.0	7	8	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
94	Actinomyces viscosus	Actinomyces sp. oral taxon 171	3.0	8	8	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
95	Actinomyces sp. oral taxon 171	Actinomyces viscosus	3.0	8	8	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8
96	Aggregatibacter aphrophilus	Aggregatibacter actinomycetemcomitans	4.0	8	7	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8
97	Aggregatibacter actinomycetemcomitans	Aggregatibacter aphrophilus	4.0	7	8	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8
98	Akkermansia muciniphila	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
99	[Eubacterium] eligens	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
100	Alistipes obesi	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
101	[Eubacterium] eligens	Alistipes obesi	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
102	Alistipes obesi	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
103	Akkermansia muciniphila	Alistipes obesi	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
104	Alistipes onderdonkii	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
105	[Eubacterium] eligens	Alistipes onderdonkii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
106	Alistipes onderdonkii	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
107	Akkermansia muciniphila	Alistipes onderdonkii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
108	Alistipes onderdonkii	Alistipes obesi	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
109	Alistipes obesi	Alistipes onderdonkii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
110	Alistipes senegalensis	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
111	[Eubacterium] eligens	Alistipes senegalensis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
112	Alistipes senegalensis	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
113	Akkermansia muciniphila	Alistipes senegalensis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
114	Alistipes senegalensis	Alistipes obesi	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
115	Alistipes obesi	Alistipes senegalensis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
116	Alistipes senegalensis	Alistipes onderdonkii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
117	Alistipes onderdonkii	Alistipes senegalensis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
118	Alistipes shahii	[Eubacterium] eligens	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
119	[Eubacterium] eligens	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
120	Alistipes shahii	Akkermansia muciniphila	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
121	Akkermansia muciniphila	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
122	Alistipes shahii	Alistipes obesi	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
123	Alistipes obesi	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
124	Alistipes shahii	Alistipes onderdonkii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
125	Alistipes onderdonkii	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
126	Alistipes shahii	Alistipes senegalensis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
127	Alistipes senegalensis	Alistipes shahii	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8
128	Alloprevotella rava	Actinomyces johnsonii	5.0	8	7	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8
129	Actinomyces johnsonii	Alloprevotella rava	5.0	7	8	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8
130	Alloprevotella rava	Actinomyces sp. oral taxon 171	4.0	8	8	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	8
131	Actinomyces sp. oral taxon 171	Alloprevotella rava	4.0	8	8	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	8
132	Alloprevotella rava	Aggregatibacter segnis	5.0	8	8	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8
133	Aggregatibacter segnis	Alloprevotella rava	5.0	8	8	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8
134	Alloprevotella tannerae	Aggregatibacter actinomycetemcomitans	5.0	6	7	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
135	Aggregatibacter actinomycetemcomitans	Alloprevotella tannerae	5.0	7	6	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
136	Anaeroglobus geminatus	Actinomyces georgiae	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8
137	Actinomyces georgiae	Anaeroglobus geminatus	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8
138	Atopobium parvulum	Actinomyces naeslundii	5.0	7	8	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	8
139	Actinomyces naeslundii	Atopobium parvulum	5.0	8	7	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	8
140	Atopobium parvulum	Actinomyces sp. S6-Spd3	5.0	7	8	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	8
141	Actinomyces sp. S6-Spd3	Atopobium parvulum	5.0	8	7	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	8
142	Atopobium parvulum	Aggregatibacter aphrophilus	4.0	7	8	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	8
143	Aggregatibacter aphrophilus	Atopobium parvulum	4.0	8	7	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	8
144	Atopobium sp. BS2	Actinomyces sp. oral taxon 171	3.0	4	8	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	8
145	Actinomyces sp. oral taxon 171	Atopobium sp. BS2	3.0	8	4	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	8
146	Atopobium sp. ICM42b	Abiotrophia defectiva	4.0	5	8	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8
147	Abiotrophia defectiva	Atopobium sp. ICM42b	4.0	8	5	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8
148	Atopobium sp. ICM42b	Actinomyces naeslundii	4.0	5	8	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	8
149	Actinomyces naeslundii	Atopobium sp. ICM42b	4.0	8	5	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	8
150	Atopobium sp. ICM42b	Atopobium sp. BS2	3.0	5	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8
151	Atopobium sp. BS2	Atopobium sp. ICM42b	3.0	4	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8
152	Atopobium sp. oral taxon 810	Acidovorax delafieldii	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
153	Acidovorax delafieldii	Atopobium sp. oral taxon 810	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
154	Atopobium sp. oral taxon 810	Acidovorax ebreus	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
155	Acidovorax ebreus	Atopobium sp. oral taxon 810	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
156	Atopobium sp. oral taxon 810	Acidovorax sp. JS42	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
157	Acidovorax sp. JS42	Atopobium sp. oral taxon 810	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
158	Atopobium sp. oral taxon 810	Actinomyces dentalis	1.0	1	3	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
159	Actinomyces dentalis	Atopobium sp. oral taxon 810	1.0	3	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
160	Atopobium sp. oral taxon 810	Actinomyces meyeri	1.0	1	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
161	Actinomyces meyeri	Atopobium sp. oral taxon 810	1.0	2	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
162	Atopobium sp. oral taxon 810	Actinomyces sp. oral taxon 178	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
163	Actinomyces sp. oral taxon 178	Atopobium sp. oral taxon 810	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
164	Atopobium sp. oral taxon 810	Actinomyces sp. oral taxon 414	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8
165	Actinomyces sp. oral taxon 414	Atopobium sp. oral taxon 810	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8
166	Atopobium sp. oral taxon 810	Actinomyces sp. oral taxon 448	1.0	1	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
167	Actinomyces sp. oral taxon 448	Atopobium sp. oral taxon 810	1.0	2	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
168	Atopobium sp. oral taxon 810	Actinomyces sp. oral taxon 877	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8
169	Actinomyces sp. oral taxon 877	Atopobium sp. oral taxon 810	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8
170	Avibacterium paragallinarum	[Actinobacillus] muris	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
171	[Actinobacillus] muris	Avibacterium paragallinarum	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8
