	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
156	Neisseria sp. oral taxon 014	Actinomyces naeslundii	2.0	3	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
157	Actinomyces naeslundii	Neisseria sp. oral taxon 014	2.0	2	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
158	Neisseria sp. oral taxon 014	Actinomyces sp. oral taxon 171	2.0	3	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
159	Actinomyces sp. oral taxon 171	Neisseria sp. oral taxon 014	2.0	2	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
160	Neisseria sp. oral taxon 014	Actinomyces sp. oral taxon 175	2.0	3	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
161	Actinomyces sp. oral taxon 175	Neisseria sp. oral taxon 014	2.0	2	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
162	Neisseria sp. oral taxon 014	Actinomyces sp. oral taxon 180	3.0	3	4	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5
163	Actinomyces sp. oral taxon 180	Neisseria sp. oral taxon 014	3.0	4	3	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	5
164	Neisseria sp. oral taxon 014	Actinomyces viscosus	2.0	3	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
165	Actinomyces viscosus	Neisseria sp. oral taxon 014	2.0	2	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5
166	Neisseria sp. oral taxon 014	Campylobacter rectus	2.0	3	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5
167	Campylobacter rectus	Neisseria sp. oral taxon 014	2.0	2	3	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5
168	Neisseria sp. oral taxon 014	candidate division SR1 bacterium RAAC1_SR1_1	2.0	3	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5
169	candidate division SR1 bacterium RAAC1_SR1_1	Neisseria sp. oral taxon 014	2.0	2	3	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5
