TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acinetobacter	Anterior_nares	#8000ff	7	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Actinobacillus	Attached	#622ffe	6	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Aggregatibacter	Saliva	#cbe486	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Alistipes	Stool	#e8cb72	4	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Alloprevotella	Keratinized_gingiva	#17cbe4	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Bifidobacterium	Posterior_fornix	#8efeac	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Brochothrix	Saliva	#cbe486	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Capnocytophaga	Supragingival_plaque	#ff8646	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Cardiobacterium	Subgingival_plaque	#ffac5c	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Carnobacterium	Hard_palate	#08acee	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Catonella	Subgingival_plaque	#ffac5c	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Centipeda	Subgingival_plaque	#ffac5c	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Chryseobacterium	R_Retroauricular_crease	#acf59a	4	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Clostridium	Stool	#e8cb72	5	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Cryptobacterium	Saliva	#cbe486	3	2.0	4.0	#7effb5	#d4dd80	Mixed	#cccccc
Dialister	Stool	#e8cb72	12	2.0	4.0	#7effb5	#d4dd80	Mixed	#cccccc
Eggerthia	Subgingival_plaque	#ffac5c	4	2.0	4.0	#7effb5	#d4dd80	Mixed	#cccccc
Eikenella	Subgingival_plaque	#ffac5c	8	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Escherichia	Stool	#e8cb72	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Eubacterium	Palatine_Tonsils	#70febc	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Faecalibacterium	Stool	#e8cb72	4	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Filifactor	Palatine_Tonsils	#70febc	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Gallibacterium	Keratinized_gingiva	#17cbe4	4	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Gardnerella	Vaginal_introitus	#ff0000	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Granulicatella	Keratinized_gingiva	#17cbe4	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Haemophilus	Buccal_mucosa_NA	#2686f5	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Hallella	Subgingival_plaque	#ffac5c	2	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Isoptericola	Tongue_dorsum	#ff2f18	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	8	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	12	0.0	5.0	#8000ff	#ff8143	Mixed	#cccccc
Kytococcus	Throat	#ff5c2f	10	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Lactobacillus	Mid_vagina	#52f5cb	10	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Leptotrichia	Tongue_dorsum	#ff2f18	12	0.0	5.0	#8000ff	#ff8143	Mixed	#cccccc
Leuconostoc	L_Retroauricular_crease	#34e4d9	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Megasphaera	Saliva	#cbe486	12	2.0	4.0	#7effb5	#d4dd80	Mixed	#cccccc
Mitsuokella	Subgingival_plaque	#ffac5c	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Mobiluncus	Stool	#e8cb72	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Morococcus	Palatine_Tonsils	#70febc	8	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Mycoplasma	Subgingival_plaque	#ffac5c	12	0.0	5.0	#8000ff	#ff8143	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Odoribacter	Stool	#e8cb72	4	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Olsenella	Palatine_Tonsils	#70febc	2	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Oribacterium	Throat	#ff5c2f	12	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Oscillibacter	Stool	#e8cb72	2	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Ottowia	Supragingival_plaque	#ff8646	8	0.0	5.0	#8000ff	#ff8143	Mixed	#cccccc
Parabacteroides	Stool	#e8cb72	4	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Paraprevotella	Stool	#e8cb72	11	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Parvimonas	Subgingival_plaque	#ffac5c	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Pasteurella	Buccal_mucosa	#445cfb	8	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Pectobacterium	Anterior_nares	#8000ff	3	2.0	1.0	#7effb5	#2c7ef7	Mixed	#cccccc
Peptoclostridium	L_Retroauricular_crease	#34e4d9	7	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Peptoniphilus	Anterior_nares	#8000ff	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Peptostreptococcus	Throat	#ff5c2f	12	2.0	4.0	#7effb5	#d4dd80	Mixed	#cccccc
Porphyrobacter	Saliva	#cbe486	6	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
Porphyromonas	Saliva	#cbe486	12	1.0	0.0	#01b3ec	#8000ff	Mixed	#cccccc
