TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Gordonia	L_Retroauricular_crease	#34e4d9	1	0.0	5.0	#8000ff	#ecc86f	Mixed	#cccccc
Granulicatella	Keratinized_gingiva	#17cbe4	13	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Haemophilus	Buccal_mucosa_NA	#2686f5	15	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Isoptericola	Tongue_dorsum	#ff2f18	13	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Janibacter	Anterior_nares	#8000ff	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	6	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	13	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Kytococcus	Throat	#ff5c2f	12	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	15	4.0	7.0	#62fbc4	#ff0000	Mixed	#cccccc
Lachnoclostridium	Stool	#e8cb72	2	8.0	2.0	#ff592d	#10c6e6	Mixed	#cccccc
Lactobacillus	Mid_vagina	#52f5cb	6	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Lactococcus	Anterior_nares	#8000ff	4	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	12	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Leucobacter	L_Retroauricular_crease	#34e4d9	2	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Mannheimia	Buccal_mucosa_NA	#2686f5	3	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Megasphaera	Saliva	#cbe486	15	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Mitsuokella	Subgingival_plaque	#ffac5c	2	5.0	6.0	#9bfba5	#ff703a	Mixed	#cccccc
Mobiluncus	Stool	#e8cb72	2	4.0	7.0	#62fbc4	#ff0000	Mixed	#cccccc
Mogibacterium	Palatine_Tonsils	#70febc	9	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Morococcus	Palatine_Tonsils	#70febc	7	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Mycobacterium	Mid_vagina	#52f5cb	2	2.0	5.0	#10a2f0	#ecc86f	Mixed	#cccccc
Mycoplasma	Subgingival_plaque	#ffac5c	4	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Necropsobacter	Attached	#622ffe	1	0.0	5.0	#8000ff	#ecc86f	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	13	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Novosphingobium	Mid_vagina	#52f5cb	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Olsenella	Palatine_Tonsils	#70febc	3	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Oribacterium	Throat	#ff5c2f	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Ottowia	Supragingival_plaque	#ff8646	1	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Parabacteroides	Stool	#e8cb72	4	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Paraprevotella	Stool	#e8cb72	10	4.0	7.0	#62fbc4	#ff0000	Mixed	#cccccc
Parvimonas	Subgingival_plaque	#ffac5c	13	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Peptoclostridium	L_Retroauricular_crease	#34e4d9	6	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Peptoniphilus	Anterior_nares	#8000ff	13	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Peptostreptococcus	Throat	#ff5c2f	15	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Porphyrobacter	Saliva	#cbe486	5	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Porphyromonas	Saliva	#cbe486	15	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Propionibacterium	R_Retroauricular_crease	#acf59a	9	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Pseudoflavonifractor	Stool	#e8cb72	1	0.0	5.0	#8000ff	#ecc86f	Mixed	#cccccc
Pseudomonas	Vaginal_introitus	#ff0000	4	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Psychrobacter	Saliva	#cbe486	2	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Roseburia	Stool	#e8cb72	1	7.0	3.0	#ffa558	#5af8c8	Mixed	#cccccc
Rothia	Hard_palate	#08acee	15	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Sanguibacter	Throat	#ff5c2f	15	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Scardovia	Buccal_mucosa	#445cfb	2	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Selenomonas	Supragingival_plaque	#ff8646	15	5.0	6.0	#9bfba5	#ff703a	Mixed	#cccccc
Simonsiella	Keratinized_gingiva	#17cbe4	9	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Slackia	Palatine_Tonsils	#70febc	2	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Snodgrassella	Throat	#ff5c2f	5	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Solobacterium	Palatine_Tonsils	#70febc	15	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Sphingobium	Vaginal_introitus	#ff0000	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Staphylococcus	L_Retroauricular_crease	#34e4d9	15	5.0	6.0	#9bfba5	#ff703a	Mixed	#cccccc
Stenotrophomonas	Anterior_nares	#8000ff	1	0.0	5.0	#8000ff	#ecc86f	Mixed	#cccccc
Stenoxybacter	Throat	#ff5c2f	2	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Stomatobaculum	Tongue_dorsum	#ff2f18	15	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Streptococcus	Buccal_mucosa_NA	#2686f5	15	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Tannerella	Subgingival_plaque	#ffac5c	12	8.0	2.0	#ff592d	#10c6e6	Mixed	#cccccc
Thiomicrospira	Throat	#ff5c2f	4	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Treponema	Subgingival_plaque	#ffac5c	15	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Trueperella	Tongue_dorsum	#ff2f18	11	9.0	2.0	#ff0000	#10c6e6	Mixed	#cccccc
Varibaculum	R_Retroauricular_crease	#acf59a	5	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Veillonella	Attached	#622ffe	15	9.0	2.0	#ff0000	#10c6e6	Mixed	#cccccc
Xylanimonas	Throat	#ff5c2f	11	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Acinetobacter	Anterior_nares	#8000ff	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	5	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	15	1.0	4.0	#4856fb	#a2f9a0	Mixed	#cccccc
Abiotrophia	Buccal_mucosa	#445cfb	13	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Campylobacter	Attached	#622ffe	15	5.0	6.0	#9bfba5	#ff703a	Mixed	#cccccc
Acidovorax	L_Retroauricular_crease	#34e4d9	1	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Aggregatibacter	Saliva	#cbe486	13	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Blautia	Stool	#e8cb72	1	0.0	5.0	#8000ff	#ecc86f	Mixed	#cccccc
Carnobacterium	Hard_palate	#08acee	15	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Actinomyces	Tongue_dorsum	#ff2f18	15	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Cellulomonas	Stool	#e8cb72	6	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Dialister	Stool	#e8cb72	11	7.0	2.0	#ffa558	#10c6e6	Mixed	#cccccc
Capnocytophaga	Supragingival_plaque	#ff8646	15	4.0	7.0	#62fbc4	#ff0000	Mixed	#cccccc
Eikenella	Subgingival_plaque	#ffac5c	3	8.0	2.0	#ff592d	#10c6e6	Mixed	#cccccc
Enterococcus	Anterior_nares	#8000ff	5	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Fusobacterium	Throat	#ff5c2f	15	4.0	7.0	#62fbc4	#ff0000	Mixed	#cccccc
Anaerococcus	L_Retroauricular_crease	#34e4d9	1	7.0	3.0	#ffa558	#5af8c8	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	15	9.0	2.0	#ff0000	#10c6e6	Mixed	#cccccc
