TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Aggregatibacter	Saliva	#cbe486	12	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Alistipes	Stool	#e8cb72	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Alloprevotella	Keratinized_gingiva	#17cbe4	12	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	12	6.0	2.0	#b2f396	#01b3ec	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	11	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Barnesiella	Stool	#e8cb72	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Brochothrix	Saliva	#cbe486	2	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Bulleidia	Throat	#ff5c2f	12	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Campylobacter	Attached	#622ffe	12	6.0	2.0	#b2f396	#01b3ec	Mixed	#cccccc
Cellulomonas	Stool	#e8cb72	2	2.0	2.0	#1996f3	#01b3ec	Mixed	#cccccc
Dialister	Stool	#e8cb72	10	6.0	2.0	#b2f396	#01b3ec	Mixed	#cccccc
Eggerthia	Subgingival_plaque	#ffac5c	2	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Eikenella	Subgingival_plaque	#ffac5c	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Eubacterium	Palatine_Tonsils	#70febc	12	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Faecalibacterium	Stool	#e8cb72	3	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Filifactor	Palatine_Tonsils	#70febc	10	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Finegoldia	R_Retroauricular_crease	#acf59a	2	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Fusobacterium	Throat	#ff5c2f	12	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Gemella	Buccal_mucosa	#445cfb	12	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Gordonibacter	Stool	#e8cb72	1	4.0	4.0	#4df3ce	#7effb5	Mixed	#cccccc
Granulicatella	Keratinized_gingiva	#17cbe4	12	7.0	6.0	#e4cf74	#feb562	Mixed	#cccccc
Haemophilus	Buccal_mucosa_NA	#2686f5	12	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Isoptericola	Tongue_dorsum	#ff2f18	12	2.0	2.0	#1996f3	#01b3ec	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	4	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	8	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Kytococcus	Throat	#ff5c2f	12	2.0	2.0	#1996f3	#01b3ec	Mixed	#cccccc
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	12	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	10	7.0	6.0	#e4cf74	#feb562	Mixed	#cccccc
Leptotrichia	Tongue_dorsum	#ff2f18	12	6.0	2.0	#b2f396	#01b3ec	Mixed	#cccccc
Leuconostoc	L_Retroauricular_crease	#34e4d9	1	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Mannheimia	Buccal_mucosa_NA	#2686f5	2	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Megasphaera	Saliva	#cbe486	12	2.0	2.0	#1996f3	#01b3ec	Mixed	#cccccc
Mogibacterium	Palatine_Tonsils	#70febc	10	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Morococcus	Palatine_Tonsils	#70febc	8	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Mycoplasma	Subgingival_plaque	#ffac5c	12	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	10	0.0	1.0	#8000ff	#425ffa	Mixed	#cccccc
Odoribacter	Stool	#e8cb72	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Olsenella	Palatine_Tonsils	#70febc	10	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Oribacterium	Throat	#ff5c2f	12	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Oscillibacter	Stool	#e8cb72	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Parabacteroides	Stool	#e8cb72	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Paraprevotella	Stool	#e8cb72	2	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Parvimonas	Subgingival_plaque	#ffac5c	12	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Pasteurella	Buccal_mucosa	#445cfb	6	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Peptoclostridium	L_Retroauricular_crease	#34e4d9	1	10.0	8.0	#ff0000	#ff0000	Mixed	#cccccc
Peptoniphilus	Anterior_nares	#8000ff	11	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Peptostreptococcus	Throat	#ff5c2f	12	5.0	6.0	#7effb5	#feb562	Mixed	#cccccc
Porphyrobacter	Saliva	#cbe486	2	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Porphyromonas	Saliva	#cbe486	12	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Prevotella	Palatine_Tonsils	#70febc	12	9.0	7.0	#ff5029	#ff6232	Mixed	#cccccc
Pseudomonas	Vaginal_introitus	#ff0000	2	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Pseudoramibacter	Subgingival_plaque	#ffac5c	2	2.0	2.0	#1996f3	#01b3ec	Mixed	#cccccc
Psychrobacter	Saliva	#cbe486	2	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Roseburia	Stool	#e8cb72	3	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Rothia	Hard_palate	#08acee	12	3.0	1.0	#18cde4	#425ffa	Mixed	#cccccc
Ruminiclostridium	L_Retroauricular_crease	#34e4d9	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Ruminococcus	Stool	#e8cb72	8	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Sanguibacter	Throat	#ff5c2f	12	1.0	3.0	#4e4dfc	#3febd5	Mixed	#cccccc
Selenomonas	Supragingival_plaque	#ff8646	12	9.0	7.0	#ff5029	#ff6232	Mixed	#cccccc
Simonsiella	Keratinized_gingiva	#17cbe4	6	7.0	6.0	#e4cf74	#feb562	Mixed	#cccccc
Slackia	Palatine_Tonsils	#70febc	3	8.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Solobacterium	Palatine_Tonsils	#70febc	12	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Stomatobaculum	Tongue_dorsum	#ff2f18	12	6.0	2.0	#b2f396	#01b3ec	Mixed	#cccccc
Sutterella	Stool	#e8cb72	2	10.0	3.0	#ff0000	#3febd5	Mixed	#cccccc
Tannerella	Subgingival_plaque	#ffac5c	12	6.0	2.0	#b2f396	#01b3ec	Mixed	#cccccc
Treponema	Subgingival_plaque	#ffac5c	12	9.0	7.0	#ff5029	#ff6232	Mixed	#cccccc
Trueperella	Tongue_dorsum	#ff2f18	12	6.0	2.0	#b2f396	#01b3ec	Mixed	#cccccc
Varibaculum	R_Retroauricular_crease	#acf59a	2	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
Veillonella	Attached	#622ffe	12	0.0	5.0	#8000ff	#beec8e	Mixed	#cccccc
