	source	target	weight	edge_sample	edge_color
0	Adlercreutzia	Acetivibrio	0.814942827701	Stool	#e8cb72
1	Anaerotruncus	Acetivibrio	0.814942827701	Stool	#e8cb72
2	Anaerotruncus	Adlercreutzia	1.0	Stool	#e8cb72
3	Anoxybacillus	Acetobacter	0.814942827701	Mixed	#cccccc
4	Azonexus	Alcaligenes	0.814942827701	Mixed	#cccccc
5	Azospira	Aromatoleum	1.0	Mixed	#cccccc
6	Bilophila	Acetivibrio	0.814942827701	Stool	#e8cb72
7	Bilophila	Adlercreutzia	1.0	Stool	#e8cb72
8	Bilophila	Anaerotruncus	1.0	Stool	#e8cb72
9	Bordetella	Alcaligenes	0.814942827701	Mixed	#cccccc
10	Bordetella	Azonexus	1.0	Mixed	#cccccc
11	Celeribacter	Alcaligenes	0.814942827701	Mixed	#cccccc
12	Celeribacter	Azonexus	1.0	Buccal_mucosa	#445cfb
13	Celeribacter	Bordetella	1.0	Mixed	#cccccc
14	Chloracidobacterium	Caldilinea	1.0	Mixed	#cccccc
15	Chloroflexus	Caldilinea	1.0	Mixed	#cccccc
16	Chloroflexus	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
17	Citrobacter	Aromatoleum	1.0	Mixed	#cccccc
18	Citrobacter	Azospira	1.0	Anterior_nares	#8000ff
19	Cupriavidus	Burkholderia	0.841897386141	Mixed	#cccccc
20	Diaphorobacter	Alicycliphilus	0.842477050932	Mixed	#cccccc
21	Dietzia	Devosia	1.0	L_Retroauricular_crease	#34e4d9
22	Echinicola	Dehalobacter	1.0	Mixed	#cccccc
23	Enhydrobacter	Azospirillum	1.0	Mixed	#cccccc
24	Erysipelatoclostridium	Acetivibrio	0.814942827701	Stool	#e8cb72
25	Erysipelatoclostridium	Adlercreutzia	1.0	Stool	#e8cb72
26	Erysipelatoclostridium	Anaerotruncus	1.0	Stool	#e8cb72
27	Erysipelatoclostridium	Bilophila	1.0	Stool	#e8cb72
28	Hymenobacter	Devosia	1.0	Mixed	#cccccc
29	Hymenobacter	Dietzia	1.0	Mixed	#cccccc
30	Isosphaera	Caldilinea	1.0	Mixed	#cccccc
31	Isosphaera	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
32	Isosphaera	Chloroflexus	1.0	Buccal_mucosa	#445cfb
33	Janibacter	Alloiococcus	0.864371103508	Anterior_nares	#8000ff
34	Janibacter	Brevibacterium	0.864371103508	Anterior_nares	#8000ff
35	Mangrovimonas	Dehalobacter	1.0	Mixed	#cccccc
36	Mangrovimonas	Echinicola	1.0	Buccal_mucosa	#445cfb
37	Meiothermus	Caldilinea	1.0	Mixed	#cccccc
38	Meiothermus	Chloracidobacterium	1.0	Mixed	#cccccc
39	Meiothermus	Chloroflexus	1.0	Mixed	#cccccc
40	Meiothermus	Isosphaera	1.0	Mixed	#cccccc
41	Microbacterium	Crocosphaera	1.0	Mixed	#cccccc
42	Micrococcus	Devosia	1.0	L_Retroauricular_crease	#34e4d9
43	Micrococcus	Dietzia	1.0	L_Retroauricular_crease	#34e4d9
44	Micrococcus	Hymenobacter	1.0	Mixed	#cccccc
45	Nakamurella	Macrococcus	1.0	L_Retroauricular_crease	#34e4d9
46	Ornithinibacillus	Macrococcus	1.0	Mixed	#cccccc
47	Ornithinibacillus	Nakamurella	1.0	Mixed	#cccccc
48	Ornithobacterium	Epilithonimonas	1.0	Mixed	#cccccc
49	Paenisporosarcina	Epilithonimonas	1.0	Mixed	#cccccc
50	Paenisporosarcina	Ornithobacterium	1.0	Buccal_mucosa	#445cfb
51	Pediococcus	Macrococcus	1.0	L_Retroauricular_crease	#34e4d9
52	Pediococcus	Nakamurella	1.0	L_Retroauricular_crease	#34e4d9
53	Pediococcus	Ornithinibacillus	1.0	Mixed	#cccccc
54	Phascolarctobacterium	Catenibacterium	0.864371103508	Stool	#e8cb72
55	Polaromonas	Novosphingobium	1.0	Mixed	#cccccc
56	Polynucleobacter	Gilliamella	1.0	R_Retroauricular_crease	#acf59a
57	Pragia	Gilliamella	1.0	Mixed	#cccccc
58	Pragia	Polynucleobacter	1.0	Mixed	#cccccc
59	Pseudoflavonifractor	Acetivibrio	0.814942827701	Stool	#e8cb72
60	Pseudoflavonifractor	Adlercreutzia	1.0	Stool	#e8cb72
61	Pseudoflavonifractor	Anaerotruncus	1.0	Stool	#e8cb72
62	Pseudoflavonifractor	Bilophila	1.0	Stool	#e8cb72
63	Pseudoflavonifractor	Erysipelatoclostridium	1.0	Stool	#e8cb72
64	Pseudoglutamicibacter	Azospirillum	1.0	Anterior_nares	#8000ff
65	Pseudoglutamicibacter	Enhydrobacter	1.0	Mixed	#cccccc
66	Pseudopedobacter	Azospirillum	1.0	Anterior_nares	#8000ff
67	Pseudopedobacter	Enhydrobacter	1.0	Mixed	#cccccc
68	Pseudopedobacter	Pseudoglutamicibacter	1.0	Anterior_nares	#8000ff
69	Pseudothermotoga	Caldilinea	1.0	Mixed	#cccccc
70	Pseudothermotoga	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
71	Pseudothermotoga	Chloroflexus	1.0	Buccal_mucosa	#445cfb
72	Pseudothermotoga	Isosphaera	1.0	Buccal_mucosa	#445cfb
73	Pseudothermotoga	Meiothermus	1.0	Mixed	#cccccc
74	Rhodococcus	Epilithonimonas	1.0	R_Retroauricular_crease	#acf59a
75	Rhodococcus	Ornithobacterium	1.0	Mixed	#cccccc
76	Rhodococcus	Paenisporosarcina	1.0	Mixed	#cccccc
77	Rickettsiella	Devosia	1.0	Mixed	#cccccc
78	Rickettsiella	Dietzia	1.0	Mixed	#cccccc
79	Rickettsiella	Hymenobacter	1.0	Anterior_nares	#8000ff
80	Rickettsiella	Micrococcus	1.0	Mixed	#cccccc
81	Roseiflexus	Caldilinea	1.0	Mixed	#cccccc
82	Roseiflexus	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
83	Roseiflexus	Chloroflexus	1.0	Buccal_mucosa	#445cfb
84	Roseiflexus	Isosphaera	1.0	Buccal_mucosa	#445cfb
85	Roseiflexus	Meiothermus	1.0	Mixed	#cccccc
86	Roseiflexus	Pseudothermotoga	1.0	Buccal_mucosa	#445cfb
87	Saccharicrinis	Epilithonimonas	1.0	Mixed	#cccccc
88	Saccharicrinis	Ornithobacterium	1.0	Buccal_mucosa	#445cfb
89	Saccharicrinis	Paenisporosarcina	1.0	Buccal_mucosa	#445cfb
90	Saccharicrinis	Rhodococcus	1.0	Mixed	#cccccc
91	Serratia	Brochothrix	0.892712084549	Saliva	#cbe486
92	Serratia	Leuconostoc	0.864371103508	Mixed	#cccccc
93	Skermanella	Marinococcus	1.0	Mixed	#cccccc
94	Sphingobacterium	Epilithonimonas	0.814942827701	Mixed	#cccccc
95	Sphingobacterium	Ornithobacterium	0.814942827701	Mixed	#cccccc
96	Sphingobacterium	Paenisporosarcina	0.814942827701	Mixed	#cccccc
97	Sphingobacterium	Rhodococcus	0.814942827701	Mixed	#cccccc
98	Sphingobacterium	Saccharicrinis	0.814942827701	Mixed	#cccccc
99	Streptobacillus	Sneathia	0.813362225478	Mixed	#cccccc
100	Streptomyces	Methylobacterium	1.0	Mixed	#cccccc
101	Sulfurihydrogenibium	Caldilinea	1.0	Mixed	#cccccc
102	Sulfurihydrogenibium	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
103	Sulfurihydrogenibium	Chloroflexus	1.0	Buccal_mucosa	#445cfb
104	Sulfurihydrogenibium	Isosphaera	1.0	Buccal_mucosa	#445cfb
105	Sulfurihydrogenibium	Meiothermus	1.0	Mixed	#cccccc
106	Sulfurihydrogenibium	Pseudothermotoga	1.0	Buccal_mucosa	#445cfb
107	Sulfurihydrogenibium	Roseiflexus	1.0	Buccal_mucosa	#445cfb
108	Sulfurospirillum	Alysiella	0.814942827701	Mixed	#cccccc
109	Synechococcus	Caldilinea	1.0	Mixed	#cccccc
110	Synechococcus	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
111	Synechococcus	Chloroflexus	1.0	Buccal_mucosa	#445cfb
112	Synechococcus	Isosphaera	1.0	Buccal_mucosa	#445cfb
113	Synechococcus	Meiothermus	1.0	Mixed	#cccccc
114	Synechococcus	Pseudothermotoga	1.0	Buccal_mucosa	#445cfb
115	Synechococcus	Roseiflexus	1.0	Buccal_mucosa	#445cfb
116	Synechococcus	Sulfurihydrogenibium	1.0	Buccal_mucosa	#445cfb
117	Thermocrinis	Caldilinea	1.0	Mixed	#cccccc
118	Thermocrinis	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
119	Thermocrinis	Chloroflexus	1.0	Buccal_mucosa	#445cfb
120	Thermocrinis	Isosphaera	1.0	Buccal_mucosa	#445cfb
121	Thermocrinis	Meiothermus	1.0	Mixed	#cccccc
122	Thermocrinis	Pseudothermotoga	1.0	Buccal_mucosa	#445cfb
123	Thermocrinis	Roseiflexus	1.0	Buccal_mucosa	#445cfb
124	Thermocrinis	Sulfurihydrogenibium	1.0	Buccal_mucosa	#445cfb
125	Thermocrinis	Synechococcus	1.0	Buccal_mucosa	#445cfb
126	Thermodesulfovibrio	Caldilinea	1.0	Mixed	#cccccc
127	Thermodesulfovibrio	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
128	Thermodesulfovibrio	Chloroflexus	1.0	Buccal_mucosa	#445cfb
129	Thermodesulfovibrio	Isosphaera	1.0	Buccal_mucosa	#445cfb
130	Thermodesulfovibrio	Meiothermus	1.0	Mixed	#cccccc
131	Thermodesulfovibrio	Pseudothermotoga	1.0	Buccal_mucosa	#445cfb
132	Thermodesulfovibrio	Roseiflexus	1.0	Buccal_mucosa	#445cfb
133	Thermodesulfovibrio	Sulfurihydrogenibium	1.0	Buccal_mucosa	#445cfb
134	Thermodesulfovibrio	Synechococcus	1.0	Buccal_mucosa	#445cfb
135	Thermodesulfovibrio	Thermocrinis	1.0	Buccal_mucosa	#445cfb
136	Thermomicrobium	Caldilinea	1.0	Mixed	#cccccc
137	Thermomicrobium	Chloracidobacterium	1.0	Buccal_mucosa	#445cfb
138	Thermomicrobium	Chloroflexus	1.0	Buccal_mucosa	#445cfb
139	Thermomicrobium	Isosphaera	1.0	Buccal_mucosa	#445cfb
140	Thermomicrobium	Meiothermus	1.0	Mixed	#cccccc
141	Thermomicrobium	Pseudothermotoga	1.0	Buccal_mucosa	#445cfb
142	Thermomicrobium	Roseiflexus	1.0	Buccal_mucosa	#445cfb
143	Thermomicrobium	Sulfurihydrogenibium	1.0	Buccal_mucosa	#445cfb
144	Thermomicrobium	Synechococcus	1.0	Buccal_mucosa	#445cfb
145	Thermomicrobium	Thermocrinis	1.0	Buccal_mucosa	#445cfb
146	Thermomicrobium	Thermodesulfovibrio	1.0	Buccal_mucosa	#445cfb
147	Turicella	Alloiococcus	0.864371103508	Anterior_nares	#8000ff
148	Turicella	Brevibacterium	0.864371103508	Anterior_nares	#8000ff
149	Turicella	Janibacter	1.0	Anterior_nares	#8000ff
150	Vitreoscilla	Aeromonas	1.0	Mixed	#cccccc
151	Weeksella	Acidithiobacillus	0.819216235365	Buccal_mucosa	#445cfb
152	Weissella	Marinococcus	1.0	Mixed	#cccccc
153	Weissella	Skermanella	1.0	Anterior_nares	#8000ff
154	Zhouia	Epilithonimonas	1.0	Mixed	#cccccc
155	Zhouia	Ornithobacterium	1.0	Buccal_mucosa	#445cfb
156	Zhouia	Paenisporosarcina	1.0	Buccal_mucosa	#445cfb
157	Zhouia	Rhodococcus	1.0	Mixed	#cccccc
158	Zhouia	Saccharicrinis	1.0	Buccal_mucosa	#445cfb
159	Zhouia	Sphingobacterium	0.814942827701	Mixed	#cccccc
