TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Alistipes	Stool	#e8cb72	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Barnesiella	Stool	#e8cb72	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Centipeda	Subgingival_plaque	#ffac5c	8	2.0	5.0	#2489f5	#44eed2	Mixed	#cccccc
Eikenella	Subgingival_plaque	#ffac5c	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Filifactor	Palatine_Tonsils	#70febc	10	4.0	3.0	#38e7d7	#0ca7ef	Mixed	#cccccc
Finegoldia	R_Retroauricular_crease	#acf59a	2	2.0	10.0	#2489f5	#ffa95b	Mixed	#cccccc
Gordonibacter	Stool	#e8cb72	1	7.0	6.0	#c4e88a	#6afdc0	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	8	3.0	1.0	#0ac0e8	#5a3bfd	Mixed	#cccccc
Mannheimia	Buccal_mucosa_NA	#2686f5	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	10	1.0	12.0	#5247fc	#ff3e1f	Mixed	#cccccc
Odoribacter	Stool	#e8cb72	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Olsenella	Palatine_Tonsils	#70febc	10	11.0	9.0	#ff0000	#e0d377	Mixed	#cccccc
Oscillibacter	Stool	#e8cb72	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Parabacteroides	Stool	#e8cb72	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Paraprevotella	Stool	#e8cb72	2	2.0	10.0	#2489f5	#ffa95b	Mixed	#cccccc
Peptoclostridium	L_Retroauricular_crease	#34e4d9	1	6.0	8.0	#96fca7	#b9ef92	Mixed	#cccccc
Porphyrobacter	Saliva	#cbe486	2	9.0	4.0	#ff8c49	#1dd1e2	Mixed	#cccccc
Pseudomonas	Vaginal_introitus	#ff0000	2	9.0	4.0	#ff8c49	#1dd1e2	Mixed	#cccccc
Pseudoramibacter	Subgingival_plaque	#ffac5c	2	5.0	7.0	#66fcc2	#92fda9	Mixed	#cccccc
Psychrobacter	Saliva	#cbe486	2	9.0	4.0	#ff8c49	#1dd1e2	Mixed	#cccccc
Ruminiclostridium	L_Retroauricular_crease	#34e4d9	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Simonsiella	Keratinized_gingiva	#17cbe4	6	8.0	13.0	#f2c26b	#ff0000	Mixed	#cccccc
Slackia	Palatine_Tonsils	#70febc	3	3.0	11.0	#0ac0e8	#ff793e	Mixed	#cccccc
Sutterella	Stool	#e8cb72	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Varibaculum	R_Retroauricular_crease	#acf59a	2	2.0	10.0	#2489f5	#ffa95b	Mixed	#cccccc
Akkermansia	Stool	#e8cb72	2	10.0	2.0	#ff4a26	#3176f8	Mixed	#cccccc
Bulleidia	Throat	#ff5c2f	12	2.0	5.0	#2489f5	#44eed2	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	8	4.0	3.0	#38e7d7	#0ca7ef	Mixed	#cccccc
Eggerthia	Subgingival_plaque	#ffac5c	2	2.0	10.0	#2489f5	#ffa95b	Mixed	#cccccc
Butyricimonas	Stool	#e8cb72	1	7.0	6.0	#c4e88a	#6afdc0	Mixed	#cccccc
Actinobaculum	Subgingival_plaque	#ffac5c	8	3.0	1.0	#0ac0e8	#5a3bfd	Mixed	#cccccc
Actinobacillus	Attached	#622ffe	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	10	1.0	12.0	#5247fc	#ff3e1f	Mixed	#cccccc
Dialister	Stool	#e8cb72	10	11.0	9.0	#ff0000	#e0d377	Mixed	#cccccc
Chlamydia	Keratinized_gingiva	#17cbe4	1	6.0	8.0	#96fca7	#b9ef92	Mixed	#cccccc
Brochothrix	Saliva	#cbe486	2	9.0	4.0	#ff8c49	#1dd1e2	Mixed	#cccccc
Cellulomonas	Stool	#e8cb72	2	5.0	7.0	#66fcc2	#92fda9	Mixed	#cccccc
Pasteurella	Buccal_mucosa	#445cfb	6	8.0	13.0	#f2c26b	#ff0000	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	4	3.0	11.0	#0ac0e8	#ff793e	Mixed	#cccccc
