TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Bacillus	Anterior_nares	#8000ff	12	14.0	6.0	#ff8646	#4df3ce	Mixed	#cccccc
Cupriavidus	Mid_vagina	#52f5cb	6	10.0	1.0	#acf59a	#5e35fe	Mixed	#cccccc
Holdemania	Stool	#e8cb72	1	12.0	5.0	#e8cb72	#2adddd	Mixed	#cccccc
Actinomyces	Tongue_dorsum	#ff2f18	45	6.0	3.0	#34e4d9	#1996f3	Mixed	#cccccc
Dialister	Stool	#e8cb72	51	6.0	3.0	#34e4d9	#1996f3	Mixed	#cccccc
Deinococcus	Anterior_nares	#8000ff	1	16.0	12.0	#ff2f18	#ff964f	Mixed	#cccccc
Exiguobacterium	L_Retroauricular_crease	#34e4d9	1	7.0	13.0	#52f5cb	#ff6835	Mixed	#cccccc
Bilophila	Stool	#e8cb72	2	2.0	9.0	#445cfb	#b2f396	Mixed	#cccccc
Facklamia	R_Retroauricular_crease	#acf59a	5	3.0	4.0	#2686f5	#08bee9	Mixed	#cccccc
Mycobacterium	Mid_vagina	#52f5cb	20	8.0	10.0	#70febc	#d4dd80	Mixed	#cccccc
Dorea	Stool	#e8cb72	7	12.0	5.0	#e8cb72	#2adddd	Mixed	#cccccc
Gemella	Buccal_mucosa	#445cfb	18	15.0	14.0	#ff5c2f	#ff351b	Mixed	#cccccc
Haemophilus	Buccal_mucosa_NA	#2686f5	10	15.0	14.0	#ff5c2f	#ff351b	Mixed	#cccccc
Rhodobacter	Anterior_nares	#8000ff	2	0.0	15.0	#8000ff	#ff0000	Mixed	#cccccc
Comamonas	R_Retroauricular_crease	#acf59a	5	17.0	10.0	#ff0000	#d4dd80	Mixed	#cccccc
Carnobacterium	Hard_palate	#08acee	1	4.0	11.0	#08acee	#f6be68	Mixed	#cccccc
