TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Actinobacillus	Attached	#622ffe	2	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	17	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Bulleidia	Throat	#ff5c2f	14	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Cardiobacterium	Subgingival_plaque	#ffac5c	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Chryseobacterium	R_Retroauricular_crease	#acf59a	2	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Cryptobacterium	Saliva	#cbe486	4	5.0	2.0	#66fcc2	#2489f5	Mixed	#cccccc
Dialister	Stool	#e8cb72	19	7.0	6.0	#c4e88a	#96fca7	Mixed	#cccccc
Eggerthia	Subgingival_plaque	#ffac5c	5	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Eikenella	Subgingival_plaque	#ffac5c	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Escherichia	Stool	#e8cb72	2	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Eubacterium	Palatine_Tonsils	#70febc	19	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Faecalibacterium	Stool	#e8cb72	3	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Filifactor	Palatine_Tonsils	#70febc	10	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Gallibacterium	Keratinized_gingiva	#17cbe4	2	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Gemella	Buccal_mucosa	#445cfb	19	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Gordonia	L_Retroauricular_crease	#34e4d9	4	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Granulicatella	Keratinized_gingiva	#17cbe4	16	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Haemophilus	Buccal_mucosa_NA	#2686f5	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Hallella	Subgingival_plaque	#ffac5c	4	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	10	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Kineosphaera	Subgingival_plaque	#ffac5c	5	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Kytococcus	Throat	#ff5c2f	7	1.0	8.0	#5247fc	#f2c26b	Mixed	#cccccc
Lactobacillus	Mid_vagina	#52f5cb	2	9.0	3.0	#ff8c49	#0ac0e8	Mixed	#cccccc
Leptotrichia	Tongue_dorsum	#ff2f18	19	11.0	11.0	#ff0000	#ff0000	Mixed	#cccccc
Megasphaera	Saliva	#cbe486	8	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Mitsuokella	Subgingival_plaque	#ffac5c	7	5.0	2.0	#66fcc2	#2489f5	Mixed	#cccccc
Mogibacterium	Palatine_Tonsils	#70febc	6	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Morococcus	Palatine_Tonsils	#70febc	4	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Mycoplasma	Subgingival_plaque	#ffac5c	15	7.0	6.0	#c4e88a	#96fca7	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Olsenella	Palatine_Tonsils	#70febc	13	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Oribacterium	Throat	#ff5c2f	19	4.0	10.0	#38e7d7	#ff4a26	Mixed	#cccccc
Oscillibacter	Stool	#e8cb72	3	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Ottowia	Supragingival_plaque	#ff8646	11	9.0	3.0	#ff8c49	#0ac0e8	Mixed	#cccccc
Parabacteroides	Stool	#e8cb72	3	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Paraprevotella	Stool	#e8cb72	19	8.0	9.0	#f2c26b	#ff8c49	Mixed	#cccccc
Parasutterella	Stool	#e8cb72	3	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Parvimonas	Subgingival_plaque	#ffac5c	16	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Pasteurella	Buccal_mucosa	#445cfb	8	0.0	4.0	#8000ff	#38e7d7	Mixed	#cccccc
Peptoclostridium	L_Retroauricular_crease	#34e4d9	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Peptoniphilus	Anterior_nares	#8000ff	2	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Peptostreptococcus	Throat	#ff5c2f	11	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Phocaeicola	Subgingival_plaque	#ffac5c	4	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Porphyrobacter	Saliva	#cbe486	13	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Porphyromonas	Saliva	#cbe486	19	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Prevotella	Palatine_Tonsils	#70febc	19	3.0	6.0	#0ac0e8	#96fca7	Mixed	#cccccc
Propionibacterium	R_Retroauricular_crease	#acf59a	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Pseudoramibacter	Subgingival_plaque	#ffac5c	4	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Riemerella	Buccal_mucosa	#445cfb	2	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Roseburia	Stool	#e8cb72	3	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Rothia	Hard_palate	#08acee	19	10.0	1.0	#ff4a26	#5247fc	Mixed	#cccccc
Ruminococcus	Stool	#e8cb72	4	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Scardovia	Buccal_mucosa	#445cfb	2	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Selenomonas	Supragingival_plaque	#ff8646	19	11.0	11.0	#ff0000	#ff0000	Mixed	#cccccc
Shuttleworthia	Saliva	#cbe486	9	3.0	6.0	#0ac0e8	#96fca7	Mixed	#cccccc
Simonsiella	Keratinized_gingiva	#17cbe4	2	9.0	3.0	#ff8c49	#0ac0e8	Mixed	#cccccc
Slackia	Palatine_Tonsils	#70febc	4	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Solobacterium	Palatine_Tonsils	#70febc	13	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Staphylococcus	L_Retroauricular_crease	#34e4d9	6	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Stomatobaculum	Tongue_dorsum	#ff2f18	15	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Veillonella	Attached	#622ffe	19	1.0	6.0	#5247fc	#96fca7	Mixed	#cccccc
Abiotrophia	Buccal_mucosa	#445cfb	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Alistipes	Stool	#e8cb72	5	2.0	5.0	#2489f5	#66fcc2	Mixed	#cccccc
Anaerococcus	L_Retroauricular_crease	#34e4d9	2	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	18	7.0	6.0	#c4e88a	#96fca7	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	10	5.0	2.0	#66fcc2	#2489f5	Mixed	#cccccc
Carnobacterium	Hard_palate	#08acee	4	1.0	7.0	#5247fc	#c4e88a	Mixed	#cccccc
Actinobaculum	Subgingival_plaque	#ffac5c	19	5.0	2.0	#66fcc2	#2489f5	Mixed	#cccccc
Campylobacter	Attached	#622ffe	19	1.0	8.0	#5247fc	#f2c26b	Mixed	#cccccc
Afipia	Anterior_nares	#8000ff	2	9.0	3.0	#ff8c49	#0ac0e8	Mixed	#cccccc
Corynebacterium	Supragingival_plaque	#ff8646	19	11.0	11.0	#ff0000	#ff0000	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	19	6.0	0.0	#96fca7	#8000ff	Mixed	#cccccc
Fusobacterium	Throat	#ff5c2f	19	7.0	6.0	#c4e88a	#96fca7	Mixed	#cccccc
Centipeda	Subgingival_plaque	#ffac5c	17	4.0	10.0	#38e7d7	#ff4a26	Mixed	#cccccc
Capnocytophaga	Supragingival_plaque	#ff8646	19	8.0	9.0	#f2c26b	#ff8c49	Mixed	#cccccc
Aggregatibacter	Saliva	#cbe486	19	0.0	4.0	#8000ff	#38e7d7	Mixed	#cccccc
Alloprevotella	Keratinized_gingiva	#17cbe4	19	3.0	6.0	#0ac0e8	#96fca7	Mixed	#cccccc
Acidovorax	L_Retroauricular_crease	#34e4d9	2	10.0	1.0	#ff4a26	#5247fc	Mixed	#cccccc
Pseudomonas	Vaginal_introitus	#ff0000	4	10.0	1.0	#ff4a26	#5247fc	Mixed	#cccccc
