TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Afipia	Anterior_nares	#8000ff	2	12.0	1.0	#feb562	#642cfe	Mixed	#cccccc
Alkaliflexus	Stool	#e8cb72	2	1.0	2.0	#622ffe	#4856fb	Mixed	#cccccc
Bradyrhizobium	Anterior_nares	#8000ff	3	12.0	1.0	#feb562	#642cfe	Mixed	#cccccc
Brevibacillus	Anterior_nares	#8000ff	1	8.0	4.0	#7effb5	#10a2f0	Mixed	#cccccc
Dorea	Stool	#e8cb72	357	0.0	7.0	#8000ff	#46efd1	Mixed	#cccccc
Eubacterium	Palatine_Tonsils	#70febc	359	16.0	6.0	#ff0000	#2adddd	Mixed	#cccccc
Gardnerella	Vaginal_introitus	#ff0000	2	9.0	13.0	#9efaa2	#f0c46c	Mixed	#cccccc
Kluyvera	L_Retroauricular_crease	#34e4d9	2	4.0	14.0	#01b3ec	#ffa558	Mixed	#cccccc
Lachnoclostridium	Stool	#e8cb72	357	0.0	7.0	#8000ff	#46efd1	Mixed	#cccccc
Leptotrichia	Tongue_dorsum	#ff2f18	1	6.0	11.0	#3febd5	#b6f193	Mixed	#cccccc
Marinilabilia	L_Retroauricular_crease	#34e4d9	3	2.0	9.0	#425ffa	#7effb5	Mixed	#cccccc
Marinomonas	Anterior_nares	#8000ff	1	14.0	18.0	#ff6232	#ff0000	Mixed	#cccccc
Mobiluncus	Stool	#e8cb72	3	15.0	5.0	#ff3219	#0dc2e8	Mixed	#cccccc
Mycobacterium	Mid_vagina	#52f5cb	2	2.0	9.0	#425ffa	#7effb5	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	3	3.0	0.0	#218cf4	#8000ff	Mixed	#cccccc
Novosphingobium	Mid_vagina	#52f5cb	2	12.0	1.0	#feb562	#642cfe	Mixed	#cccccc
Ornithobacterium	Buccal_mucosa	#445cfb	1	10.0	12.0	#beec8e	#d4dd80	Mixed	#cccccc
Paludibacter	Stool	#e8cb72	2	3.0	3.0	#218cf4	#2c7ef7	Mixed	#cccccc
Pantoea	R_Retroauricular_crease	#acf59a	2	4.0	14.0	#01b3ec	#ffa558	Mixed	#cccccc
Polaromonas	Anterior_nares	#8000ff	2	12.0	1.0	#feb562	#642cfe	Mixed	#cccccc
Pontibacter	R_Retroauricular_crease	#acf59a	4	4.0	15.0	#01b3ec	#ff8143	Mixed	#cccccc
Providencia	Buccal_mucosa	#445cfb	1	5.0	8.0	#1fd3e1	#62fbc4	Mixed	#cccccc
Pyramidobacter	Stool	#e8cb72	21	7.0	16.0	#5efac6	#ff592d	Mixed	#cccccc
Sedimentibacter	Stool	#e8cb72	2	9.0	13.0	#9efaa2	#f0c46c	Mixed	#cccccc
Serratia	Saliva	#cbe486	2	4.0	14.0	#01b3ec	#ffa558	Mixed	#cccccc
Shigella	Stool	#e8cb72	2	4.0	14.0	#01b3ec	#ffa558	Mixed	#cccccc
Sinorhizobium	Stool	#e8cb72	75	11.0	10.0	#ded579	#9bfba5	Mixed	#cccccc
Sphingomonas	Anterior_nares	#8000ff	2	9.0	13.0	#9efaa2	#f0c46c	Mixed	#cccccc
Terrisporobacter	Stool	#e8cb72	2	13.0	17.0	#ff8e4a	#ff2f18	Mixed	#cccccc
Turicibacter	Stool	#e8cb72	2	13.0	17.0	#ff8e4a	#ff2f18	Mixed	#cccccc
Varibaculum	R_Retroauricular_crease	#acf59a	2	9.0	13.0	#9efaa2	#f0c46c	Mixed	#cccccc
Verrucomicrobium	Stool	#e8cb72	1	14.0	18.0	#ff6232	#ff0000	Mixed	#cccccc
Vibrio	Anterior_nares	#8000ff	1	5.0	8.0	#1fd3e1	#62fbc4	Mixed	#cccccc
Yersinia	Stool	#e8cb72	2	4.0	14.0	#01b3ec	#ffa558	Mixed	#cccccc
Acidovorax	L_Retroauricular_crease	#34e4d9	2	12.0	1.0	#feb562	#642cfe	Mixed	#cccccc
Actinotignum	Buccal_mucosa	#445cfb	2	1.0	2.0	#622ffe	#4856fb	Mixed	#cccccc
Anoxybacillus	Anterior_nares	#8000ff	1	8.0	4.0	#7effb5	#10a2f0	Mixed	#cccccc
Blautia	Stool	#e8cb72	359	0.0	7.0	#8000ff	#46efd1	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	359	16.0	6.0	#ff0000	#2adddd	Mixed	#cccccc
Chthoniobacter	Stool	#e8cb72	2	9.0	13.0	#9efaa2	#f0c46c	Mixed	#cccccc
Fermentimonas	R_Retroauricular_crease	#acf59a	2	4.0	14.0	#01b3ec	#ffa558	Mixed	#cccccc
Cellulosilyticum	Stool	#e8cb72	1	6.0	11.0	#3febd5	#b6f193	Mixed	#cccccc
Candidatus Hamiltonella	Stool	#e8cb72	3	2.0	9.0	#425ffa	#7effb5	Mixed	#cccccc
Mahella	Stool	#e8cb72	1	14.0	18.0	#ff6232	#ff0000	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	4	15.0	5.0	#ff3219	#0dc2e8	Mixed	#cccccc
Acetobacterium	Stool	#e8cb72	2	3.0	0.0	#218cf4	#8000ff	Mixed	#cccccc
Chryseobacterium	R_Retroauricular_crease	#acf59a	1	10.0	12.0	#beec8e	#d4dd80	Mixed	#cccccc
Algoriphagus	Attached	#622ffe	2	3.0	3.0	#218cf4	#2c7ef7	Mixed	#cccccc
Fibrella	L_Retroauricular_crease	#34e4d9	4	4.0	15.0	#01b3ec	#ff8143	Mixed	#cccccc
Buttiauxella	Stool	#e8cb72	1	5.0	8.0	#1fd3e1	#62fbc4	Mixed	#cccccc
Hallella	Subgingival_plaque	#ffac5c	19	7.0	16.0	#5efac6	#ff592d	Mixed	#cccccc
Mitsuokella	Subgingival_plaque	#ffac5c	27	7.0	16.0	#5efac6	#ff592d	Mixed	#cccccc
Cellulomonas	Stool	#e8cb72	69	11.0	10.0	#ded579	#9bfba5	Mixed	#cccccc
Leuconostoc	L_Retroauricular_crease	#34e4d9	2	13.0	17.0	#ff8e4a	#ff2f18	Mixed	#cccccc
