TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Aureimonas	R_Retroauricular_crease	#acf59a	8	21.0	9.0	#ffa558	#18cde4	Mixed	#cccccc
Bergeyella	R_Retroauricular_crease	#acf59a	7	5.0	12.0	#218cf4	#4df3ce	Mixed	#cccccc
Bhargavaea	R_Retroauricular_crease	#acf59a	2	12.0	13.0	#62fbc4	#5df9c7	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	2	6.0	8.0	#10a2f0	#08bee9	Mixed	#cccccc
Alkanindiges	Anterior_nares	#8000ff	4	17.0	0.0	#c0eb8d	#8000ff	Mixed	#cccccc
Caloramator	R_Retroauricular_crease	#acf59a	11	6.0	19.0	#10a2f0	#c2ea8c	Mixed	#cccccc
Alcaligenes	Anterior_nares	#8000ff	1	2.0	5.0	#5c38fd	#2c7ef7	Mixed	#cccccc
Belnapia	L_Retroauricular_crease	#34e4d9	1	19.0	11.0	#e6cd73	#3ae8d6	Mixed	#cccccc
Devosia	L_Retroauricular_crease	#34e4d9	24	18.0	23.0	#d4dd80	#ffac5c	Mixed	#cccccc
Burkholderia	Posterior_fornix	#8efeac	1	7.0	16.0	#04b9ea	#90feab	Mixed	#cccccc
Alishewanella	R_Retroauricular_crease	#acf59a	1	5.0	7.0	#218cf4	#09a9ee	Mixed	#cccccc
Acidovorax	L_Retroauricular_crease	#34e4d9	26	26.0	2.0	#ff1f10	#5e35fe	Mixed	#cccccc
Erysipelatoclostridium	Stool	#e8cb72	2	3.0	25.0	#4856fb	#ff8143	Mixed	#cccccc
Caulobacter	Anterior_nares	#8000ff	6	4.0	22.0	#3670f8	#f6be68	Mixed	#cccccc
Klebsiella	Anterior_nares	#8000ff	8	4.0	22.0	#3670f8	#f6be68	Mixed	#cccccc
Basilea	R_Retroauricular_crease	#acf59a	4	27.0	10.0	#ff0000	#2adddd	Mixed	#cccccc
Brochothrix	Saliva	#cbe486	5	20.0	0.0	#f9bb66	#8000ff	Mixed	#cccccc
Candidatus Odyssella	R_Retroauricular_crease	#acf59a	2	13.0	20.0	#74feba	#d4dd80	Mixed	#cccccc
Eggerthia	Subgingival_plaque	#ffac5c	2	16.0	24.0	#aef498	#ff964f	Mixed	#cccccc
Casaltella	L_Retroauricular_crease	#34e4d9	7	0.0	21.0	#8000ff	#e4cf74	Mixed	#cccccc
Caldimonas	R_Retroauricular_crease	#acf59a	1	15.0	18.0	#9bfba5	#b2f396	Mixed	#cccccc
Phyllobacterium	Anterior_nares	#8000ff	1	6.0	28.0	#10a2f0	#ff351b	Mixed	#cccccc
Caldibacillus	L_Retroauricular_crease	#34e4d9	1	6.0	17.0	#10a2f0	#a0faa1	Mixed	#cccccc
Brevundimonas	R_Retroauricular_crease	#acf59a	16	22.0	15.0	#ff8e4a	#7effb5	Mixed	#cccccc
Filifactor	Palatine_Tonsils	#70febc	1	14.0	26.0	#88ffaf	#ff6835	Mixed	#cccccc
Rahnella	R_Retroauricular_crease	#acf59a	1	23.0	29.0	#ff733b	#ff1c0e	Mixed	#cccccc
Actinobaculum	Subgingival_plaque	#ffac5c	25	26.0	2.0	#ff1f10	#5e35fe	Mixed	#cccccc
Mycoplasma	Subgingival_plaque	#ffac5c	3	12.0	27.0	#62fbc4	#ff5029	Mixed	#cccccc
Intestinimonas	Stool	#e8cb72	4	3.0	25.0	#4856fb	#ff8143	Mixed	#cccccc
Ralstonia	L_Retroauricular_crease	#34e4d9	13	7.0	30.0	#04b9ea	#ff0000	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	25	26.0	2.0	#ff1f10	#5e35fe	Mixed	#cccccc
