TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Xanthobacter	Anterior_nares	#8000ff	2	3.0	21.0	#445cfb	#feb562	Mixed	#cccccc
Yersinia	Stool	#e8cb72	3	13.0	14.0	#88ffaf	#7effb5	Mixed	#cccccc
Zhouia	Buccal_mucosa	#445cfb	1	6.0	23.0	#06aeed	#ff8947	Mixed	#cccccc
Aminiphilus	L_Retroauricular_crease	#34e4d9	1	14.0	2.0	#9cfba4	#5c38fd	Mixed	#cccccc
Azonexus	Buccal_mucosa	#445cfb	3	9.0	4.0	#37e6d8	#386df9	Mixed	#cccccc
Chloracidobacterium	Buccal_mucosa	#445cfb	1	12.0	7.0	#74feba	#01b3ec	Mixed	#cccccc
Chlorogloeopsis	Anterior_nares	#8000ff	1	4.0	8.0	#3079f7	#10c6e6	Mixed	#cccccc
Caloramator	R_Retroauricular_crease	#acf59a	12	15.0	6.0	#b2f396	#149df1	Mixed	#cccccc
Cystobacter	Anterior_nares	#8000ff	1	20.0	11.0	#ff964f	#48f1d0	Mixed	#cccccc
Caballeronia	R_Retroauricular_crease	#acf59a	1	24.0	5.0	#ff2211	#2686f5	Mixed	#cccccc
Atopococcus	Anterior_nares	#8000ff	2	5.0	3.0	#1996f3	#4a53fb	Mixed	#cccccc
Aliihoeflea	R_Retroauricular_crease	#acf59a	3	6.0	1.0	#06aeed	#6e1cff	Mixed	#cccccc
Advenella	Anterior_nares	#8000ff	2	21.0	0.0	#ff7b40	#8000ff	Mixed	#cccccc
Fermentimonas	R_Retroauricular_crease	#acf59a	3	13.0	14.0	#88ffaf	#7effb5	Mixed	#cccccc
Echinicola	Buccal_mucosa	#445cfb	2	1.0	13.0	#6c1fff	#6dfdbf	Mixed	#cccccc
Fischerella	Anterior_nares	#8000ff	3	19.0	15.0	#ffb05f	#90feab	Mixed	#cccccc
Laribacter	L_Retroauricular_crease	#34e4d9	1	23.0	19.0	#ff4121	#dbd87b	Mixed	#cccccc
Dactylosporangium	Anterior_nares	#8000ff	1	22.0	12.0	#ff5f30	#5af8c8	Mixed	#cccccc
Leadbetterella	Anterior_nares	#8000ff	1	16.0	20.0	#c6e789	#ecc86f	Mixed	#cccccc
Flaviflexus	Anterior_nares	#8000ff	1	25.0	16.0	#ff0000	#a2f9a0	Mixed	#cccccc
Hydrogenobacter	Anterior_nares	#8000ff	2	0.0	17.0	#8000ff	#b4f295	Mixed	#cccccc
Kineosporia	Anterior_nares	#8000ff	1	2.0	18.0	#583efd	#c6e789	Mixed	#cccccc
Pseudoalteromonas	L_Retroauricular_crease	#34e4d9	3	8.0	25.0	#22d6e0	#ff562c	Mixed	#cccccc
Paenisporosarcina	Buccal_mucosa	#445cfb	1	6.0	23.0	#06aeed	#ff8947	Mixed	#cccccc
Chthoniobacter	Stool	#e8cb72	2	10.0	9.0	#4df3ce	#22d6e0	Mixed	#cccccc
Leisingera	R_Retroauricular_crease	#acf59a	2	3.0	21.0	#445cfb	#feb562	Mixed	#cccccc
Pseudorhodoferax	L_Retroauricular_crease	#34e4d9	3	6.0	26.0	#06aeed	#ff3b1e	Mixed	#cccccc
Cloacibacillus	Stool	#e8cb72	8	17.0	10.0	#dbd87b	#37e6d8	Mixed	#cccccc
Phyllobacterium	Anterior_nares	#8000ff	2	18.0	24.0	#eec66d	#ff703a	Mixed	#cccccc
Stenoxybacter	Throat	#ff5c2f	2	14.0	27.0	#9cfba4	#ff1f10	Mixed	#cccccc
Terrisporobacter	Stool	#e8cb72	2	7.0	28.0	#0fc4e7	#ff0000	Mixed	#cccccc
Mahella	Stool	#e8cb72	1	2.0	22.0	#583efd	#ffa055	Mixed	#cccccc
