TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Adlercreutzia	Stool	#e8cb72	2	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Alicycliphilus	L_Retroauricular_crease	#34e4d9	18	1.0	1.0	#7019ff	#6c1fff	Mixed	#cccccc
Anaerococcus	L_Retroauricular_crease	#34e4d9	9	27.0	3.0	#ff5029	#445cfb	Mixed	#cccccc
Anaerostipes	Stool	#e8cb72	3	30.0	3.0	#ff0000	#445cfb	Mixed	#cccccc
Anaerotruncus	Stool	#e8cb72	2	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Azonexus	Buccal_mucosa	#445cfb	2	19.0	1.0	#c2ea8c	#6c1fff	Mixed	#cccccc
Azospira	Anterior_nares	#8000ff	1	9.0	7.0	#18cde4	#0fc4e7	Mixed	#cccccc
Azospirillum	Anterior_nares	#8000ff	1	8.0	5.0	#08bee9	#1996f3	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	211	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Barnesiella	Stool	#e8cb72	52	24.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Bilophila	Stool	#e8cb72	2	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Blautia	Stool	#e8cb72	30	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Bordetella	L_Retroauricular_crease	#34e4d9	2	19.0	1.0	#c2ea8c	#6c1fff	Mixed	#cccccc
Brevibacterium	Anterior_nares	#8000ff	4	21.0	5.0	#e4cf74	#1996f3	Mixed	#cccccc
Butyricimonas	Stool	#e8cb72	25	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Butyrivibrio	Stool	#e8cb72	15	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Celeribacter	Buccal_mucosa	#445cfb	2	19.0	1.0	#c2ea8c	#6c1fff	Mixed	#cccccc
Chloracidobacterium	Buccal_mucosa	#445cfb	1	23.0	12.0	#ffac5c	#74feba	Mixed	#cccccc
Chloroflexus	Buccal_mucosa	#445cfb	1	23.0	12.0	#ffac5c	#74feba	Mixed	#cccccc
Citrobacter	Anterior_nares	#8000ff	1	9.0	7.0	#18cde4	#0fc4e7	Mixed	#cccccc
Clostridium	Stool	#e8cb72	85	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Collinsella	Stool	#e8cb72	9	0.0	9.0	#8000ff	#37e6d8	Mixed	#cccccc
Comamonas	R_Retroauricular_crease	#acf59a	32	15.0	1.0	#7effb5	#6c1fff	Mixed	#cccccc
Coprobacter	Stool	#e8cb72	4	25.0	0.0	#ff8143	#8000ff	Mixed	#cccccc
Coprococcus	Stool	#e8cb72	32	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Crocosphaera	L_Retroauricular_crease	#34e4d9	2	27.0	3.0	#ff5029	#445cfb	Mixed	#cccccc
Cupriavidus	Mid_vagina	#52f5cb	5	2.0	11.0	#5e35fe	#60fac5	Mixed	#cccccc
Dechloromonas	Buccal_mucosa	#445cfb	40	1.0	1.0	#7019ff	#6c1fff	Mixed	#cccccc
Devosia	L_Retroauricular_crease	#34e4d9	1	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Diaphorobacter	Buccal_mucosa	#445cfb	15	22.0	1.0	#f6be68	#6c1fff	Mixed	#cccccc
Dietzia	L_Retroauricular_crease	#34e4d9	1	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Dolosigranulum	Anterior_nares	#8000ff	5	8.0	2.0	#08bee9	#583efd	Mixed	#cccccc
Dorea	Stool	#e8cb72	22	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Echinicola	Buccal_mucosa	#445cfb	2	10.0	15.0	#2adddd	#b2f396	Mixed	#cccccc
Empedobacter	Anterior_nares	#8000ff	5	11.0	8.0	#3ae8d6	#22d6e0	Mixed	#cccccc
Enhydrobacter	R_Retroauricular_crease	#acf59a	1	8.0	5.0	#08bee9	#1996f3	Mixed	#cccccc
Enterobacter	Anterior_nares	#8000ff	1	30.0	3.0	#ff0000	#445cfb	Mixed	#cccccc
Epilithonimonas	R_Retroauricular_crease	#acf59a	2	11.0	8.0	#3ae8d6	#22d6e0	Mixed	#cccccc
Erysipelatoclostridium	Stool	#e8cb72	2	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Exiguobacterium	L_Retroauricular_crease	#34e4d9	2	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Faecalibacterium	Stool	#e8cb72	90	25.0	0.0	#ff8143	#8000ff	Mixed	#cccccc
Fenollaria	Anterior_nares	#8000ff	4	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Finegoldia	R_Retroauricular_crease	#acf59a	14	30.0	3.0	#ff0000	#445cfb	Mixed	#cccccc
Flavobacterium	Anterior_nares	#8000ff	21	13.0	8.0	#5df9c7	#22d6e0	Mixed	#cccccc
Gordonia	L_Retroauricular_crease	#34e4d9	6	27.0	3.0	#ff5029	#445cfb	Mixed	#cccccc
Holdemanella	L_Retroauricular_crease	#34e4d9	7	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Holdemania	Stool	#e8cb72	5	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Hymenobacter	Anterior_nares	#8000ff	1	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Intestinimonas	Stool	#e8cb72	12	0.0	9.0	#8000ff	#37e6d8	Mixed	#cccccc
Isosphaera	Buccal_mucosa	#445cfb	1	23.0	12.0	#ffac5c	#74feba	Mixed	#cccccc
Janibacter	Anterior_nares	#8000ff	3	21.0	5.0	#e4cf74	#1996f3	Mixed	#cccccc
Lachnoclostridium	Stool	#e8cb72	20	3.0	3.0	#4e4dfc	#445cfb	Mixed	#cccccc
Lactobacillus	Mid_vagina	#52f5cb	206	29.0	14.0	#ff1c0e	#9cfba4	Mixed	#cccccc
Leucobacter	L_Retroauricular_crease	#34e4d9	13	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Leuconostoc	L_Retroauricular_crease	#34e4d9	3	5.0	10.0	#2c7ef7	#4df3ce	Mixed	#cccccc
Listeria	L_Retroauricular_crease	#34e4d9	17	29.0	20.0	#ff1c0e	#ff964f	Mixed	#cccccc
Mangrovimonas	Buccal_mucosa	#445cfb	2	10.0	15.0	#2adddd	#b2f396	Mixed	#cccccc
Meiothermus	R_Retroauricular_crease	#acf59a	1	23.0	12.0	#ffac5c	#74feba	Mixed	#cccccc
Microbacterium	R_Retroauricular_crease	#acf59a	2	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Micrococcus	L_Retroauricular_crease	#34e4d9	1	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Moraxella	Anterior_nares	#8000ff	27	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Nakamurella	L_Retroauricular_crease	#34e4d9	1	16.0	21.0	#90feab	#ff7b40	Mixed	#cccccc
Nitrospira	Tongue_dorsum	#ff2f18	1	6.0	23.0	#1996f3	#ff4121	Mixed	#cccccc
Odoribacter	Stool	#e8cb72	62	24.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Ornithinibacillus	Buccal_mucosa	#445cfb	1	16.0	21.0	#90feab	#ff7b40	Mixed	#cccccc
Ornithobacterium	Buccal_mucosa	#445cfb	2	11.0	8.0	#3ae8d6	#22d6e0	Mixed	#cccccc
Oscillibacter	Stool	#e8cb72	33	17.0	0.0	#a0faa1	#8000ff	Mixed	#cccccc
Oxalobacter	Stool	#e8cb72	6	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Paenisporosarcina	Buccal_mucosa	#445cfb	2	11.0	8.0	#3ae8d6	#22d6e0	Mixed	#cccccc
Pandoraea	Buccal_mucosa	#445cfb	2	4.0	19.0	#3c68f9	#ffb05f	Mixed	#cccccc
Pantoea	R_Retroauricular_crease	#acf59a	4	19.0	25.0	#c2ea8c	#ff0000	Mixed	#cccccc
Parabacteroides	Stool	#e8cb72	81	24.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Paracoccus	R_Retroauricular_crease	#acf59a	37	19.0	1.0	#c2ea8c	#6c1fff	Mixed	#cccccc
Parasutterella	Stool	#e8cb72	9	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Pediococcus	L_Retroauricular_crease	#34e4d9	1	16.0	21.0	#90feab	#ff7b40	Mixed	#cccccc
Phascolarctobacterium	Stool	#e8cb72	4	14.0	13.0	#6efebe	#88ffaf	Mixed	#cccccc
Polaromonas	Anterior_nares	#8000ff	2	5.0	24.0	#2c7ef7	#ff2211	Mixed	#cccccc
Polynucleobacter	R_Retroauricular_crease	#acf59a	2	5.0	18.0	#2c7ef7	#eec66d	Mixed	#cccccc
Pragia	Buccal_mucosa	#445cfb	2	5.0	18.0	#2c7ef7	#eec66d	Mixed	#cccccc
Propionibacterium	R_Retroauricular_crease	#acf59a	239	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Proteiniclasticum	R_Retroauricular_crease	#acf59a	7	6.0	4.0	#1996f3	#3079f7	Mixed	#cccccc
Pseudoflavonifractor	Stool	#e8cb72	2	20.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Pseudoglutamicibacter	Anterior_nares	#8000ff	1	8.0	5.0	#08bee9	#1996f3	Mixed	#cccccc
Pseudopedobacter	Anterior_nares	#8000ff	1	8.0	5.0	#08bee9	#1996f3	Mixed	#cccccc
Pseudothermotoga	Buccal_mucosa	#445cfb	1	23.0	12.0	#ffac5c	#74feba	Mixed	#cccccc
Psychrobacter	Saliva	#cbe486	12	27.0	3.0	#ff5029	#445cfb	Mixed	#cccccc
Ralstonia	L_Retroauricular_crease	#34e4d9	4	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Rheinheimera	Anterior_nares	#8000ff	5	8.0	2.0	#08bee9	#583efd	Mixed	#cccccc
Rhodobacter	Anterior_nares	#8000ff	2	12.0	17.0	#4df3ce	#dbd87b	Mixed	#cccccc
Rhodococcus	R_Retroauricular_crease	#acf59a	2	11.0	8.0	#3ae8d6	#22d6e0	Mixed	#cccccc
Rickettsiella	Anterior_nares	#8000ff	1	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Riemerella	Buccal_mucosa	#445cfb	74	11.0	8.0	#3ae8d6	#22d6e0	Mixed	#cccccc
Roseburia	Stool	#e8cb72	88	24.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Roseiflexus	Buccal_mucosa	#445cfb	1	23.0	12.0	#ffac5c	#74feba	Mixed	#cccccc
Ruminiclostridium	L_Retroauricular_crease	#34e4d9	24	28.0	3.0	#ff351b	#445cfb	Mixed	#cccccc
Ruminococcus	Stool	#e8cb72	90	25.0	0.0	#ff8143	#8000ff	Mixed	#cccccc
Saccharicrinis	Buccal_mucosa	#445cfb	2	11.0	8.0	#3ae8d6	#22d6e0	Mixed	#cccccc
Salmonella	Anterior_nares	#8000ff	6	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Selenomonas	Supragingival_plaque	#ff8646	247	18.0	6.0	#b2f396	#06aeed	Mixed	#cccccc
Serratia	Saliva	#cbe486	4	5.0	10.0	#2c7ef7	#4df3ce	Mixed	#cccccc
Simonsiella	Keratinized_gingiva	#17cbe4	91	18.0	6.0	#b2f396	#06aeed	Mixed	#cccccc
Skermanella	Anterior_nares	#8000ff	1	19.0	22.0	#c2ea8c	#ff5f30	Mixed	#cccccc
Sphingobacterium	L_Retroauricular_crease	#34e4d9	3	26.0	8.0	#ff6835	#22d6e0	Mixed	#cccccc
Sphingobium	Vaginal_introitus	#ff0000	9	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Sphingomonas	Anterior_nares	#8000ff	15	19.0	1.0	#c2ea8c	#6c1fff	Mixed	#cccccc
Sphingopyxis	Vaginal_introitus	#ff0000	4	7.0	9.0	#09a9ee	#37e6d8	Mixed	#cccccc
Stenotrophomonas	Anterior_nares	#8000ff	22	3.0	3.0	#4e4dfc	#445cfb	Mixed	#cccccc
Streptobacillus	Attached	#622ffe	6	10.0	15.0	#2adddd	#b2f396	Mixed	#cccccc
Streptomyces	R_Retroauricular_crease	#acf59a	2	6.0	23.0	#1996f3	#ff4121	Mixed	#cccccc
Subdoligranulum	Stool	#e8cb72	8	24.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
