	source	target	weight	edge_sample	edge_color
0	Afipia	Acidovorax	1.0	Mixed	#cccccc
1	Alkaliflexus	Actinotignum	1.0	Mixed	#cccccc
2	Bradyrhizobium	Acidovorax	0.815355425121	Mixed	#cccccc
3	Bradyrhizobium	Afipia	0.815355425121	Anterior_nares	#8000ff
4	Brevibacillus	Anoxybacillus	1.0	Anterior_nares	#8000ff
5	Dorea	Blautia	1.0	Stool	#e8cb72
6	Eubacterium	Bacteroides	1.0	Mixed	#cccccc
7	Gardnerella	Chthoniobacter	1.0	Mixed	#cccccc
8	Kluyvera	Fermentimonas	1.0	Mixed	#cccccc
9	Lachnoclostridium	Blautia	1.0	Stool	#e8cb72
10	Lachnoclostridium	Dorea	1.0	Stool	#e8cb72
11	Leptotrichia	Cellulosilyticum	1.0	Mixed	#cccccc
12	Marinilabilia	Candidatus Hamiltonella	1.0	Mixed	#cccccc
13	Marinomonas	Mahella	1.0	Mixed	#cccccc
14	Mobiluncus	Atopobium	1.0	Mixed	#cccccc
15	Mycobacterium	Candidatus Hamiltonella	0.815355425121	Mixed	#cccccc
16	Mycobacterium	Marinilabilia	0.815355425121	Mixed	#cccccc
17	Neisseria	Acetobacterium	0.815355425121	Mixed	#cccccc
18	Novosphingobium	Acidovorax	1.0	Mixed	#cccccc
19	Novosphingobium	Afipia	1.0	Mixed	#cccccc
20	Novosphingobium	Bradyrhizobium	0.815355425121	Mixed	#cccccc
21	Ornithobacterium	Chryseobacterium	1.0	Mixed	#cccccc
22	Paludibacter	Algoriphagus	1.0	Mixed	#cccccc
23	Pantoea	Fermentimonas	1.0	R_Retroauricular_crease	#acf59a
24	Pantoea	Kluyvera	1.0	Mixed	#cccccc
25	Polaromonas	Acidovorax	1.0	Mixed	#cccccc
26	Polaromonas	Afipia	1.0	Anterior_nares	#8000ff
27	Polaromonas	Bradyrhizobium	0.815355425121	Anterior_nares	#8000ff
28	Polaromonas	Novosphingobium	1.0	Mixed	#cccccc
29	Pontibacter	Fibrella	1.0	Mixed	#cccccc
30	Providencia	Buttiauxella	1.0	Mixed	#cccccc
31	Pyramidobacter	Hallella	0.842380803316	Mixed	#cccccc
32	Pyramidobacter	Mitsuokella	0.829080120776	Mixed	#cccccc
33	Sedimentibacter	Chthoniobacter	1.0	Stool	#e8cb72
34	Sedimentibacter	Gardnerella	1.0	Mixed	#cccccc
35	Serratia	Fermentimonas	1.0	Mixed	#cccccc
36	Serratia	Kluyvera	1.0	Mixed	#cccccc
37	Serratia	Pantoea	1.0	Mixed	#cccccc
38	Shigella	Fermentimonas	1.0	Mixed	#cccccc
39	Shigella	Kluyvera	1.0	Mixed	#cccccc
40	Shigella	Pantoea	1.0	Mixed	#cccccc
41	Shigella	Serratia	1.0	Mixed	#cccccc
42	Sinorhizobium	Cellulomonas	0.914472201284	Stool	#e8cb72
43	Sphingomonas	Chthoniobacter	1.0	Mixed	#cccccc
44	Sphingomonas	Gardnerella	1.0	Mixed	#cccccc
45	Sphingomonas	Sedimentibacter	1.0	Mixed	#cccccc
46	Terrisporobacter	Leuconostoc	1.0	Mixed	#cccccc
47	Turicibacter	Leuconostoc	1.0	Mixed	#cccccc
48	Turicibacter	Terrisporobacter	1.0	Stool	#e8cb72
49	Varibaculum	Chthoniobacter	1.0	Mixed	#cccccc
50	Varibaculum	Gardnerella	1.0	Mixed	#cccccc
51	Varibaculum	Sedimentibacter	1.0	Mixed	#cccccc
52	Varibaculum	Sphingomonas	1.0	Mixed	#cccccc
53	Verrucomicrobium	Mahella	1.0	Stool	#e8cb72
54	Verrucomicrobium	Marinomonas	1.0	Mixed	#cccccc
55	Vibrio	Buttiauxella	1.0	Mixed	#cccccc
56	Vibrio	Providencia	1.0	Mixed	#cccccc
57	Yersinia	Fermentimonas	1.0	Mixed	#cccccc
58	Yersinia	Kluyvera	1.0	Mixed	#cccccc
59	Yersinia	Pantoea	1.0	Mixed	#cccccc
60	Yersinia	Serratia	1.0	Mixed	#cccccc
61	Yersinia	Shigella	1.0	Stool	#e8cb72
