	source	target	weight	edge_sample	edge_color
0	Acinetobacter	Acidovorax	1.0	Mixed	#cccccc
1	Afipia	Acidovorax	1.0	Mixed	#cccccc
2	Afipia	Acinetobacter	2.0	Anterior_nares	#8000ff
3	Atopobium	Actinomyces	7.0	Mixed	#cccccc
4	Bacillus	Acidovorax	1.0	Mixed	#cccccc
5	Bacillus	Acinetobacter	2.0	Anterior_nares	#8000ff
6	Bacillus	Afipia	2.0	Anterior_nares	#8000ff
7	Blautia	Acinetobacter	1.0	Mixed	#cccccc
8	Blautia	Afipia	1.0	Mixed	#cccccc
9	Blautia	Bacillus	1.0	Mixed	#cccccc
10	Bradyrhizobium	Acidovorax	1.0	Mixed	#cccccc
11	Bradyrhizobium	Acinetobacter	2.0	Anterior_nares	#8000ff
12	Bradyrhizobium	Afipia	2.0	Anterior_nares	#8000ff
13	Bradyrhizobium	Bacillus	2.0	Anterior_nares	#8000ff
14	Bradyrhizobium	Blautia	1.0	Mixed	#cccccc
15	Brochothrix	Anaerococcus	1.0	Mixed	#cccccc
16	Bulleidia	Anaerococcus	1.0	Mixed	#cccccc
17	Bulleidia	Brochothrix	2.0	Mixed	#cccccc
18	Capnocytophaga	Bacteroides	6.0	Mixed	#cccccc
19	Cardiobacterium	Abiotrophia	5.0	Mixed	#cccccc
20	Carnobacterium	Actinomyces	7.0	Mixed	#cccccc
21	Catonella	Bacteroides	9.0	Mixed	#cccccc
22	Citrobacter	Acidovorax	1.0	Mixed	#cccccc
23	Citrobacter	Acinetobacter	1.0	Anterior_nares	#8000ff
24	Citrobacter	Afipia	1.0	Anterior_nares	#8000ff
25	Citrobacter	Bacillus	1.0	Anterior_nares	#8000ff
26	Citrobacter	Bradyrhizobium	1.0	Anterior_nares	#8000ff
27	Clostridium	Alistipes	2.0	Stool	#e8cb72
28	Conchiformibius	Acidovorax	1.0	Mixed	#cccccc
29	Conchiformibius	Citrobacter	1.0	Mixed	#cccccc
30	Corynebacterium	Atopobium	7.0	Mixed	#cccccc
31	Corynebacterium	Bacteroides	10.0	Mixed	#cccccc
32	Corynebacterium	Capnocytophaga	7.0	Supragingival_plaque	#ff8646
33	Corynebacterium	Carnobacterium	8.0	Mixed	#cccccc
34	Corynebacterium	Catonella	8.0	Mixed	#cccccc
35	Enterococcus	Abiotrophia	3.0	Mixed	#cccccc
36	Enterococcus	Cardiobacterium	3.0	Mixed	#cccccc
37	Enterococcus	Clostridium	3.0	Mixed	#cccccc
38	Faecalibacterium	Clostridium	2.0	Stool	#e8cb72
39	Filifactor	Anaerococcus	1.0	Mixed	#cccccc
40	Filifactor	Brochothrix	2.0	Mixed	#cccccc
41	Filifactor	Bulleidia	2.0	Mixed	#cccccc
42	Flavobacterium	Clostridium	3.0	Mixed	#cccccc
43	Fusobacterium	Alloprevotella	8.0	Mixed	#cccccc
44	Gemella	Actinomyces	8.0	Mixed	#cccccc
45	Gemella	Aggregatibacter	10.0	Mixed	#cccccc
46	Gemella	Atopobium	7.0	Mixed	#cccccc
47	Gordonia	Acinetobacter	1.0	Mixed	#cccccc
48	Gordonia	Afipia	1.0	Mixed	#cccccc
49	Gordonia	Bacillus	1.0	Mixed	#cccccc
50	Gordonia	Blautia	1.0	Mixed	#cccccc
51	Gordonia	Bradyrhizobium	1.0	Mixed	#cccccc
52	Granulicatella	Actinobaculum	6.0	Mixed	#cccccc
53	Janibacter	Acidovorax	1.0	Mixed	#cccccc
54	Janibacter	Acinetobacter	2.0	Anterior_nares	#8000ff
55	Janibacter	Afipia	2.0	Anterior_nares	#8000ff
56	Janibacter	Bacillus	2.0	Anterior_nares	#8000ff
57	Janibacter	Blautia	1.0	Mixed	#cccccc
58	Janibacter	Bradyrhizobium	2.0	Anterior_nares	#8000ff
59	Janibacter	Citrobacter	1.0	Anterior_nares	#8000ff
60	Janibacter	Gordonia	1.0	Mixed	#cccccc
61	Johnsonella	Abiotrophia	4.0	Mixed	#cccccc
62	Johnsonella	Cardiobacterium	4.0	Subgingival_plaque	#ffac5c
63	Johnsonella	Enterococcus	3.0	Mixed	#cccccc
64	Kingella	Capnocytophaga	5.0	Supragingival_plaque	#ff8646
65	Kingella	Corynebacterium	13.0	Supragingival_plaque	#ff8646
66	Kytococcus	Cellulomonas	4.0	Mixed	#cccccc
67	Kytococcus	Dialister	4.0	Mixed	#cccccc
