	source	target	weight	edge_sample	edge_color
0	Atopobium	Actinomyces	9.0	Mixed	#cccccc
1	Bulleidia	Abiotrophia	4.0	Mixed	#cccccc
2	Campylobacter	Actinomyces	7.0	Mixed	#cccccc
3	Capnocytophaga	Abiotrophia	6.0	Mixed	#cccccc
4	Carnobacterium	Campylobacter	6.0	Mixed	#cccccc
5	Catonella	Atopobium	6.0	Mixed	#cccccc
6	Centipeda	Actinobaculum	4.0	Subgingival_plaque	#ffac5c
7	Dialister	Cellulomonas	2.0	Stool	#e8cb72
8	Eggerthia	Clostridium	2.0	Mixed	#cccccc
9	Eubacterium	Abiotrophia	6.0	Mixed	#cccccc
10	Eubacterium	Anaeroglobus	4.0	Mixed	#cccccc
11	Filifactor	Abiotrophia	6.0	Mixed	#cccccc
12	Filifactor	Anaeroglobus	4.0	Mixed	#cccccc
13	Finegoldia	Clostridium	2.0	Mixed	#cccccc
14	Fusobacterium	Capnocytophaga	7.0	Mixed	#cccccc
15	Fusobacterium	Carnobacterium	6.0	Mixed	#cccccc
16	Granulicatella	Campylobacter	7.0	Mixed	#cccccc
17	Granulicatella	Carnobacterium	9.0	Mixed	#cccccc
18	Haemophilus	Actinobacillus	2.0	Mixed	#cccccc
19	Haemophilus	Aggregatibacter	4.0	Mixed	#cccccc
20	Isoptericola	Actinomyces	8.0	Tongue_dorsum	#ff2f18
21	Isoptericola	Atopobium	8.0	Mixed	#cccccc
22	Isoptericola	Campylobacter	7.0	Mixed	#cccccc
23	Isoptericola	Carnobacterium	7.0	Mixed	#cccccc
24	Isoptericola	Catonella	6.0	Mixed	#cccccc
25	Kingella	Haemophilus	4.0	Mixed	#cccccc
26	Kytococcus	Atopobium	8.0	Mixed	#cccccc
27	Kytococcus	Dialister	4.0	Mixed	#cccccc
28	Kytococcus	Fusobacterium	6.0	Throat	#ff5c2f
29	Lachnoanaerobaculum	Atopobium	6.0	Mixed	#cccccc
30	Lachnoanaerobaculum	Capnocytophaga	6.0	Mixed	#cccccc
31	Lachnoanaerobaculum	Fusobacterium	9.0	Mixed	#cccccc
32	Lachnoanaerobaculum	Kytococcus	7.0	Mixed	#cccccc
33	Lactobacillus	Akkermansia	2.0	Mixed	#cccccc
34	Lactobacillus	Alistipes	2.0	Mixed	#cccccc
35	Lactobacillus	Bacteroides	2.0	Mixed	#cccccc
36	Lactobacillus	Barnesiella	2.0	Mixed	#cccccc
37	Lactobacillus	Cellulomonas	2.0	Mixed	#cccccc
38	Lactobacillus	Eikenella	2.0	Mixed	#cccccc
39	Lactococcus	Clostridium	2.0	Mixed	#cccccc
40	Leptotrichia	Campylobacter	8.0	Mixed	#cccccc
41	Leptotrichia	Dialister	4.0	Mixed	#cccccc
42	Leptotrichia	Kytococcus	6.0	Mixed	#cccccc
43	Mannheimia	Haemophilus	2.0	Buccal_mucosa_NA	#2686f5
