TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	38	7.0	0.0	#ff6232	#8000ff
Actinomyces	Tongue_dorsum	#ff2f18	39	7.0	0.0	#ff6232	#8000ff
Agrobacterium	R_Retroauricular_crease	#acf59a	11	5.0	2.0	#beec8e	#01b3ec
Aliihoeflea	R_Retroauricular_crease	#acf59a	3	5.0	2.0	#beec8e	#01b3ec
Alishewanella	R_Retroauricular_crease	#acf59a	1	5.0	2.0	#beec8e	#01b3ec
Alkaliphilus	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#425ffa
Alkanindiges	Anterior_nares	#8000ff	4	0.0	1.0	#8000ff	#425ffa
Anaeroglobus	Subgingival_plaque	#ffac5c	2	6.0	2.0	#feb562	#01b3ec
Aquabacterium	L_Retroauricular_crease	#34e4d9	5	5.0	2.0	#beec8e	#01b3ec
Arcobacter	L_Retroauricular_crease	#34e4d9	2	0.0	1.0	#8000ff	#425ffa
Arthrobacter	Anterior_nares	#8000ff	8	3.0	4.0	#3febd5	#7effb5
Aureimonas	R_Retroauricular_crease	#acf59a	8	5.0	2.0	#beec8e	#01b3ec
Azotobacter	R_Retroauricular_crease	#acf59a	1	0.0	1.0	#8000ff	#425ffa
Bacillus	Anterior_nares	#8000ff	40	7.0	0.0	#ff6232	#8000ff
Bacteroides	Stool	#e8cb72	40	0.0	1.0	#8000ff	#425ffa
Belnapia	L_Retroauricular_crease	#34e4d9	1	6.0	2.0	#feb562	#01b3ec
Bhargavaea	R_Retroauricular_crease	#acf59a	2	3.0	5.0	#3febd5	#beec8e
Bifidobacterium	Posterior_fornix	#8efeac	20	7.0	0.0	#ff6232	#8000ff
Bilophila	Stool	#e8cb72	1	0.0	1.0	#8000ff	#425ffa
Blautia	Stool	#e8cb72	12	7.0	0.0	#ff6232	#8000ff
Bosea	R_Retroauricular_crease	#acf59a	4	6.0	2.0	#feb562	#01b3ec
Brachybacterium	R_Retroauricular_crease	#acf59a	18	7.0	0.0	#ff6232	#8000ff
Bradyrhizobium	Anterior_nares	#8000ff	13	7.0	0.0	#ff6232	#8000ff
Brevibacterium	Anterior_nares	#8000ff	31	7.0	0.0	#ff6232	#8000ff
Brevundimonas	R_Retroauricular_crease	#acf59a	16	5.0	2.0	#beec8e	#01b3ec
Brochothrix	Saliva	#cbe486	5	0.0	1.0	#8000ff	#425ffa
Burkholderia	Posterior_fornix	#8efeac	1	5.0	1.0	#beec8e	#425ffa
Butyricicoccus	Stool	#e8cb72	3	0.0	1.0	#8000ff	#425ffa
Butyricimonas	Stool	#e8cb72	5	5.0	6.0	#beec8e	#feb562
