TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobaculum	Subgingival_plaque	#ffac5c	13	2.0	2.0	#1996f3	#4c50fc
Aeromonas	L_Retroauricular_crease	#34e4d9	8	9.0	4.0	#ff5029	#169bf2
Akkermansia	Stool	#e8cb72	4	5.0	1.0	#7effb5	#6629fe
Alicycliphilus	L_Retroauricular_crease	#34e4d9	3	1.0	2.0	#4e4dfc	#4c50fc
Alistipes	Stool	#e8cb72	18	5.0	1.0	#7effb5	#6629fe
Altererythrobacter	L_Retroauricular_crease	#34e4d9	1	4.0	3.0	#4df3ce	#3079f7
Aminiphilus	L_Retroauricular_crease	#34e4d9	1	7.0	8.0	#e4cf74	#56f7ca
Anaeroglobus	Subgingival_plaque	#ffac5c	2	5.0	1.0	#7effb5	#6629fe
Anaerostipes	Stool	#e8cb72	2	1.0	1.0	#4e4dfc	#6629fe
Anaerotruncus	Stool	#e8cb72	2	1.0	1.0	#4e4dfc	#6629fe
Arcanobacterium	L_Retroauricular_crease	#34e4d9	7	1.0	4.0	#4e4dfc	#169bf2
Atopobium	Posterior_fornix	#8efeac	16	2.0	4.0	#1996f3	#169bf2
Azohydromonas	Anterior_nares	#8000ff	1	4.0	3.0	#4df3ce	#3079f7
Bacillus	Anterior_nares	#8000ff	21	2.0	4.0	#1996f3	#169bf2
Bacteroides	Stool	#e8cb72	23	5.0	4.0	#7effb5	#169bf2
Basilea	R_Retroauricular_crease	#acf59a	2	1.0	1.0	#4e4dfc	#6629fe
Belnapia	L_Retroauricular_crease	#34e4d9	3	10.0	6.0	#ff0000	#20d5e1
Bergeyella	R_Retroauricular_crease	#acf59a	1	0.0	9.0	#8000ff	#70febc
Bilophila	Stool	#e8cb72	2	1.0	1.0	#4e4dfc	#6629fe
Blautia	Stool	#e8cb72	16	5.0	0.0	#7effb5	#8000ff
Bosea	R_Retroauricular_crease	#acf59a	1	6.0	12.0	#b2f396	#c2ea8c
Brachybacterium	R_Retroauricular_crease	#acf59a	5	1.0	6.0	#4e4dfc	#20d5e1
Butyricimonas	Stool	#e8cb72	9	9.0	2.0	#ff5029	#4c50fc
Butyrivibrio	Stool	#e8cb72	6	5.0	1.0	#7effb5	#6629fe
Caldibacillus	L_Retroauricular_crease	#34e4d9	2	5.0	2.0	#7effb5	#4c50fc
Campylobacter	Attached	#622ffe	23	1.0	5.0	#4e4dfc	#07bbea
Candidatus Methylopumilus	L_Retroauricular_crease	#34e4d9	1	7.0	8.0	#e4cf74	#56f7ca
Capnocytophaga	Supragingival_plaque	#ff8646	23	10.0	1.0	#ff0000	#6629fe
Cardiobacterium	Subgingival_plaque	#ffac5c	8	1.0	4.0	#4e4dfc	#169bf2
Carnobacterium	Hard_palate	#08acee	14	1.0	4.0	#4e4dfc	#169bf2
Casaltella	L_Retroauricular_crease	#34e4d9	5	10.0	5.0	#ff0000	#07bbea
Catabacter	Stool	#e8cb72	2	5.0	1.0	#7effb5	#6629fe
Catenibacterium	Stool	#e8cb72	3	2.0	1.0	#1996f3	#6629fe
Cellulomonas	Stool	#e8cb72	4	1.0	1.0	#4e4dfc	#6629fe
Chlamydia	Keratinized_gingiva	#17cbe4	8	5.0	4.0	#7effb5	#169bf2
Clostridium	Stool	#e8cb72	17	5.0	5.0	#7effb5	#07bbea
Collinsella	Stool	#e8cb72	9	2.0	1.0	#1996f3	#6629fe
Comamonas	R_Retroauricular_crease	#acf59a	3	2.0	2.0	#1996f3	#4c50fc
Coprobacillus	Stool	#e8cb72	3	2.0	1.0	#1996f3	#6629fe
Coprobacter	Stool	#e8cb72	2	2.0	1.0	#1996f3	#6629fe
Coprococcus	Stool	#e8cb72	13	5.0	1.0	#7effb5	#6629fe
Corynebacterium	Supragingival_plaque	#ff8646	23	1.0	1.0	#4e4dfc	#6629fe
Cronobacter	Anterior_nares	#8000ff	2	5.0	5.0	#7effb5	#07bbea
Cryptobacterium	Saliva	#cbe486	1	6.0	12.0	#b2f396	#c2ea8c
Dechloromonas	Buccal_mucosa	#445cfb	5	2.0	2.0	#1996f3	#4c50fc
Defluviitalea	L_Retroauricular_crease	#34e4d9	7	1.0	5.0	#4e4dfc	#07bbea
Delftia	Anterior_nares	#8000ff	4	2.0	2.0	#1996f3	#4c50fc
Dermacoccus	Anterior_nares	#8000ff	1	6.0	12.0	#b2f396	#c2ea8c
Desmospora	L_Retroauricular_crease	#34e4d9	1	0.0	9.0	#8000ff	#70febc
Desulfobulbus	L_Retroauricular_crease	#34e4d9	1	7.0	8.0	#e4cf74	#56f7ca
Desulfovibrio	Stool	#e8cb72	3	2.0	2.0	#1996f3	#4c50fc
Devosia	L_Retroauricular_crease	#34e4d9	17	5.0	14.0	#7effb5	#f6be68
Dialister	Stool	#e8cb72	15	10.0	0.0	#ff0000	#8000ff
Diaphorobacter	Buccal_mucosa	#445cfb	1	7.0	8.0	#e4cf74	#56f7ca
Dolosigranulum	Anterior_nares	#8000ff	12	9.0	0.0	#ff5029	#8000ff
Dorea	Stool	#e8cb72	14	1.0	1.0	#4e4dfc	#6629fe
Dysgonomonas	L_Retroauricular_crease	#34e4d9	4	9.0	4.0	#ff5029	#169bf2
Eggerthella	Stool	#e8cb72	2	5.0	1.0	#7effb5	#6629fe
Eikenella	Subgingival_plaque	#ffac5c	4	1.0	0.0	#4e4dfc	#8000ff
Empedobacter	Anterior_nares	#8000ff	8	5.0	0.0	#7effb5	#8000ff
Enhydrobacter	R_Retroauricular_crease	#acf59a	11	1.0	5.0	#4e4dfc	#07bbea
Ensifer	R_Retroauricular_crease	#acf59a	1	0.0	13.0	#8000ff	#dcd67a
Enterococcus	Anterior_nares	#8000ff	10	5.0	4.0	#7effb5	#169bf2
Erysipelatoclostridium	Stool	#e8cb72	2	2.0	1.0	#1996f3	#6629fe
Escherichia	Stool	#e8cb72	5	2.0	4.0	#1996f3	#169bf2
Eubacterium	Palatine_Tonsils	#70febc	21	1.0	1.0	#4e4dfc	#6629fe
Facklamia	R_Retroauricular_crease	#acf59a	11	1.0	5.0	#4e4dfc	#07bbea
Faecalibacterium	Stool	#e8cb72	23	9.0	0.0	#ff5029	#8000ff
Faecalitalea	Stool	#e8cb72	2	1.0	1.0	#4e4dfc	#6629fe
Fenollaria	Anterior_nares	#8000ff	1	4.0	16.0	#4df3ce	#ff7b40
Fibrella	L_Retroauricular_crease	#34e4d9	2	5.0	1.0	#7effb5	#6629fe
Finegoldia	R_Retroauricular_crease	#acf59a	23	5.0	5.0	#7effb5	#07bbea
Flavobacterium	Anterior_nares	#8000ff	8	1.0	5.0	#4e4dfc	#07bbea
Flavonifractor	Stool	#e8cb72	2	1.0	1.0	#4e4dfc	#6629fe
Fusobacterium	Throat	#ff5c2f	20	1.0	0.0	#4e4dfc	#8000ff
Gardnerella	Vaginal_introitus	#ff0000	12	1.0	2.0	#4e4dfc	#4c50fc
Gemella	Buccal_mucosa	#445cfb	23	2.0	0.0	#1996f3	#8000ff
Geobacillus	Attached	#622ffe	1	7.0	8.0	#e4cf74	#56f7ca
Gordonia	L_Retroauricular_crease	#34e4d9	12	5.0	5.0	#7effb5	#07bbea
Gordonibacter	Stool	#e8cb72	3	5.0	1.0	#7effb5	#6629fe
Granulicatella	Keratinized_gingiva	#17cbe4	18	1.0	4.0	#4e4dfc	#169bf2
Gulbenkiania	L_Retroauricular_crease	#34e4d9	17	1.0	14.0	#4e4dfc	#f6be68
Haemophilus	Buccal_mucosa_NA	#2686f5	23	10.0	0.0	#ff0000	#8000ff
Helcococcus	L_Retroauricular_crease	#34e4d9	5	1.0	5.0	#4e4dfc	#07bbea
Helicobacter	Anterior_nares	#8000ff	11	10.0	5.0	#ff0000	#07bbea
Holdemanella	L_Retroauricular_crease	#34e4d9	6	1.0	1.0	#4e4dfc	#6629fe
Holdemania	Stool	#e8cb72	2	1.0	1.0	#4e4dfc	#6629fe
Hymenobacter	Anterior_nares	#8000ff	4	2.0	6.0	#1996f3	#20d5e1
Hyphomicrobium	L_Retroauricular_crease	#34e4d9	1	7.0	8.0	#e4cf74	#56f7ca
Intestinimonas	Stool	#e8cb72	6	2.0	1.0	#1996f3	#6629fe
Janibacter	Anterior_nares	#8000ff	1	8.0	17.0	#ff964f	#ff532a
Jeotgalicoccus	L_Retroauricular_crease	#34e4d9	6	5.0	5.0	#7effb5	#07bbea
Johnsonella	Subgingival_plaque	#ffac5c	4	1.0	0.0	#4e4dfc	#8000ff
Kandleria	Stool	#e8cb72	2	5.0	1.0	#7effb5	#6629fe
Kingella	Supragingival_plaque	#ff8646	15	9.0	1.0	#ff5029	#6629fe
Klebsiella	Anterior_nares	#8000ff	7	2.0	10.0	#1996f3	#8cfead
Kluyvera	L_Retroauricular_crease	#34e4d9	1	0.0	9.0	#8000ff	#70febc
Kytococcus	Throat	#ff5c2f	6	2.0	5.0	#1996f3	#07bbea
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	16	1.0	0.0	#4e4dfc	#8000ff
Lachnoclostridium	Stool	#e8cb72	7	1.0	10.0	#4e4dfc	#8cfead
Lactobacillus	Mid_vagina	#52f5cb	23	1.0	4.0	#4e4dfc	#169bf2
Lactococcus	Anterior_nares	#8000ff	22	2.0	4.0	#1996f3	#169bf2
Laribacter	L_Retroauricular_crease	#34e4d9	1	4.0	3.0	#4df3ce	#3079f7
Lautropia	Supragingival_plaque	#ff8646	15	1.0	0.0	#4e4dfc	#8000ff
Lawsonella	Anterior_nares	#8000ff	22	2.0	0.0	#1996f3	#8000ff
Leptotrichia	Tongue_dorsum	#ff2f18	19	2.0	0.0	#1996f3	#8000ff
Leucobacter	L_Retroauricular_crease	#34e4d9	23	1.0	4.0	#4e4dfc	#169bf2
Leuconostoc	L_Retroauricular_crease	#34e4d9	6	5.0	0.0	#7effb5	#8000ff
Levyella	Anterior_nares	#8000ff	1	7.0	8.0	#e4cf74	#56f7ca
Listeria	L_Retroauricular_crease	#34e4d9	6	1.0	2.0	#4e4dfc	#4c50fc
Macrococcus	L_Retroauricular_crease	#34e4d9	1	7.0	8.0	#e4cf74	#56f7ca
Mageeibacillus	Posterior_fornix	#8efeac	5	1.0	2.0	#4e4dfc	#4c50fc
Marinilabilia	L_Retroauricular_crease	#34e4d9	2	1.0	1.0	#4e4dfc	#6629fe
Marmoricola	L_Retroauricular_crease	#34e4d9	3	9.0	6.0	#ff5029	#20d5e1
Massilia	R_Retroauricular_crease	#acf59a	4	1.0	0.0	#4e4dfc	#8000ff
Megasphaera	Saliva	#cbe486	17	2.0	2.0	#1996f3	#4c50fc
Methylocaldum	L_Retroauricular_crease	#34e4d9	1	4.0	3.0	#4df3ce	#3079f7
Microbacterium	R_Retroauricular_crease	#acf59a	5	5.0	6.0	#7effb5	#20d5e1
Micrococcus	L_Retroauricular_crease	#34e4d9	14	1.0	1.0	#4e4dfc	#6629fe
Mobiluncus	Stool	#e8cb72	2	5.0	4.0	#7effb5	#169bf2
Mogibacterium	Palatine_Tonsils	#70febc	1	0.0	9.0	#8000ff	#70febc
Moraxella	Anterior_nares	#8000ff	4	8.0	7.0	#ff964f	#3ae8d6
Morococcus	Palatine_Tonsils	#70febc	2	1.0	0.0	#4e4dfc	#8000ff
Mycobacterium	Mid_vagina	#52f5cb	14	5.0	4.0	#7effb5	#169bf2
Mycoplasma	Subgingival_plaque	#ffac5c	4	5.0	11.0	#7effb5	#a6f89d
Nakamurella	L_Retroauricular_crease	#34e4d9	1	4.0	15.0	#4df3ce	#ff9d53
Neisseria	Keratinized_gingiva	#17cbe4	17	5.0	0.0	#7effb5	#8000ff
Nitrosomonas	L_Retroauricular_crease	#34e4d9	1	4.0	3.0	#4df3ce	#3079f7
Nocardioides	Anterior_nares	#8000ff	1	4.0	3.0	#4df3ce	#3079f7
Novosphingobium	Mid_vagina	#52f5cb	2	5.0	5.0	#7effb5	#07bbea
Odoribacter	Stool	#e8cb72	12	1.0	1.0	#4e4dfc	#6629fe
Olsenella	Palatine_Tonsils	#70febc	1	8.0	17.0	#ff964f	#ff532a
Oribacterium	Throat	#ff5c2f	15	10.0	0.0	#ff0000	#8000ff
Oscillibacter	Stool	#e8cb72	12	5.0	1.0	#7effb5	#6629fe
Ottowia	Supragingival_plaque	#ff8646	1	0.0	13.0	#8000ff	#dcd67a
Paenibacillus	R_Retroauricular_crease	#acf59a	12	2.0	5.0	#1996f3	#07bbea
Parabacteroides	Stool	#e8cb72	19	5.0	1.0	#7effb5	#6629fe
Paraburkholderia	L_Retroauricular_crease	#34e4d9	4	1.0	2.0	#4e4dfc	#4c50fc
Paracoccus	R_Retroauricular_crease	#acf59a	12	2.0	0.0	#1996f3	#8000ff
Paraprevotella	Stool	#e8cb72	10	1.0	1.0	#4e4dfc	#6629fe
