TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	103	2.0	1.0	#10c6e6	#4856fb
Actinobacillus	Attached	#622ffe	196	2.0	0.0	#10c6e6	#8000ff
Actinobaculum	Subgingival_plaque	#ffac5c	227	2.0	0.0	#10c6e6	#8000ff
Actinomyces	Tongue_dorsum	#ff2f18	261	2.0	0.0	#10c6e6	#8000ff
Aggregatibacter	Saliva	#cbe486	259	2.0	0.0	#10c6e6	#8000ff
Alistipes	Stool	#e8cb72	123	2.0	1.0	#10c6e6	#4856fb
Alloiococcus	Anterior_nares	#8000ff	4	2.0	1.0	#10c6e6	#4856fb
Alloprevotella	Keratinized_gingiva	#17cbe4	259	2.0	0.0	#10c6e6	#8000ff
Anaeroglobus	Subgingival_plaque	#ffac5c	48	2.0	2.0	#10c6e6	#10a2f0
Aquabacterium	L_Retroauricular_crease	#34e4d9	9	3.0	1.0	#5af8c8	#4856fb
Aromatoleum	Buccal_mucosa	#445cfb	1	5.0	1.0	#ecc86f	#4856fb
Atopobium	Posterior_fornix	#8efeac	231	2.0	2.0	#10c6e6	#10a2f0
Avibacterium	Attached	#622ffe	39	2.0	0.0	#10c6e6	#8000ff
Bacillus	Anterior_nares	#8000ff	72	2.0	0.0	#10c6e6	#8000ff
Barnesiella	Stool	#e8cb72	52	2.0	1.0	#10c6e6	#4856fb
Basfia	Buccal_mucosa	#445cfb	18	2.0	0.0	#10c6e6	#8000ff
Bergeyella	R_Retroauricular_crease	#acf59a	17	2.0	0.0	#10c6e6	#8000ff
Bifidobacterium	Posterior_fornix	#8efeac	40	2.0	1.0	#10c6e6	#4856fb
Bordetella	L_Retroauricular_crease	#34e4d9	2	5.0	1.0	#ecc86f	#4856fb
Brachymonas	Anterior_nares	#8000ff	4	5.0	1.0	#ecc86f	#4856fb
Bradyrhizobium	Anterior_nares	#8000ff	4	3.0	1.0	#5af8c8	#4856fb
Brevibacterium	Anterior_nares	#8000ff	4	2.0	1.0	#10c6e6	#4856fb
Bulleidia	Throat	#ff5c2f	40	2.0	2.0	#10c6e6	#10a2f0
Burkholderia	Posterior_fornix	#8efeac	7	3.0	1.0	#5af8c8	#4856fb
Butyricicoccus	Stool	#e8cb72	5	2.0	1.0	#10c6e6	#4856fb
Butyricimonas	Stool	#e8cb72	25	2.0	1.0	#10c6e6	#4856fb
Butyrivibrio	Stool	#e8cb72	15	2.0	1.0	#10c6e6	#4856fb
Campylobacter	Attached	#622ffe	261	2.0	2.0	#10c6e6	#10a2f0
Capnocytophaga	Supragingival_plaque	#ff8646	261	2.0	0.0	#10c6e6	#8000ff
Cardiobacterium	Subgingival_plaque	#ffac5c	209	2.0	2.0	#10c6e6	#10a2f0
Carnobacterium	Hard_palate	#08acee	253	2.0	0.0	#10c6e6	#8000ff
Catenovulum	Buccal_mucosa	#445cfb	1	2.0	0.0	#10c6e6	#8000ff
Catonella	Subgingival_plaque	#ffac5c	219	2.0	2.0	#10c6e6	#10a2f0
Celeribacter	Buccal_mucosa	#445cfb	2	5.0	1.0	#ecc86f	#4856fb
Cellulomonas	Stool	#e8cb72	38	2.0	2.0	#10c6e6	#10a2f0
Centipeda	Subgingival_plaque	#ffac5c	101	2.0	2.0	#10c6e6	#10a2f0
Chlamydia	Keratinized_gingiva	#17cbe4	37	2.0	1.0	#10c6e6	#4856fb
Chloroflexus	Buccal_mucosa	#445cfb	1	1.0	4.0	#386df9	#62fbc4
Chryseobacterium	R_Retroauricular_crease	#acf59a	115	2.0	0.0	#10c6e6	#8000ff
Citrobacter	Anterior_nares	#8000ff	1	5.0	1.0	#ecc86f	#4856fb
Clostridium	Stool	#e8cb72	85	2.0	1.0	#10c6e6	#4856fb
Collinsella	Stool	#e8cb72	9	2.0	2.0	#10c6e6	#10a2f0
Comamonas	R_Retroauricular_crease	#acf59a	32	2.0	2.0	#10c6e6	#10a2f0
Coprobacter	Stool	#e8cb72	4	2.0	1.0	#10c6e6	#4856fb
Coprococcus	Stool	#e8cb72	32	2.0	1.0	#10c6e6	#4856fb
Corynebacterium	Supragingival_plaque	#ff8646	260	2.0	2.0	#10c6e6	#10a2f0
