TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax	L_Retroauricular_crease	#34e4d9	7	2.0	0.0	#ff0000	#8000ff
Acinetobacter	Anterior_nares	#8000ff	12	0.0	0.0	#8000ff	#8000ff
Bacillus	Anterior_nares	#8000ff	12	0.0	1.0	#8000ff	#2adddd
Bacteroides	Stool	#e8cb72	82	0.0	3.0	#8000ff	#ff0000
Barnesiella	Stool	#e8cb72	20	2.0	3.0	#ff0000	#ff0000
Blautia	Stool	#e8cb72	5	2.0	3.0	#ff0000	#ff0000
Brevibacterium	Anterior_nares	#8000ff	4	2.0	2.0	#ff0000	#d4dd80
Butyricicoccus	Stool	#e8cb72	1	2.0	3.0	#ff0000	#ff0000
Campylobacter	Attached	#622ffe	33	2.0	0.0	#ff0000	#8000ff
Chryseobacterium	R_Retroauricular_crease	#acf59a	3	2.0	2.0	#ff0000	#d4dd80
Clostridium	Stool	#e8cb72	33	0.0	0.0	#8000ff	#8000ff
Collinsella	Stool	#e8cb72	3	0.0	3.0	#8000ff	#ff0000
Coprococcus	Stool	#e8cb72	7	0.0	3.0	#8000ff	#ff0000
Corynebacterium	Supragingival_plaque	#ff8646	44	0.0	1.0	#8000ff	#2adddd
Cupriavidus	Mid_vagina	#52f5cb	6	0.0	0.0	#8000ff	#8000ff
Curvibacter	Anterior_nares	#8000ff	3	0.0	2.0	#8000ff	#d4dd80
Dialister	Stool	#e8cb72	51	0.0	1.0	#8000ff	#2adddd
Dorea	Stool	#e8cb72	7	0.0	3.0	#8000ff	#ff0000
Eikenella	Subgingival_plaque	#ffac5c	1	2.0	1.0	#ff0000	#2adddd
Elizabethkingia	Anterior_nares	#8000ff	3	2.0	0.0	#ff0000	#8000ff
Empedobacter	Anterior_nares	#8000ff	1	2.0	2.0	#ff0000	#d4dd80
Enhydrobacter	R_Retroauricular_crease	#acf59a	3	2.0	0.0	#ff0000	#8000ff
Enterobacter	Anterior_nares	#8000ff	3	2.0	2.0	#ff0000	#d4dd80
Enterococcus	Anterior_nares	#8000ff	3	0.0	1.0	#8000ff	#2adddd
Erysipelatoclostridium	Stool	#e8cb72	1	0.0	3.0	#8000ff	#ff0000
Escherichia	Stool	#e8cb72	7	0.0	1.0	#8000ff	#2adddd
Eubacterium	Palatine_Tonsils	#70febc	24	0.0	3.0	#8000ff	#ff0000
Facklamia	R_Retroauricular_crease	#acf59a	5	2.0	2.0	#ff0000	#d4dd80
Faecalibacterium	Stool	#e8cb72	29	0.0	3.0	#8000ff	#ff0000
Finegoldia	R_Retroauricular_crease	#acf59a	64	2.0	0.0	#ff0000	#8000ff
Fusobacterium	Throat	#ff5c2f	13	2.0	1.0	#ff0000	#2adddd
Gardnerella	Vaginal_introitus	#ff0000	64	0.0	1.0	#8000ff	#2adddd
Granulicatella	Keratinized_gingiva	#17cbe4	5	2.0	2.0	#ff0000	#d4dd80
Haemophilus	Buccal_mucosa_NA	#2686f5	10	0.0	1.0	#8000ff	#2adddd
Herbaspirillum	Vaginal_introitus	#ff0000	34	0.0	0.0	#8000ff	#8000ff
Holdemania	Stool	#e8cb72	1	0.0	3.0	#8000ff	#ff0000
Hungatella	Stool	#e8cb72	3	0.0	3.0	#8000ff	#ff0000
Intestinimonas	Stool	#e8cb72	5	2.0	3.0	#ff0000	#ff0000
Kingella	Supragingival_plaque	#ff8646	5	0.0	1.0	#8000ff	#2adddd
Kytococcus	Throat	#ff5c2f	1	2.0	0.0	#ff0000	#8000ff
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	6	2.0	1.0	#ff0000	#2adddd
Lachnospira	Stool	#e8cb72	1	0.0	1.0	#8000ff	#2adddd
Lactobacillus	Mid_vagina	#52f5cb	127	2.0	2.0	#ff0000	#d4dd80
Lactococcus	Anterior_nares	#8000ff	13	2.0	1.0	#ff0000	#2adddd
Lautropia	Supragingival_plaque	#ff8646	11	2.0	1.0	#ff0000	#2adddd
Lawsonella	Anterior_nares	#8000ff	10	0.0	0.0	#8000ff	#8000ff
Leptotrichia	Tongue_dorsum	#ff2f18	8	2.0	0.0	#ff0000	#8000ff
Leuconostoc	L_Retroauricular_crease	#34e4d9	2	2.0	2.0	#ff0000	#d4dd80
Levyella	Anterior_nares	#8000ff	9	2.0	1.0	#ff0000	#2adddd
Mageeibacillus	Posterior_fornix	#8efeac	20	2.0	1.0	#ff0000	#2adddd
Marvinbryantia	Stool	#e8cb72	1	2.0	1.0	#ff0000	#2adddd
