TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus	Stool	#e8cb72	77	3.0	1.0	#b2f396	#5641fd
Acidovorax	L_Retroauricular_crease	#34e4d9	234	1.0	2.0	#1996f3	#2c7ef7
Acinetobacter	Anterior_nares	#8000ff	453	1.0	2.0	#1996f3	#2c7ef7
Actinobacillus	Attached	#622ffe	329	1.0	0.0	#1996f3	#8000ff
Actinobaculum	Subgingival_plaque	#ffac5c	778	1.0	0.0	#1996f3	#8000ff
Actinomyces	Tongue_dorsum	#ff2f18	1174	1.0	0.0	#1996f3	#8000ff
Actinoplanes	Anterior_nares	#8000ff	10	1.0	2.0	#1996f3	#2c7ef7
Adlercreutzia	Stool	#e8cb72	158	3.0	1.0	#b2f396	#5641fd
Aggregatibacter	Saliva	#cbe486	971	1.0	0.0	#1996f3	#8000ff
Agrobacterium	R_Retroauricular_crease	#acf59a	30	1.0	2.0	#1996f3	#2c7ef7
Akkermansia	Stool	#e8cb72	394	3.0	1.0	#b2f396	#5641fd
Alicycliphilus	L_Retroauricular_crease	#34e4d9	27	1.0	2.0	#1996f3	#2c7ef7
Alistipes	Stool	#e8cb72	753	3.0	1.0	#b2f396	#5641fd
Alkaliphilus	Anterior_nares	#8000ff	14	1.0	2.0	#1996f3	#2c7ef7
Alloiococcus	Anterior_nares	#8000ff	47	1.0	2.0	#1996f3	#2c7ef7
Alloprevotella	Keratinized_gingiva	#17cbe4	1026	1.0	0.0	#1996f3	#8000ff
Altererythrobacter	L_Retroauricular_crease	#34e4d9	6	1.0	2.0	#1996f3	#2c7ef7
Anaerococcus	L_Retroauricular_crease	#34e4d9	305	1.0	2.0	#1996f3	#2c7ef7
Anaerofustis	Stool	#e8cb72	12	3.0	1.0	#b2f396	#5641fd
Anaeroglobus	Subgingival_plaque	#ffac5c	172	1.0	0.0	#1996f3	#8000ff
Anaerostipes	Stool	#e8cb72	205	3.0	1.0	#b2f396	#5641fd
Anaerotruncus	Stool	#e8cb72	270	3.0	1.0	#b2f396	#5641fd
Anoxybacillus	Anterior_nares	#8000ff	9	1.0	2.0	#1996f3	#2c7ef7
