	source	target	weight	edge_sample	edge_color
0	Bacteroides	Actinomyces	13.0	Mixed	#cccccc
1	Bulleidia	Anaerococcus	2.0	Mixed	#cccccc
2	Capnocytophaga	Abiotrophia	9.0	Mixed	#cccccc
3	Capnocytophaga	Aggregatibacter	8.0	Mixed	#cccccc
4	Catonella	Actinomyces	11.0	Mixed	#cccccc
5	Catonella	Bacteroides	9.0	Mixed	#cccccc
6	Centipeda	Actinomyces	8.0	Mixed	#cccccc
7	Centipeda	Alistipes	5.0	Mixed	#cccccc
8	Centipeda	Anaeroglobus	7.0	Subgingival_plaque	#ffac5c
9	Centipeda	Bacteroides	10.0	Mixed	#cccccc
10	Centipeda	Catonella	8.0	Subgingival_plaque	#ffac5c
11	Corynebacterium	Abiotrophia	10.0	Mixed	#cccccc
12	Corynebacterium	Bacteroides	8.0	Mixed	#cccccc
13	Cryptobacterium	Aggregatibacter	4.0	Saliva	#cbe486
14	Cryptobacterium	Anaeroglobus	4.0	Mixed	#cccccc
15	Cryptobacterium	Centipeda	4.0	Mixed	#cccccc
16	Dialister	Atopobium	11.0	Mixed	#cccccc
17	Eggerthia	Anaerococcus	2.0	Mixed	#cccccc
18	Eggerthia	Atopobium	4.0	Mixed	#cccccc
19	Eggerthia	Dialister	5.0	Mixed	#cccccc
20	Eikenella	Cardiobacterium	10.0	Subgingival_plaque	#ffac5c
21	Eubacterium	Atopobium	6.0	Mixed	#cccccc
22	Filifactor	Atopobium	4.0	Mixed	#cccccc
23	Filifactor	Dialister	5.0	Mixed	#cccccc
24	Gallibacterium	Alistipes	2.0	Mixed	#cccccc
25	Gemella	Aggregatibacter	9.0	Mixed	#cccccc
26	Gemella	Atopobium	9.0	Mixed	#cccccc
27	Gemella	Campylobacter	11.0	Mixed	#cccccc
28	Gordonia	Actinobacillus	2.0	Mixed	#cccccc
29	Gordonia	Cardiobacterium	4.0	Mixed	#cccccc
30	Gordonia	Chryseobacterium	2.0	Mixed	#cccccc
31	Gordonia	Escherichia	2.0	Mixed	#cccccc
32	Granulicatella	Actinomyces	8.0	Mixed	#cccccc
33	Granulicatella	Campylobacter	9.0	Mixed	#cccccc
34	Granulicatella	Corynebacterium	8.0	Mixed	#cccccc
35	Granulicatella	Eubacterium	10.0	Mixed	#cccccc
36	Granulicatella	Gemella	12.0	Mixed	#cccccc
37	Haemophilus	Cardiobacterium	10.0	Mixed	#cccccc
38	Johnsonella	Actinobacillus	2.0	Mixed	#cccccc
39	Johnsonella	Chryseobacterium	2.0	Mixed	#cccccc
40	Johnsonella	Escherichia	2.0	Mixed	#cccccc
41	Kineosphaera	Actinobacillus	2.0	Mixed	#cccccc
42	Kineosphaera	Cardiobacterium	4.0	Subgingival_plaque	#ffac5c
43	Kineosphaera	Chryseobacterium	2.0	Mixed	#cccccc
44	Kineosphaera	Escherichia	2.0	Mixed	#cccccc
45	Kingella	Actinomyces	10.0	Mixed	#cccccc
46	Kingella	Bacteroides	12.0	Mixed	#cccccc
47	Kingella	Corynebacterium	10.0	Supragingival_plaque	#ff8646
48	Kingella	Eubacterium	6.0	Mixed	#cccccc
49	Kytococcus	Alistipes	3.0	Mixed	#cccccc
50	Lachnoanaerobaculum	Granulicatella	6.0	Mixed	#cccccc
51	Lachnoanaerobaculum	Kingella	6.0	Mixed	#cccccc
52	Lautropia	Actinomyces	8.0	Mixed	#cccccc
53	Lautropia	Kingella	10.0	Supragingival_plaque	#ff8646
54	Leptotrichia	Abiotrophia	6.0	Mixed	#cccccc
55	Leptotrichia	Lautropia	7.0	Mixed	#cccccc
56	Megasphaera	Anaerococcus	2.0	Mixed	#cccccc
57	Mogibacterium	Atopobium	4.0	Mixed	#cccccc
58	Mogibacterium	Dialister	6.0	Mixed	#cccccc
59	Mogibacterium	Filifactor	5.0	Palatine_Tonsils	#70febc
60	Morococcus	Abiotrophia	4.0	Mixed	#cccccc
61	Morococcus	Actinobacillus	2.0	Mixed	#cccccc
62	Morococcus	Chryseobacterium	2.0	Mixed	#cccccc
63	Morococcus	Escherichia	2.0	Mixed	#cccccc
64	Mycoplasma	Atopobium	12.0	Mixed	#cccccc
65	Mycoplasma	Dialister	10.0	Mixed	#cccccc
66	Mycoplasma	Eggerthia	4.0	Subgingival_plaque	#ffac5c
67	Mycoplasma	Eubacterium	6.0	Mixed	#cccccc
68	Mycoplasma	Filifactor	4.0	Mixed	#cccccc
69	Mycoplasma	Mogibacterium	4.0	Mixed	#cccccc
70	Neisseria	Gemella	9.0	Mixed	#cccccc
71	Neisseria	Gordonia	4.0	Mixed	#cccccc
72	Neisseria	Haemophilus	10.0	Mixed	#cccccc
73	Neisseria	Kineosphaera	5.0	Mixed	#cccccc
74	Olsenella	Actinomyces	8.0	Mixed	#cccccc
75	Olsenella	Alistipes	3.0	Mixed	#cccccc
76	Olsenella	Bacteroides	8.0	Mixed	#cccccc
77	Olsenella	Catonella	8.0	Mixed	#cccccc
78	Olsenella	Eubacterium	5.0	Palatine_Tonsils	#70febc
79	Olsenella	Leptotrichia	5.0	Mixed	#cccccc
80	Oribacterium	Alistipes	5.0	Mixed	#cccccc
81	Oribacterium	Centipeda	10.0	Mixed	#cccccc
82	Oscillibacter	Actinomyces	3.0	Mixed	#cccccc
83	Oscillibacter	Bacteroides	3.0	Stool	#e8cb72
84	Oscillibacter	Campylobacter	3.0	Mixed	#cccccc
85	Oscillibacter	Catonella	3.0	Mixed	#cccccc
86	Oscillibacter	Centipeda	3.0	Mixed	#cccccc
87	Oscillibacter	Gallibacterium	2.0	Mixed	#cccccc
88	Oscillibacter	Olsenella	3.0	Mixed	#cccccc
89	Parabacteroides	Actinomyces	3.0	Mixed	#cccccc
90	Parabacteroides	Bacteroides	3.0	Stool	#e8cb72
91	Parabacteroides	Campylobacter	3.0	Mixed	#cccccc
92	Parabacteroides	Catonella	3.0	Mixed	#cccccc
93	Parabacteroides	Centipeda	3.0	Mixed	#cccccc
94	Parabacteroides	Gallibacterium	2.0	Mixed	#cccccc
95	Parabacteroides	Olsenella	3.0	Mixed	#cccccc
96	Parabacteroides	Oscillibacter	3.0	Stool	#e8cb72
97	Paraprevotella	Abiotrophia	11.0	Mixed	#cccccc
98	Paraprevotella	Aggregatibacter	8.0	Mixed	#cccccc
99	Paraprevotella	Capnocytophaga	13.0	Mixed	#cccccc
100	Paraprevotella	Corynebacterium	10.0	Mixed	#cccccc
101	Paraprevotella	Gemella	10.0	Mixed	#cccccc
102	Paraprevotella	Granulicatella	9.0	Mixed	#cccccc
103	Paraprevotella	Johnsonella	6.0	Mixed	#cccccc
104	Paraprevotella	Lautropia	9.0	Mixed	#cccccc
105	Parasutterella	Actinomyces	3.0	Mixed	#cccccc
106	Parasutterella	Bacteroides	3.0	Stool	#e8cb72
107	Parasutterella	Campylobacter	3.0	Mixed	#cccccc
108	Parasutterella	Catonella	3.0	Mixed	#cccccc
109	Parasutterella	Centipeda	3.0	Mixed	#cccccc
110	Parasutterella	Gallibacterium	2.0	Mixed	#cccccc
111	Parasutterella	Olsenella	3.0	Mixed	#cccccc
112	Parasutterella	Oscillibacter	3.0	Stool	#e8cb72
113	Parasutterella	Parabacteroides	3.0	Stool	#e8cb72
114	Parvimonas	Atopobium	7.0	Mixed	#cccccc
115	Parvimonas	Mycoplasma	9.0	Subgingival_plaque	#ffac5c
116	Pasteurella	Cryptobacterium	4.0	Mixed	#cccccc
117	Peptoclostridium	Cardiobacterium	13.0	Mixed	#cccccc
118	Peptoclostridium	Haemophilus	10.0	Mixed	#cccccc
119	Peptoclostridium	Johnsonella	6.0	Mixed	#cccccc
120	Peptoclostridium	Neisseria	10.0	Mixed	#cccccc
121	Peptoniphilus	Bulleidia	2.0	Mixed	#cccccc
122	Peptoniphilus	Eggerthia	2.0	Mixed	#cccccc
123	Peptoniphilus	Megasphaera	2.0	Mixed	#cccccc
124	Peptostreptococcus	Anaerococcus	2.0	Mixed	#cccccc
125	Peptostreptococcus	Atopobium	11.0	Mixed	#cccccc
126	Peptostreptococcus	Dialister	9.0	Mixed	#cccccc
127	Peptostreptococcus	Mycoplasma	9.0	Mixed	#cccccc
128	Peptostreptococcus	Peptoniphilus	2.0	Mixed	#cccccc
129	Phocaeicola	Anaerococcus	2.0	Mixed	#cccccc
130	Phocaeicola	Fusobacterium	4.0	Mixed	#cccccc
131	Phocaeicola	Granulicatella	4.0	Mixed	#cccccc
132	Phocaeicola	Peptoniphilus	2.0	Mixed	#cccccc
133	Porphyrobacter	Abiotrophia	8.0	Mixed	#cccccc
134	Porphyrobacter	Lautropia	11.0	Mixed	#cccccc
135	Porphyrobacter	Leptotrichia	7.0	Mixed	#cccccc
136	Porphyrobacter	Neisseria	9.0	Mixed	#cccccc
137	Porphyrobacter	Ottowia	5.0	Mixed	#cccccc
138	Porphyrobacter	Paraprevotella	11.0	Mixed	#cccccc
139	Porphyromonas	Corynebacterium	9.0	Mixed	#cccccc
140	Porphyromonas	Gemella	9.0	Mixed	#cccccc
141	Porphyromonas	Paraprevotella	8.0	Mixed	#cccccc
142	Porphyromonas	Peptostreptococcus	7.0	Mixed	#cccccc
143	Prevotella	Alistipes	5.0	Mixed	#cccccc
144	Prevotella	Campylobacter	10.0	Mixed	#cccccc
145	Prevotella	Centipeda	10.0	Mixed	#cccccc
146	Prevotella	Cryptobacterium	4.0	Mixed	#cccccc
147	Prevotella	Oscillibacter	3.0	Mixed	#cccccc
148	Prevotella	Parabacteroides	3.0	Mixed	#cccccc
149	Prevotella	Parasutterella	3.0	Mixed	#cccccc
150	Propionibacterium	Actinobacillus	2.0	Mixed	#cccccc
151	Propionibacterium	Cardiobacterium	8.0	Mixed	#cccccc
152	Propionibacterium	Catonella	8.0	Mixed	#cccccc
153	Propionibacterium	Chryseobacterium	2.0	R_Retroauricular_crease	#acf59a
154	Propionibacterium	Escherichia	2.0	Mixed	#cccccc
155	Propionibacterium	Gemella	6.0	Mixed	#cccccc
156	Propionibacterium	Granulicatella	6.0	Mixed	#cccccc
157	Propionibacterium	Haemophilus	6.0	Mixed	#cccccc
158	Propionibacterium	Olsenella	4.0	Mixed	#cccccc
159	Propionibacterium	Paraprevotella	8.0	Mixed	#cccccc
160	Propionibacterium	Peptoclostridium	6.0	Mixed	#cccccc
161	Propionibacterium	Porphyromonas	6.0	Mixed	#cccccc
162	Pseudomonas	Acidovorax	2.0	Mixed	#cccccc
163	Pseudomonas	Afipia	2.0	Mixed	#cccccc
164	Pseudomonas	Lactobacillus	2.0	Mixed	#cccccc
165	Pseudoramibacter	Anaerococcus	2.0	Mixed	#cccccc
166	Pseudoramibacter	Fusobacterium	4.0	Mixed	#cccccc
167	Pseudoramibacter	Granulicatella	4.0	Mixed	#cccccc
