TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Capnocytophaga	Supragingival_plaque	#ff8646	4	0.0	1.0	#8000ff	#2adddd
Corynebacterium	Supragingival_plaque	#ff8646	5	3.0	0.0	#feb562	#8000ff
Dialister	Stool	#e8cb72	5	3.0	0.0	#feb562	#8000ff
Faecalibacterium	Stool	#e8cb72	3	0.0	1.0	#8000ff	#2adddd
Lawsonella	Anterior_nares	#8000ff	4	2.0	2.0	#7effb5	#d4dd80
Parabacteroides	Stool	#e8cb72	4	1.0	3.0	#01b3ec	#ff0000
Prevotella	Palatine_Tonsils	#70febc	6	3.0	0.0	#feb562	#8000ff
Roseburia	Stool	#e8cb72	4	4.0	1.0	#ff0000	#2adddd
Ruminococcus	Stool	#e8cb72	3	4.0	2.0	#ff0000	#d4dd80
Sphingobium	Vaginal_introitus	#ff0000	4	2.0	2.0	#7effb5	#d4dd80
Alistipes	Stool	#e8cb72	3	0.0	1.0	#8000ff	#2adddd
Actinomyces	Tongue_dorsum	#ff2f18	4	3.0	0.0	#feb562	#8000ff
Eubacterium	Palatine_Tonsils	#70febc	3	2.0	2.0	#7effb5	#d4dd80
Herbaspirillum	Vaginal_introitus	#ff0000	4	1.0	3.0	#01b3ec	#ff0000
