source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Alloprevotella	43	Alloprevotella	Bacteroides	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
Bacteroides	44	Bacteroides	Atopobium	2.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	0.0	0.0	#8000ff	#8000ff
Atopobium	45	Atopobium	Bacteroides	2.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
Bacteroides	46	Bacteroides	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Bacillus	47	Bacillus	Bacteroides	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
Bulleidia	48	Bulleidia	Actinobaculum	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	1.0	#1996f3	#ff0000
Actinobaculum	49	Actinobaculum	Bulleidia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#b2f396	#ff0000
Bulleidia	50	Bulleidia	Afipia	1.0	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	1.0	#1996f3	#ff0000
Afipia	51	Afipia	Bulleidia	1.0	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	1.0	#1996f3	#ff0000
Bulleidia	52	Bulleidia	Aggregatibacter	1.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	1.0	1.0	#1996f3	#ff0000
Aggregatibacter	53	Aggregatibacter	Bulleidia	1.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	4.0	1.0	#ff964f	#ff0000
Campylobacter	54	Campylobacter	Abiotrophia	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Abiotrophia	55	Abiotrophia	Campylobacter	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Campylobacter	56	Campylobacter	Actinomyces	2.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ff0000	#8000ff
Actinomyces	57	Actinomyces	Campylobacter	2.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ff0000	#8000ff
Campylobacter	58	Campylobacter	Alistipes	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Alistipes	59	Alistipes	Campylobacter	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Campylobacter	60	Campylobacter	Alloprevotella	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Alloprevotella	61	Alloprevotella	Campylobacter	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Campylobacter	62	Campylobacter	Atopobium	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Atopobium	63	Atopobium	Campylobacter	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Campylobacter	64	Campylobacter	Bacillus	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	65	Bacillus	Campylobacter	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Campylobacter	66	Campylobacter	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacteroides	67	Bacteroides	Campylobacter	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Capnocytophaga	68	Capnocytophaga	Actinobaculum	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	1.0	#ff964f	#ff0000
Actinobaculum	69	Actinobaculum	Capnocytophaga	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	3.0	1.0	#b2f396	#ff0000
Capnocytophaga	70	Capnocytophaga	Afipia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	4.0	1.0	#ff964f	#ff0000
Afipia	71	Afipia	Capnocytophaga	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	1.0	#1996f3	#ff0000
Capnocytophaga	72	Capnocytophaga	Aggregatibacter	2.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	4.0	1.0	#ff964f	#ff0000
Aggregatibacter	73	Aggregatibacter	Capnocytophaga	2.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	4.0	1.0	#ff964f	#ff0000
Capnocytophaga	74	Capnocytophaga	Bulleidia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	4.0	1.0	#ff964f	#ff0000
Bulleidia	75	Bulleidia	Capnocytophaga	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	1.0	#1996f3	#ff0000
Cardiobacterium	76	Cardiobacterium	Actinobaculum	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#ff0000
Actinobaculum	77	Actinobaculum	Cardiobacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	3.0	1.0	#b2f396	#ff0000
Cardiobacterium	78	Cardiobacterium	Afipia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	1.0	#1996f3	#ff0000
Afipia	79	Afipia	Cardiobacterium	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	1.0	#1996f3	#ff0000
Cardiobacterium	80	Cardiobacterium	Aggregatibacter	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	1.0	#1996f3	#ff0000
Aggregatibacter	81	Aggregatibacter	Cardiobacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	4.0	1.0	#ff964f	#ff0000
Cardiobacterium	82	Cardiobacterium	Bulleidia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	1.0	#1996f3	#ff0000
Bulleidia	83	Bulleidia	Cardiobacterium	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	1.0	#1996f3	#ff0000
Cardiobacterium	84	Cardiobacterium	Capnocytophaga	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#ff0000
Capnocytophaga	85	Capnocytophaga	Cardiobacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	1.0	#ff964f	#ff0000
Catonella	86	Catonella	Abiotrophia	1.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Abiotrophia	87	Abiotrophia	Catonella	1.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Catonella	88	Catonella	Actinobaculum	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Actinobaculum	89	Actinobaculum	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	3.0	1.0	#b2f396	#ff0000
Catonella	90	Catonella	Actinomyces	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Actinomyces	91	Actinomyces	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#ff0000	#8000ff
Catonella	92	Catonella	Afipia	1.0	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2.0	0.0	#4df3ce	#8000ff
Afipia	93	Afipia	Catonella	1.0	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	1.0	#1996f3	#ff0000
Catonella	94	Catonella	Aggregatibacter	1.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Aggregatibacter	95	Aggregatibacter	Catonella	1.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	4.0	1.0	#ff964f	#ff0000
Catonella	96	Catonella	Alistipes	1.0	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Alistipes	97	Alistipes	Catonella	1.0	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Catonella	98	Catonella	Alloprevotella	1.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Alloprevotella	99	Alloprevotella	Catonella	1.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Catonella	100	Catonella	Atopobium	1.0	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	2.0	0.0	#4df3ce	#8000ff
Atopobium	101	Atopobium	Catonella	1.0	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Catonella	102	Catonella	Bacillus	1.0	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bacillus	103	Bacillus	Catonella	1.0	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Catonella	104	Catonella	Bacteroides	1.0	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bacteroides	105	Bacteroides	Catonella	1.0	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Catonella	106	Catonella	Bulleidia	1.0	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bulleidia	107	Bulleidia	Catonella	1.0	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	1.0	#1996f3	#ff0000
Catonella	108	Catonella	Campylobacter	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Campylobacter	109	Campylobacter	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#ff0000	#8000ff
Catonella	110	Catonella	Capnocytophaga	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Capnocytophaga	111	Capnocytophaga	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	4.0	1.0	#ff964f	#ff0000
Catonella	112	Catonella	Cardiobacterium	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Cardiobacterium	113	Cardiobacterium	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	1.0	1.0	#1996f3	#ff0000
Centipeda	114	Centipeda	Abiotrophia	2.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	0.0	0.0	#8000ff	#8000ff
Abiotrophia	115	Abiotrophia	Centipeda	2.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Centipeda	116	Centipeda	Actinomyces	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Actinomyces	117	Actinomyces	Centipeda	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#ff0000	#8000ff
Centipeda	118	Centipeda	Alistipes	1.0	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
Alistipes	119	Alistipes	Centipeda	1.0	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Centipeda	120	Centipeda	Alloprevotella	1.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	0.0	0.0	#8000ff	#8000ff
Alloprevotella	121	Alloprevotella	Centipeda	1.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Centipeda	122	Centipeda	Atopobium	2.0	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	0.0	0.0	#8000ff	#8000ff
Atopobium	123	Atopobium	Centipeda	2.0	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Centipeda	124	Centipeda	Bacillus	1.0	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Bacillus	125	Bacillus	Centipeda	1.0	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Centipeda	126	Centipeda	Bacteroides	2.0	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
Bacteroides	127	Bacteroides	Centipeda	2.0	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
Centipeda	128	Centipeda	Campylobacter	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Campylobacter	129	Campylobacter	Centipeda	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#ff0000	#8000ff
Centipeda	130	Centipeda	Catonella	1.0	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	0.0	#8000ff	#8000ff
Catonella	131	Catonella	Centipeda	1.0	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	0.0	#4df3ce	#8000ff
Corynebacterium	132	Corynebacterium	Abiotrophia	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Abiotrophia	133	Abiotrophia	Corynebacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Corynebacterium	134	Corynebacterium	Actinobaculum	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2.0	0.0	#4df3ce	#8000ff
Actinobaculum	135	Actinobaculum	Corynebacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	3.0	1.0	#b2f396	#ff0000
Corynebacterium	136	Corynebacterium	Actinomyces	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2.0	0.0	#4df3ce	#8000ff
Actinomyces	137	Actinomyces	Corynebacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ff0000	#8000ff
Corynebacterium	138	Corynebacterium	Afipia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	0.0	#4df3ce	#8000ff
Afipia	139	Afipia	Corynebacterium	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	1.0	#1996f3	#ff0000
Corynebacterium	140	Corynebacterium	Aggregatibacter	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Aggregatibacter	141	Aggregatibacter	Corynebacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	4.0	1.0	#ff964f	#ff0000
Corynebacterium	142	Corynebacterium	Alistipes	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Alistipes	143	Alistipes	Corynebacterium	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Corynebacterium	144	Corynebacterium	Alloprevotella	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Alloprevotella	145	Alloprevotella	Corynebacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Corynebacterium	146	Corynebacterium	Atopobium	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	2.0	0.0	#4df3ce	#8000ff
Atopobium	147	Atopobium	Corynebacterium	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Corynebacterium	148	Corynebacterium	Bacillus	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bacillus	149	Bacillus	Corynebacterium	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Corynebacterium	150	Corynebacterium	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bacteroides	151	Bacteroides	Corynebacterium	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
Corynebacterium	152	Corynebacterium	Bulleidia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bulleidia	153	Bulleidia	Corynebacterium	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	1.0	#1996f3	#ff0000
Corynebacterium	154	Corynebacterium	Campylobacter	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2.0	0.0	#4df3ce	#8000ff
