source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	55	Acinetobacter	Capnocytophaga	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	1.0	#ff964f	#7effb5
Capnocytophaga	56	Capnocytophaga	Akkermansia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	4.0	1.0	#ff964f	#7effb5
Akkermansia	57	Akkermansia	Capnocytophaga	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	4.0	1.0	#ff964f	#7effb5
Capnocytophaga	58	Capnocytophaga	Alistipes	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	4.0	1.0	#ff964f	#7effb5
Alistipes	59	Alistipes	Capnocytophaga	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	4.0	1.0	#ff964f	#7effb5
Capnocytophaga	60	Capnocytophaga	Alloprevotella	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	4.0	1.0	#ff964f	#7effb5
Alloprevotella	61	Alloprevotella	Capnocytophaga	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	4.0	1.0	#ff964f	#7effb5
Capnocytophaga	62	Capnocytophaga	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	4.0	1.0	#ff964f	#7effb5
Bacteroides	63	Bacteroides	Capnocytophaga	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2.0	1.0	#4df3ce	#7effb5
Chlamydia	64	Chlamydia	Actinomyces	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	3.0	2.0	#b2f396	#ff0000
Actinomyces	65	Actinomyces	Chlamydia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	3.0	2.0	#b2f396	#ff0000
Chlamydia	66	Chlamydia	Anaerococcus	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	3.0	2.0	#b2f396	#ff0000
Anaerococcus	67	Anaerococcus	Chlamydia	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	2.0	2.0	#4df3ce	#ff0000
Chlamydia	68	Chlamydia	Atopobium	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	3.0	2.0	#b2f396	#ff0000
Atopobium	69	Atopobium	Chlamydia	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	3.0	2.0	#b2f396	#ff0000
Chryseobacterium	70	Chryseobacterium	Aerococcus	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	0.0	1.0	#8000ff	#7effb5
Aerococcus	71	Aerococcus	Chryseobacterium	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	1.0	#8000ff	#7effb5
Chryseobacterium	72	Chryseobacterium	Brevibacterium	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	0.0	1.0	#8000ff	#7effb5
Brevibacterium	73	Brevibacterium	Chryseobacterium	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	1.0	#8000ff	#7effb5
Chryseobacterium	74	Chryseobacterium	Burkholderia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	0.0	1.0	#8000ff	#7effb5
Burkholderia	75	Burkholderia	Chryseobacterium	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	1.0	#8000ff	#7effb5
Clostridium	76	Clostridium	Acidovorax	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acidovorax	77	Acidovorax	Clostridium	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Clostridium	78	Clostridium	Afipia	1.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Afipia	79	Afipia	Clostridium	1.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Clostridium	80	Clostridium	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	81	Bacillus	Clostridium	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Clostridium	82	Clostridium	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	5.0	0.0	#ff0000	#8000ff
Bacteroides	83	Bacteroides	Clostridium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#4df3ce	#7effb5
Clostridium	84	Clostridium	Bosea	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Bosea	85	Bosea	Clostridium	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Clostridium	86	Clostridium	Chlamydia	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Chlamydia	87	Chlamydia	Clostridium	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	3.0	2.0	#b2f396	#ff0000
Comamonas	88	Comamonas	Acidovorax	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acidovorax	89	Acidovorax	Comamonas	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Comamonas	90	Comamonas	Afipia	1.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Afipia	91	Afipia	Comamonas	1.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Comamonas	92	Comamonas	Bacillus	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	93	Bacillus	Comamonas	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Comamonas	94	Comamonas	Bacteroides	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacteroides	95	Bacteroides	Comamonas	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	2.0	1.0	#4df3ce	#7effb5
Comamonas	96	Comamonas	Bosea	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Bosea	97	Bosea	Comamonas	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Comamonas	98	Comamonas	Clostridium	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Clostridium	99	Clostridium	Comamonas	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Corynebacterium	100	Corynebacterium	Aerococcus	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	0.0	1.0	#8000ff	#7effb5
Aerococcus	101	Aerococcus	Corynebacterium	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	1.0	#8000ff	#7effb5
Corynebacterium	102	Corynebacterium	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	0.0	1.0	#8000ff	#7effb5
Bacteroides	103	Bacteroides	Corynebacterium	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2.0	1.0	#4df3ce	#7effb5
Corynebacterium	104	Corynebacterium	Brevibacterium	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	0.0	1.0	#8000ff	#7effb5
Brevibacterium	105	Brevibacterium	Corynebacterium	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	1.0	#8000ff	#7effb5
Corynebacterium	106	Corynebacterium	Burkholderia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	0.0	1.0	#8000ff	#7effb5
Burkholderia	107	Burkholderia	Corynebacterium	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	0.0	1.0	#8000ff	#7effb5
Corynebacterium	108	Corynebacterium	Campylobacter	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#7effb5
Campylobacter	109	Campylobacter	Corynebacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#7effb5
Corynebacterium	110	Corynebacterium	Chryseobacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#7effb5
Chryseobacterium	111	Chryseobacterium	Corynebacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#7effb5
Cupriavidus	112	Cupriavidus	Acidovorax	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acidovorax	113	Acidovorax	Cupriavidus	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Cupriavidus	114	Cupriavidus	Afipia	1.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Afipia	115	Afipia	Cupriavidus	1.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Cupriavidus	116	Cupriavidus	Bacillus	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	117	Bacillus	Cupriavidus	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Cupriavidus	118	Cupriavidus	Bacteroides	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacteroides	119	Bacteroides	Cupriavidus	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	2.0	1.0	#4df3ce	#7effb5
Cupriavidus	120	Cupriavidus	Bosea	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	0.0	#ff0000	#8000ff
Bosea	121	Bosea	Cupriavidus	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	0.0	#ff0000	#8000ff
Cupriavidus	122	Cupriavidus	Clostridium	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Clostridium	123	Clostridium	Cupriavidus	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Cupriavidus	124	Cupriavidus	Comamonas	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Comamonas	125	Comamonas	Cupriavidus	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Dialister	126	Dialister	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2.0	2.0	#4df3ce	#ff0000
Actinomyces	127	Actinomyces	Dialister	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	3.0	2.0	#b2f396	#ff0000
Dialister	128	Dialister	Anaerococcus	4.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	2.0	#4df3ce	#ff0000
Anaerococcus	129	Anaerococcus	Dialister	4.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	2.0	#4df3ce	#ff0000
Dialister	130	Dialister	Atopobium	2.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	2.0	2.0	#4df3ce	#ff0000
Atopobium	131	Atopobium	Dialister	2.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	3.0	2.0	#b2f396	#ff0000
Dialister	132	Dialister	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#4df3ce	#ff0000
Bacteroides	133	Bacteroides	Dialister	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#4df3ce	#7effb5
Dialister	134	Dialister	Chlamydia	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	2.0	2.0	#4df3ce	#ff0000
Chlamydia	135	Chlamydia	Dialister	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	3.0	2.0	#b2f396	#ff0000
Dolosigranulum	136	Dolosigranulum	Acinetobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	1.0	#ff964f	#7effb5
Acinetobacter	137	Acinetobacter	Dolosigranulum	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	1.0	#ff964f	#7effb5
Dolosigranulum	138	Dolosigranulum	Akkermansia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	4.0	1.0	#ff964f	#7effb5
Akkermansia	139	Akkermansia	Dolosigranulum	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	4.0	1.0	#ff964f	#7effb5
Dolosigranulum	140	Dolosigranulum	Alistipes	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	4.0	1.0	#ff964f	#7effb5
Alistipes	141	Alistipes	Dolosigranulum	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	4.0	1.0	#ff964f	#7effb5
Dolosigranulum	142	Dolosigranulum	Alloprevotella	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	4.0	1.0	#ff964f	#7effb5
Alloprevotella	143	Alloprevotella	Dolosigranulum	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	4.0	1.0	#ff964f	#7effb5
Dolosigranulum	144	Dolosigranulum	Bacteroides	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	4.0	1.0	#ff964f	#7effb5
Bacteroides	145	Bacteroides	Dolosigranulum	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	1.0	#4df3ce	#7effb5
Dolosigranulum	146	Dolosigranulum	Capnocytophaga	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	1.0	#ff964f	#7effb5
Capnocytophaga	147	Capnocytophaga	Dolosigranulum	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	4.0	1.0	#ff964f	#7effb5
Enhydrobacter	148	Enhydrobacter	Acidovorax	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acidovorax	149	Acidovorax	Enhydrobacter	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Enhydrobacter	150	Enhydrobacter	Afipia	1.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Afipia	151	Afipia	Enhydrobacter	1.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Enhydrobacter	152	Enhydrobacter	Bacillus	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	153	Bacillus	Enhydrobacter	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Enhydrobacter	154	Enhydrobacter	Bacteroides	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacteroides	155	Bacteroides	Enhydrobacter	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	2.0	1.0	#4df3ce	#7effb5
Enhydrobacter	156	Enhydrobacter	Bosea	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	0.0	#ff0000	#8000ff
Bosea	157	Bosea	Enhydrobacter	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	0.0	#ff0000	#8000ff
Enhydrobacter	158	Enhydrobacter	Clostridium	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Clostridium	159	Clostridium	Enhydrobacter	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
