source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Bacillus	68	Bacillus	Acinetobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#9bfba5	#01b3ec
Acinetobacter	69	Acinetobacter	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#2adddd	#7effb5
Bacillus	70	Bacillus	Actinomyces	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	5.0	1.0	#9bfba5	#01b3ec
Actinomyces	71	Actinomyces	Bacillus	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	7.0	1.0	#ffa558	#01b3ec
Bacillus	72	Bacillus	Adlercreutzia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	1.0	#9bfba5	#01b3ec
Adlercreutzia	73	Adlercreutzia	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	0.0	#4856fb	#8000ff
Bacillus	74	Bacillus	Anaerococcus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#9bfba5	#01b3ec
Anaerococcus	75	Anaerococcus	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#9bfba5	#01b3ec
Bacillus	76	Bacillus	Anaerofustis	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	1.0	#9bfba5	#01b3ec
Anaerofustis	77	Anaerofustis	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	1.0	#2adddd	#01b3ec
Bacillus	78	Bacillus	Anaerotruncus	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	1.0	#9bfba5	#01b3ec
Anaerotruncus	79	Anaerotruncus	Bacillus	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	2.0	#2adddd	#7effb5
Bacteroides	80	Bacteroides	Acetivibrio	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Acetivibrio	81	Acetivibrio	Bacteroides	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Bacteroides	82	Bacteroides	Acinetobacter	5.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	4.0	2.0	#62fbc4	#7effb5
Acinetobacter	83	Acinetobacter	Bacteroides	5.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#2adddd	#7effb5
Bacteroides	84	Bacteroides	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	4.0	2.0	#62fbc4	#7effb5
Actinomyces	85	Actinomyces	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	7.0	1.0	#ffa558	#01b3ec
Bacteroides	86	Bacteroides	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Adlercreutzia	87	Adlercreutzia	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Bacteroides	88	Bacteroides	Aggregatibacter	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	4.0	2.0	#62fbc4	#7effb5
Aggregatibacter	89	Aggregatibacter	Bacteroides	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	7.0	1.0	#ffa558	#01b3ec
Bacteroides	90	Bacteroides	Akkermansia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Akkermansia	91	Akkermansia	Bacteroides	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Bacteroides	92	Bacteroides	Alistipes	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Alistipes	93	Alistipes	Bacteroides	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Bacteroides	94	Bacteroides	Anaerostipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Anaerostipes	95	Anaerostipes	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Bacteroides	96	Bacteroides	Anaerotruncus	5.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Anaerotruncus	97	Anaerotruncus	Bacteroides	5.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#2adddd	#7effb5
Barnesiella	98	Barnesiella	Acetivibrio	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	2.0	#ff0000	#7effb5
Acetivibrio	99	Acetivibrio	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Barnesiella	100	Barnesiella	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	2.0	#ff0000	#7effb5
Adlercreutzia	101	Adlercreutzia	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Barnesiella	102	Barnesiella	Akkermansia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	2.0	#ff0000	#7effb5
Akkermansia	103	Akkermansia	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Barnesiella	104	Barnesiella	Alistipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	2.0	#ff0000	#7effb5
Alistipes	105	Alistipes	Barnesiella	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Barnesiella	106	Barnesiella	Bacteroides	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	2.0	#ff0000	#7effb5
Bacteroides	107	Bacteroides	Barnesiella	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Bifidobacterium	108	Bifidobacterium	Acinetobacter	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	2.0	#4856fb	#7effb5
Acinetobacter	109	Acinetobacter	Bifidobacterium	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#2adddd	#7effb5
Bifidobacterium	110	Bifidobacterium	Adlercreutzia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#4856fb	#7effb5
Adlercreutzia	111	Adlercreutzia	Bifidobacterium	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Bifidobacterium	112	Bifidobacterium	Alistipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#4856fb	#7effb5
Alistipes	113	Alistipes	Bifidobacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Bifidobacterium	114	Bifidobacterium	Anaeroglobus	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	1.0	2.0	#4856fb	#7effb5
Anaeroglobus	115	Anaeroglobus	Bifidobacterium	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	3.0	#4856fb	#feb562
Bifidobacterium	116	Bifidobacterium	Anaerostipes	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#4856fb	#7effb5
Anaerostipes	117	Anaerostipes	Bifidobacterium	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Bifidobacterium	118	Bifidobacterium	Anaerotruncus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#4856fb	#7effb5
Anaerotruncus	119	Anaerotruncus	Bifidobacterium	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#2adddd	#7effb5
Bifidobacterium	120	Bifidobacterium	Bacteroides	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#4856fb	#7effb5
Bacteroides	121	Bacteroides	Bifidobacterium	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Bifidobacterium	122	Bifidobacterium	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#4856fb	#7effb5
Barnesiella	123	Barnesiella	Bifidobacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	2.0	#ff0000	#7effb5
Bilophila	124	Bilophila	Acetivibrio	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Acetivibrio	125	Acetivibrio	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Bilophila	126	Bilophila	Acholeplasma	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Acholeplasma	127	Acholeplasma	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#10a2f0	#01b3ec
Bilophila	128	Bilophila	Acidaminococcus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Acidaminococcus	129	Acidaminococcus	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Bilophila	130	Bilophila	Acinetobacter	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	2.0	#10a2f0	#7effb5
Acinetobacter	131	Acinetobacter	Bilophila	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#2adddd	#7effb5
Bilophila	132	Bilophila	Alistipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Alistipes	133	Alistipes	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Bilophila	134	Bilophila	Alloprevotella	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	2.0	2.0	#10a2f0	#7effb5
Alloprevotella	135	Alloprevotella	Bilophila	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	0.0	1.0	#8000ff	#01b3ec
Bilophila	136	Bilophila	Anaerostipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Anaerostipes	137	Anaerostipes	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Bilophila	138	Bilophila	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Anaerotruncus	139	Anaerotruncus	Bilophila	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#2adddd	#7effb5
Bilophila	140	Bilophila	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Bacteroides	141	Bacteroides	Bilophila	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Bilophila	142	Bilophila	Bifidobacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Bifidobacterium	143	Bifidobacterium	Bilophila	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	2.0	#4856fb	#7effb5
Blautia	144	Blautia	Acetivibrio	10.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Acetivibrio	145	Acetivibrio	Blautia	10.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Blautia	146	Blautia	Acinetobacter	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	9.0	0.0	#ff0000	#8000ff
Acinetobacter	147	Acinetobacter	Blautia	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	2.0	#2adddd	#7effb5
Blautia	148	Blautia	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	9.0	0.0	#ff0000	#8000ff
Actinomyces	149	Actinomyces	Blautia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	7.0	1.0	#ffa558	#01b3ec
Blautia	150	Blautia	Adlercreutzia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Adlercreutzia	151	Adlercreutzia	Blautia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Blautia	152	Blautia	Akkermansia	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Akkermansia	153	Akkermansia	Blautia	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Blautia	154	Blautia	Alistipes	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Alistipes	155	Alistipes	Blautia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#10a2f0	#7effb5
Blautia	156	Blautia	Anaerofustis	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Anaerofustis	157	Anaerofustis	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#2adddd	#01b3ec
Blautia	158	Blautia	Anaerostipes	6.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Anaerostipes	159	Anaerostipes	Blautia	6.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Blautia	160	Blautia	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Anaerotruncus	161	Anaerotruncus	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	2.0	#2adddd	#7effb5
Blautia	162	Blautia	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	9.0	0.0	#ff0000	#8000ff
Bacillus	163	Bacillus	Blautia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	1.0	#9bfba5	#01b3ec
Blautia	164	Blautia	Bacteroides	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Bacteroides	165	Bacteroides	Blautia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	2.0	#62fbc4	#7effb5
Blautia	166	Blautia	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
Barnesiella	167	Barnesiella	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	2.0	#ff0000	#7effb5
Blautia	168	Blautia	Bifidobacterium	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#ff0000	#8000ff
