TAXA	[Actinobacillus] muris	[Bacteroides] pectinophilus	[Clostridium] aminophilum	[Clostridium] asparagiforme	[Clostridium] bolteae	[Clostridium] citroniae	[Clostridium] clostridioforme	[Clostridium] glycyrrhizinilyticum	[Clostridium] innocuum	[Clostridium] leptum	[Clostridium] saccharogumia	[Clostridium] scindens	[Clostridium] sordellii	[Clostridium] spiroforme	[Clostridium] symbiosum	[Eubacterium] cellulosolvens	[Eubacterium] eligens	[Eubacterium] hallii	[Eubacterium] infirmum	[Eubacterium] sulci	[Eubacterium] yurii	[Haemophilus] ducreyi	[Haemophilus] parasuis	[Mannheimia] succiniciproducens	[Ruminococcus] gnavus	Acetivibrio ethanolgignens	Acidaminococcus intestini	Acidaminococcus sp. BV3L6	Acidaminococcus sp. HPA0509	Acidovorax caeni	Acidovorax delafieldii	Acidovorax ebreus	Acidovorax sp. JS42	Acidovorax temperans	Acinetobacter baumannii	Acinetobacter johnsonii	Acinetobacter junii	Acinetobacter lwoffii	Acinetobacter sp. MDS7A	Acinetobacter towneri	Actinobacillus minor	Actinobacillus pleuropneumoniae	Actinobacillus succinogenes	Actinobacillus ureae	Actinomyces georgiae	Actinomyces israelii	Actinomyces johnsonii	Actinomyces meyeri	Actinomyces neuii	Actinomyces slackii	Actinomyces sp. HPA0247	Actinomyces sp. ICM39	Actinomyces sp. ICM54	Actinomyces sp. ICM58	Actinomyces sp. oral taxon 172	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 877	Actinomyces sp. ph3	Adlercreutzia equolifaciens	Aerococcus christensenii	Aerococcus viridans	Afipia birgiae	Afipia broomeae	Aggregatibacter aphrophilus	Aggregatibacter segnis	Akkermansia muciniphila	Alistipes finegoldii	Alistipes indistinctus	Alistipes inops	Alistipes obesi	Alistipes onderdonkii	Alistipes senegalensis	Alistipes sp. AL-1	Alistipes sp. HGB5	Alistipes timonensis	Aliterella atlantica	Alloprevotella rava	alpha proteobacterium LLX12A	Alysiella crassa	Anaerococcus lactolyticus	Anaerococcus prevotii	Anaerococcus provenciensis	Anaerococcus sp. PH9	Anaerococcus tetradius	Anaerococcus vaginalis	Anaerofustis stercorihominis	Anaeroglobus geminatus	Anaerostipes caccae	Anaerostipes hadrus	Anaerostipes sp. 3_2_56FAA	Anaerotruncus colihominis	Arcanobacterium haemolyticum	Arcanobacterium sp. S3PF19	Atopobacter phocae	Atopobium parvulum	Atopobium sp. BS2	Atopobium sp. ICM42b	Atopobium sp. oral taxon 199	Atopobium sp. oral taxon 810	Atopobium vaginae	Aureimonas altamirensis	Avibacterium paragallinarum	Azohydromonas australica	Bacillus cereus	Bacillus thermoamylovorans	bacterium LF-3	Bacteroidaceae bacterium MS4	Bacteroides cellulosilyticus	Bacteroides clarus	Bacteroides coprophilus	Bacteroides coprosuis	Bacteroides dorei	Bacteroides faecichinchillae	Bacteroides fragilis	Bacteroides gallinarum	Bacteroides graminisolvens	Bacteroides helcogenes	Bacteroides intestinalis	Bacteroides nordii	Bacteroides oleiciplenus	Bacteroides paurosaccharolyticus	Bacteroides plebeius	Bacteroides pyogenes	Bacteroides reticulotermitis	Bacteroides salyersiae	Bacteroides sartorii	Bacteroides sp. 1_1_30	Bacteroides sp. 1_1_6	Bacteroides sp. 14(A)	Bacteroides sp. 2_1_33B	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 2_2_4	Bacteroides sp. 3_1_33FAA	Bacteroides sp. 4_1_36	Bacteroides sp. 4_3_47FAA	Bacteroides sp. D20	Bacteroides sp. D22	Bacteroides sp. HPS0048	Bacteroides stercorirosoris	Bacteroides stercoris	Barnesiella intestinihominis	Barnesiella viscericola	Bergeyella zoohelcum	Bibersteinia trehalosi	Bifidobacterium adolescentis	Bifidobacterium breve	Bifidobacterium kashiwanohense	Bifidobacterium longum	Bifidobacterium pseudocatenulatum	Bifidobacterium ruminantium	Bifidobacterium saeculare	Bifidobacterium subtile	Bilophila sp. 4_1_30	Bilophila wadsworthia	Blautia hansenii	Blautia hydrogenotrophica	Blautia obeum	Blautia schinkii	Blautia sp. GD9	Blautia sp. KLE 1732	Blautia wexlerae	Brevibacterium massiliense	Brevundimonas diminuta	Brochothrix thermosphacta	Bulleidia extructa	Burkholderia cepacia	Butyricicoccus pullicaecorum	Butyricimonas synergistica	Butyricimonas virosa	Butyrivibrio crossotus	Butyrivibrio sp. NC3005	Calothrix sp. PCC 7103	Campylobacter curvus	Campylobacter fetus	Campylobacter gracilis	Campylobacter mucosalis	Campylobacter sp. 10_1_50	Campylobacter sp. FOBRC14	Campylobacter ureolyticus	candidate division SR1 bacterium RAAC1_SR1_1	Candidatus Alistipes marseilloanorexicus	Candidatus Bacteroides timonensis	Capnocytophaga cynodegmi	Capnocytophaga granulosa	Capnocytophaga ochracea	Capnocytophaga sp. CM59	Capnocytophaga sp. oral taxon 323	Capnocytophaga sp. oral taxon 324	Capnocytophaga sp. oral taxon 332	Capnocytophaga sp. oral taxon 335	Capnocytophaga sp. oral taxon 336	Capnocytophaga sp. oral taxon 338	Capnocytophaga sp. oral taxon 380	Capnocytophaga sp. oral taxon 412	Capnocytophaga sp. oral taxon 863	Cardiobacterium hominis	Carnobacterium divergens	Carnobacterium maltaromaticum	Catabacter hongkongensis	Catenibacterium mitsuokai	Cellulomonas carbonis	Cellulomonas flavigena	Centipeda periodontii	Chlamydia trachomatis	Chryseobacterium haifense	Clostridia bacterium UC5.1-1D1	Clostridia bacterium UC5.1-1D10	Clostridia bacterium UC5.1-2F7	Clostridia bacterium UC5.1-2H11	Clostridiaceae bacterium MS3	Clostridiales bacterium 1_7_47FAA	Clostridiales bacterium NK3B98	Clostridiales bacterium S5-A14a	Clostridiales bacterium VE202-01	Clostridiales bacterium VE202-03	Clostridiales bacterium VE202-13	Clostridiales bacterium VE202-14	Clostridiales bacterium VE202-15	Clostridiales bacterium VE202-16	Clostridiales bacterium VE202-21	Clostridiales bacterium VE202-27	Clostridiales bacterium VE202-28	Clostridium botulinum	Clostridium colicanis	Clostridium dakarense	Clostridium perfringens	Clostridium sartagoforme	Clostridium sp. 7_2_43FAA	Clostridium sp. 7_3_54FAA	Clostridium sp. ASF502	Clostridium sp. ATCC 29733	Clostridium sp. ATCC BAA-442	Clostridium sp. C8	Clostridium sp. FS41	Clostridium sp. GD3	Clostridium sp. HGF2	Clostridium sp. JCC	Clostridium sp. KLE 1755	Clostridium sp. KNHs214	Clostridium sp. L2-50	Clostridium sp. M62/1	Clostridium sp. ND2	Collinsella aerofaciens	Collinsella intestinalis	Collinsella sp. 4_8_47FAA	Collinsella stercoris	Collinsella tanakaei	Comamonas aquatica	Comamonas testosteroni	Coprobacillus sp. 3_3_56FAA	Coprobacillus sp. 8_1_38FAA	Coprobacter fastidiosus	Coprococcus comes	Coprococcus eutactus	Coprococcus sp. HPP0048	Coprococcus sp. HPP0074	Coriobacteriaceae bacterium BV3Ac1	Corynebacterium ammoniagenes	Corynebacterium argentoratense	Corynebacterium aurimucosum	Corynebacterium camporealensis	Corynebacterium casei	Corynebacterium diphtheriae	Corynebacterium genitalium	Corynebacterium jeikeium	Corynebacterium kroppenstedtii	Corynebacterium massiliense	Corynebacterium minutissimum	Corynebacterium propinquum	Corynebacterium pseudodiphtheriticum	Corynebacterium pseudogenitalium	Corynebacterium renale	Corynebacterium riegelii	Corynebacterium sp. GD7	Corynebacterium sp. KPL1818	Corynebacterium sp. KPL1824	Corynebacterium tuberculostearicum	Crocosphaera watsonii	Cupriavidus basilensis	Cupriavidus metallidurans	Dechloromonas agitata	Dehalobacter sp. FTH1	Delftia sp. Cs1-4	Desulfotomaculum nigrificans	Desulfovibrio desulfuricans	Desulfovibrio piger	Dialister micraerophilus	Dialister succinatiphilus	Dorea formicigenerans	Dorea longicatena	Dorea sp. AGR2135	Echinicola pacifica	Eggerthella sp. YY7918	Eggerthia catenaformis	Eikenella corrodens	Elizabethkingia anophelis	Enhydrobacter aerosaccus	Enterobacter aerogenes	Enterococcus cecorum	Enterococcus faecium	Enterorhabdus mucosicola	Erysipelotrichaceae bacterium 2_2_44A	Erysipelotrichaceae bacterium 21_3	Erysipelotrichaceae bacterium 3_1_53	Erysipelotrichaceae bacterium 5_2_54FAA	Erysipelotrichaceae bacterium 6_1_45	Escherichia coli	Eubacterium brachy	Eubacterium desmolans	Eubacterium limosum	Eubacterium plexicaudatum	Eubacterium ramulus	Eubacterium saphenum	Eubacterium sp. 3_1_31	Eubacterium sp. AB3007	Eubacterium sp. ER2	Eubacterium sp. SB2	Eubacterium ventriosum	Exiguobacterium marinum	Exiguobacterium sp. S17	Facklamia hominis	Facklamia ignava	Faecalicoccus pleomorphus	Faecalitalea cylindroides	Fenollaria massiliensis	Filifactor alocis	Finegoldia magna	Flavonifractor plautii	Fusobacterium hwasookii	Fusobacterium necrophorum	Fusobacterium nucleatum	Fusobacterium sp. CM1	Fusobacterium sp. CM21	Fusobacterium sp. CM22	Fusobacterium sp. OBRC1	Fusobacterium sp. oral taxon 370	Fusobacterium ulcerans	Gallibacterium anatis	Gallibacterium genomosp. 1	Gemella bergeri	Gemella cuniculi	Gemella morbillorum	Gemella sanguinis	Gordonibacter pamelaeae	Gulbenkiania mobilis	Haemophilus sp. C1	Haemophilus sp. oral taxon 851	Hallella seregens	Helicobacter suis	Herbaspirillum huttiense	Herbaspirillum sp. B39	Holdemanella biformis	Holdemania filiformis	Holdemania massiliensis	Hungatella hathewayi	Intestinimonas butyriciproducens	Isoptericola variabilis	Johnsonella ignava	Kandleria vitulina	Kingella denitrificans	Kingella kingae	Kingella sp. Sch538	Klebsiella oxytoca	Kocuria kristinae	Kocuria rhizophila	Kytococcus sedentarius	Lachnoanaerobaculum sp. ICM7	Lachnoanaerobaculum sp. MSX33	Lachnoanaerobaculum sp. OBRC5-5	Lachnospira multipara	Lachnospiraceae bacterium 1_4_56FAA	Lachnospiraceae bacterium 2_1_46FAA	Lachnospiraceae bacterium 2_1_58FAA	Lachnospiraceae bacterium 3_1_46FAA	Lachnospiraceae bacterium 3_1_57FAA_CT1	Lachnospiraceae bacterium 3-1	Lachnospiraceae bacterium 6_1_37FAA	Lachnospiraceae bacterium 6_1_63FAA	Lachnospiraceae bacterium 7_1_58FAA	Lachnospiraceae bacterium 9_1_43BFAA	Lachnospiraceae bacterium A2	Lachnospiraceae bacterium oral taxon 082	Lachnospiraceae bacterium oral taxon 500	Lachnospiraceae bacterium TF01-11	Lactobacillus acidophilus	Lactobacillus amylovorus	Lactobacillus antri	Lactobacillus brevis	Lactobacillus coleohominis	Lactobacillus coryniformis	Lactobacillus curvatus	Lactobacillus fermentum	Lactobacillus frumenti	Lactobacillus gasseri	Lactobacillus helveticus	Lactobacillus hominis	Lactobacillus johnsonii	Lactobacillus oris	Lactobacillus panis	Lactobacillus plantarum	Lactobacillus ruminis	Lactobacillus vaginalis	Lelliottia amnigena	Leptotrichia buccalis	Leptotrichia goodfellowii	Leptotrichia hofstadii	Leptotrichia sp. oral taxon 225	Leptotrichia trevisanii	Leucobacter sp. CBX151	Leuconostoc carnosum	Leuconostoc gelidum	Leuconostoc mesenteroides	Levyella massiliensis	Mageeibacillus indolicus	Mannheimia haemolytica	Mannheimia sp. MG13	Mannheimia varigena	Marvinbryantia formatexigens	Megamonas funiformis	Megamonas hypermegale	Megamonas rupellensis	Megasphaera cerevisiae	Megasphaera micronuciformis	Megasphaera sp. BV3C16-1	Megasphaera sp. UPII 135-E	Methylobacterium aquaticum	Micrococcus luteus	Mitsuokella sp. oral taxon 131	Mobiluncus curtisii	Mobiluncus mulieris	Modestobacter caceresii	Mogibacterium timidum	Moraxella boevrei	Moraxella bovoculi	Moraxella caprae	Moraxella catarrhalis	Moraxella macacae	Moritella viscosa	Morococcus cerebrosus	Mycobacterium abscessus	Mycobacterium chelonae	Mycobacterium immunogenum	Mycobacterium iranicum	Mycoplasma hominis	Mycoplasma orale	Mycoplasma ovipneumoniae	Necropsobacter massiliensis	Necropsobacter rosorum	Neisseria elongata	Neisseria gonorrhoeae	Neisseria macacae	Neisseria meningitidis	Neisseria polysaccharea	Neisseria sicca	Neisseria sp. GT4A_CT1	Neisseria sp. HMSC06F02	Neisseria sp. oral taxon 014	Neisseria subflava	Nocardia otitidiscaviarum	Nosocomiicoccus massiliensis	Odoribacter laneus	Olsenella profusa	Olsenella sp. SIT9	Oribacterium asaccharolyticum	Oribacterium sp. oral taxon 108	Oscillibacter ruminantium	Oscillibacter sp. 1-3	Oscillibacter valericigenes	Oscillospiraceae bacterium VE202-24	Oxalobacter formigenes	Parabacteroides goldsteinii	Parabacteroides gordonii	Parabacteroides johnsonii	Parabacteroides sp. 2_1_7	Parabacteroides sp. D13	Parabacteroides sp. D26	Parabacteroides sp. HGS0025	Paracoccus sp. 228	Paracoccus sp. PAMC 22219	Paracoccus sp. S4493	Paracoccus versutus	Paracoccus yeei	Paraprevotella clara	Paraprevotella xylaniphila	Parasutterella excrementihominis	Parvimonas micra	Parvimonas sp. oral taxon 110	Pasteurella bettyae	Pasteurella multocida	Pedobacter agri	Peptoclostridium difficile	Peptoniphilaceae bacterium SIT14	Peptoniphilus duerdenii	Peptoniphilus grossensis	Peptoniphilus harei	Peptoniphilus rhinitidis	Peptoniphilus sp. BV3AC2	Peptoniphilus sp. BV3C26	Peptostreptococcaceae bacterium ACC19a	Peptostreptococcaceae bacterium AS15	Peptostreptococcaceae bacterium CM5	Peptostreptococcaceae bacterium OBRC8	Peptostreptococcaceae bacterium oral taxon 113	Peptostreptococcaceae bacterium VA2	Peptostreptococcus anaerobius	Peptostreptococcus sp. MV1	Peptostreptococcus stomatis	Phascolarctobacterium succinatutens	Photobacterium iliopiscarium	Porphyrobacter donghaensis	Porphyromonadaceae bacterium COT-184 OH4590	Porphyromonas bennonis	Porphyromonas cangingivalis	Porphyromonas canoris	Porphyromonas crevioricanis	Porphyromonas gulae	Porphyromonas somerae	Porphyromonas sp. COT-239 OH1446	Porphyromonas sp. KLE 1280	Porphyromonas sp. oral taxon 279	Prevotella albensis	Prevotella aurantiaca	Prevotella baroniae	Prevotella bergensis	Prevotella brevis	Prevotella bryantii	Prevotella buccalis	Prevotella dentalis	Prevotella dentasini	Prevotella denticola	Prevotella enoeca	Prevotella falsenii	Prevotella loescheii	Prevotella marshii	Prevotella micans	Prevotella multisaccharivorax	Prevotella scopos	Prevotella sp. BV3P1	Prevotella sp. C561	Prevotella sp. FD3004	Prevotella sp. HJM029	Prevotella sp. ICM33	Prevotella sp. MSX73	Prevotella sp. oral taxon 306	Prevotella sp. oral taxon 472	Prevotella sp. P4-65	Prevotella sp. P4-76	Prevotella sp. P5-119	Prevotella sp. P5-125	Prevotella sp. P5-60	Prevotella sp. S7-1-8	Prevotella stercorea	Prevotella timonensis	Propionibacterium acidifaciens	Propionibacterium acnes	Propionibacterium avidum	Propionibacterium freudenreichii	Propionibacterium humerusii	Propionibacterium sp. HGH0353	Propionibacterium sp. KPL1844	Propionibacterium sp. oral taxon 192	Proteiniphilum acetatigenes	Pseudoflavonifractor capillosus	Pseudomonas aeruginosa	Pseudomonas fluorescens	Pseudomonas fragi	Pseudomonas frederiksbergensis	Pseudomonas libanensis	Pseudomonas mandelii	Pseudomonas orientalis	Pseudomonas sp. 20_BN	Pseudomonas sp. Ag1	Pseudomonas sp. DSM 28140	Pseudomonas sp. DSM 28142	Pseudomonas sp. DSM 29164	Pseudomonas sp. DSM 29167	Pseudomonas sp. Eur1 9.41	Pseudomonas sp. FH1	Pseudomonas sp. L10.10	Pseudomonas sp. NBRC 111132	Pseudomonas sp. NBRC 111134	Pseudomonas sp. Root9	Pseudomonas stutzeri	Pseudomonas synxantha	Pseudomonas thermotolerans	Pseudomonas tolaasii	Pseudoramibacter alactolyticus	Psychrobacter aquaticus	Psychrobacter arcticus	Psychrobacter cryohalolentis	Psychrobacter glacincola	Psychrobacter lutiphocae	Psychrobacter phenylpyruvicus	Psychrobacter piscatorii	Psychrobacter sp. 1501(2011)	Psychrobacter sp. ENNN9_III	Psychrobacter sp. P11F6	Psychrobacter sp. P11G3	Psychrobacter sp. PAMC 21119	Psychrobacter sp. PRwf-1	Rhodopseudomonas sp. AAP120	Riemerella anatipestifer	Rikenella microfusus	Risungbinella massiliensis	Roseburia hominis	Ruminococcaceae bacterium 585-1	Ruminococcaceae bacterium 668	Ruminococcaceae bacterium AM2	Ruminococcaceae bacterium cv2	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium GD6	Ruminococcus albus	Ruminococcus callidus	Ruminococcus champanellensis	Ruminococcus faecis	Ruminococcus flavefaciens	Ruminococcus lactaris	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. AT10	Ruminococcus sp. FC2018	Ruminococcus sp. HUN007	Ruminococcus sp. JC304	Ruminococcus sp. NK3A76	Salmonella enterica	Sanguibacter keddieii	Sanguibacteroides justesenii	Scardovia wiggsiae	Selenomonas artemidis	Selenomonas flueggei	Selenomonas infelix	Selenomonas noxia	Selenomonas sp. FOBRC6	Selenomonas sp. FOBRC9	Selenomonas sp. oral taxon 137	Selenomonas sp. oral taxon 138	Selenomonas sp. oral taxon 149	Selenomonas sp. oral taxon 478	Selenomonas sp. oral taxon 892	Senegalimassilia anaerobia	Serratia grimesii	Serratia liquefaciens	Serratia marcescens	Serratia plymuthica	Serratia proteamaculans	Serratia sp. S4	Shuttleworthia sp. MSX8B	Simonsiella muelleri	Sinorhizobium sp. GL28	Slackia exigua	Slackia piriformis	Slackia sp. CM382	Sneathia amnii	Sphingobacterium sp. IITKGP-BTPF85	Sphingobium yanoikuyae	Sphingomonas sanxanigenens	Sphingomonas sp. Ag1	Sphingomonas sp. MEA3-1	Sphingopyxis fribergensis	Sphingopyxis macrogoltabida	Sphingopyxis sp. H050	Sphingopyxis sp. H115	Sphingopyxis sp. LC363	Sphingopyxis sp. LC81	Sphingopyxis sp. Root1497	Staphylococcus aureus	Staphylococcus auricularis	Staphylococcus capitis	Staphylococcus epidermidis	Staphylococcus haemolyticus	Stenotrophomonas maltophilia	Stomatobaculum longum	Streptobacillus moniliformis	Streptococcus agalactiae	Streptococcus australis	Streptococcus cristatus	Streptococcus dentisani	Streptococcus equi	Streptococcus equinus	Streptococcus infantis	Streptococcus intermedius	Streptococcus macedonicus	Streptococcus massiliensis	Streptococcus mutans	Streptococcus oligofermentans	Streptococcus oralis	Streptococcus peroris	Streptococcus pyogenes	Streptococcus sinensis	Streptococcus sobrinus	Streptococcus sp. 1171_SSPC	Streptococcus sp. 263_SSPC	Streptococcus sp. 343_SSPC	Streptococcus sp. 400_SSPC	Streptococcus sp. 449_SSPC	Streptococcus sp. ACS2	Streptococcus sp. AS20	Streptococcus sp. C150	Streptococcus sp. CCH8-C6	Streptococcus sp. CCH8-H5	Streptococcus sp. F0442	Streptococcus sp. HPH0090	Streptococcus sp. I-G2	Streptococcus sp. I-P16	Streptococcus sp. M143	Streptococcus sp. oral taxon 071	Streptococcus sp. oral taxon 431	Streptococcus sp. SK140	Streptococcus sp. SK643	Streptococcus sp. SR1	Streptococcus sp. SR4	Streptococcus sp. VT 162	Streptococcus sp. X13SY08	Streptococcus suis	Streptococcus thermophilus	Streptococcus urinalis	Streptomyces sp. MUSC119T	Subdoligranulum sp. 4_3_54A2FAA	Subdoligranulum variabile	Tannerella forsythia	Tepidiphilus thermophilus	Terrisporobacter othiniensis	Thauera sp. 28	Thermus aquaticus	Tissierellia bacterium GD9	Tissierellia bacterium S5-A11	Tissierellia bacterium S7-1-4	Treponema lecithinolyticum	Treponema medium	Treponema pedis	Treponema phagedenis	Treponema putidum	Treponema saccharophilum	Treponema sp. OMZ 838	Treponema succinifaciens	Treponema vincentii	Trueperella pyogenes	Turicibacter sanguinis	Turicibacter sp. HGF1	Tyzzerella nexilis	Ureaplasma parvum	Veillonella atypica	Veillonella magna	Veillonella sp. ACP1	Veillonella sp. AS16	Veillonella sp. HPA0037	Veillonella sp. ICM51a	Veillonella tobetsuensis	Vibrio cholerae	Vibrio vulnificus	Xanthomonas campestris	Xenorhabdus bovienii	Xylanimonas cellulosilytica
[Actinobacillus] muris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999967	0.9046497864329042	0.9999999999999967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.981941229198317	0.8091735937126846	0.0	0.9822727186874077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8091735937126846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9469937449766546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999967	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8487696364190971	0.9999999999999967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8118694520877544	0.0	0.9101825231836509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9288188958435173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8091735937126846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999978	0.0	0.0	0.0	0.9645466901008358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.891280119884227	0.0	0.0	0.0	0.0	0.0	0.9201462303576085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8091735937126846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
