	source	target	weight	edge_sample	edge_color
0	Alloprevotella	Actinomyces	1.0	Mixed	#cccccc
1	Capnocytophaga	Bacteroides	1.0	Mixed	#cccccc
2	Chlamydia	Bacteroides	1.0	Mixed	#cccccc
3	Chlamydia	Capnocytophaga	1.0	Mixed	#cccccc
4	Clostridium	Bacteroides	1.0	Stool	#e8cb72
5	Clostridium	Capnocytophaga	1.0	Mixed	#cccccc
6	Clostridium	Chlamydia	1.0	Mixed	#cccccc
7	Corynebacterium	Actinomyces	1.0	Mixed	#cccccc
8	Corynebacterium	Alloprevotella	1.0	Mixed	#cccccc
9	Gemella	Bacteroides	1.0	Mixed	#cccccc
10	Gemella	Capnocytophaga	1.0	Mixed	#cccccc
11	Gemella	Chlamydia	1.0	Mixed	#cccccc
12	Gemella	Clostridium	1.0	Mixed	#cccccc
13	Granulicatella	Bacteroides	1.0	Mixed	#cccccc
14	Granulicatella	Capnocytophaga	1.0	Mixed	#cccccc
15	Granulicatella	Chlamydia	1.0	Keratinized_gingiva	#17cbe4
16	Granulicatella	Clostridium	1.0	Mixed	#cccccc
17	Granulicatella	Gemella	1.0	Mixed	#cccccc
18	Haemophilus	Bacteroides	1.0	Mixed	#cccccc
19	Haemophilus	Capnocytophaga	1.0	Mixed	#cccccc
20	Haemophilus	Chlamydia	1.0	Mixed	#cccccc
21	Haemophilus	Clostridium	1.0	Mixed	#cccccc
22	Haemophilus	Gemella	1.0	Mixed	#cccccc
23	Haemophilus	Granulicatella	1.0	Mixed	#cccccc
24	Kingella	Actinomyces	1.0	Mixed	#cccccc
25	Kingella	Alloprevotella	1.0	Mixed	#cccccc
26	Kingella	Corynebacterium	1.0	Supragingival_plaque	#ff8646
27	Neisseria	Actinomyces	1.0	Mixed	#cccccc
28	Neisseria	Alloprevotella	1.0	Keratinized_gingiva	#17cbe4
29	Neisseria	Corynebacterium	1.0	Mixed	#cccccc
30	Neisseria	Kingella	1.0	Mixed	#cccccc
31	Porphyromonas	Actinomyces	1.0	Mixed	#cccccc
32	Porphyromonas	Alloprevotella	1.0	Mixed	#cccccc
33	Porphyromonas	Corynebacterium	1.0	Mixed	#cccccc
34	Porphyromonas	Kingella	1.0	Mixed	#cccccc
35	Porphyromonas	Neisseria	1.0	Mixed	#cccccc
36	Prevotella	Actinomyces	1.0	Mixed	#cccccc
