TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	5	3.0	1.0	#5af8c8	#2c7ef7
Actinobaculum	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
Actinomyces	Tongue_dorsum	#ff2f18	10	0.0	1.0	#8000ff	#2c7ef7
Aggregatibacter	Saliva	#cbe486	10	0.0	0.0	#8000ff	#8000ff
Alysiella	Keratinized_gingiva	#17cbe4	2	3.0	1.0	#5af8c8	#2c7ef7
Anaeroglobus	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
Atopobium	Posterior_fornix	#8efeac	2	0.0	0.0	#8000ff	#8000ff
Avibacterium	Attached	#622ffe	2	3.0	1.0	#5af8c8	#2c7ef7
Brochothrix	Saliva	#cbe486	2	3.0	1.0	#5af8c8	#2c7ef7
Bulleidia	Throat	#ff5c2f	2	0.0	0.0	#8000ff	#8000ff
Campylobacter	Attached	#622ffe	10	5.0	4.0	#ecc86f	#d4dd80
Capnocytophaga	Supragingival_plaque	#ff8646	10	3.0	1.0	#5af8c8	#2c7ef7
Cardiobacterium	Subgingival_plaque	#ffac5c	4	0.0	0.0	#8000ff	#8000ff
Carnobacterium	Hard_palate	#08acee	7	0.0	0.0	#8000ff	#8000ff
Cellulomonas	Stool	#e8cb72	2	0.0	0.0	#8000ff	#8000ff
Cetobacterium	Attached	#622ffe	2	6.0	6.0	#ff703a	#ff0000
Chlamydia	Keratinized_gingiva	#17cbe4	6	6.0	6.0	#ff703a	#ff0000
Corynebacterium	Supragingival_plaque	#ff8646	6	0.0	0.0	#8000ff	#8000ff
Cryptobacterium	Saliva	#cbe486	2	0.0	0.0	#8000ff	#8000ff
Dechloromonas	Buccal_mucosa	#445cfb	2	3.0	1.0	#5af8c8	#2c7ef7
Dialister	Stool	#e8cb72	2	0.0	0.0	#8000ff	#8000ff
Eggerthia	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
Eikenella	Subgingival_plaque	#ffac5c	4	0.0	1.0	#8000ff	#2c7ef7
Enterococcus	Anterior_nares	#8000ff	2	0.0	0.0	#8000ff	#8000ff
Eubacterium	Palatine_Tonsils	#70febc	2	0.0	0.0	#8000ff	#8000ff
Filifactor	Palatine_Tonsils	#70febc	2	0.0	0.0	#8000ff	#8000ff
Fusobacterium	Throat	#ff5c2f	10	0.0	0.0	#8000ff	#8000ff
Gemella	Buccal_mucosa	#445cfb	10	2.0	2.0	#10c6e6	#2adddd
Geobacillus	Attached	#622ffe	2	2.0	2.0	#10c6e6	#2adddd
Haemophilus	Buccal_mucosa_NA	#2686f5	10	2.0	2.0	#10c6e6	#2adddd
Hallella	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
Helcococcus	L_Retroauricular_crease	#34e4d9	2	2.0	2.0	#10c6e6	#2adddd
Histophilus	Buccal_mucosa	#445cfb	2	2.0	2.0	#10c6e6	#2adddd
Isoptericola	Tongue_dorsum	#ff2f18	2	0.0	0.0	#8000ff	#8000ff
Kingella	Supragingival_plaque	#ff8646	8	3.0	1.0	#5af8c8	#2c7ef7
Kytococcus	Throat	#ff5c2f	2	0.0	0.0	#8000ff	#8000ff
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	8	0.0	0.0	#8000ff	#8000ff
Lactobacillus	Mid_vagina	#52f5cb	8	1.0	2.0	#386df9	#2adddd
Lactococcus	Anterior_nares	#8000ff	2	3.0	1.0	#5af8c8	#2c7ef7
Lautropia	Supragingival_plaque	#ff8646	4	3.0	1.0	#5af8c8	#2c7ef7
Leptotrichia	Tongue_dorsum	#ff2f18	9	0.0	0.0	#8000ff	#8000ff
Mannheimia	Buccal_mucosa_NA	#2686f5	2	3.0	1.0	#5af8c8	#2c7ef7
Megasphaera	Saliva	#cbe486	6	0.0	0.0	#8000ff	#8000ff
Mitsuokella	Subgingival_plaque	#ffac5c	4	5.0	5.0	#ecc86f	#ff8143
Mogibacterium	Palatine_Tonsils	#70febc	2	0.0	0.0	#8000ff	#8000ff
Morococcus	Palatine_Tonsils	#70febc	2	3.0	1.0	#5af8c8	#2c7ef7
Mycoplasma	Subgingival_plaque	#ffac5c	4	4.0	2.0	#a2f9a0	#2adddd
Necropsobacter	Attached	#622ffe	2	6.0	6.0	#ff703a	#ff0000
Neisseria	Keratinized_gingiva	#17cbe4	10	5.0	4.0	#ecc86f	#d4dd80
Olsenella	Palatine_Tonsils	#70febc	2	0.0	0.0	#8000ff	#8000ff
Oribacterium	Throat	#ff5c2f	7	0.0	0.0	#8000ff	#8000ff
Ottowia	Supragingival_plaque	#ff8646	2	3.0	1.0	#5af8c8	#2c7ef7
Parabacteroides	Stool	#e8cb72	2	3.0	1.0	#5af8c8	#2c7ef7
Paracoccus	R_Retroauricular_crease	#acf59a	2	3.0	1.0	#5af8c8	#2c7ef7
Paraprevotella	Stool	#e8cb72	4	3.0	1.0	#5af8c8	#2c7ef7
Parvimonas	Subgingival_plaque	#ffac5c	2	0.0	0.0	#8000ff	#8000ff
