TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bdellovibrio	Anterior_nares	#8000ff	1	17.0	2.0	#ffa759	#583efd
Celeribacter	Buccal_mucosa	#445cfb	1	9.0	3.0	#50f4cc	#445cfb
Chloroflexus	Buccal_mucosa	#445cfb	1	11.0	8.0	#7effb5	#22d6e0
Cylindrospermum	Anterior_nares	#8000ff	1	20.0	9.0	#ff4a26	#37e6d8
Dactylosporangium	Anterior_nares	#8000ff	1	21.0	0.0	#ff2613	#8000ff
Defluviitalea	L_Retroauricular_crease	#34e4d9	16	18.0	7.0	#ff8c49	#0fc4e7
Demetria	Anterior_nares	#8000ff	1	15.0	12.0	#dbd87b	#74feba
Ethanoligenens	Stool	#e8cb72	2	16.0	13.0	#f2c26b	#88ffaf
Flavihumibacter	Anterior_nares	#8000ff	2	12.0	4.0	#96fca7	#3079f7
Frateuria	R_Retroauricular_crease	#acf59a	3	0.0	1.0	#8000ff	#6c1fff
Ilumatobacter	Anterior_nares	#8000ff	1	15.0	12.0	#dbd87b	#74feba
Isosphaera	Buccal_mucosa	#445cfb	1	11.0	8.0	#7effb5	#22d6e0
Ketogulonicigenium	R_Retroauricular_crease	#acf59a	1	13.0	6.0	#acf59a	#06aeed
Mangrovimonas	Buccal_mucosa	#445cfb	2	7.0	14.0	#22d6e0	#9cfba4
Mastigocladus	Anterior_nares	#8000ff	2	3.0	15.0	#3c68f9	#b2f396
Methylocaldum	L_Retroauricular_crease	#34e4d9	1	8.0	19.0	#38e7d7	#ffb05f
Micavibrio	Anterior_nares	#8000ff	1	21.0	0.0	#ff2613	#8000ff
Micromonospora	Anterior_nares	#8000ff	1	16.0	16.0	#f2c26b	#c6e789
Olivibacter	Anterior_nares	#8000ff	2	12.0	4.0	#96fca7	#3079f7
Paenirhodobacter	Anterior_nares	#8000ff	1	21.0	0.0	#ff2613	#8000ff
Phenylobacterium	R_Retroauricular_crease	#acf59a	3	0.0	1.0	#8000ff	#6c1fff
Pleomorphomonas	Anterior_nares	#8000ff	3	14.0	17.0	#c4e88a	#dbd87b
Pseudarthrobacter	Anterior_nares	#8000ff	1	13.0	18.0	#acf59a	#eec66d
Pseudothermotoga	Buccal_mucosa	#445cfb	1	11.0	8.0	#7effb5	#22d6e0
Roseiflexus	Buccal_mucosa	#445cfb	1	11.0	8.0	#7effb5	#22d6e0
Rubritepida	Anterior_nares	#8000ff	1	16.0	16.0	#f2c26b	#c6e789
Saccharicrinis	Buccal_mucosa	#445cfb	1	3.0	21.0	#3c68f9	#ff7b40
Sedimentibacter	Stool	#e8cb72	2	2.0	10.0	#5247fc	#4df3ce
Shigella	Stool	#e8cb72	1	10.0	5.0	#66fcc2	#1996f3
Sorangium	Anterior_nares	#8000ff	1	15.0	12.0	#dbd87b	#74feba
Sphaerotilus	R_Retroauricular_crease	#acf59a	1	13.0	6.0	#acf59a	#06aeed
Stigmatella	L_Retroauricular_crease	#34e4d9	2	6.0	23.0	#0ac0e8	#ff4121
Sulfurihydrogenibium	Buccal_mucosa	#445cfb	1	11.0	8.0	#7effb5	#22d6e0
Synergistes	Stool	#e8cb72	6	22.0	11.0	#ff0000	#60fac5
Tatumella	R_Retroauricular_crease	#acf59a	3	0.0	1.0	#8000ff	#6c1fff
Thermocrinis	Buccal_mucosa	#445cfb	4	14.0	17.0	#c4e88a	#dbd87b
Thermodesulfovibrio	Buccal_mucosa	#445cfb	1	11.0	8.0	#7effb5	#22d6e0
Thermomicrobium	Buccal_mucosa	#445cfb	1	11.0	8.0	#7effb5	#22d6e0
Thermomonas	Anterior_nares	#8000ff	2	5.0	22.0	#0ea5ef	#ff5f30
Tolumonas	L_Retroauricular_crease	#34e4d9	1	8.0	19.0	#38e7d7	#ffb05f
Turicibacter	Stool	#e8cb72	2	6.0	25.0	#0ac0e8	#ff0000
Verrucomicrobium	Stool	#e8cb72	1	19.0	20.0	#ff6b37	#ff964f
Vogesella	L_Retroauricular_crease	#34e4d9	1	8.0	19.0	#38e7d7	#ffb05f
Xanthobacter	Anterior_nares	#8000ff	3	6.0	24.0	#0ac0e8	#ff2211
Zhouia	Buccal_mucosa	#445cfb	1	3.0	21.0	#3c68f9	#ff7b40
Archangium	Anterior_nares	#8000ff	1	17.0	2.0	#ffa759	#583efd
Aromatoleum	Buccal_mucosa	#445cfb	1	9.0	3.0	#50f4cc	#445cfb
Chloracidobacterium	Buccal_mucosa	#445cfb	1	1.0	8.0	#6a22fe	#22d6e0
Chlorogloeopsis	Anterior_nares	#8000ff	1	4.0	9.0	#2489f5	#37e6d8
Advenella	Anterior_nares	#8000ff	1	21.0	0.0	#ff2613	#8000ff
Caloramator	R_Retroauricular_crease	#acf59a	16	18.0	7.0	#ff8c49	#0fc4e7
Cystobacter	Anterior_nares	#8000ff	1	15.0	12.0	#dbd87b	#74feba
Desulfitobacterium	Stool	#e8cb72	3	16.0	13.0	#f2c26b	#88ffaf
Atopococcus	Anterior_nares	#8000ff	2	12.0	4.0	#96fca7	#3079f7
Aliihoeflea	R_Retroauricular_crease	#acf59a	3	0.0	1.0	#8000ff	#6c1fff
Caballeronia	R_Retroauricular_crease	#acf59a	1	13.0	6.0	#acf59a	#06aeed
Echinicola	Buccal_mucosa	#445cfb	2	7.0	14.0	#22d6e0	#9cfba4
Fischerella	Anterior_nares	#8000ff	3	3.0	15.0	#3c68f9	#b2f396
Laribacter	L_Retroauricular_crease	#34e4d9	1	8.0	19.0	#38e7d7	#ffb05f
Flaviflexus	Anterior_nares	#8000ff	1	16.0	16.0	#f2c26b	#c6e789
Hydrogenobacter	Anterior_nares	#8000ff	2	14.0	17.0	#c4e88a	#dbd87b
Kineosporia	Anterior_nares	#8000ff	1	13.0	18.0	#acf59a	#eec66d
Paenisporosarcina	Buccal_mucosa	#445cfb	1	3.0	21.0	#3c68f9	#ff7b40
Chthoniobacter	Stool	#e8cb72	2	2.0	10.0	#5247fc	#4df3ce
Buttiauxella	Stool	#e8cb72	1	10.0	5.0	#66fcc2	#1996f3
Pseudorhodoferax	L_Retroauricular_crease	#34e4d9	3	6.0	23.0	#0ac0e8	#ff4121
Cloacibacillus	Stool	#e8cb72	6	22.0	11.0	#ff0000	#60fac5
Phyllobacterium	Anterior_nares	#8000ff	3	5.0	22.0	#0ea5ef	#ff5f30
Terrisporobacter	Stool	#e8cb72	2	6.0	25.0	#0ac0e8	#ff0000
Mahella	Stool	#e8cb72	1	19.0	20.0	#ff6b37	#ff964f
Solimonas	Anterior_nares	#8000ff	3	6.0	24.0	#0ac0e8	#ff2211
