TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	5	2.0	0.0	#10a2f0	#8000ff
Alysiella	Keratinized_gingiva	#17cbe4	2	5.0	1.0	#9bfba5	#4e4dfc
Anaeroglobus	Subgingival_plaque	#ffac5c	2	7.0	2.0	#ffa558	#1996f3
Atopobium	Posterior_fornix	#8efeac	2	7.0	2.0	#ffa558	#1996f3
Avibacterium	Attached	#622ffe	2	5.0	1.0	#9bfba5	#4e4dfc
Bacteroides	Stool	#e8cb72	8	3.0	5.0	#2adddd	#7effb5
Brochothrix	Saliva	#cbe486	2	5.0	1.0	#9bfba5	#4e4dfc
Bulleidia	Throat	#ff5c2f	2	1.0	2.0	#4856fb	#1996f3
Campylobacter	Attached	#622ffe	10	3.0	5.0	#2adddd	#7effb5
Capnocytophaga	Supragingival_plaque	#ff8646	10	3.0	5.0	#2adddd	#7effb5
Cardiobacterium	Subgingival_plaque	#ffac5c	4	2.0	0.0	#10a2f0	#8000ff
Carnobacterium	Hard_palate	#08acee	7	2.0	0.0	#10a2f0	#8000ff
Cellulomonas	Stool	#e8cb72	2	1.0	2.0	#4856fb	#1996f3
Chlamydia	Keratinized_gingiva	#17cbe4	6	6.0	7.0	#d4dd80	#e4cf74
Corynebacterium	Supragingival_plaque	#ff8646	6	2.0	0.0	#10a2f0	#8000ff
Cryptobacterium	Saliva	#cbe486	2	1.0	2.0	#4856fb	#1996f3
Dechloromonas	Buccal_mucosa	#445cfb	2	5.0	1.0	#9bfba5	#4e4dfc
Dialister	Stool	#e8cb72	2	1.0	2.0	#4856fb	#1996f3
Eggerthia	Subgingival_plaque	#ffac5c	2	1.0	2.0	#4856fb	#1996f3
Eikenella	Subgingival_plaque	#ffac5c	4	2.0	0.0	#10a2f0	#8000ff
Enterococcus	Anterior_nares	#8000ff	2	7.0	2.0	#ffa558	#1996f3
Eubacterium	Palatine_Tonsils	#70febc	2	1.0	2.0	#4856fb	#1996f3
Filifactor	Palatine_Tonsils	#70febc	2	1.0	2.0	#4856fb	#1996f3
Gallibacterium	Keratinized_gingiva	#17cbe4	5	6.0	7.0	#d4dd80	#e4cf74
Hallella	Subgingival_plaque	#ffac5c	2	1.0	2.0	#4856fb	#1996f3
Helcococcus	L_Retroauricular_crease	#34e4d9	2	0.0	9.0	#8000ff	#ff5029
Histophilus	Buccal_mucosa	#445cfb	2	0.0	9.0	#8000ff	#ff5029
Isoptericola	Tongue_dorsum	#ff2f18	2	1.0	2.0	#4856fb	#1996f3
Kytococcus	Throat	#ff5c2f	2	1.0	2.0	#4856fb	#1996f3
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	8	6.0	10.0	#d4dd80	#ff0000
Lactococcus	Anterior_nares	#8000ff	2	5.0	1.0	#9bfba5	#4e4dfc
Lautropia	Supragingival_plaque	#ff8646	4	2.0	0.0	#10a2f0	#8000ff
Leptotrichia	Tongue_dorsum	#ff2f18	9	3.0	5.0	#2adddd	#7effb5
Mannheimia	Buccal_mucosa_NA	#2686f5	2	5.0	1.0	#9bfba5	#4e4dfc
Megasphaera	Saliva	#cbe486	6	6.0	10.0	#d4dd80	#ff0000
Mitsuokella	Subgingival_plaque	#ffac5c	4	9.0	6.0	#ff0000	#b2f396
Mogibacterium	Palatine_Tonsils	#70febc	2	1.0	2.0	#4856fb	#1996f3
Morococcus	Palatine_Tonsils	#70febc	2	5.0	1.0	#9bfba5	#4e4dfc
Necropsobacter	Attached	#622ffe	2	4.0	8.0	#62fbc4	#ff964f
Olsenella	Palatine_Tonsils	#70febc	2	1.0	2.0	#4856fb	#1996f3
Oribacterium	Throat	#ff5c2f	7	8.0	3.0	#ff592d	#18cde4
Ottowia	Supragingival_plaque	#ff8646	2	5.0	1.0	#9bfba5	#4e4dfc
Parabacteroides	Stool	#e8cb72	2	5.0	1.0	#9bfba5	#4e4dfc
Paracoccus	R_Retroauricular_crease	#acf59a	2	5.0	1.0	#9bfba5	#4e4dfc
Paraprevotella	Stool	#e8cb72	4	2.0	0.0	#10a2f0	#8000ff
Parvimonas	Subgingival_plaque	#ffac5c	2	1.0	2.0	#4856fb	#1996f3
Peptoniphilus	Anterior_nares	#8000ff	6	2.0	0.0	#10a2f0	#8000ff
Peptostreptococcus	Throat	#ff5c2f	2	1.0	2.0	#4856fb	#1996f3
Phocaeicola	Subgingival_plaque	#ffac5c	2	6.0	4.0	#d4dd80	#4df3ce
Porphyrobacter	Saliva	#cbe486	2	5.0	1.0	#9bfba5	#4e4dfc
Porphyromonas	Saliva	#cbe486	8	3.0	5.0	#2adddd	#7effb5
Prevotella	Palatine_Tonsils	#70febc	10	3.0	5.0	#2adddd	#7effb5
Propionibacterium	R_Retroauricular_crease	#acf59a	4	2.0	0.0	#10a2f0	#8000ff
Pseudomonas	Vaginal_introitus	#ff0000	3	2.0	0.0	#10a2f0	#8000ff
Pseudoramibacter	Subgingival_plaque	#ffac5c	2	7.0	2.0	#ffa558	#1996f3
Rothia	Hard_palate	#08acee	10	2.0	0.0	#10a2f0	#8000ff
Sanguibacter	Throat	#ff5c2f	8	3.0	5.0	#2adddd	#7effb5
Scardovia	Buccal_mucosa	#445cfb	2	1.0	2.0	#4856fb	#1996f3
Selenomonas	Supragingival_plaque	#ff8646	8	3.0	5.0	#2adddd	#7effb5
Simonsiella	Keratinized_gingiva	#17cbe4	2	5.0	1.0	#9bfba5	#4e4dfc
Sneathia	L_Retroauricular_crease	#34e4d9	2	4.0	8.0	#62fbc4	#ff964f
Stomatobaculum	Tongue_dorsum	#ff2f18	2	1.0	2.0	#4856fb	#1996f3
Streptobacillus	Attached	#622ffe	2	4.0	8.0	#62fbc4	#ff964f
Treponema	Subgingival_plaque	#ffac5c	8	3.0	5.0	#2adddd	#7effb5
Trueperella	Tongue_dorsum	#ff2f18	6	8.0	3.0	#ff592d	#18cde4
Vibrio	Anterior_nares	#8000ff	2	0.0	9.0	#8000ff	#ff5029
Xylanimonas	Throat	#ff5c2f	4	2.0	0.0	#10a2f0	#8000ff
Abiotrophia	Buccal_mucosa	#445cfb	6	2.0	0.0	#10a2f0	#8000ff
