TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bacillus	Anterior_nares	#8000ff	2	6.0	4.0	#b2f396	#38e7d7
Bacteroides	Stool	#e8cb72	127	9.0	0.0	#ff5029	#8000ff
Barnesiella	Stool	#e8cb72	14	6.0	4.0	#b2f396	#38e7d7
Basfia	Buccal_mucosa	#445cfb	4	6.0	7.0	#b2f396	#c4e88a
Blautia	Stool	#e8cb72	5	5.0	8.0	#7effb5	#f2c26b
Carnobacterium	Hard_palate	#08acee	129	10.0	1.0	#ff0000	#5247fc
Clostridium	Stool	#e8cb72	17	4.0	3.0	#4df3ce	#0ac0e8
Collinsella	Stool	#e8cb72	2	4.0	3.0	#4df3ce	#0ac0e8
Coprococcus	Stool	#e8cb72	3	4.0	3.0	#4df3ce	#0ac0e8
Cryptobacterium	Saliva	#cbe486	14	7.0	6.0	#e4cf74	#96fca7
Deinococcus	Anterior_nares	#8000ff	1	5.0	8.0	#7effb5	#f2c26b
Dolosigranulum	Anterior_nares	#8000ff	2	2.0	2.0	#1996f3	#2489f5
Escherichia	Stool	#e8cb72	4	4.0	3.0	#4df3ce	#0ac0e8
Faecalibacterium	Stool	#e8cb72	10	4.0	3.0	#4df3ce	#0ac0e8
Gemella	Buccal_mucosa	#445cfb	271	6.0	4.0	#b2f396	#38e7d7
Granulicatella	Keratinized_gingiva	#17cbe4	261	6.0	4.0	#b2f396	#38e7d7
Intestinimonas	Stool	#e8cb72	2	4.0	3.0	#4df3ce	#0ac0e8
Isoptericola	Tongue_dorsum	#ff2f18	10	10.0	1.0	#ff0000	#5247fc
Kineosphaera	Subgingival_plaque	#ffac5c	2	8.0	9.0	#ff964f	#ff8c49
Lactococcus	Anterior_nares	#8000ff	28	5.0	8.0	#7effb5	#f2c26b
Listeria	L_Retroauricular_crease	#34e4d9	1	5.0	8.0	#7effb5	#f2c26b
Megamonas	Stool	#e8cb72	1	5.0	8.0	#7effb5	#f2c26b
Novosphingobium	Mid_vagina	#52f5cb	2	2.0	2.0	#1996f3	#2489f5
Odoribacter	Stool	#e8cb72	10	9.0	0.0	#ff5029	#8000ff
Olsenella	Palatine_Tonsils	#70febc	27	7.0	6.0	#e4cf74	#96fca7
Oribacterium	Throat	#ff5c2f	202	10.0	1.0	#ff0000	#5247fc
Oscillibacter	Stool	#e8cb72	4	4.0	3.0	#4df3ce	#0ac0e8
Parabacteroides	Stool	#e8cb72	15	4.0	3.0	#4df3ce	#0ac0e8
Parasutterella	Stool	#e8cb72	3	6.0	4.0	#b2f396	#38e7d7
Pseudoflavonifractor	Stool	#e8cb72	2	4.0	3.0	#4df3ce	#0ac0e8
Psychrobacter	Saliva	#cbe486	2	3.0	11.0	#18cde4	#ff0000
Roseburia	Stool	#e8cb72	18	9.0	0.0	#ff5029	#8000ff
Ruminiclostridium	L_Retroauricular_crease	#34e4d9	2	4.0	3.0	#4df3ce	#0ac0e8
Ruminococcus	Stool	#e8cb72	10	4.0	3.0	#4df3ce	#0ac0e8
Sinorhizobium	Stool	#e8cb72	2	4.0	3.0	#4df3ce	#0ac0e8
Solobacterium	Palatine_Tonsils	#70febc	122	10.0	1.0	#ff0000	#5247fc
Sphingomonas	Anterior_nares	#8000ff	2	0.0	10.0	#8000ff	#ff4a26
Staphylococcus	L_Retroauricular_crease	#34e4d9	126	6.0	4.0	#b2f396	#38e7d7
Stenotrophomonas	Anterior_nares	#8000ff	2	0.0	10.0	#8000ff	#ff4a26
Stomatobaculum	Tongue_dorsum	#ff2f18	137	7.0	6.0	#e4cf74	#96fca7
Streptococcus	Buccal_mucosa_NA	#2686f5	271	6.0	4.0	#b2f396	#38e7d7
Subdoligranulum	Stool	#e8cb72	2	4.0	3.0	#4df3ce	#0ac0e8
Tyzzerella	Stool	#e8cb72	1	5.0	8.0	#7effb5	#f2c26b
Verminephrobacter	L_Retroauricular_crease	#34e4d9	1	1.0	5.0	#4e4dfc	#66fcc2
Vibrio	Anterior_nares	#8000ff	2	6.0	4.0	#b2f396	#38e7d7
Alistipes	Stool	#e8cb72	28	6.0	4.0	#b2f396	#38e7d7
Acetivibrio	Stool	#e8cb72	2	9.0	0.0	#ff5029	#8000ff
Avibacterium	Attached	#622ffe	3	6.0	7.0	#b2f396	#c4e88a
Bifidobacterium	Posterior_fornix	#8efeac	1	5.0	8.0	#7effb5	#f2c26b
Acinetobacter	Anterior_nares	#8000ff	7	10.0	1.0	#ff0000	#5247fc
Akkermansia	Stool	#e8cb72	4	4.0	3.0	#4df3ce	#0ac0e8
Atopobium	Posterior_fornix	#8efeac	150	7.0	6.0	#e4cf74	#96fca7
Afipia	Anterior_nares	#8000ff	2	2.0	2.0	#1996f3	#2489f5
Gordonia	L_Retroauricular_crease	#34e4d9	2	8.0	9.0	#ff964f	#ff8c49
Moraxella	Anterior_nares	#8000ff	4	3.0	11.0	#18cde4	#ff0000
Butyrivibrio	Stool	#e8cb72	1	4.0	3.0	#4df3ce	#0ac0e8
Kocuria	Anterior_nares	#8000ff	2	0.0	10.0	#8000ff	#ff4a26
Aquabacterium	L_Retroauricular_crease	#34e4d9	1	1.0	5.0	#4e4dfc	#66fcc2
