TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Anaerostipes	Stool	#e8cb72	2	0.0	0.0	#8000ff	#8000ff
Bergeyella	R_Retroauricular_crease	#acf59a	2	3.0	1.0	#5af8c8	#425ffa
Gordonibacter	Stool	#e8cb72	20	1.0	4.0	#386df9	#7effb5
Holdemanella	L_Retroauricular_crease	#34e4d9	2	0.0	0.0	#8000ff	#8000ff
Methylibium	Tongue_dorsum	#ff2f18	1	7.0	2.0	#ff0000	#01b3ec
Nitrospira	Tongue_dorsum	#ff2f18	2	4.0	5.0	#a2f9a0	#beec8e
Paracoccus	R_Retroauricular_crease	#acf59a	2	3.0	1.0	#5af8c8	#425ffa
Psychrobacter	Saliva	#cbe486	2	3.0	1.0	#5af8c8	#425ffa
Riemerella	Buccal_mucosa	#445cfb	13	6.0	3.0	#ff703a	#3febd5
Ruminiclostridium	L_Retroauricular_crease	#34e4d9	2	5.0	6.0	#ecc86f	#feb562
Sanguibacter	Throat	#ff5c2f	277	2.0	8.0	#10c6e6	#ff0000
Stomatobaculum	Tongue_dorsum	#ff2f18	277	2.0	8.0	#10c6e6	#ff0000
Tepidiphilus	Anterior_nares	#8000ff	4	3.0	7.0	#5af8c8	#ff6232
Xylanimonas	Throat	#ff5c2f	276	2.0	8.0	#10c6e6	#ff0000
Alloscardovia	Tongue_dorsum	#ff2f18	2	0.0	0.0	#8000ff	#8000ff
Basfia	Buccal_mucosa	#445cfb	3	3.0	1.0	#5af8c8	#425ffa
Eggerthella	Stool	#e8cb72	14	1.0	4.0	#386df9	#7effb5
Burkholderia	Posterior_fornix	#8efeac	1	7.0	2.0	#ff0000	#01b3ec
Gulbenkiania	L_Retroauricular_crease	#34e4d9	2	4.0	5.0	#a2f9a0	#beec8e
Chryseobacterium	R_Retroauricular_crease	#acf59a	16	6.0	3.0	#ff703a	#3febd5
Helcobacillus	R_Retroauricular_crease	#acf59a	2	5.0	6.0	#ecc86f	#feb562
Isoptericola	Tongue_dorsum	#ff2f18	276	2.0	8.0	#10c6e6	#ff0000
Helicobacter	Anterior_nares	#8000ff	6	3.0	7.0	#5af8c8	#ff6232
