TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Achromobacter	L_Retroauricular_crease	#34e4d9	1	16.0	2.0	#ff7b40	#425ffa
Actinobaculum	Subgingival_plaque	#ffac5c	13	0.0	2.0	#8000ff	#425ffa
Aeromonas	L_Retroauricular_crease	#34e4d9	8	0.0	2.0	#8000ff	#425ffa
Aggregatibacter	Saliva	#cbe486	18	8.0	0.0	#56f7ca	#8000ff
Akkermansia	Stool	#e8cb72	4	12.0	1.0	#c2ea8c	#622ffe
Alicycliphilus	L_Retroauricular_crease	#34e4d9	3	0.0	2.0	#8000ff	#425ffa
Aliterella	Anterior_nares	#8000ff	1	8.0	0.0	#56f7ca	#8000ff
Alloprevotella	Keratinized_gingiva	#17cbe4	18	8.0	0.0	#56f7ca	#8000ff
Altererythrobacter	L_Retroauricular_crease	#34e4d9	1	16.0	2.0	#ff7b40	#425ffa
Aminiphilus	L_Retroauricular_crease	#34e4d9	1	15.0	5.0	#ff9d53	#1fd3e1
Anaeroglobus	Subgingival_plaque	#ffac5c	2	12.0	1.0	#c2ea8c	#622ffe
Anaerostipes	Stool	#e8cb72	2	12.0	1.0	#c2ea8c	#622ffe
Anaerotruncus	Stool	#e8cb72	2	12.0	1.0	#c2ea8c	#622ffe
Aquabacterium	L_Retroauricular_crease	#34e4d9	2	0.0	2.0	#8000ff	#425ffa
Arcanobacterium	L_Retroauricular_crease	#34e4d9	7	0.0	2.0	#8000ff	#425ffa
Atopobium	Posterior_fornix	#8efeac	16	0.0	2.0	#8000ff	#425ffa
Azohydromonas	Anterior_nares	#8000ff	1	16.0	2.0	#ff7b40	#425ffa
Bacillus	Anterior_nares	#8000ff	21	0.0	2.0	#8000ff	#425ffa
Bacteroides	Stool	#e8cb72	23	12.0	1.0	#c2ea8c	#622ffe
Belnapia	L_Retroauricular_crease	#34e4d9	3	18.0	3.0	#ff2c16	#218cf4
Bergeyella	R_Retroauricular_crease	#acf59a	1	8.0	0.0	#56f7ca	#8000ff
Bifidobacterium	Posterior_fornix	#8efeac	17	12.0	1.0	#c2ea8c	#622ffe
Bilophila	Stool	#e8cb72	2	12.0	1.0	#c2ea8c	#622ffe
Blautia	Stool	#e8cb72	16	12.0	1.0	#c2ea8c	#622ffe
Bordetella	L_Retroauricular_crease	#34e4d9	1	3.0	7.0	#3079f7	#5efac6
Bosea	R_Retroauricular_crease	#acf59a	1	3.0	10.0	#3079f7	#beec8e
Brachybacterium	R_Retroauricular_crease	#acf59a	5	18.0	3.0	#ff2c16	#218cf4
Bradyrhizobium	Anterior_nares	#8000ff	6	9.0	2.0	#70febc	#425ffa
Brochothrix	Saliva	#cbe486	3	8.0	0.0	#56f7ca	#8000ff
Bulleidia	Throat	#ff5c2f	2	8.0	0.0	#56f7ca	#8000ff
Burkholderia	Posterior_fornix	#8efeac	2	6.0	4.0	#20d5e1	#01b3ec
Butyricimonas	Stool	#e8cb72	9	0.0	2.0	#8000ff	#425ffa
Butyrivibrio	Stool	#e8cb72	6	12.0	1.0	#c2ea8c	#622ffe
Caldibacillus	L_Retroauricular_crease	#34e4d9	2	0.0	2.0	#8000ff	#425ffa
Calothrix	Anterior_nares	#8000ff	2	8.0	0.0	#56f7ca	#8000ff
Campylobacter	Attached	#622ffe	23	13.0	8.0	#dcd67a	#7effb5
Candidatus Methylopumilus	L_Retroauricular_crease	#34e4d9	1	15.0	5.0	#ff9d53	#1fd3e1
Capnocytophaga	Supragingival_plaque	#ff8646	23	8.0	0.0	#56f7ca	#8000ff
