TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Alistipes	Stool	#e8cb72	2	2.0	2.0	#2489f5	#3176f8
Barnesiella	Stool	#e8cb72	2	2.0	2.0	#2489f5	#3176f8
Centipeda	Subgingival_plaque	#ffac5c	8	7.0	5.0	#c4e88a	#44eed2
Eikenella	Subgingival_plaque	#ffac5c	2	2.0	2.0	#2489f5	#3176f8
Filifactor	Palatine_Tonsils	#70febc	10	8.0	3.0	#f2c26b	#0ca7ef
Finegoldia	R_Retroauricular_crease	#acf59a	2	11.0	10.0	#ff0000	#ffa95b
Gordonibacter	Stool	#e8cb72	1	1.0	6.0	#5247fc	#6afdc0
Kingella	Supragingival_plaque	#ff8646	8	10.0	1.0	#ff4a26	#5a3bfd
Mannheimia	Buccal_mucosa_NA	#2686f5	2	9.0	0.0	#ff8c49	#8000ff
Neisseria	Keratinized_gingiva	#17cbe4	10	3.0	12.0	#0ac0e8	#ff3e1f
Odoribacter	Stool	#e8cb72	2	2.0	2.0	#2489f5	#3176f8
Olsenella	Palatine_Tonsils	#70febc	10	5.0	9.0	#66fcc2	#e0d377
Oscillibacter	Stool	#e8cb72	2	2.0	2.0	#2489f5	#3176f8
Parabacteroides	Stool	#e8cb72	2	2.0	2.0	#2489f5	#3176f8
Paraprevotella	Stool	#e8cb72	2	11.0	10.0	#ff0000	#ffa95b
Peptoclostridium	L_Retroauricular_crease	#34e4d9	1	4.0	8.0	#38e7d7	#b9ef92
Porphyrobacter	Saliva	#cbe486	2	4.0	4.0	#38e7d7	#1dd1e2
Pseudomonas	Vaginal_introitus	#ff0000	2	4.0	4.0	#38e7d7	#1dd1e2
Pseudoramibacter	Subgingival_plaque	#ffac5c	2	0.0	7.0	#8000ff	#92fda9
Psychrobacter	Saliva	#cbe486	2	4.0	4.0	#38e7d7	#1dd1e2
Ruminiclostridium	L_Retroauricular_crease	#34e4d9	2	2.0	2.0	#2489f5	#3176f8
Simonsiella	Keratinized_gingiva	#17cbe4	6	6.0	13.0	#96fca7	#ff0000
Slackia	Palatine_Tonsils	#70febc	3	10.0	11.0	#ff4a26	#ff793e
Sutterella	Stool	#e8cb72	2	2.0	2.0	#2489f5	#3176f8
Varibaculum	R_Retroauricular_crease	#acf59a	2	11.0	10.0	#ff0000	#ffa95b
Akkermansia	Stool	#e8cb72	2	2.0	2.0	#2489f5	#3176f8
Bulleidia	Throat	#ff5c2f	12	7.0	5.0	#c4e88a	#44eed2
Anaeroglobus	Subgingival_plaque	#ffac5c	8	8.0	3.0	#f2c26b	#0ca7ef
Eggerthia	Subgingival_plaque	#ffac5c	2	11.0	10.0	#ff0000	#ffa95b
Butyricimonas	Stool	#e8cb72	1	1.0	6.0	#5247fc	#6afdc0
Actinobaculum	Subgingival_plaque	#ffac5c	8	10.0	1.0	#ff4a26	#5a3bfd
Actinobacillus	Attached	#622ffe	2	9.0	0.0	#ff8c49	#8000ff
Lautropia	Supragingival_plaque	#ff8646	10	3.0	12.0	#0ac0e8	#ff3e1f
Dialister	Stool	#e8cb72	10	5.0	9.0	#66fcc2	#e0d377
Chlamydia	Keratinized_gingiva	#17cbe4	1	4.0	8.0	#38e7d7	#b9ef92
Brochothrix	Saliva	#cbe486	2	4.0	4.0	#38e7d7	#1dd1e2
Cellulomonas	Stool	#e8cb72	2	0.0	7.0	#8000ff	#92fda9
Pasteurella	Buccal_mucosa	#445cfb	6	6.0	13.0	#96fca7	#ff0000
Johnsonella	Subgingival_plaque	#ffac5c	4	10.0	11.0	#ff4a26	#ff793e
