TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinomyces	Tongue_dorsum	#ff2f18	2	0.0	1.0	#8000ff	#01b3ec
Aerococcus	Posterior_fornix	#8efeac	2	0.0	1.0	#8000ff	#01b3ec
Aggregatibacter	Saliva	#cbe486	2	0.0	1.0	#8000ff	#01b3ec
Capnocytophaga	Supragingival_plaque	#ff8646	2	0.0	1.0	#8000ff	#01b3ec
Cardiobacterium	Subgingival_plaque	#ffac5c	1	4.0	0.0	#ff964f	#8000ff
Corynebacterium	Supragingival_plaque	#ff8646	3	0.0	1.0	#8000ff	#01b3ec
Cupriavidus	Mid_vagina	#52f5cb	2	1.0	3.0	#1996f3	#feb562
Dialister	Stool	#e8cb72	2	0.0	1.0	#8000ff	#01b3ec
Gardnerella	Vaginal_introitus	#ff0000	4	1.0	3.0	#1996f3	#feb562
Gemella	Buccal_mucosa	#445cfb	1	4.0	0.0	#ff964f	#8000ff
Haemophilus	Buccal_mucosa_NA	#2686f5	1	3.0	2.0	#b2f396	#7effb5
Herbaspirillum	Vaginal_introitus	#ff0000	2	1.0	3.0	#1996f3	#feb562
Kingella	Supragingival_plaque	#ff8646	2	0.0	1.0	#8000ff	#01b3ec
Lactobacillus	Mid_vagina	#52f5cb	4	0.0	1.0	#8000ff	#01b3ec
Lautropia	Supragingival_plaque	#ff8646	2	0.0	1.0	#8000ff	#01b3ec
Lawsonella	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#01b3ec
Mycobacterium	Mid_vagina	#52f5cb	4	1.0	3.0	#1996f3	#feb562
Neisseria	Keratinized_gingiva	#17cbe4	2	0.0	1.0	#8000ff	#01b3ec
Novosphingobium	Mid_vagina	#52f5cb	1	2.0	4.0	#4df3ce	#ff0000
Ottowia	Supragingival_plaque	#ff8646	2	0.0	1.0	#8000ff	#01b3ec
Peptoniphilus	Anterior_nares	#8000ff	4	5.0	3.0	#ff0000	#feb562
Porphyromonas	Saliva	#cbe486	2	0.0	1.0	#8000ff	#01b3ec
Prevotella	Palatine_Tonsils	#70febc	4	0.0	1.0	#8000ff	#01b3ec
Propionibacterium	R_Retroauricular_crease	#acf59a	4	0.0	1.0	#8000ff	#01b3ec
Pseudomonas	Vaginal_introitus	#ff0000	2	1.0	3.0	#1996f3	#feb562
Rothia	Hard_palate	#08acee	2	0.0	1.0	#8000ff	#01b3ec
Sphingobium	Vaginal_introitus	#ff0000	2	1.0	3.0	#1996f3	#feb562
Sphingopyxis	Vaginal_introitus	#ff0000	2	1.0	3.0	#1996f3	#feb562
Stenotrophomonas	Anterior_nares	#8000ff	2	1.0	3.0	#1996f3	#feb562
Streptococcus	Buccal_mucosa_NA	#2686f5	4	0.0	1.0	#8000ff	#01b3ec
Treponema	Subgingival_plaque	#ffac5c	1	2.0	4.0	#4df3ce	#ff0000
Ureaplasma	Vaginal_introitus	#ff0000	2	1.0	3.0	#1996f3	#feb562
Veillonella	Attached	#622ffe	2	0.0	1.0	#8000ff	#01b3ec
Actinobaculum	Subgingival_plaque	#ffac5c	2	0.0	1.0	#8000ff	#01b3ec
Abiotrophia	Buccal_mucosa	#445cfb	1	4.0	0.0	#ff964f	#8000ff
Comamonas	R_Retroauricular_crease	#acf59a	2	1.0	3.0	#1996f3	#feb562
Alloprevotella	Keratinized_gingiva	#17cbe4	1	3.0	2.0	#b2f396	#7effb5
Facklamia	R_Retroauricular_crease	#acf59a	1	3.0	2.0	#b2f396	#7effb5
Nocardia	Mid_vagina	#52f5cb	4	2.0	4.0	#4df3ce	#ff0000
