TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bacteroides	Stool	#e8cb72	17	1.0	3.0	#4e4dfc	#18cde4
Centipeda	Subgingival_plaque	#ffac5c	17	1.0	3.0	#4e4dfc	#18cde4
Chryseobacterium	R_Retroauricular_crease	#acf59a	2	7.0	0.0	#e4cf74	#8000ff
Dialister	Stool	#e8cb72	19	1.0	3.0	#4e4dfc	#18cde4
Escherichia	Stool	#e8cb72	2	7.0	0.0	#e4cf74	#8000ff
Faecalibacterium	Stool	#e8cb72	3	9.0	2.0	#ff5029	#1996f3
Hallella	Subgingival_plaque	#ffac5c	4	0.0	6.0	#8000ff	#b2f396
Kineosphaera	Subgingival_plaque	#ffac5c	5	6.0	7.0	#b2f396	#e4cf74
Lactobacillus	Mid_vagina	#52f5cb	2	2.0	1.0	#1996f3	#4e4dfc
Megasphaera	Saliva	#cbe486	8	6.0	9.0	#b2f396	#ff5029
Mogibacterium	Palatine_Tonsils	#70febc	6	4.0	6.0	#4df3ce	#b2f396
Neisseria	Keratinized_gingiva	#17cbe4	19	6.0	10.0	#b2f396	#ff0000
Oscillibacter	Stool	#e8cb72	3	9.0	2.0	#ff5029	#1996f3
Parabacteroides	Stool	#e8cb72	3	9.0	2.0	#ff5029	#1996f3
Parasutterella	Stool	#e8cb72	3	9.0	2.0	#ff5029	#1996f3
Parvimonas	Subgingival_plaque	#ffac5c	16	3.0	8.0	#18cde4	#ff964f
Pasteurella	Buccal_mucosa	#445cfb	8	10.0	5.0	#ff0000	#7effb5
Peptoniphilus	Anterior_nares	#8000ff	2	5.0	4.0	#7effb5	#4df3ce
Phocaeicola	Subgingival_plaque	#ffac5c	4	0.0	6.0	#8000ff	#b2f396
Propionibacterium	R_Retroauricular_crease	#acf59a	19	6.0	10.0	#b2f396	#ff0000
Pseudoramibacter	Subgingival_plaque	#ffac5c	4	0.0	6.0	#8000ff	#b2f396
Riemerella	Buccal_mucosa	#445cfb	2	7.0	0.0	#e4cf74	#8000ff
Roseburia	Stool	#e8cb72	3	9.0	2.0	#ff5029	#1996f3
Ruminococcus	Stool	#e8cb72	4	9.0	2.0	#ff5029	#1996f3
Scardovia	Buccal_mucosa	#445cfb	2	5.0	4.0	#7effb5	#4df3ce
Simonsiella	Keratinized_gingiva	#17cbe4	2	2.0	1.0	#1996f3	#4e4dfc
Slackia	Palatine_Tonsils	#70febc	4	0.0	6.0	#8000ff	#b2f396
Staphylococcus	L_Retroauricular_crease	#34e4d9	6	4.0	6.0	#4df3ce	#b2f396
Tannerella	Subgingival_plaque	#ffac5c	19	8.0	3.0	#ff964f	#18cde4
Alloprevotella	Keratinized_gingiva	#17cbe4	19	1.0	3.0	#4e4dfc	#18cde4
Actinobacillus	Attached	#622ffe	2	7.0	0.0	#e4cf74	#8000ff
Bacillus	Anterior_nares	#8000ff	3	9.0	2.0	#ff5029	#1996f3
Eggerthia	Subgingival_plaque	#ffac5c	5	0.0	6.0	#8000ff	#b2f396
Gordonia	L_Retroauricular_crease	#34e4d9	4	6.0	7.0	#b2f396	#e4cf74
Afipia	Anterior_nares	#8000ff	2	2.0	1.0	#1996f3	#4e4dfc
Kytococcus	Throat	#ff5c2f	7	6.0	9.0	#b2f396	#ff5029
Lautropia	Supragingival_plaque	#ff8646	19	6.0	10.0	#b2f396	#ff0000
Granulicatella	Keratinized_gingiva	#17cbe4	16	3.0	8.0	#18cde4	#ff964f
Anaeroglobus	Subgingival_plaque	#ffac5c	10	10.0	5.0	#ff0000	#7effb5
Anaerococcus	L_Retroauricular_crease	#34e4d9	2	5.0	4.0	#7effb5	#4df3ce
Alistipes	Stool	#e8cb72	5	9.0	2.0	#ff5029	#1996f3
