	source	target	weight	edge_sample	edge_color
0	Aggregatibacter	Actinobacillus	0.885293486551	Mixed	#cccccc
1	Aggregatibacter	Actinobaculum	0.840206155868	Mixed	#cccccc
2	Alistipes	Akkermansia	0.999041380192	Stool	#e8cb72
3	Alloprevotella	Akkermansia	0.843119557623	Mixed	#cccccc
4	Alloprevotella	Alistipes	0.842486750937	Mixed	#cccccc
5	Atopobium	Actinomyces	0.93203470537	Mixed	#cccccc
6	Bacteroides	Akkermansia	0.999420492236	Stool	#e8cb72
7	Bacteroides	Alistipes	0.999339126672	Stool	#e8cb72
8	Bacteroides	Alloprevotella	0.84766362225	Mixed	#cccccc
9	Barnesiella	Akkermansia	1.0	Stool	#e8cb72
10	Barnesiella	Alistipes	0.999041380192	Stool	#e8cb72
11	Barnesiella	Alloprevotella	0.843119557623	Mixed	#cccccc
12	Barnesiella	Bacteroides	0.999420492236	Stool	#e8cb72
13	Brochothrix	Abiotrophia	0.904944313169	Mixed	#cccccc
14	Bulleidia	Abiotrophia	0.953554889834	Mixed	#cccccc
15	Bulleidia	Brochothrix	0.938198133038	Mixed	#cccccc
16	Campylobacter	Actinomyces	0.84290584685	Mixed	#cccccc
17	Cellulomonas	Atopobium	0.826535574223	Mixed	#cccccc
18	Dialister	Atopobium	0.852376559343	Mixed	#cccccc
19	Dialister	Cellulomonas	0.996624633403	Stool	#e8cb72
20	Eggerthia	Capnocytophaga	0.928760679429	Mixed	#cccccc
21	Eikenella	Akkermansia	1.0	Mixed	#cccccc
22	Eikenella	Alistipes	0.999041380192	Mixed	#cccccc
23	Eikenella	Alloprevotella	0.843119557623	Mixed	#cccccc
24	Eikenella	Bacteroides	0.999420492236	Mixed	#cccccc
25	Eikenella	Barnesiella	1.0	Mixed	#cccccc
26	Eubacterium	Abiotrophia	0.942342455393	Mixed	#cccccc
27	Eubacterium	Brochothrix	0.932857158686	Mixed	#cccccc
28	Eubacterium	Bulleidia	0.998981020896	Mixed	#cccccc
29	Eubacterium	Centipeda	0.806903946406	Mixed	#cccccc
30	Faecalibacterium	Akkermansia	0.975906748029	Stool	#e8cb72
31	Faecalibacterium	Alistipes	0.982903193773	Stool	#e8cb72
32	Faecalibacterium	Alloprevotella	0.864003777099	Mixed	#cccccc
33	Faecalibacterium	Bacteroides	0.979574804238	Stool	#e8cb72
34	Faecalibacterium	Barnesiella	0.975906748029	Stool	#e8cb72
35	Faecalibacterium	Eikenella	0.975906748029	Mixed	#cccccc
36	Filifactor	Abiotrophia	0.916242012854	Mixed	#cccccc
37	Filifactor	Anaeroglobus	0.810329481103	Mixed	#cccccc
38	Filifactor	Brochothrix	0.914981878299	Mixed	#cccccc
39	Filifactor	Bulleidia	0.983130068734	Mixed	#cccccc
40	Filifactor	Catonella	0.81392048562	Mixed	#cccccc
41	Filifactor	Centipeda	0.816528714821	Mixed	#cccccc
42	Filifactor	Eubacterium	0.987025773917	Palatine_Tonsils	#70febc
43	Finegoldia	Capnocytophaga	0.928760679429	Mixed	#cccccc
44	Finegoldia	Eggerthia	1.0	Mixed	#cccccc
45	Fusobacterium	Capnocytophaga	0.937198355138	Mixed	#cccccc
46	Fusobacterium	Eggerthia	0.832123988706	Mixed	#cccccc
47	Fusobacterium	Finegoldia	0.832123988706	Mixed	#cccccc
48	Gemella	Actinobacillus	0.845452726206	Mixed	#cccccc
49	Gemella	Actinobaculum	0.826563725437	Mixed	#cccccc
50	Gemella	Aggregatibacter	0.871940687472	Mixed	#cccccc
