TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	7	3.0	0.0	#feb562	#8000ff
Actinobacillus	Attached	#622ffe	6	3.0	0.0	#feb562	#8000ff
Aggregatibacter	Saliva	#cbe486	12	3.0	0.0	#feb562	#8000ff
Alistipes	Stool	#e8cb72	4	3.0	0.0	#feb562	#8000ff
Alloprevotella	Keratinized_gingiva	#17cbe4	12	3.0	0.0	#feb562	#8000ff
Anaeroglobus	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff
Atopobium	Posterior_fornix	#8efeac	12	0.0	1.0	#8000ff	#2c7ef7
Bacteroides	Stool	#e8cb72	12	3.0	0.0	#feb562	#8000ff
Bifidobacterium	Posterior_fornix	#8efeac	2	0.0	1.0	#8000ff	#2c7ef7
Brochothrix	Saliva	#cbe486	2	0.0	1.0	#8000ff	#2c7ef7
Capnocytophaga	Supragingival_plaque	#ff8646	12	3.0	0.0	#feb562	#8000ff
Cardiobacterium	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff
Carnobacterium	Hard_palate	#08acee	12	0.0	1.0	#8000ff	#2c7ef7
Catonella	Subgingival_plaque	#ffac5c	12	0.0	1.0	#8000ff	#2c7ef7
Centipeda	Subgingival_plaque	#ffac5c	12	0.0	1.0	#8000ff	#2c7ef7
Chryseobacterium	R_Retroauricular_crease	#acf59a	4	3.0	0.0	#feb562	#8000ff
Clostridium	Stool	#e8cb72	5	3.0	0.0	#feb562	#8000ff
Cryptobacterium	Saliva	#cbe486	3	0.0	4.0	#8000ff	#d4dd80
Dialister	Stool	#e8cb72	12	0.0	4.0	#8000ff	#d4dd80
Eggerthia	Subgingival_plaque	#ffac5c	4	0.0	4.0	#8000ff	#d4dd80
Eikenella	Subgingival_plaque	#ffac5c	8	3.0	0.0	#feb562	#8000ff
Escherichia	Stool	#e8cb72	2	0.0	1.0	#8000ff	#2c7ef7
Eubacterium	Palatine_Tonsils	#70febc	12	3.0	0.0	#feb562	#8000ff
Faecalibacterium	Stool	#e8cb72	4	3.0	0.0	#feb562	#8000ff
Filifactor	Palatine_Tonsils	#70febc	12	0.0	1.0	#8000ff	#2c7ef7
Gallibacterium	Keratinized_gingiva	#17cbe4	4	3.0	0.0	#feb562	#8000ff
Gardnerella	Vaginal_introitus	#ff0000	2	0.0	1.0	#8000ff	#2c7ef7
Granulicatella	Keratinized_gingiva	#17cbe4	12	3.0	0.0	#feb562	#8000ff
Haemophilus	Buccal_mucosa_NA	#2686f5	12	3.0	0.0	#feb562	#8000ff
Hallella	Subgingival_plaque	#ffac5c	2	3.0	0.0	#feb562	#8000ff
Isoptericola	Tongue_dorsum	#ff2f18	12	0.0	1.0	#8000ff	#2c7ef7
Johnsonella	Subgingival_plaque	#ffac5c	8	3.0	0.0	#feb562	#8000ff
Kingella	Supragingival_plaque	#ff8646	12	2.0	5.0	#7effb5	#ff8143
Kytococcus	Throat	#ff5c2f	10	0.0	1.0	#8000ff	#2c7ef7
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	12	0.0	1.0	#8000ff	#2c7ef7
Lactobacillus	Mid_vagina	#52f5cb	10	0.0	1.0	#8000ff	#2c7ef7
Lautropia	Supragingival_plaque	#ff8646	12	3.0	0.0	#feb562	#8000ff
Leptotrichia	Tongue_dorsum	#ff2f18	12	2.0	5.0	#7effb5	#ff8143
