	source	target	weight	edge_sample	edge_color
0	Afipia	Acidovorax	0.948418413696	Mixed	#cccccc
1	Alkaliflexus	Actinotignum	1.0	Mixed	#cccccc
2	Anaerofustis	Anaerococcus	0.871401857733	Mixed	#cccccc
3	Bradyrhizobium	Acidovorax	0.893900159905	Mixed	#cccccc
4	Bradyrhizobium	Afipia	0.942516664582	Anterior_nares	#8000ff
5	Brevibacillus	Anoxybacillus	1.0	Anterior_nares	#8000ff
6	Candidatus Hamiltonella	Blautia	0.929783911158	Stool	#e8cb72
7	Catabacter	Anaerococcus	0.880238725772	Mixed	#cccccc
8	Catabacter	Anaerofustis	0.937115065931	Stool	#e8cb72
9	Chthoniobacter	Anaerococcus	0.925638028626	Mixed	#cccccc
10	Chthoniobacter	Anaerofustis	0.943408125055	Stool	#e8cb72
11	Chthoniobacter	Catabacter	0.946365333349	Stool	#e8cb72
12	Cloacibacillus	Anaeroglobus	0.803006515483	Mixed	#cccccc
13	Clostridium	Anaerococcus	0.807126222476	Mixed	#cccccc
14	Dialister	Anaeroglobus	0.933481183581	Mixed	#cccccc
15	Dielma	Catabacter	0.807895429748	Stool	#e8cb72
16	Dielma	Chthoniobacter	0.811840966552	Stool	#e8cb72
17	Dysgonomonas	Anaeroglobus	0.93770873915	Mixed	#cccccc
18	Dysgonomonas	Cloacibacillus	0.825997010768	Mixed	#cccccc
19	Dysgonomonas	Dialister	0.853867244464	Mixed	#cccccc
20	Eggerthella	Catabacter	0.818385767216	Stool	#e8cb72
21	Enterococcus	Catabacter	0.812557371977	Mixed	#cccccc
22	Enterococcus	Chthoniobacter	0.81472189122	Mixed	#cccccc
23	Erwinia	Blautia	0.861314947875	Mixed	#cccccc
24	Erwinia	Candidatus Hamiltonella	0.925265410503	Mixed	#cccccc
25	Fenollaria	Campylobacter	0.960093815172	Mixed	#cccccc
26	Fermentimonas	Buttiauxella	0.894178325308	Mixed	#cccccc
27	Fibrella	Anaeroglobus	0.952410398912	Mixed	#cccccc
28	Fibrella	Cloacibacillus	0.847142001561	Mixed	#cccccc
29	Fibrella	Dialister	0.868726342714	Mixed	#cccccc
30	Fibrella	Dysgonomonas	0.98533965861	L_Retroauricular_crease	#34e4d9
31	Gardnerella	Anaerococcus	0.925638028626	Mixed	#cccccc
32	Gardnerella	Anaerofustis	0.943408125055	Mixed	#cccccc
33	Gardnerella	Catabacter	0.946365333349	Mixed	#cccccc
34	Gardnerella	Chthoniobacter	1.0	Mixed	#cccccc
35	Gardnerella	Dielma	0.811840966552	Mixed	#cccccc
36	Gardnerella	Enterococcus	0.81472189122	Mixed	#cccccc
37	Gordonibacter	Anaerofustis	0.837478366434	Stool	#e8cb72
38	Gordonibacter	Catabacter	0.818822951683	Stool	#e8cb72
39	Gordonibacter	Chthoniobacter	0.806174448106	Stool	#e8cb72
40	Gordonibacter	Gardnerella	0.806174448106	Mixed	#cccccc
41	Halalkalibacillus	Candidatus Soleaferrea	0.917875204766	Stool	#e8cb72
42	Helicobacter	Campylobacter	0.831097886314	Mixed	#cccccc
43	Helicobacter	Fenollaria	0.829426846597	Anterior_nares	#8000ff
44	Intestinibacter	Coprococcus	0.843438001173	Stool	#e8cb72
45	Kandleria	Catenibacterium	0.987405645443	Stool	#e8cb72
46	Kluyvera	Escherichia	0.833863729106	Mixed	#cccccc
47	Kluyvera	Fermentimonas	0.948418413696	Mixed	#cccccc
48	Leptotrichia	Cellulosilyticum	1.0	Mixed	#cccccc
49	Marinilabilia	Blautia	0.929783911158	Mixed	#cccccc
50	Marinilabilia	Candidatus Hamiltonella	1.0	Mixed	#cccccc
51	Marinilabilia	Erwinia	0.925265410503	Mixed	#cccccc
52	Marinomonas	Mahella	1.0	Mixed	#cccccc
53	Mitsuokella	Hallella	0.825878970659	Subgingival_plaque	#ffac5c
54	Mobiluncus	Atopobium	0.999999726219	Mixed	#cccccc
55	Mycobacterium	Candidatus Hamiltonella	0.815355425121	Mixed	#cccccc
56	Mycobacterium	Marinilabilia	0.815355425121	Mixed	#cccccc
57	Neisseria	Acetobacterium	0.815355425121	Mixed	#cccccc
58	Novosphingobium	Acidovorax	0.948418413696	Mixed	#cccccc
59	Novosphingobium	Afipia	1.0	Mixed	#cccccc
60	Novosphingobium	Bradyrhizobium	0.942516664582	Mixed	#cccccc
61	Ornithobacterium	Chryseobacterium	1.0	Mixed	#cccccc
62	Paludibacter	Algoriphagus	1.0	Mixed	#cccccc
63	Pantoea	Escherichia	0.833863729106	Mixed	#cccccc
64	Pantoea	Fermentimonas	0.948418413696	R_Retroauricular_crease	#acf59a
65	Pantoea	Kluyvera	1.0	Mixed	#cccccc
66	Paraprevotella	Capnocytophaga	0.953194714016	Mixed	#cccccc
67	Parvimonas	Finegoldia	0.815355425121	Mixed	#cccccc
68	Polaromonas	Acidovorax	0.948418413696	Mixed	#cccccc
69	Polaromonas	Afipia	1.0	Anterior_nares	#8000ff
70	Polaromonas	Bradyrhizobium	0.942516664582	Anterior_nares	#8000ff
71	Polaromonas	Novosphingobium	1.0	Mixed	#cccccc
72	Pontibacter	Anaeroglobus	0.952410398912	Mixed	#cccccc
73	Pontibacter	Cloacibacillus	0.847142001561	Mixed	#cccccc
74	Pontibacter	Dialister	0.868726342714	Mixed	#cccccc
75	Pontibacter	Dysgonomonas	0.98533965861	Mixed	#cccccc
76	Pontibacter	Fibrella	1.0	Mixed	#cccccc
77	Porphyromonas	Campylobacter	0.979603458491	Mixed	#cccccc
78	Porphyromonas	Fenollaria	0.974291261853	Mixed	#cccccc
79	Porphyromonas	Helicobacter	0.839791124682	Mixed	#cccccc
80	Propionispira	Fusobacterium	0.824982157087	Mixed	#cccccc
81	Providencia	Buttiauxella	1.0	Mixed	#cccccc
