TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Atopobium	Posterior_fornix	#8efeac	2	3.0	0.0	#feb562	#8000ff
Fusobacterium	Throat	#ff5c2f	2	0.0	0.0	#8000ff	#8000ff
Gemella	Buccal_mucosa	#445cfb	2	2.0	0.0	#7effb5	#8000ff
Granulicatella	Keratinized_gingiva	#17cbe4	2	3.0	0.0	#feb562	#8000ff
Haemophilus	Buccal_mucosa_NA	#2686f5	2	1.0	0.0	#01b3ec	#8000ff
Megasphaera	Saliva	#cbe486	2	1.0	0.0	#01b3ec	#8000ff
Prevotella	Palatine_Tonsils	#70febc	2	1.0	0.0	#01b3ec	#8000ff
Rothia	Hard_palate	#08acee	2	4.0	1.0	#ff0000	#ff0000
Staphylococcus	L_Retroauricular_crease	#34e4d9	2	3.0	0.0	#feb562	#8000ff
Stomatobaculum	Tongue_dorsum	#ff2f18	2	4.0	1.0	#ff0000	#ff0000
Streptococcus	Buccal_mucosa_NA	#2686f5	2	3.0	0.0	#feb562	#8000ff
Veillonella	Attached	#622ffe	2	2.0	0.0	#7effb5	#8000ff
Abiotrophia	Buccal_mucosa	#445cfb	2	3.0	0.0	#feb562	#8000ff
Actinomyces	Tongue_dorsum	#ff2f18	2	4.0	1.0	#ff0000	#ff0000
