TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bdellovibrio	Anterior_nares	#8000ff	1	16.0	7.0	#b9ef92	#06aeed
Brachymonas	Anterior_nares	#8000ff	3	3.0	8.0	#4659fb	#0dc2e8
Brevibacillus	Anterior_nares	#8000ff	1	4.0	6.0	#3176f8	#1898f2
Demetria	Anterior_nares	#8000ff	1	21.0	14.0	#ff934d	#76ffb9
Desulfovibrio	Stool	#e8cb72	4	3.0	8.0	#4659fb	#0dc2e8
Erwinia	Anterior_nares	#8000ff	3	24.0	4.0	#ff3e1f	#396bf9
Flavihumibacter	Anterior_nares	#8000ff	2	20.0	9.0	#ffa95b	#1fd3e1
Gemmata	R_Retroauricular_crease	#acf59a	1	18.0	3.0	#e0d377	#4c50fc
Gluconobacter	R_Retroauricular_crease	#acf59a	1	24.0	0.0	#ff3e1f	#8000ff
Hydrogenobacter	Anterior_nares	#8000ff	2	17.0	8.0	#cce385	#0dc2e8
Ilumatobacter	Anterior_nares	#8000ff	1	21.0	14.0	#ff934d	#76ffb9
Kandleria	Stool	#e8cb72	1	18.0	3.0	#e0d377	#4c50fc
Kineosporia	Anterior_nares	#8000ff	1	24.0	0.0	#ff3e1f	#8000ff
Mangrovibacter	Anterior_nares	#8000ff	1	1.0	16.0	#6e1cff	#99fca6
Mastigocladus	Anterior_nares	#8000ff	2	13.0	17.0	#7effb5	#abf69b
Methylosarcina	Anterior_nares	#8000ff	2	7.0	19.0	#08bee9	#cee184
Micavibrio	Anterior_nares	#8000ff	1	8.0	15.0	#1dd1e2	#86ffb0
Microlunatus	R_Retroauricular_crease	#acf59a	1	22.0	22.0	#ff793e	#ffb05f
Micromonospora	Anterior_nares	#8000ff	1	25.0	18.0	#ff1f10	#bced8f
Moritella	Tongue_dorsum	#ff2f18	2	20.0	9.0	#ffa95b	#1fd3e1
Niveispirillum	Anterior_nares	#8000ff	3	24.0	4.0	#ff3e1f	#396bf9
Oceanobacillus	Anterior_nares	#8000ff	3	25.0	25.0	#ff1f10	#ff6d38
Olivibacter	Anterior_nares	#8000ff	2	20.0	9.0	#ffa95b	#1fd3e1
Paenirhodobacter	Anterior_nares	#8000ff	2	24.0	4.0	#ff3e1f	#396bf9
Pandoraea	Buccal_mucosa	#445cfb	1	10.0	24.0	#44eed2	#ff8444
Phenylobacterium	R_Retroauricular_crease	#acf59a	1	14.0	26.0	#92fda9	#ff532a
Pleomorphomonas	Anterior_nares	#8000ff	3	3.0	8.0	#4659fb	#0dc2e8
Propionimicrobium	Tongue_dorsum	#ff2f18	3	9.0	20.0	#30e1da	#ded579
Proteiniclasticum	R_Retroauricular_crease	#acf59a	1	19.0	1.0	#f4c069	#7019ff
Pseudarthrobacter	Anterior_nares	#8000ff	1	24.0	0.0	#ff3e1f	#8000ff
Pseudorhodoferax	L_Retroauricular_crease	#34e4d9	1	10.0	24.0	#44eed2	#ff8444
Psychromonas	Anterior_nares	#8000ff	2	0.0	28.0	#8000ff	#ff1c0e
Riemerella	Buccal_mucosa	#445cfb	3	20.0	9.0	#ffa95b	#1fd3e1
Rubritepida	Anterior_nares	#8000ff	1	25.0	18.0	#ff1f10	#bced8f
Runella	Keratinized_gingiva	#17cbe4	1	18.0	3.0	#e0d377	#4c50fc
Sanguibacteroides	Stool	#e8cb72	2	24.0	21.0	#ff3e1f	#f0c46c
Serinicoccus	R_Retroauricular_crease	#acf59a	3	24.0	4.0	#ff3e1f	#396bf9
Solimonas	Anterior_nares	#8000ff	3	5.0	23.0	#1e91f3	#ff9b52
Sorangium	Anterior_nares	#8000ff	1	21.0	14.0	#ff934d	#76ffb9
Sporosarcina	Anterior_nares	#8000ff	1	23.0	13.0	#ff5c2f	#64fbc3
Tessaracoccus	Anterior_nares	#8000ff	1	18.0	3.0	#e0d377	#4c50fc
Tetrasphaera	L_Retroauricular_crease	#34e4d9	3	11.0	29.0	#56f7ca	#ff0000
Thauera	Supragingival_plaque	#ff8646	1	2.0	5.0	#5a3bfd	#2981f6
Thermaerobacter	Anterior_nares	#8000ff	1	12.0	10.0	#6afdc0	#2fe0db
Thermanaerovibrio	Anterior_nares	#8000ff	1	15.0	12.0	#a6f89d	#52f5cb
Thermoactinomyces	R_Retroauricular_crease	#acf59a	2	24.0	4.0	#ff3e1f	#396bf9
Thermobispora	Anterior_nares	#8000ff	1	9.0	11.0	#30e1da	#40ecd4
Thermocrinis	Buccal_mucosa	#445cfb	3	3.0	8.0	#4659fb	#0dc2e8
Thermomonas	Anterior_nares	#8000ff	2	25.0	27.0	#ff1f10	#ff381c
Timonella	Anterior_nares	#8000ff	1	21.0	14.0	#ff934d	#76ffb9
Tuberibacillus	Anterior_nares	#8000ff	1	26.0	2.0	#ff0000	#5e35fe
Ureaplasma	Vaginal_introitus	#ff0000	2	13.0	17.0	#7effb5	#abf69b
Weeksella	Buccal_mucosa	#445cfb	3	20.0	9.0	#ffa95b	#1fd3e1
Xanthobacter	Anterior_nares	#8000ff	3	5.0	23.0	#1e91f3	#ff9b52
Archangium	Anterior_nares	#8000ff	1	16.0	7.0	#b9ef92	#06aeed
Arcobacter	L_Retroauricular_crease	#34e4d9	4	3.0	8.0	#4659fb	#0dc2e8
Anaeroglobus	Subgingival_plaque	#ffac5c	1	4.0	6.0	#3176f8	#1898f2
Cystobacter	Anterior_nares	#8000ff	1	21.0	14.0	#ff934d	#76ffb9
Advenella	Anterior_nares	#8000ff	2	24.0	4.0	#ff3e1f	#396bf9
Atopococcus	Anterior_nares	#8000ff	2	20.0	9.0	#ffa95b	#1fd3e1
Actinomycetospora	L_Retroauricular_crease	#34e4d9	1	18.0	3.0	#e0d377	#4c50fc
Acetobacter	L_Retroauricular_crease	#34e4d9	1	24.0	0.0	#ff3e1f	#8000ff
Faecalitalea	Stool	#e8cb72	1	1.0	16.0	#6e1cff	#99fca6
Fischerella	Anterior_nares	#8000ff	3	13.0	17.0	#7effb5	#abf69b
Jonquetella	R_Retroauricular_crease	#acf59a	2	7.0	19.0	#08bee9	#cee184
Dactylosporangium	Anterior_nares	#8000ff	1	8.0	15.0	#1dd1e2	#86ffb0
Leadbetterella	Anterior_nares	#8000ff	1	22.0	22.0	#ff793e	#ffb05f
Flaviflexus	Anterior_nares	#8000ff	1	25.0	18.0	#ff1f10	#bced8f
Methylobacillus	R_Retroauricular_crease	#acf59a	2	25.0	25.0	#ff1f10	#ff6d38
Leptonema	Anterior_nares	#8000ff	1	10.0	24.0	#44eed2	#ff8444
Nitrosospira	Anterior_nares	#8000ff	1	6.0	26.0	#0ca7ef	#ff532a
Kurthia	Anterior_nares	#8000ff	2	9.0	20.0	#30e1da	#ded579
Acidithiobacillus	Buccal_mucosa	#445cfb	1	19.0	1.0	#f4c069	#7019ff
Pseudoalteromonas	L_Retroauricular_crease	#34e4d9	3	0.0	28.0	#8000ff	#ff1c0e
Komagataeibacter	Anterior_nares	#8000ff	4	20.0	9.0	#ffa95b	#1fd3e1
Lachnospira	Stool	#e8cb72	2	24.0	21.0	#ff3e1f	#f0c46c
Leisingera	R_Retroauricular_crease	#acf59a	2	5.0	23.0	#1e91f3	#ff9b52
Oscillatoria	R_Retroauricular_crease	#acf59a	4	5.0	23.0	#1e91f3	#ff9b52
Chelatococcus	Anterior_nares	#8000ff	1	23.0	13.0	#ff5c2f	#64fbc3
Siccibacter	Anterior_nares	#8000ff	2	11.0	29.0	#56f7ca	#ff0000
Anaerofustis	Stool	#e8cb72	1	2.0	5.0	#5a3bfd	#2981f6
Azonexus	Buccal_mucosa	#445cfb	1	12.0	10.0	#6afdc0	#2fe0db
Caldimonas	R_Retroauricular_crease	#acf59a	1	15.0	12.0	#a6f89d	#52f5cb
Caldilinea	Anterior_nares	#8000ff	1	9.0	11.0	#30e1da	#40ecd4
Phyllobacterium	Anterior_nares	#8000ff	2	25.0	27.0	#ff1f10	#ff381c
Actinobacillus	Attached	#622ffe	1	26.0	2.0	#ff0000	#5e35fe
