TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Adlercreutzia	Stool	#e8cb72	2	30.0	5.0	#acf59a	#5641fd
Aerococcus	Posterior_fornix	#8efeac	26	2.0	6.0	#6c1fff	#4c50fc
Agrobacterium	R_Retroauricular_crease	#acf59a	19	1.0	7.0	#7610ff	#445cfb
Aliterella	Anterior_nares	#8000ff	20	22.0	3.0	#5df9c7	#6629fe
Asanoa	Anterior_nares	#8000ff	2	23.0	5.0	#66fcc2	#5641fd
Azohydromonas	Anterior_nares	#8000ff	4	22.0	3.0	#5df9c7	#6629fe
Bdellovibrio	Anterior_nares	#8000ff	1	31.0	17.0	#b6f193	#14cae5
Bilophila	Stool	#e8cb72	2	1.0	7.0	#7610ff	#445cfb
Brevibacillus	Anterior_nares	#8000ff	1	33.0	15.0	#cbe486	#02b7eb
Brevibacterium	Anterior_nares	#8000ff	78	2.0	6.0	#6c1fff	#4c50fc
Caldilinea	Anterior_nares	#8000ff	1	5.0	23.0	#4e4dfc	#4af2cf
Catenibacterium	Stool	#e8cb72	16	14.0	5.0	#0dc2e8	#5641fd
Chryseobacterium	R_Retroauricular_crease	#acf59a	57	2.0	6.0	#6c1fff	#4c50fc
Collinsella	Stool	#e8cb72	37	32.0	9.0	#c0eb8d	#3176f8
Crocosphaera	L_Retroauricular_crease	#34e4d9	71	36.0	12.0	#e8cb72	#1898f2
Curtobacterium	L_Retroauricular_crease	#34e4d9	8	25.0	32.0	#7affb7	#99fca6
Cystobacter	Anterior_nares	#8000ff	1	34.0	22.0	#d4dd80	#40ecd4
Dechloromonas	Buccal_mucosa	#445cfb	17	25.0	32.0	#7affb7	#99fca6
Demetria	Anterior_nares	#8000ff	1	34.0	22.0	#d4dd80	#40ecd4
Desulfovibrio	Stool	#e8cb72	4	44.0	24.0	#ff6b37	#52f5cb
Devosia	L_Retroauricular_crease	#34e4d9	38	36.0	12.0	#e8cb72	#1898f2
Elizabethkingia	Anterior_nares	#8000ff	6	44.0	34.0	#ff6b37	#abf69b
Empedobacter	Anterior_nares	#8000ff	35	9.0	18.0	#2686f5	#1fd3e1
Enterococcus	Anterior_nares	#8000ff	42	12.0	31.0	#08acee	#90feab
Erwinia	Anterior_nares	#8000ff	3	2.0	6.0	#6c1fff	#4c50fc
Ewingella	Anterior_nares	#8000ff	6	16.0	33.0	#20d5e1	#a2f9a0
Faecalibacterium	Stool	#e8cb72	148	38.0	9.0	#fcb763	#3176f8
Fenollaria	Anterior_nares	#8000ff	31	12.0	31.0	#08acee	#90feab
Flavihumibacter	Anterior_nares	#8000ff	2	20.0	18.0	#48f1d0	#1fd3e1
Flavonifractor	Stool	#e8cb72	2	38.0	21.0	#fcb763	#38e7d7
Gardnerella	Vaginal_introitus	#ff0000	106	36.0	12.0	#e8cb72	#1898f2
Gemmata	R_Retroauricular_crease	#acf59a	1	23.0	5.0	#66fcc2	#5641fd
Gloeocapsa	Anterior_nares	#8000ff	4	2.0	6.0	#6c1fff	#4c50fc
Gluconobacter	R_Retroauricular_crease	#acf59a	1	51.0	1.0	#ff0000	#780dff
Gordonia	L_Retroauricular_crease	#34e4d9	52	36.0	12.0	#e8cb72	#1898f2
