	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
506	Tannerella forsythia	3	Subgingival_plaque	#e4cf74	13.0	8.0	#ff3b1e	#f2c26b
507	Selenomonas sp. oral taxon 149	4	Saliva	#7effb5	13.0	4.0	#ff3b1e	#38e7d7
508	Tannerella forsythia	3	Subgingival_plaque	#e4cf74	13.0	8.0	#ff3b1e	#f2c26b
509	Streptococcus constellatus	2	Subgingival_plaque	#e4cf74	13.0	4.0	#ff3b1e	#38e7d7
510	Treponema maltophilum	2	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
511	Bacteroidetes oral taxon 274	3	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
512	Treponema maltophilum	2	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
513	Capnocytophaga sp. oral taxon 863	3	Supragingival_plaque	#ff964f	14.0	6.0	#ff0000	#96fca7
514	Treponema maltophilum	2	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
515	Neisseria sicca	3	Buccal_mucosa	#1996f3	4.0	0.0	#10c6e6	#8000ff
516	Treponema maltophilum	2	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
517	Neisseria sp. oral taxon 014	3	Supragingival_plaque	#ff964f	4.0	0.0	#10c6e6	#8000ff
518	Treponema maltophilum	2	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
519	Prevotella saccharolytica	3	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
520	Treponema maltophilum	2	Subgingival_plaque	#e4cf74	4.0	0.0	#10c6e6	#8000ff
521	Streptococcus anginosus	3	Mixed	#cccccc	4.0	0.0	#10c6e6	#8000ff
522	Treponema socranskii	4	Subgingival_plaque	#e4cf74	10.0	1.0	#ecc86f	#5247fc
523	Abiotrophia defectiva	3	Buccal_mucosa	#1996f3	10.0	1.0	#ecc86f	#5247fc
524	Treponema sp. OMZ 838	3	Subgingival_plaque	#e4cf74	8.0	6.0	#a2f9a0	#96fca7
525	Fusobacterium sp. CM22	2	Supragingival_plaque	#ff964f	8.0	6.0	#a2f9a0	#96fca7
526	Treponema sp. OMZ 838	3	Subgingival_plaque	#e4cf74	8.0	6.0	#a2f9a0	#96fca7
