	source	target	weight	edge_sample	edcolor
59	Actinomyces massiliensis	Capnocytophaga sp. oral taxon 324	5.0	Supragingival_plaque	#ff964f
60	Capnocytophaga sp. oral taxon 324	Actinomyces sp. oral taxon 178	3.0	Supragingival_plaque	#ff964f
61	Actinomyces sp. oral taxon 178	Capnocytophaga sp. oral taxon 324	3.0	Supragingival_plaque	#ff964f
62	Capnocytophaga sp. oral taxon 324	Anaeroglobus geminatus	4.0	Intertype	#cccccc
63	Anaeroglobus geminatus	Capnocytophaga sp. oral taxon 324	4.0	Intertype	#cccccc
64	Capnocytophaga sp. oral taxon 326	Actinomyces johnsonii	5.0	Intertype	#cccccc
65	Actinomyces johnsonii	Capnocytophaga sp. oral taxon 326	5.0	Intertype	#cccccc
66	Capnocytophaga sp. oral taxon 326	Capnocytophaga ochracea	5.0	Supragingival_plaque	#ff964f
67	Capnocytophaga ochracea	Capnocytophaga sp. oral taxon 326	5.0	Supragingival_plaque	#ff964f
68	Capnocytophaga sp. oral taxon 329	Aggregatibacter actinomycetemcomitans	5.0	Intertype	#cccccc
69	Aggregatibacter actinomycetemcomitans	Capnocytophaga sp. oral taxon 329	5.0	Intertype	#cccccc
70	Capnocytophaga sp. oral taxon 329	Capnocytophaga sp. CM59	5.0	Supragingival_plaque	#ff964f
71	Capnocytophaga sp. CM59	Capnocytophaga sp. oral taxon 329	5.0	Supragingival_plaque	#ff964f
72	Capnocytophaga sp. oral taxon 335	Capnocytophaga sp. oral taxon 326	5.0	Supragingival_plaque	#ff964f
73	Capnocytophaga sp. oral taxon 326	Capnocytophaga sp. oral taxon 335	5.0	Supragingival_plaque	#ff964f
74	Capnocytophaga sp. oral taxon 336	Capnocytophaga sp. oral taxon 323	5.0	Supragingival_plaque	#ff964f
75	Capnocytophaga sp. oral taxon 323	Capnocytophaga sp. oral taxon 336	5.0	Supragingival_plaque	#ff964f
76	Capnocytophaga sp. oral taxon 338	Actinomyces massiliensis	5.0	Intertype	#cccccc
77	Actinomyces massiliensis	Capnocytophaga sp. oral taxon 338	5.0	Intertype	#cccccc
78	Capnocytophaga sp. oral taxon 380	Actinomyces johnsonii	5.0	Intertype	#cccccc
79	Actinomyces johnsonii	Capnocytophaga sp. oral taxon 380	5.0	Intertype	#cccccc
80	Capnocytophaga sp. oral taxon 380	Actinomyces massiliensis	5.0	Supragingival_plaque	#ff964f
81	Actinomyces massiliensis	Capnocytophaga sp. oral taxon 380	5.0	Supragingival_plaque	#ff964f
82	Capnocytophaga sp. oral taxon 380	Actinomyces sp. oral taxon 849	5.0	Supragingival_plaque	#ff964f
83	Actinomyces sp. oral taxon 849	Capnocytophaga sp. oral taxon 380	5.0	Supragingival_plaque	#ff964f
84	Capnocytophaga sp. oral taxon 380	Campylobacter gracilis	6.0	Intertype	#cccccc
85	Campylobacter gracilis	Capnocytophaga sp. oral taxon 380	6.0	Intertype	#cccccc
86	Capnocytophaga sp. oral taxon 380	Capnocytophaga sp. oral taxon 323	7.0	Supragingival_plaque	#ff964f
87	Capnocytophaga sp. oral taxon 323	Capnocytophaga sp. oral taxon 380	7.0	Supragingival_plaque	#ff964f
88	Capnocytophaga sp. oral taxon 380	Capnocytophaga sp. oral taxon 324	5.0	Supragingival_plaque	#ff964f
89	Capnocytophaga sp. oral taxon 324	Capnocytophaga sp. oral taxon 380	5.0	Supragingival_plaque	#ff964f
90	Capnocytophaga sp. oral taxon 380	Capnocytophaga sp. oral taxon 336	5.0	Supragingival_plaque	#ff964f
91	Capnocytophaga sp. oral taxon 336	Capnocytophaga sp. oral taxon 380	5.0	Supragingival_plaque	#ff964f
92	Capnocytophaga sp. oral taxon 412	Actinobaculum sp. oral taxon 183	5.0	Intertype	#cccccc
93	Actinobaculum sp. oral taxon 183	Capnocytophaga sp. oral taxon 412	5.0	Intertype	#cccccc
94	Cardiobacterium hominis	Capnocytophaga sp. oral taxon 326	6.0	Intertype	#cccccc
95	Capnocytophaga sp. oral taxon 326	Cardiobacterium hominis	6.0	Intertype	#cccccc
96	Cardiobacterium valvarum	Atopobium parvulum	3.0	Intertype	#cccccc
97	Atopobium parvulum	Cardiobacterium valvarum	3.0	Intertype	#cccccc
98	Carnobacterium maltaromaticum	Actinomyces dentalis	3.0	Intertype	#cccccc
99	Actinomyces dentalis	Carnobacterium maltaromaticum	3.0	Intertype	#cccccc
100	Carnobacterium maltaromaticum	Capnocytophaga cynodegmi	3.0	Intertype	#cccccc
101	Capnocytophaga cynodegmi	Carnobacterium maltaromaticum	3.0	Intertype	#cccccc
102	Catonella morbi	Campylobacter curvus	3.0	Intertype	#cccccc
103	Campylobacter curvus	Catonella morbi	3.0	Intertype	#cccccc
104	Centipeda periodontii	Actinomyces odontolyticus	3.0	Intertype	#cccccc
105	Actinomyces odontolyticus	Centipeda periodontii	3.0	Intertype	#cccccc
106	Centipeda periodontii	Actinomyces sp. oral taxon 414	4.0	Subgingival_plaque	#e4cf74
107	Actinomyces sp. oral taxon 414	Centipeda periodontii	4.0	Subgingival_plaque	#e4cf74
108	Centipeda periodontii	Aggregatibacter segnis	3.0	Intertype	#cccccc
109	Aggregatibacter segnis	Centipeda periodontii	3.0	Intertype	#cccccc
110	Centipeda periodontii	Capnocytophaga sp. oral taxon 324	3.0	Intertype	#cccccc
111	Capnocytophaga sp. oral taxon 324	Centipeda periodontii	3.0	Intertype	#cccccc
112	Centipeda periodontii	Capnocytophaga sp. oral taxon 863	3.0	Intertype	#cccccc
113	Capnocytophaga sp. oral taxon 863	Centipeda periodontii	3.0	Intertype	#cccccc
114	Corynebacterium diphtheriae	Actinomyces dentalis	3.0	Intertype	#cccccc
115	Actinomyces dentalis	Corynebacterium diphtheriae	3.0	Intertype	#cccccc
116	Corynebacterium diphtheriae	Campylobacter showae	3.0	Intertype	#cccccc
117	Campylobacter showae	Corynebacterium diphtheriae	3.0	Intertype	#cccccc
118	Dialister invisus	Actinomyces gerencseriae	3.0	Intertype	#cccccc
119	Actinomyces gerencseriae	Dialister invisus	3.0	Intertype	#cccccc
120	Dialister micraerophilus	Arcanobacterium haemolyticum	1.0	Intertype	#cccccc
121	Arcanobacterium haemolyticum	Dialister micraerophilus	1.0	Intertype	#cccccc
122	Eikenella corrodens	Capnocytophaga sp. oral taxon 326	5.0	Intertype	#cccccc
123	Capnocytophaga sp. oral taxon 326	Eikenella corrodens	5.0	Intertype	#cccccc
124	Eikenella corrodens	Cardiobacterium hominis	5.0	Subgingival_plaque	#e4cf74
125	Cardiobacterium hominis	Eikenella corrodens	5.0	Subgingival_plaque	#e4cf74
126	Eubacterium brachy	Actinomyces massiliensis	5.0	Intertype	#cccccc
127	Actinomyces massiliensis	Eubacterium brachy	5.0	Intertype	#cccccc
128	Eubacterium brachy	Capnocytophaga sp. oral taxon 326	5.0	Intertype	#cccccc
129	Capnocytophaga sp. oral taxon 326	Eubacterium brachy	5.0	Intertype	#cccccc
130	Eubacterium brachy	Capnocytophaga sp. oral taxon 338	5.0	Subgingival_plaque	#e4cf74
131	Capnocytophaga sp. oral taxon 338	Eubacterium brachy	5.0	Subgingival_plaque	#e4cf74
132	Eubacterium saphenum	Actinomyces slackii	1.0	Supragingival_plaque	#ff964f
133	Actinomyces slackii	Eubacterium saphenum	1.0	Supragingival_plaque	#ff964f
134	Eubacterium saphenum	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
135	Actinomyces sp. ICM47	Eubacterium saphenum	1.0	Intertype	#cccccc
136	Eubacterium saphenum	Bulleidia extructa	1.0	Intertype	#cccccc
137	Bulleidia extructa	Eubacterium saphenum	1.0	Intertype	#cccccc
138	Fusobacterium hwasookii	Alloprevotella tannerae	3.0	Intertype	#cccccc
139	Alloprevotella tannerae	Fusobacterium hwasookii	3.0	Intertype	#cccccc
140	Fusobacterium hwasookii	Campylobacter curvus	3.0	Supragingival_plaque	#ff964f
141	Campylobacter curvus	Fusobacterium hwasookii	3.0	Supragingival_plaque	#ff964f
142	Fusobacterium hwasookii	Capnocytophaga granulosa	5.0	Supragingival_plaque	#ff964f
143	Capnocytophaga granulosa	Fusobacterium hwasookii	5.0	Supragingival_plaque	#ff964f
144	Fusobacterium necrophorum	Actinomyces slackii	1.0	Intertype	#cccccc
145	Actinomyces slackii	Fusobacterium necrophorum	1.0	Intertype	#cccccc
146	Fusobacterium necrophorum	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
147	Actinomyces sp. ICM47	Fusobacterium necrophorum	1.0	Intertype	#cccccc
148	Fusobacterium necrophorum	Bulleidia extructa	1.0	Throat	#ff5029
149	Bulleidia extructa	Fusobacterium necrophorum	1.0	Throat	#ff5029
150	Fusobacterium necrophorum	Eubacterium saphenum	1.0	Intertype	#cccccc
151	Eubacterium saphenum	Fusobacterium necrophorum	1.0	Intertype	#cccccc
152	Fusobacterium periodonticum	Actinomyces sp. oral taxon 178	3.0	Intertype	#cccccc
153	Actinomyces sp. oral taxon 178	Fusobacterium periodonticum	3.0	Intertype	#cccccc
154	Fusobacterium periodonticum	Anaeroglobus geminatus	3.0	Intertype	#cccccc
155	Anaeroglobus geminatus	Fusobacterium periodonticum	3.0	Intertype	#cccccc
156	Fusobacterium sp. CM21	Actinomyces slackii	1.0	Intertype	#cccccc
157	Actinomyces slackii	Fusobacterium sp. CM21	1.0	Intertype	#cccccc
158	Fusobacterium sp. CM21	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
159	Actinomyces sp. ICM47	Fusobacterium sp. CM21	1.0	Intertype	#cccccc
160	Fusobacterium sp. CM21	Bulleidia extructa	1.0	Throat	#ff5029
161	Bulleidia extructa	Fusobacterium sp. CM21	1.0	Throat	#ff5029
162	Fusobacterium sp. CM21	Eubacterium saphenum	1.0	Intertype	#cccccc
163	Eubacterium saphenum	Fusobacterium sp. CM21	1.0	Intertype	#cccccc
164	Fusobacterium sp. CM21	Fusobacterium necrophorum	1.0	Throat	#ff5029
165	Fusobacterium necrophorum	Fusobacterium sp. CM21	1.0	Throat	#ff5029
166	Fusobacterium sp. OBRC1	Campylobacter curvus	3.0	Supragingival_plaque	#ff964f
167	Campylobacter curvus	Fusobacterium sp. OBRC1	3.0	Supragingival_plaque	#ff964f
168	Gemella haemolysans	Aggregatibacter sp. oral taxon 458	3.0	Buccal_mucosa	#1996f3
169	Aggregatibacter sp. oral taxon 458	Gemella haemolysans	3.0	Buccal_mucosa	#1996f3
170	Gemella sanguinis	Actinomyces meyeri	3.0	Intertype	#cccccc
171	Actinomyces meyeri	Gemella sanguinis	3.0	Intertype	#cccccc
172	Gemella sanguinis	Capnocytophaga sp. oral taxon 332	3.0	Intertype	#cccccc
173	Capnocytophaga sp. oral taxon 332	Gemella sanguinis	3.0	Intertype	#cccccc
174	Gemella sanguinis	Carnobacterium maltaromaticum	3.0	Tongue_dorsum	#ff0000
175	Carnobacterium maltaromaticum	Gemella sanguinis	3.0	Tongue_dorsum	#ff0000
176	Granulicatella adiacens	Capnocytophaga granulosa	5.0	Intertype	#cccccc
177	Capnocytophaga granulosa	Granulicatella adiacens	5.0	Intertype	#cccccc
178	Granulicatella adiacens	Gemella morbillorum	6.0	Intertype	#cccccc
179	Gemella morbillorum	Granulicatella adiacens	6.0	Intertype	#cccccc
180	Granulicatella elegans	Alloprevotella tannerae	3.0	Intertype	#cccccc
181	Alloprevotella tannerae	Granulicatella elegans	3.0	Intertype	#cccccc
182	Granulicatella elegans	Campylobacter curvus	3.0	Intertype	#cccccc
183	Campylobacter curvus	Granulicatella elegans	3.0	Intertype	#cccccc
184	Haemophilus haemolyticus	Capnocytophaga sp. oral taxon 326	5.0	Intertype	#cccccc
185	Capnocytophaga sp. oral taxon 326	Haemophilus haemolyticus	5.0	Intertype	#cccccc
186	Haemophilus influenzae	Alloprevotella tannerae	3.0	Intertype	#cccccc
187	Alloprevotella tannerae	Haemophilus influenzae	3.0	Intertype	#cccccc
188	Haemophilus influenzae	Gemella haemolysans	3.0	Buccal_mucosa	#1996f3
189	Gemella haemolysans	Haemophilus influenzae	3.0	Buccal_mucosa	#1996f3
190	Haemophilus parahaemolyticus	Capnocytophaga sp. oral taxon 335	3.0	Intertype	#cccccc
191	Capnocytophaga sp. oral taxon 335	Haemophilus parahaemolyticus	3.0	Intertype	#cccccc
192	Haemophilus parahaemolyticus	Fusobacterium hwasookii	3.0	Intertype	#cccccc
193	Fusobacterium hwasookii	Haemophilus parahaemolyticus	3.0	Intertype	#cccccc
194	Haemophilus parainfluenzae	Alloprevotella tannerae	3.0	Intertype	#cccccc
195	Alloprevotella tannerae	Haemophilus parainfluenzae	3.0	Intertype	#cccccc
196	Johnsonella ignava	Actinomyces georgiae	3.0	Subgingival_plaque	#e4cf74
197	Actinomyces georgiae	Johnsonella ignava	3.0	Subgingival_plaque	#e4cf74
198	Johnsonella ignava	Aggregatibacter sp. oral taxon 458	4.0	Intertype	#cccccc
199	Aggregatibacter sp. oral taxon 458	Johnsonella ignava	4.0	Intertype	#cccccc
200	Johnsonella ignava	Catonella morbi	3.0	Subgingival_plaque	#e4cf74
201	Catonella morbi	Johnsonella ignava	3.0	Subgingival_plaque	#e4cf74
202	Johnsonella ignava	Fusobacterium sp. OBRC1	3.0	Intertype	#cccccc
203	Fusobacterium sp. OBRC1	Johnsonella ignava	3.0	Intertype	#cccccc
204	Johnsonella ignava	Haemophilus influenzae	4.0	Intertype	#cccccc
205	Haemophilus influenzae	Johnsonella ignava	4.0	Intertype	#cccccc
206	Johnsonella ignava	Haemophilus parainfluenzae	3.0	Intertype	#cccccc
207	Haemophilus parainfluenzae	Johnsonella ignava	3.0	Intertype	#cccccc
208	Kingella oralis	Actinomyces sp. oral taxon 849	5.0	Supragingival_plaque	#ff964f
209	Actinomyces sp. oral taxon 849	Kingella oralis	5.0	Supragingival_plaque	#ff964f
210	Kingella oralis	Campylobacter gracilis	5.0	Intertype	#cccccc
211	Campylobacter gracilis	Kingella oralis	5.0	Intertype	#cccccc
212	Kingella oralis	Capnocytophaga sp. oral taxon 324	5.0	Supragingival_plaque	#ff964f
213	Capnocytophaga sp. oral taxon 324	Kingella oralis	5.0	Supragingival_plaque	#ff964f
214	Lachnoanaerobaculum saburreum	[Eubacterium] infirmum	3.0	Intertype	#cccccc
215	[Eubacterium] infirmum	Lachnoanaerobaculum saburreum	3.0	Intertype	#cccccc
216	Lachnoanaerobaculum sp. ICM7	[Eubacterium] yurii	3.0	Intertype	#cccccc
217	[Eubacterium] yurii	Lachnoanaerobaculum sp. ICM7	3.0	Intertype	#cccccc
218	Lachnoanaerobaculum sp. ICM7	Actinomyces dentalis	3.0	Intertype	#cccccc
219	Actinomyces dentalis	Lachnoanaerobaculum sp. ICM7	3.0	Intertype	#cccccc
220	Lachnoanaerobaculum sp. ICM7	Carnobacterium maltaromaticum	3.0	Tongue_dorsum	#ff0000
221	Carnobacterium maltaromaticum	Lachnoanaerobaculum sp. ICM7	3.0	Tongue_dorsum	#ff0000
222	Lachnoanaerobaculum sp. ICM7	Fusobacterium sp. CM22	3.0	Intertype	#cccccc
223	Fusobacterium sp. CM22	Lachnoanaerobaculum sp. ICM7	3.0	Intertype	#cccccc
224	Lachnoanaerobaculum sp. MSX33	Bergeyella zoohelcum	3.0	Intertype	#cccccc
225	Bergeyella zoohelcum	Lachnoanaerobaculum sp. MSX33	3.0	Intertype	#cccccc
226	Lachnoanaerobaculum sp. MSX33	Capnocytophaga cynodegmi	3.0	Intertype	#cccccc
227	Capnocytophaga cynodegmi	Lachnoanaerobaculum sp. MSX33	3.0	Intertype	#cccccc
228	Lachnoanaerobaculum sp. MSX33	Carnobacterium maltaromaticum	4.0	Tongue_dorsum	#ff0000
229	Carnobacterium maltaromaticum	Lachnoanaerobaculum sp. MSX33	4.0	Tongue_dorsum	#ff0000
230	Lachnoanaerobaculum sp. MSX33	Corynebacterium diphtheriae	3.0	Intertype	#cccccc
231	Corynebacterium diphtheriae	Lachnoanaerobaculum sp. MSX33	3.0	Intertype	#cccccc
232	Lachnoanaerobaculum sp. MSX33	Gemella sanguinis	3.0	Tongue_dorsum	#ff0000
233	Gemella sanguinis	Lachnoanaerobaculum sp. MSX33	3.0	Tongue_dorsum	#ff0000
234	Lachnoanaerobaculum sp. MSX33	Lachnoanaerobaculum sp. ICM7	4.0	Tongue_dorsum	#ff0000
235	Lachnoanaerobaculum sp. ICM7	Lachnoanaerobaculum sp. MSX33	4.0	Tongue_dorsum	#ff0000
236	Lachnospiraceae bacterium oral taxon 500	Bacteroidetes oral taxon 274	4.0	Intertype	#cccccc
237	Bacteroidetes oral taxon 274	Lachnospiraceae bacterium oral taxon 500	4.0	Intertype	#cccccc
238	Lautropia mirabilis	Abiotrophia defectiva	5.0	Intertype	#cccccc
239	Abiotrophia defectiva	Lautropia mirabilis	5.0	Intertype	#cccccc
240	Leptotrichia buccalis	Haemophilus parahaemolyticus	3.0	Intertype	#cccccc
241	Haemophilus parahaemolyticus	Leptotrichia buccalis	3.0	Intertype	#cccccc
242	Leptotrichia hofstadii	Capnocytophaga sp. oral taxon 380	5.0	Supragingival_plaque	#ff964f
243	Capnocytophaga sp. oral taxon 380	Leptotrichia hofstadii	5.0	Supragingival_plaque	#ff964f
244	Leptotrichia hofstadii	Centipeda periodontii	3.0	Intertype	#cccccc
245	Centipeda periodontii	Leptotrichia hofstadii	3.0	Intertype	#cccccc
246	Leptotrichia hofstadii	Lachnoanaerobaculum saburreum	3.0	Intertype	#cccccc
247	Lachnoanaerobaculum saburreum	Leptotrichia hofstadii	3.0	Intertype	#cccccc
248	Leptotrichia shahii	Actinomyces sp. oral taxon 178	3.0	Intertype	#cccccc
249	Actinomyces sp. oral taxon 178	Leptotrichia shahii	3.0	Intertype	#cccccc
250	Leptotrichia shahii	Centipeda periodontii	4.0	Intertype	#cccccc
251	Centipeda periodontii	Leptotrichia shahii	4.0	Intertype	#cccccc
252	Leptotrichia sp. oral taxon 215	Bergeyella zoohelcum	3.0	Intertype	#cccccc
253	Bergeyella zoohelcum	Leptotrichia sp. oral taxon 215	3.0	Intertype	#cccccc
254	Leptotrichia sp. oral taxon 215	Corynebacterium diphtheriae	3.0	Intertype	#cccccc
255	Corynebacterium diphtheriae	Leptotrichia sp. oral taxon 215	3.0	Intertype	#cccccc
256	Leptotrichia sp. oral taxon 879	Alloprevotella tannerae	3.0	Intertype	#cccccc
257	Alloprevotella tannerae	Leptotrichia sp. oral taxon 879	3.0	Intertype	#cccccc
258	Leptotrichia sp. oral taxon 879	Campylobacter curvus	3.0	Intertype	#cccccc
259	Campylobacter curvus	Leptotrichia sp. oral taxon 879	3.0	Intertype	#cccccc
260	Leptotrichia sp. oral taxon 879	Capnocytophaga granulosa	5.0	Intertype	#cccccc
261	Capnocytophaga granulosa	Leptotrichia sp. oral taxon 879	5.0	Intertype	#cccccc
262	Leptotrichia trevisanii	Actinomyces sp. oral taxon 178	3.0	Supragingival_plaque	#ff964f
263	Actinomyces sp. oral taxon 178	Leptotrichia trevisanii	3.0	Supragingival_plaque	#ff964f
264	Leptotrichia trevisanii	Anaeroglobus geminatus	3.0	Intertype	#cccccc
265	Anaeroglobus geminatus	Leptotrichia trevisanii	3.0	Intertype	#cccccc
266	Leptotrichia wadei	Centipeda periodontii	4.0	Intertype	#cccccc
267	Centipeda periodontii	Leptotrichia wadei	4.0	Intertype	#cccccc
268	Neisseria bacilliformis	Morococcus cerebrosus	1.0	Intertype	#cccccc
269	Morococcus cerebrosus	Neisseria bacilliformis	1.0	Intertype	#cccccc
270	Neisseria flavescens	Bergeyella zoohelcum	3.0	Intertype	#cccccc
271	Bergeyella zoohelcum	Neisseria flavescens	3.0	Intertype	#cccccc
272	Neisseria flavescens	Capnocytophaga cynodegmi	3.0	Intertype	#cccccc
273	Capnocytophaga cynodegmi	Neisseria flavescens	3.0	Intertype	#cccccc
274	Neisseria flavescens	Carnobacterium maltaromaticum	4.0	Intertype	#cccccc
275	Carnobacterium maltaromaticum	Neisseria flavescens	4.0	Intertype	#cccccc
276	Neisseria flavescens	Corynebacterium diphtheriae	3.0	Intertype	#cccccc
277	Corynebacterium diphtheriae	Neisseria flavescens	3.0	Intertype	#cccccc
278	Neisseria flavescens	Gemella sanguinis	3.0	Intertype	#cccccc
279	Gemella sanguinis	Neisseria flavescens	3.0	Intertype	#cccccc
280	Neisseria flavescens	Lachnoanaerobaculum sp. ICM7	4.0	Intertype	#cccccc
281	Lachnoanaerobaculum sp. ICM7	Neisseria flavescens	4.0	Intertype	#cccccc
282	Neisseria gonorrhoeae	Neisseria flavescens	3.0	Intertype	#cccccc
283	Neisseria flavescens	Neisseria gonorrhoeae	3.0	Intertype	#cccccc
284	Neisseria lactamica	Abiotrophia defectiva	5.0	Intertype	#cccccc
285	Abiotrophia defectiva	Neisseria lactamica	5.0	Intertype	#cccccc
286	Neisseria meningitidis	Abiotrophia defectiva	5.0	Intertype	#cccccc
287	Abiotrophia defectiva	Neisseria meningitidis	5.0	Intertype	#cccccc
288	Neisseria meningitidis	Campylobacter rectus	5.0	Intertype	#cccccc
289	Campylobacter rectus	Neisseria meningitidis	5.0	Intertype	#cccccc
290	Neisseria meningitidis	Lautropia mirabilis	5.0	Intertype	#cccccc
291	Lautropia mirabilis	Neisseria meningitidis	5.0	Intertype	#cccccc
292	Neisseria meningitidis	Leptotrichia sp. oral taxon 215	5.0	Intertype	#cccccc
293	Leptotrichia sp. oral taxon 215	Neisseria meningitidis	5.0	Intertype	#cccccc
294	Neisseria meningitidis	Neisseria flavescens	5.0	Intertype	#cccccc
295	Neisseria flavescens	Neisseria meningitidis	5.0	Intertype	#cccccc
296	Neisseria mucosa	Cardiobacterium valvarum	3.0	Intertype	#cccccc
297	Cardiobacterium valvarum	Neisseria mucosa	3.0	Intertype	#cccccc
298	Neisseria polysaccharea	Haemophilus sp. C1	1.0	Intertype	#cccccc
299	Haemophilus sp. C1	Neisseria polysaccharea	1.0	Intertype	#cccccc
300	Neisseria sicca	Actinomyces sp. oral taxon 175	5.0	Intertype	#cccccc
301	Actinomyces sp. oral taxon 175	Neisseria sicca	5.0	Intertype	#cccccc
302	Neisseria sicca	Gemella haemolysans	3.0	Buccal_mucosa	#1996f3
303	Gemella haemolysans	Neisseria sicca	3.0	Buccal_mucosa	#1996f3
304	Neisseria sicca	Kingella oralis	5.0	Intertype	#cccccc
305	Kingella oralis	Neisseria sicca	5.0	Intertype	#cccccc
306	Neisseria sp. oral taxon 014	Actinomyces dentalis	3.0	Intertype	#cccccc
307	Actinomyces dentalis	Neisseria sp. oral taxon 014	3.0	Intertype	#cccccc
308	Neisseria sp. oral taxon 014	Actinomyces meyeri	3.0	Intertype	#cccccc
309	Actinomyces meyeri	Neisseria sp. oral taxon 014	3.0	Intertype	#cccccc
310	Neisseria sp. oral taxon 014	Campylobacter showae	3.0	Supragingival_plaque	#ff964f
311	Campylobacter showae	Neisseria sp. oral taxon 014	3.0	Supragingival_plaque	#ff964f
312	Neisseria sp. oral taxon 014	Capnocytophaga sp. oral taxon 332	3.0	Supragingival_plaque	#ff964f
313	Capnocytophaga sp. oral taxon 332	Neisseria sp. oral taxon 014	3.0	Supragingival_plaque	#ff964f
314	Neisseria sp. oral taxon 014	Leptotrichia goodfellowii	3.0	Supragingival_plaque	#ff964f
315	Leptotrichia goodfellowii	Neisseria sp. oral taxon 014	3.0	Supragingival_plaque	#ff964f
316	Olsenella uli	Actinomyces slackii	1.0	Intertype	#cccccc
317	Actinomyces slackii	Olsenella uli	1.0	Intertype	#cccccc
318	Olsenella uli	Actinomyces sp. ICM47	1.0	Intertype	#cccccc
319	Actinomyces sp. ICM47	Olsenella uli	1.0	Intertype	#cccccc
320	Olsenella uli	Bulleidia extructa	1.0	Throat	#ff5029
321	Bulleidia extructa	Olsenella uli	1.0	Throat	#ff5029
322	Olsenella uli	Eubacterium saphenum	1.0	Intertype	#cccccc
323	Eubacterium saphenum	Olsenella uli	1.0	Intertype	#cccccc
324	Olsenella uli	Fusobacterium necrophorum	1.0	Throat	#ff5029
325	Fusobacterium necrophorum	Olsenella uli	1.0	Throat	#ff5029
326	Olsenella uli	Fusobacterium sp. CM21	1.0	Throat	#ff5029
327	Fusobacterium sp. CM21	Olsenella uli	1.0	Throat	#ff5029
328	Oribacterium sinus	Actinomyces dentalis	3.0	Intertype	#cccccc
329	Actinomyces dentalis	Oribacterium sinus	3.0	Intertype	#cccccc
330	Oribacterium sinus	Capnocytophaga cynodegmi	3.0	Intertype	#cccccc
331	Capnocytophaga cynodegmi	Oribacterium sinus	3.0	Intertype	#cccccc
332	Oribacterium sinus	Carnobacterium maltaromaticum	4.0	Intertype	#cccccc
333	Carnobacterium maltaromaticum	Oribacterium sinus	4.0	Intertype	#cccccc
334	Oribacterium sinus	Gemella sanguinis	3.0	Intertype	#cccccc
335	Gemella sanguinis	Oribacterium sinus	3.0	Intertype	#cccccc
336	Oribacterium sinus	Lachnoanaerobaculum sp. ICM7	3.0	Intertype	#cccccc
337	Lachnoanaerobaculum sp. ICM7	Oribacterium sinus	3.0	Intertype	#cccccc
338	Oribacterium sinus	Lachnoanaerobaculum sp. MSX33	4.0	Intertype	#cccccc
339	Lachnoanaerobaculum sp. MSX33	Oribacterium sinus	4.0	Intertype	#cccccc
340	Oribacterium sinus	Neisseria flavescens	4.0	Intertype	#cccccc
341	Neisseria flavescens	Oribacterium sinus	4.0	Intertype	#cccccc
342	Oribacterium sp. oral taxon 078	Leptotrichia sp. oral taxon 225	3.0	Intertype	#cccccc
343	Leptotrichia sp. oral taxon 225	Oribacterium sp. oral taxon 078	3.0	Intertype	#cccccc
344	Ottowia sp. oral taxon 894	Campylobacter showae	3.0	Intertype	#cccccc
345	Campylobacter showae	Ottowia sp. oral taxon 894	3.0	Intertype	#cccccc
346	Ottowia sp. oral taxon 894	Leptotrichia goodfellowii	3.0	Intertype	#cccccc
347	Leptotrichia goodfellowii	Ottowia sp. oral taxon 894	3.0	Intertype	#cccccc
348	Paraprevotella clara	Aggregatibacter actinomycetemcomitans	5.0	Intertype	#cccccc
349	Aggregatibacter actinomycetemcomitans	Paraprevotella clara	5.0	Intertype	#cccccc
350	Paraprevotella clara	Capnocytophaga sp. CM59	5.0	Intertype	#cccccc
351	Capnocytophaga sp. CM59	Paraprevotella clara	5.0	Intertype	#cccccc
352	Paraprevotella clara	Capnocytophaga sp. oral taxon 329	8.0	Intertype	#cccccc
353	Capnocytophaga sp. oral taxon 329	Paraprevotella clara	8.0	Intertype	#cccccc
354	Parvimonas micra	Actinomyces sp. oral taxon 849	5.0	Intertype	#cccccc
355	Actinomyces sp. oral taxon 849	Parvimonas micra	5.0	Intertype	#cccccc
356	Parvimonas micra	Centipeda periodontii	3.0	Intertype	#cccccc
357	Centipeda periodontii	Parvimonas micra	3.0	Intertype	#cccccc
358	Parvimonas micra	Lachnoanaerobaculum saburreum	3.0	Intertype	#cccccc
359	Lachnoanaerobaculum saburreum	Parvimonas micra	3.0	Intertype	#cccccc
360	Parvimonas sp. oral taxon 110	Capnocytophaga sp. oral taxon 335	4.0	Intertype	#cccccc
361	Capnocytophaga sp. oral taxon 335	Parvimonas sp. oral taxon 110	4.0	Intertype	#cccccc
362	Parvimonas sp. oral taxon 110	Fusobacterium hwasookii	3.0	Intertype	#cccccc
363	Fusobacterium hwasookii	Parvimonas sp. oral taxon 110	3.0	Intertype	#cccccc
364	Parvimonas sp. oral taxon 110	Haemophilus parahaemolyticus	3.0	Intertype	#cccccc
365	Haemophilus parahaemolyticus	Parvimonas sp. oral taxon 110	3.0	Intertype	#cccccc
366	Parvimonas sp. oral taxon 110	Leptotrichia sp. oral taxon 879	3.0	Intertype	#cccccc
367	Leptotrichia sp. oral taxon 879	Parvimonas sp. oral taxon 110	3.0	Intertype	#cccccc
