source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Campylobacteraceae	527	Campylobacteraceae	Leptotrichiaceae	10.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Leptotrichiaceae	528	Leptotrichiaceae	Cardiobacteriaceae	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Cardiobacteriaceae	529	Cardiobacteriaceae	Leptotrichiaceae	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Leptotrichiaceae	530	Leptotrichiaceae	Cellulomonadaceae	2.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Cellulomonadaceae	531	Cellulomonadaceae	Leptotrichiaceae	2.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2.0	1.0	#4df3ce	#01b3ec
Leptotrichiaceae	532	Leptotrichiaceae	Chlamydiaceae	3.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	1.0	1.0	#1996f3	#01b3ec
Chlamydiaceae	533	Chlamydiaceae	Leptotrichiaceae	3.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	2.0	1.0	#4df3ce	#01b3ec
Leptotrichiaceae	534	Leptotrichiaceae	Clostridiales Family XIII. Incertae Sedis	5.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	1.0	1.0	#1996f3	#01b3ec
Clostridiales Family XIII. Incertae Sedis	535	Clostridiales Family XIII. Incertae Sedis	Leptotrichiaceae	5.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Leptotrichiaceae	536	Leptotrichiaceae	Comamonadaceae	2.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Comamonadaceae	537	Comamonadaceae	Leptotrichiaceae	2.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	4.0	2.0	#ff964f	#7effb5
Leptotrichiaceae	538	Leptotrichiaceae	Corynebacteriaceae	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Corynebacteriaceae	539	Corynebacteriaceae	Leptotrichiaceae	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Leptotrichiaceae	540	Leptotrichiaceae	Cytophagaceae	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Cytophagaceae	541	Cytophagaceae	Leptotrichiaceae	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	2.0	#ff964f	#7effb5
Leptotrichiaceae	542	Leptotrichiaceae	Dermacoccaceae	2.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	1.0	1.0	#1996f3	#01b3ec
Dermacoccaceae	543	Dermacoccaceae	Leptotrichiaceae	2.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Leptotrichiaceae	544	Leptotrichiaceae	Eggerthellaceae	4.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Eggerthellaceae	545	Eggerthellaceae	Leptotrichiaceae	4.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	1.0	0.0	#1996f3	#8000ff
Leptotrichiaceae	546	Leptotrichiaceae	Erysipelotrichaceae	4.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	1.0	#1996f3	#01b3ec
Erysipelotrichaceae	547	Erysipelotrichaceae	Leptotrichiaceae	4.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	0.0	#1996f3	#8000ff
Leptotrichiaceae	548	Leptotrichiaceae	Eubacteriaceae	2.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Eubacteriaceae	549	Eubacteriaceae	Leptotrichiaceae	2.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Leptotrichiaceae	550	Leptotrichiaceae	Flavobacteriaceae	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Flavobacteriaceae	551	Flavobacteriaceae	Leptotrichiaceae	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	1.0	#1996f3	#01b3ec
Leptotrichiaceae	552	Leptotrichiaceae	Fusobacteriaceae	4.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	1.0	1.0	#1996f3	#01b3ec
Fusobacteriaceae	553	Fusobacteriaceae	Leptotrichiaceae	4.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Leptotrichiaceae	554	Leptotrichiaceae	Lachnospiraceae	5.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Lachnospiraceae	555	Lachnospiraceae	Leptotrichiaceae	5.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	1.0	0.0	#1996f3	#8000ff
Leuconostocaceae	556	Leuconostocaceae	Bacteroidaceae	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	4.0	#4df3ce	#ff0000
Bacteroidaceae	557	Bacteroidaceae	Leuconostocaceae	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Leuconostocaceae	558	Leuconostocaceae	Burkholderiaceae	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2.0	4.0	#4df3ce	#ff0000
Burkholderiaceae	559	Burkholderiaceae	Leuconostocaceae	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	1.0	#1996f3	#01b3ec
Leuconostocaceae	560	Leuconostocaceae	Campylobacteraceae	2.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2.0	4.0	#4df3ce	#ff0000
Campylobacteraceae	561	Campylobacteraceae	Leuconostocaceae	2.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	1.0	#1996f3	#01b3ec
Leuconostocaceae	562	Leuconostocaceae	Clostridiaceae	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	4.0	#4df3ce	#ff0000
Clostridiaceae	563	Clostridiaceae	Leuconostocaceae	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Leuconostocaceae	564	Leuconostocaceae	Eggerthellaceae	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	4.0	#4df3ce	#ff0000
Eggerthellaceae	565	Eggerthellaceae	Leuconostocaceae	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	0.0	#1996f3	#8000ff
Leuconostocaceae	566	Leuconostocaceae	Erysipelotrichaceae	1.0	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	2.0	4.0	#4df3ce	#ff0000
Erysipelotrichaceae	567	Erysipelotrichaceae	Leuconostocaceae	1.0	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#1996f3	#8000ff
Leuconostocaceae	568	Leuconostocaceae	Lachnospiraceae	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	4.0	#4df3ce	#ff0000
Lachnospiraceae	569	Lachnospiraceae	Leuconostocaceae	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	0.0	#1996f3	#8000ff
Leuconostocaceae	570	Leuconostocaceae	Leptotrichiaceae	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2.0	4.0	#4df3ce	#ff0000
Leptotrichiaceae	571	Leptotrichiaceae	Leuconostocaceae	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	1.0	#1996f3	#01b3ec
Listeriaceae	572	Listeriaceae	Burkholderiaceae	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2.0	4.0	#4df3ce	#ff0000
Burkholderiaceae	573	Burkholderiaceae	Listeriaceae	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	1.0	#1996f3	#01b3ec
Listeriaceae	574	Listeriaceae	Campylobacteraceae	2.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2.0	4.0	#4df3ce	#ff0000
Campylobacteraceae	575	Campylobacteraceae	Listeriaceae	2.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	1.0	#1996f3	#01b3ec
Listeriaceae	576	Listeriaceae	Eggerthellaceae	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	4.0	#4df3ce	#ff0000
Eggerthellaceae	577	Eggerthellaceae	Listeriaceae	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	0.0	#1996f3	#8000ff
Listeriaceae	578	Listeriaceae	Lachnospiraceae	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	4.0	#4df3ce	#ff0000
Lachnospiraceae	579	Lachnospiraceae	Listeriaceae	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	0.0	#1996f3	#8000ff
Listeriaceae	580	Listeriaceae	Leptotrichiaceae	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2.0	4.0	#4df3ce	#ff0000
Leptotrichiaceae	581	Leptotrichiaceae	Listeriaceae	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	1.0	#1996f3	#01b3ec
Listeriaceae	582	Listeriaceae	Leuconostocaceae	2.0	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	4.0	#4df3ce	#ff0000
Leuconostocaceae	583	Leuconostocaceae	Listeriaceae	2.0	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	4.0	#4df3ce	#ff0000
Methylobacteriaceae	584	Methylobacteriaceae	Alcaligenaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Alcaligenaceae	585	Alcaligenaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	586	Methylobacteriaceae	Bacillaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Bacillaceae	587	Bacillaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	588	Methylobacteriaceae	Bradyrhizobiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Bradyrhizobiaceae	589	Bradyrhizobiaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	590	Methylobacteriaceae	Chromatiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Chromatiaceae	591	Chromatiaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	592	Methylobacteriaceae	Comamonadaceae	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	2.0	#ff964f	#7effb5
Comamonadaceae	593	Comamonadaceae	Methylobacteriaceae	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	594	Methylobacteriaceae	Coriobacteriaceae	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	4.0	2.0	#ff964f	#7effb5
Coriobacteriaceae	595	Coriobacteriaceae	Methylobacteriaceae	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Methylobacteriaceae	596	Methylobacteriaceae	Corynebacteriaceae	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	4.0	2.0	#ff964f	#7effb5
Corynebacteriaceae	597	Corynebacteriaceae	Methylobacteriaceae	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Methylobacteriaceae	598	Methylobacteriaceae	Cytophagaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Cytophagaceae	599	Cytophagaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	600	Methylobacteriaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Geodermatophilaceae	601	Geodermatophilaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	602	Methylobacteriaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Hydrogenophilaceae	603	Hydrogenophilaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Methylobacteriaceae	604	Methylobacteriaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Intrasporangiaceae	605	Intrasporangiaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#7effb5
Microbacteriaceae	606	Microbacteriaceae	Actinomycetaceae	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#b2f396	#01b3ec
Actinomycetaceae	607	Actinomycetaceae	Microbacteriaceae	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Microbacteriaceae	608	Microbacteriaceae	Aerococcaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	3.0	1.0	#b2f396	#01b3ec
Aerococcaceae	609	Aerococcaceae	Microbacteriaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Microbacteriaceae	610	Microbacteriaceae	Aurantimonadaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	1.0	#b2f396	#01b3ec
Aurantimonadaceae	611	Aurantimonadaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#b2f396	#7effb5
Microbacteriaceae	612	Microbacteriaceae	Campylobacteraceae	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#b2f396	#01b3ec
Campylobacteraceae	613	Campylobacteraceae	Microbacteriaceae	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Microbacteriaceae	614	Microbacteriaceae	Cardiobacteriaceae	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#b2f396	#01b3ec
Cardiobacteriaceae	615	Cardiobacteriaceae	Microbacteriaceae	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Microbacteriaceae	616	Microbacteriaceae	Chlamydiaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	3.0	1.0	#b2f396	#01b3ec
Chlamydiaceae	617	Chlamydiaceae	Microbacteriaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	2.0	1.0	#4df3ce	#01b3ec
Microbacteriaceae	618	Microbacteriaceae	Chromobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	1.0	#b2f396	#01b3ec
Chromobacteriaceae	619	Chromobacteriaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#b2f396	#7effb5
Microbacteriaceae	620	Microbacteriaceae	Clostridiales Family XIII. Incertae Sedis	1.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	3.0	1.0	#b2f396	#01b3ec
Clostridiales Family XIII. Incertae Sedis	621	Clostridiales Family XIII. Incertae Sedis	Microbacteriaceae	1.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Microbacteriaceae	622	Microbacteriaceae	Corynebacteriaceae	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#b2f396	#01b3ec
Corynebacteriaceae	623	Corynebacteriaceae	Microbacteriaceae	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Microbacteriaceae	624	Microbacteriaceae	Flavobacteriaceae	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#b2f396	#01b3ec
Flavobacteriaceae	625	Flavobacteriaceae	Microbacteriaceae	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Microbacteriaceae	626	Microbacteriaceae	Helicobacteraceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	1.0	#b2f396	#01b3ec
Helicobacteraceae	627	Helicobacteraceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	3.0	2.0	#b2f396	#7effb5
Microbacteriaceae	628	Microbacteriaceae	Leptotrichiaceae	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#b2f396	#01b3ec
Leptotrichiaceae	629	Leptotrichiaceae	Microbacteriaceae	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	630	Micrococcaceae	Actinomycetaceae	6.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Actinomycetaceae	631	Actinomycetaceae	Micrococcaceae	6.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	632	Micrococcaceae	Aerococcaceae	4.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	1.0	1.0	#1996f3	#01b3ec
Aerococcaceae	633	Aerococcaceae	Micrococcaceae	4.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	634	Micrococcaceae	Atopobiaceae	5.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	1.0	1.0	#1996f3	#01b3ec
Atopobiaceae	635	Atopobiaceae	Micrococcaceae	5.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	636	Micrococcaceae	Burkholderiaceae	4.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Burkholderiaceae	637	Burkholderiaceae	Micrococcaceae	4.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	638	Micrococcaceae	Campylobacteraceae	5.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Campylobacteraceae	639	Campylobacteraceae	Micrococcaceae	5.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	640	Micrococcaceae	Cardiobacteriaceae	2.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Cardiobacteriaceae	641	Cardiobacteriaceae	Micrococcaceae	2.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	642	Micrococcaceae	Cellulomonadaceae	4.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Cellulomonadaceae	643	Cellulomonadaceae	Micrococcaceae	4.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	2.0	1.0	#4df3ce	#01b3ec
Micrococcaceae	644	Micrococcaceae	Chlamydiaceae	2.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	1.0	1.0	#1996f3	#01b3ec
Chlamydiaceae	645	Chlamydiaceae	Micrococcaceae	2.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	2.0	1.0	#4df3ce	#01b3ec
Micrococcaceae	646	Micrococcaceae	Clostridiales Family XIII. Incertae Sedis	4.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	1.0	#1996f3	#01b3ec
Clostridiales Family XIII. Incertae Sedis	647	Clostridiales Family XIII. Incertae Sedis	Micrococcaceae	4.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	648	Micrococcaceae	Comamonadaceae	3.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Comamonadaceae	649	Comamonadaceae	Micrococcaceae	3.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	4.0	2.0	#ff964f	#7effb5
Micrococcaceae	650	Micrococcaceae	Corynebacteriaceae	3.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Corynebacteriaceae	651	Corynebacteriaceae	Micrococcaceae	3.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	652	Micrococcaceae	Cytophagaceae	2.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	1.0	1.0	#1996f3	#01b3ec
Cytophagaceae	653	Cytophagaceae	Micrococcaceae	2.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	4.0	2.0	#ff964f	#7effb5
Micrococcaceae	654	Micrococcaceae	Dermacoccaceae	3.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	1.0	#1996f3	#01b3ec
Dermacoccaceae	655	Dermacoccaceae	Micrococcaceae	3.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	656	Micrococcaceae	Eggerthellaceae	4.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Eggerthellaceae	657	Eggerthellaceae	Micrococcaceae	4.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	1.0	0.0	#1996f3	#8000ff
Micrococcaceae	658	Micrococcaceae	Erysipelotrichaceae	5.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	1.0	1.0	#1996f3	#01b3ec
Erysipelotrichaceae	659	Erysipelotrichaceae	Micrococcaceae	5.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	1.0	0.0	#1996f3	#8000ff
Micrococcaceae	660	Micrococcaceae	Eubacteriaceae	2.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Eubacteriaceae	661	Eubacteriaceae	Micrococcaceae	2.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Micrococcaceae	662	Micrococcaceae	Flavobacteriaceae	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
Flavobacteriaceae	663	Flavobacteriaceae	Micrococcaceae	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	664	Micrococcaceae	Fusobacteriaceae	9.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	1.0	#1996f3	#01b3ec
Fusobacteriaceae	665	Fusobacteriaceae	Micrococcaceae	9.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	1.0	1.0	#1996f3	#01b3ec
Micrococcaceae	666	Micrococcaceae	Lachnospiraceae	5.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	1.0	1.0	#1996f3	#01b3ec
Lachnospiraceae	667	Lachnospiraceae	Micrococcaceae	5.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	1.0	0.0	#1996f3	#8000ff
Micrococcaceae	668	Micrococcaceae	Leptotrichiaceae	8.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	1.0	1.0	#1996f3	#01b3ec
