source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Alphaproteobacteria	113	Alphaproteobacteria	Flavobacteriia	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	8.0	0.0	#7effb5	#8000ff
Flavobacteriia	114	Flavobacteriia	Bacilli	3.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	5.0	0.0	#1fd3e1	#8000ff
Bacilli	115	Bacilli	Flavobacteriia	3.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	2.0	1.0	#425ffa	#ff0000
Flavobacteriia	116	Flavobacteriia	Bacteroidia	4.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	0.0	#1fd3e1	#8000ff
Bacteroidia	117	Bacteroidia	Flavobacteriia	4.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	9.0	0.0	#9efaa2	#8000ff
Flavobacteriia	118	Flavobacteriia	Betaproteobacteria	3.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#1fd3e1	#8000ff
Betaproteobacteria	119	Betaproteobacteria	Flavobacteriia	3.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	3.0	0.0	#218cf4	#8000ff
Flavobacteriia	120	Flavobacteriia	Chlamydiia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	5.0	0.0	#1fd3e1	#8000ff
Chlamydiia	121	Chlamydiia	Flavobacteriia	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	15.0	0.0	#ff3219	#8000ff
Flavobacteriia	122	Flavobacteriia	Clostridia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	0.0	#1fd3e1	#8000ff
Clostridia	123	Clostridia	Flavobacteriia	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2.0	1.0	#425ffa	#ff0000
Flavobacteriia	124	Flavobacteriia	Coriobacteriia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	5.0	0.0	#1fd3e1	#8000ff
Coriobacteriia	125	Coriobacteriia	Flavobacteriia	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	4.0	1.0	#01b3ec	#ff0000
Flavobacteriia	126	Flavobacteriia	Cytophagia	3.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	0.0	#1fd3e1	#8000ff
Cytophagia	127	Cytophagia	Flavobacteriia	3.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	14.0	0.0	#ff6232	#8000ff
Flavobacteriia	128	Flavobacteriia	Epsilonproteobacteria	7.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#1fd3e1	#8000ff
Epsilonproteobacteria	129	Epsilonproteobacteria	Flavobacteriia	7.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	1.0	0.0	#622ffe	#8000ff
Fusobacteriia	130	Fusobacteriia	Actinobacteria	7.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	10.0	0.0	#beec8e	#8000ff
Actinobacteria	131	Actinobacteria	Fusobacteriia	7.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	11.0	0.0	#ded579	#8000ff
