source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Dermacoccaceae	26	Dermacoccaceae	Clostridiales Family XIII. Incertae Sedis	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	1.0	#8000ff	#4e4dfc
Clostridiales Family XIII. Incertae Sedis	27	Clostridiales Family XIII. Incertae Sedis	Dermacoccaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	1.0	#8000ff	#4e4dfc
Erysipelotrichaceae	28	Erysipelotrichaceae	Atopobiaceae	1.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Atopobiaceae	29	Atopobiaceae	Erysipelotrichaceae	1.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	7.0	1.0	#7effb5	#4e4dfc
Erysipelotrichaceae	30	Erysipelotrichaceae	Clostridiales Family XIII. Incertae Sedis	1.0	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Clostridiales Family XIII. Incertae Sedis	31	Clostridiales Family XIII. Incertae Sedis	Erysipelotrichaceae	1.0	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Erythrobacteraceae	32	Erythrobacteraceae	Carnobacteriaceae	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	12.0	1.0	#ff703a	#4e4dfc
Carnobacteriaceae	33	Carnobacteriaceae	Erythrobacteraceae	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	12.0	1.0	#ff703a	#4e4dfc
Erythrobacteraceae	34	Erythrobacteraceae	Cellvibrionaceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	12.0	1.0	#ff703a	#4e4dfc
Cellvibrionaceae	35	Cellvibrionaceae	Erythrobacteraceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	12.0	1.0	#ff703a	#4e4dfc
Eubacteriaceae	36	Eubacteriaceae	Eggerthellaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	9.0	#5c38fd	#ff5029
Eggerthellaceae	37	Eggerthellaceae	Eubacteriaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	9.0	#5c38fd	#ff5029
Flavobacteriaceae	38	Flavobacteriaceae	Actinomycetaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	12.0	1.0	#ff703a	#4e4dfc
Actinomycetaceae	39	Actinomycetaceae	Flavobacteriaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#4e4dfc
Flavobacteriaceae	40	Flavobacteriaceae	Campylobacteraceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	12.0	1.0	#ff703a	#4e4dfc
Campylobacteraceae	41	Campylobacteraceae	Flavobacteriaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#37e6d8	#4e4dfc
Flavobacteriaceae	42	Flavobacteriaceae	Erythrobacteraceae	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	12.0	1.0	#ff703a	#4e4dfc
Erythrobacteraceae	43	Erythrobacteraceae	Flavobacteriaceae	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	12.0	1.0	#ff703a	#4e4dfc
Fusobacteriaceae	44	Fusobacteriaceae	Aerococcaceae	1.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	12.0	2.0	#ff703a	#1996f3
Aerococcaceae	45	Aerococcaceae	Fusobacteriaceae	1.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	12.0	2.0	#ff703a	#1996f3
Fusobacteriaceae	46	Fusobacteriaceae	Cellulomonadaceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	12.0	2.0	#ff703a	#1996f3
Cellulomonadaceae	47	Cellulomonadaceae	Fusobacteriaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	10.0	2.0	#ecc86f	#1996f3
Geodermatophilaceae	48	Geodermatophilaceae	Alcaligenaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Alcaligenaceae	49	Alcaligenaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Geodermatophilaceae	50	Geodermatophilaceae	Bacillaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Bacillaceae	51	Bacillaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Geodermatophilaceae	52	Geodermatophilaceae	Bradyrhizobiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Bradyrhizobiaceae	53	Bradyrhizobiaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Geodermatophilaceae	54	Geodermatophilaceae	Chromatiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Chromatiaceae	55	Chromatiaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Helicobacteraceae	56	Helicobacteraceae	Aurantimonadaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Aurantimonadaceae	57	Aurantimonadaceae	Helicobacteraceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Helicobacteraceae	58	Helicobacteraceae	Chromobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Chromobacteriaceae	59	Chromobacteriaceae	Helicobacteraceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Hydrogenophilaceae	60	Hydrogenophilaceae	Alcaligenaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Alcaligenaceae	61	Alcaligenaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Hydrogenophilaceae	62	Hydrogenophilaceae	Bacillaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Bacillaceae	63	Bacillaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Hydrogenophilaceae	64	Hydrogenophilaceae	Bradyrhizobiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Bradyrhizobiaceae	65	Bradyrhizobiaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Hydrogenophilaceae	66	Hydrogenophilaceae	Chromatiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Chromatiaceae	67	Chromatiaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Hydrogenophilaceae	68	Hydrogenophilaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Geodermatophilaceae	69	Geodermatophilaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Intrasporangiaceae	70	Intrasporangiaceae	Alcaligenaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Alcaligenaceae	71	Alcaligenaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Intrasporangiaceae	72	Intrasporangiaceae	Bacillaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Bacillaceae	73	Bacillaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Intrasporangiaceae	74	Intrasporangiaceae	Bradyrhizobiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Bradyrhizobiaceae	75	Bradyrhizobiaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Intrasporangiaceae	76	Intrasporangiaceae	Chromatiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Chromatiaceae	77	Chromatiaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Intrasporangiaceae	78	Intrasporangiaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Geodermatophilaceae	79	Geodermatophilaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Intrasporangiaceae	80	Intrasporangiaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Hydrogenophilaceae	81	Hydrogenophilaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8.0	4.0	#a2f9a0	#4df3ce
Lachnospiraceae	82	Lachnospiraceae	Atopobiaceae	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Atopobiaceae	83	Atopobiaceae	Lachnospiraceae	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	7.0	1.0	#7effb5	#4e4dfc
Lachnospiraceae	84	Lachnospiraceae	Dermacoccaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Dermacoccaceae	85	Dermacoccaceae	Lachnospiraceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Lachnospiraceae	86	Lachnospiraceae	Erysipelotrichaceae	1.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Erysipelotrichaceae	87	Erysipelotrichaceae	Lachnospiraceae	1.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Leptotrichiaceae	88	Leptotrichiaceae	Burkholderiaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#4e4dfc
Burkholderiaceae	89	Burkholderiaceae	Leptotrichiaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	14.0	1.0	#ff0000	#4e4dfc
Leptotrichiaceae	90	Leptotrichiaceae	Campylobacteraceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#4e4dfc
Campylobacteraceae	91	Campylobacteraceae	Leptotrichiaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	1.0	#37e6d8	#4e4dfc
Leptotrichiaceae	92	Leptotrichiaceae	Clostridiales Family XIII. Incertae Sedis	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Clostridiales Family XIII. Incertae Sedis	93	Clostridiales Family XIII. Incertae Sedis	Leptotrichiaceae	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Listeriaceae	94	Listeriaceae	Campylobacteraceae	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	5.0	10.0	#37e6d8	#ff0000
Campylobacteraceae	95	Campylobacteraceae	Listeriaceae	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	1.0	#37e6d8	#4e4dfc
Listeriaceae	96	Listeriaceae	Leuconostocaceae	1.0	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	10.0	#37e6d8	#ff0000
Leuconostocaceae	97	Leuconostocaceae	Listeriaceae	1.0	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	10.0	#37e6d8	#ff0000
Microbacteriaceae	98	Microbacteriaceae	Aurantimonadaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Aurantimonadaceae	99	Aurantimonadaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Microbacteriaceae	100	Microbacteriaceae	Chromobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Chromobacteriaceae	101	Chromobacteriaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Microbacteriaceae	102	Microbacteriaceae	Helicobacteraceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Helicobacteraceae	103	Helicobacteraceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#386df9	#b2f396
Micrococcaceae	104	Micrococcaceae	Aerococcaceae	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	0.0	2.0	#8000ff	#1996f3
Aerococcaceae	105	Aerococcaceae	Micrococcaceae	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	12.0	2.0	#ff703a	#1996f3
Micrococcaceae	106	Micrococcaceae	Atopobiaceae	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	0.0	2.0	#8000ff	#1996f3
Atopobiaceae	107	Atopobiaceae	Micrococcaceae	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	7.0	1.0	#7effb5	#4e4dfc
Micrococcaceae	108	Micrococcaceae	Cellulomonadaceae	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	0.0	2.0	#8000ff	#1996f3
Cellulomonadaceae	109	Cellulomonadaceae	Micrococcaceae	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	10.0	2.0	#ecc86f	#1996f3
Micrococcaceae	110	Micrococcaceae	Erysipelotrichaceae	1.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	0.0	2.0	#8000ff	#1996f3
Erysipelotrichaceae	111	Erysipelotrichaceae	Micrococcaceae	1.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Micrococcaceae	112	Micrococcaceae	Leptotrichiaceae	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	2.0	#8000ff	#1996f3
Leptotrichiaceae	113	Leptotrichiaceae	Micrococcaceae	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Moritellaceae	114	Moritellaceae	Alteromonadaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	7.0	5.0	#7effb5	#7effb5
Alteromonadaceae	115	Alteromonadaceae	Moritellaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	7.0	5.0	#7effb5	#7effb5
Mycobacteriaceae	116	Mycobacteriaceae	Alcaligenaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Alcaligenaceae	117	Alcaligenaceae	Mycobacteriaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Mycobacteriaceae	118	Mycobacteriaceae	Chromatiaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Chromatiaceae	119	Chromatiaceae	Mycobacteriaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Mycobacteriaceae	120	Mycobacteriaceae	Geodermatophilaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Geodermatophilaceae	121	Geodermatophilaceae	Mycobacteriaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Mycobacteriaceae	122	Mycobacteriaceae	Hydrogenophilaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Hydrogenophilaceae	123	Hydrogenophilaceae	Mycobacteriaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Mycobacteriaceae	124	Mycobacteriaceae	Intrasporangiaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Intrasporangiaceae	125	Intrasporangiaceae	Mycobacteriaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8.0	4.0	#a2f9a0	#4df3ce
Neisseriaceae	126	Neisseriaceae	Aerococcaceae	1.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	9.0	2.0	#c6e789	#1996f3
Aerococcaceae	127	Aerococcaceae	Neisseriaceae	1.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	12.0	2.0	#ff703a	#1996f3
Neisseriaceae	128	Neisseriaceae	Leptotrichiaceae	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	9.0	2.0	#c6e789	#1996f3
Leptotrichiaceae	129	Leptotrichiaceae	Neisseriaceae	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	0.0	1.0	#8000ff	#4e4dfc
Nocardiaceae	130	Nocardiaceae	Caulobacteraceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	11.0	8.0	#ffa055	#ff964f
Caulobacteraceae	131	Caulobacteraceae	Nocardiaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	12.0	8.0	#ff703a	#ff964f
Oscillospiraceae	132	Oscillospiraceae	Akkermansiaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	3.0	#7effb5	#18cde4
Akkermansiaceae	133	Akkermansiaceae	Oscillospiraceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	3.0	#7effb5	#18cde4
Oscillospiraceae	134	Oscillospiraceae	Coriobacteriaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	3.0	#7effb5	#18cde4
Coriobacteriaceae	135	Coriobacteriaceae	Oscillospiraceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	7.0	3.0	#7effb5	#18cde4
Oxalobacteraceae	136	Oxalobacteraceae	Dermabacteraceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	12.0	8.0	#ff703a	#ff964f
