source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Bacteroides	53	Bacteroides	Butyricicoccus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Butyricicoccus	54	Butyricicoccus	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Barnesiella	55	Barnesiella	Butyricicoccus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Butyricimonas	56	Butyricimonas	Alistipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Alistipes	57	Alistipes	Butyricimonas	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Butyricimonas	58	Butyricimonas	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Blautia	59	Blautia	Butyricimonas	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Butyrivibrio	60	Butyrivibrio	Acholeplasma	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#3176f8	#10a2f0
Acholeplasma	61	Acholeplasma	Butyrivibrio	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#3176f8	#10a2f0
Campylobacter	62	Campylobacter	Actinobacillus	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	7.0	0.0	#92fda9	#8000ff
Actinobacillus	63	Actinobacillus	Campylobacter	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Campylobacter	64	Campylobacter	Brochothrix	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	7.0	0.0	#92fda9	#8000ff
Brochothrix	65	Brochothrix	Campylobacter	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	7.0	9.0	#92fda9	#ff0000
Capnocytophaga	66	Capnocytophaga	Campylobacter	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	11.0	0.0	#ff793e	#8000ff
Campylobacter	67	Campylobacter	Capnocytophaga	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	7.0	0.0	#92fda9	#8000ff
Catenibacterium	68	Catenibacterium	Acholeplasma	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#3176f8	#10a2f0
Acholeplasma	69	Acholeplasma	Catenibacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	2.0	#3176f8	#10a2f0
Catonella	70	Catonella	Actinomyces	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#92fda9	#8000ff
Actinomyces	71	Actinomyces	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#92fda9	#8000ff
Catonella	72	Catonella	Anaeroglobus	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#92fda9	#8000ff
Anaeroglobus	73	Anaeroglobus	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#92fda9	#8000ff
Catonella	74	Catonella	Campylobacter	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#92fda9	#8000ff
Campylobacter	75	Campylobacter	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#92fda9	#8000ff
Centipeda	76	Centipeda	Actinobaculum	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#92fda9	#8000ff
Actinobaculum	77	Actinobaculum	Centipeda	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#92fda9	#8000ff
Centipeda	78	Centipeda	Anaeroglobus	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#92fda9	#8000ff
Anaeroglobus	79	Anaeroglobus	Centipeda	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#92fda9	#8000ff
Centipeda	80	Centipeda	Campylobacter	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#92fda9	#8000ff
Campylobacter	81	Campylobacter	Centipeda	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#92fda9	#8000ff
Chlamydia	82	Chlamydia	Abiotrophia	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	7.0	0.0	#92fda9	#8000ff
Abiotrophia	83	Abiotrophia	Chlamydia	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	7.0	0.0	#92fda9	#8000ff
Chryseobacterium	84	Chryseobacterium	Alloprevotella	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Alloprevotella	85	Alloprevotella	Chryseobacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Chryseobacterium	86	Chryseobacterium	Alysiella	1.0	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Alysiella	87	Alysiella	Chryseobacterium	1.0	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	7.0	4.0	#92fda9	#62fbc4
Chryseobacterium	88	Chryseobacterium	Avibacterium	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Avibacterium	89	Avibacterium	Chryseobacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Chryseobacterium	90	Chryseobacterium	Basfia	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Basfia	91	Basfia	Chryseobacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Chryseobacterium	92	Chryseobacterium	Bergeyella	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	3.0	4.0	#0ca7ef	#62fbc4
Bergeyella	93	Bergeyella	Chryseobacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	7.0	4.0	#92fda9	#62fbc4
Citrobacter	94	Citrobacter	Afipia	1.0	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	6.0	#5a3bfd	#d4dd80
Afipia	95	Afipia	Citrobacter	1.0	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	6.0	#5a3bfd	#d4dd80
Clostridium	96	Clostridium	Catabacter	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Catabacter	97	Catabacter	Clostridium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Collinsella	98	Collinsella	Anaerostipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Anaerostipes	99	Anaerostipes	Collinsella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Comamonas	100	Comamonas	Alicycliphilus	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	10.0	5.0	#ffa95b	#9bfba5
Alicycliphilus	101	Alicycliphilus	Comamonas	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	5.0	#92fda9	#9bfba5
Comamonas	102	Comamonas	Bosea	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	10.0	5.0	#ffa95b	#9bfba5
Bosea	103	Bosea	Comamonas	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	7.0	5.0	#92fda9	#9bfba5
Coprobacillus	104	Coprobacillus	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Adlercreutzia	105	Adlercreutzia	Coprobacillus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Coprobacillus	106	Coprobacillus	Anaerostipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Anaerostipes	107	Anaerostipes	Coprobacillus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprobacillus	108	Coprobacillus	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Blautia	109	Blautia	Coprobacillus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprobacillus	110	Coprobacillus	Collinsella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Collinsella	111	Collinsella	Coprobacillus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Coprobacter	112	Coprobacter	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Adlercreutzia	113	Adlercreutzia	Coprobacter	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Coprobacter	114	Coprobacter	Anaerostipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Anaerostipes	115	Anaerostipes	Coprobacter	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprobacter	116	Coprobacter	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Blautia	117	Blautia	Coprobacter	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprobacter	118	Coprobacter	Coprobacillus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprobacillus	119	Coprobacillus	Coprobacter	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprococcus	120	Coprococcus	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Adlercreutzia	121	Adlercreutzia	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Coprococcus	122	Coprococcus	Akkermansia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Akkermansia	123	Akkermansia	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Coprococcus	124	Coprococcus	Anaerostipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Anaerostipes	125	Anaerostipes	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprococcus	126	Coprococcus	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Barnesiella	127	Barnesiella	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Coprococcus	128	Coprococcus	Butyricimonas	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Butyricimonas	129	Butyricimonas	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprococcus	130	Coprococcus	Coprobacillus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprobacillus	131	Coprobacillus	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprococcus	132	Coprococcus	Coprobacter	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Coprobacter	133	Coprobacter	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Corynebacterium	134	Corynebacterium	Capnocytophaga	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	11.0	0.0	#ff793e	#8000ff
Capnocytophaga	135	Capnocytophaga	Corynebacterium	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	11.0	0.0	#ff793e	#8000ff
Cupriavidus	136	Cupriavidus	Alistipes	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	9.0	5.0	#e0d377	#9bfba5
Alistipes	137	Alistipes	Cupriavidus	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	6.0	1.0	#6afdc0	#4856fb
Cupriavidus	138	Cupriavidus	Bosea	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	9.0	5.0	#e0d377	#9bfba5
Bosea	139	Bosea	Cupriavidus	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	7.0	5.0	#92fda9	#9bfba5
Dechloromonas	140	Dechloromonas	Comamonas	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	10.0	5.0	#ffa95b	#9bfba5
Comamonas	141	Comamonas	Dechloromonas	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	10.0	5.0	#ffa95b	#9bfba5
Dehalobacter	142	Dehalobacter	Actinobacillus	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Actinobacillus	143	Actinobacillus	Dehalobacter	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Dehalobacter	144	Dehalobacter	Avibacterium	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Avibacterium	145	Avibacterium	Dehalobacter	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Dehalobacter	146	Dehalobacter	Basfia	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Basfia	147	Basfia	Dehalobacter	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Dehalobacter	148	Dehalobacter	Bibersteinia	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Bibersteinia	149	Bibersteinia	Dehalobacter	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	3.0	4.0	#0ca7ef	#62fbc4
Dehalobacter	150	Dehalobacter	Chryseobacterium	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Chryseobacterium	151	Chryseobacterium	Dehalobacter	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	3.0	4.0	#0ca7ef	#62fbc4
Delftia	152	Delftia	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	3.0	#44eed2	#2adddd
Bacillus	153	Bacillus	Delftia	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	3.0	#44eed2	#2adddd
Dialister	154	Dialister	Coprococcus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	0.0	#e0d377	#8000ff
Coprococcus	155	Coprococcus	Dialister	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
Dielma	156	Dielma	Butyricimonas	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	9.0	1.0	#e0d377	#4856fb
Butyricimonas	157	Butyricimonas	Dielma	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#6afdc0	#4856fb
