TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Agrobacterium	R_Retroauricular_crease	#9efaa2	29	23.0	3.0	#66fcc2	#642cfe
Aliterella	Anterior_nares	#8000ff	21	33.0	0.0	#cbe486	#8000ff
Azohydromonas	Anterior_nares	#8000ff	5	33.0	0.0	#cbe486	#8000ff
Bdellovibrio	Anterior_nares	#8000ff	1	42.0	12.0	#ff8646	#0ea5ef
Brevibacterium	Anterior_nares	#8000ff	123	12.0	1.0	#08acee	#780dff
Brevundimonas	R_Retroauricular_crease	#9efaa2	63	1.0	4.0	#7610ff	#5a3bfd
Candidatus Hamiltonella	Stool	#ded579	2	47.0	18.0	#ff3e1f	#2ddedc
Candidatus Methylopumilus	L_Retroauricular_crease	#1fd3e1	1	5.0	7.0	#4e4dfc	#3e65fa
Casaltella	L_Retroauricular_crease	#1fd3e1	12	16.0	8.0	#20d5e1	#3473f8
Catabacter	Stool	#ded579	33	26.0	9.0	#84ffb2	#2981f6
Celeribacter	Buccal_mucosa	#425ffa	2	15.0	16.0	#17cbe4	#18cde4
Chloroflexus	Buccal_mucosa	#425ffa	1	39.0	28.0	#ffac5c	#8cfead
Chryseobacterium	R_Retroauricular_crease	#9efaa2	260	1.0	4.0	#7610ff	#5a3bfd
Chthoniobacter	Stool	#ded579	1	26.0	9.0	#84ffb2	#2981f6
Cystobacter	Anterior_nares	#8000ff	1	14.0	11.0	#0dc2e8	#1898f2
Demetria	Anterior_nares	#8000ff	1	14.0	11.0	#0dc2e8	#1898f2
Desulfobulbus	L_Retroauricular_crease	#1fd3e1	1	5.0	7.0	#4e4dfc	#3e65fa
Devosia	L_Retroauricular_crease	#1fd3e1	72	46.0	5.0	#ff4d27	#504afc
Dysgonomonas	L_Retroauricular_crease	#1fd3e1	49	44.0	31.0	#ff6b37	#abf69b
Empedobacter	Anterior_nares	#8000ff	53	43.0	15.0	#ff793e	#10c6e6
Enhydrobacter	R_Retroauricular_crease	#9efaa2	77	1.0	4.0	#7610ff	#5a3bfd
Enterococcus	Anterior_nares	#8000ff	271	17.0	30.0	#2adddd	#a0faa1
Ewingella	Anterior_nares	#8000ff	7	19.0	29.0	#3febd5	#96fca7
Fermentimonas	R_Retroauricular_crease	#9efaa2	2	34.0	21.0	#d4dd80	#4af2cf
Filifactor	Palatine_Tonsils	#5efac6	253	10.0	20.0	#1c93f3	#40ecd4
Flavihumibacter	Anterior_nares	#8000ff	2	43.0	15.0	#ff793e	#10c6e6
Franconibacter	Anterior_nares	#8000ff	4	32.0	12.0	#c0eb8d	#0ea5ef
Frateuria	R_Retroauricular_crease	#9efaa2	3	1.0	4.0	#7610ff	#5a3bfd
Geodermatophilus	Anterior_nares	#8000ff	1	3.0	35.0	#622ffe	#d0e082
Gloeocapsa	Anterior_nares	#8000ff	4	12.0	1.0	#08acee	#780dff
Gluconobacter	R_Retroauricular_crease	#9efaa2	6	1.0	4.0	#7610ff	#5a3bfd
Gordonia	L_Retroauricular_crease	#1fd3e1	84	49.0	5.0	#ff1f10	#504afc
Gulbenkiania	L_Retroauricular_crease	#1fd3e1	86	46.0	5.0	#ff4d27	#504afc
Haematobacter	R_Retroauricular_crease	#9efaa2	11	1.0	4.0	#7610ff	#5a3bfd
Halalkalibacillus	Stool	#ded579	1	37.0	24.0	#f2c26b	#66fcc2
Herbaspirillum	Vaginal_introitus	#ff0000	50	48.0	33.0	#ff2f18	#bced8f
Hyphomicrobium	L_Retroauricular_crease	#1fd3e1	2	5.0	7.0	#4e4dfc	#3e65fa
Ilumatobacter	Anterior_nares	#8000ff	1	14.0	11.0	#0dc2e8	#1898f2
Intestinibacter	Stool	#ded579	3	19.0	32.0	#3febd5	#b2f396
Isosphaera	Buccal_mucosa	#425ffa	1	45.0	28.0	#ff5c2f	#8cfead
Janthinobacterium	Anterior_nares	#8000ff	8	43.0	15.0	#ff793e	#10c6e6
Kandleria	Stool	#ded579	13	13.0	25.0	#02b7eb	#70febc
Ketogulonicigenium	R_Retroauricular_crease	#9efaa2	1	24.0	22.0	#70febc	#52f5cb
Knoellia	Anterior_nares	#8000ff	7	33.0	0.0	#cbe486	#8000ff
Komagataeibacter	Anterior_nares	#8000ff	2	43.0	15.0	#ff793e	#10c6e6
Leptonema	Anterior_nares	#8000ff	1	9.0	39.0	#2686f5	#f6be68
Leucobacter	L_Retroauricular_crease	#1fd3e1	222	46.0	5.0	#ff4d27	#504afc
Lysobacter	Anterior_nares	#8000ff	1	5.0	13.0	#4e4dfc	#04b0ed
Mageeibacillus	Posterior_fornix	#7effb5	57	50.0	2.0	#ff1008	#6e1cff
Mahella	Stool	#ded579	1	36.0	9.0	#e8cb72	#2981f6
Mangrovimonas	Buccal_mucosa	#425ffa	1	5.0	37.0	#4e4dfc	#e4cf74
Methylobacillus	R_Retroauricular_crease	#9efaa2	2	24.0	22.0	#70febc	#52f5cb
Methylocaldum	L_Retroauricular_crease	#1fd3e1	1	25.0	45.0	#7affb7	#ff763d
Micavibrio	Anterior_nares	#8000ff	1	11.0	34.0	#11a0f1	#c6e789
Microcoleus	L_Retroauricular_crease	#1fd3e1	9	22.0	12.0	#5df9c7	#0ea5ef
Microlunatus	R_Retroauricular_crease	#9efaa2	4	28.0	46.0	#99fca6	#ff6835
Micromonospora	Anterior_nares	#8000ff	1	18.0	40.0	#34e4d9	#ffb360
Mobiluncus	Stool	#ded579	57	2.0	14.0	#6c1fff	#07bbea
Modestobacter	Anterior_nares	#8000ff	9	33.0	0.0	#cbe486	#8000ff
Nesterenkonia	Anterior_nares	#8000ff	5	5.0	13.0	#4e4dfc	#04b0ed
Nitrosomonas	L_Retroauricular_crease	#1fd3e1	3	25.0	45.0	#7affb7	#ff763d
Olivibacter	Anterior_nares	#8000ff	2	40.0	15.0	#ffa055	#10c6e6
Ornithinimicrobium	R_Retroauricular_crease	#9efaa2	4	20.0	43.0	#48f1d0	#ff914c
Paenibacillus	R_Retroauricular_crease	#9efaa2	105	1.0	4.0	#7610ff	#5a3bfd
Paenirhodobacter	Anterior_nares	#8000ff	2	8.0	1.0	#3079f7	#780dff
Paenisporosarcina	Buccal_mucosa	#425ffa	2	0.0	49.0	#8000ff	#ff3e1f
Parascardovia	Anterior_nares	#8000ff	20	19.0	29.0	#3febd5	#96fca7
Pectobacterium	Anterior_nares	#8000ff	16	23.0	3.0	#66fcc2	#642cfe
Phenylobacterium	R_Retroauricular_crease	#9efaa2	4	1.0	4.0	#7610ff	#5a3bfd
Photobacterium	L_Retroauricular_crease	#1fd3e1	4	44.0	36.0	#ff6b37	#dbd87b
Phyllobacterium	Anterior_nares	#8000ff	2	7.0	44.0	#396bf9	#ff8444
Pleomorphomonas	Anterior_nares	#8000ff	2	35.0	19.0	#ded579	#37e6d8
Pontibacter	R_Retroauricular_crease	#9efaa2	7	1.0	4.0	#7610ff	#5a3bfd
Pragia	Buccal_mucosa	#425ffa	2	31.0	48.0	#b6f193	#ff4d27
Proteiniphilum	Buccal_mucosa	#425ffa	1	5.0	37.0	#4e4dfc	#e4cf74
Proteocatella	Stool	#ded579	1	35.0	38.0	#ded579	#ecc86f
Pseudarthrobacter	Anterior_nares	#8000ff	1	16.0	41.0	#20d5e1	#ffa759
Pseudoglutamicibacter	Anterior_nares	#8000ff	23	8.0	1.0	#3079f7	#780dff
Pseudomonas	Vaginal_introitus	#ff0000	387	48.0	33.0	#ff2f18	#bced8f
Pseudorhodoferax	L_Retroauricular_crease	#1fd3e1	3	9.0	39.0	#2686f5	#f6be68
Pseudothermotoga	Buccal_mucosa	#425ffa	1	39.0	28.0	#ffac5c	#8cfead
Psychromonas	Anterior_nares	#8000ff	2	41.0	50.0	#ff934d	#ff2f18
Pyramidobacter	Stool	#ded579	16	16.0	47.0	#20d5e1	#ff592d
Pyrinomonas	Anterior_nares	#8000ff	3	29.0	17.0	#a2f9a0	#22d6e0
Rahnella	R_Retroauricular_crease	#9efaa2	4	7.0	44.0	#396bf9	#ff8444
Raoultella	Anterior_nares	#8000ff	2	30.0	42.0	#acf59a	#ff9b52
Rheinheimera	Anterior_nares	#8000ff	45	5.0	13.0	#4e4dfc	#04b0ed
Rhodopseudomonas	Anterior_nares	#8000ff	16	23.0	3.0	#66fcc2	#642cfe
Rickettsiella	Anterior_nares	#8000ff	22	7.0	44.0	#396bf9	#ff8444
Riemerella	Buccal_mucosa	#425ffa	126	0.0	49.0	#8000ff	#ff3e1f
Roseiflexus	Buccal_mucosa	#425ffa	1	45.0	28.0	#ff5c2f	#8cfead
Rubellimicrobium	R_Retroauricular_crease	#9efaa2	6	38.0	27.0	#fcb763	#82ffb3
Rubritepida	Anterior_nares	#8000ff	1	18.0	40.0	#34e4d9	#ffb360
Runella	Keratinized_gingiva	#01b3ec	4	5.0	13.0	#4e4dfc	#04b0ed
Saccharicrinis	Buccal_mucosa	#425ffa	2	0.0	49.0	#8000ff	#ff3e1f
