source	target	weight	edge_sample	edge_color
Bacillus	Alistipes	0.952483958134	Mixed	#cccccc
Bacteroides	Acetivibrio	0.816672316667	Stool	#ded579
Barnesiella	Alistipes	0.979116918038	Stool	#ded579
Barnesiella	Bacillus	0.941845587482	Mixed	#cccccc
Basfia	Avibacterium	0.864408174728	Mixed	#cccccc
Blautia	Bifidobacterium	0.894767302085	Mixed	#cccccc
Carnobacterium	Acinetobacter	0.826857490139	Mixed	#cccccc
Clostridium	Akkermansia	0.990419725377	Stool	#ded579
Collinsella	Akkermansia	0.978761685993	Stool	#ded579
Collinsella	Clostridium	0.970838103017	Stool	#ded579
Coprococcus	Akkermansia	0.821195558671	Stool	#ded579
Coprococcus	Clostridium	0.827332332425	Stool	#ded579
Cryptobacterium	Atopobium	0.929036112322	Mixed	#cccccc
Deinococcus	Bifidobacterium	1.0	Mixed	#cccccc
Deinococcus	Blautia	0.894767302085	Mixed	#cccccc
Dolosigranulum	Afipia	1.0	Anterior_nares	#8000ff
Escherichia	Akkermansia	0.999462421808	Stool	#ded579
Escherichia	Clostridium	0.990367896115	Stool	#ded579
Escherichia	Collinsella	0.973551647578	Stool	#ded579
Escherichia	Coprococcus	0.814412894789	Stool	#ded579
Faecalibacterium	Akkermansia	0.977317478207	Stool	#ded579
Faecalibacterium	Clostridium	0.981631318677	Stool	#ded579
Faecalibacterium	Collinsella	0.96502018127	Stool	#ded579
Faecalibacterium	Coprococcus	0.869983757168	Stool	#ded579
Faecalibacterium	Escherichia	0.976141254048	Stool	#ded579
Gemella	Alistipes	0.931708238757	Mixed	#cccccc
Gemella	Bacillus	0.981560656342	Mixed	#cccccc
Gemella	Barnesiella	0.92328507385	Mixed	#cccccc
Granulicatella	Alistipes	0.847405217742	Mixed	#cccccc
Granulicatella	Bacillus	0.900730760216	Mixed	#cccccc
Granulicatella	Barnesiella	0.842576597946	Mixed	#cccccc
Granulicatella	Gemella	0.932385644262	Mixed	#cccccc
Intestinimonas	Akkermansia	0.978761685993	Stool	#ded579
Intestinimonas	Clostridium	0.970838103017	Stool	#ded579
Intestinimonas	Collinsella	1.0	Stool	#ded579
Intestinimonas	Escherichia	0.973551647578	Stool	#ded579
Intestinimonas	Faecalibacterium	0.96502018127	Stool	#ded579
Isoptericola	Carnobacterium	0.962434029461	Mixed	#cccccc
Kineosphaera	Gordonia	1.0	Mixed	#cccccc
Lactococcus	Bifidobacterium	0.848856075453	Mixed	#cccccc
Lactococcus	Deinococcus	0.848856075453	Anterior_nares	#8000ff
Listeria	Bifidobacterium	1.0	Mixed	#cccccc
Listeria	Blautia	0.894767302085	Mixed	#cccccc
Listeria	Deinococcus	1.0	Mixed	#cccccc
Listeria	Lactococcus	0.848856075453	Mixed	#cccccc
Megamonas	Bifidobacterium	1.0	Mixed	#cccccc
Megamonas	Blautia	0.894767302085	Stool	#ded579
Megamonas	Deinococcus	1.0	Mixed	#cccccc
Megamonas	Lactococcus	0.848856075453	Mixed	#cccccc
