source	target	weight	edge_sample	edge_color
Agrobacterium	Afipia	0.969689511884	Mixed	#cccccc
Aliterella	Acinetobacter	0.942987879643	Anterior_nares	#8000ff
Aliterella	Alcaligenes	0.81879480573	Anterior_nares	#8000ff
Azohydromonas	Alcaligenes	0.811206694384	Anterior_nares	#8000ff
Azohydromonas	Aliterella	0.880034105444	Anterior_nares	#8000ff
Bdellovibrio	Archangium	1.0	Anterior_nares	#8000ff
Brevibacterium	Advenella	0.823492098849	Anterior_nares	#8000ff
Brevundimonas	Aliihoeflea	0.960284037175	R_Retroauricular_crease	#9efaa2
Candidatus Hamiltonella	Blautia	0.882582944386	Stool	#ded579
Candidatus Methylopumilus	Aminiphilus	1.0	L_Retroauricular_crease	#1fd3e1
Casaltella	Anaerococcus	0.842120322999	L_Retroauricular_crease	#1fd3e1
Catabacter	Anaerofustis	0.892255107339	Stool	#ded579
Celeribacter	Azonexus	0.816197004113	Buccal_mucosa	#425ffa
Chloroflexus	Chloracidobacterium	1.0	Buccal_mucosa	#425ffa
Chryseobacterium	Aliihoeflea	0.976561062542	R_Retroauricular_crease	#9efaa2
Chryseobacterium	Brevundimonas	0.956398137566	R_Retroauricular_crease	#9efaa2
Chthoniobacter	Anaerofustis	0.92596604418	Stool	#ded579
Chthoniobacter	Catabacter	0.910445179723	Stool	#ded579
Cystobacter	Aquincola	1.0	Anterior_nares	#8000ff
Demetria	Aquincola	1.0	Anterior_nares	#8000ff
Demetria	Cystobacter	1.0	Anterior_nares	#8000ff
Desulfobulbus	Aminiphilus	1.0	L_Retroauricular_crease	#1fd3e1
Desulfobulbus	Candidatus Methylopumilus	1.0	L_Retroauricular_crease	#1fd3e1
Devosia	Crocosphaera	0.913041995882	L_Retroauricular_crease	#1fd3e1
Dysgonomonas	Cloacibacillus	0.845136854671	Mixed	#cccccc
Empedobacter	Atopococcus	0.94592253558	Anterior_nares	#8000ff
Enhydrobacter	Aliihoeflea	0.851013940106	R_Retroauricular_crease	#9efaa2
Enhydrobacter	Brevundimonas	0.83764888856	R_Retroauricular_crease	#9efaa2
Enhydrobacter	Chryseobacterium	0.867339280131	R_Retroauricular_crease	#9efaa2
Enterococcus	Citrobacter	0.92345834035	Anterior_nares	#8000ff
Ewingella	Chroococcidiopsis	0.819234238847	Anterior_nares	#8000ff
Fermentimonas	Buttiauxella	0.894361636403	Mixed	#cccccc
Filifactor	Bulleidia	0.935146485824	Mixed	#cccccc
Flavihumibacter	Atopococcus	1.0	Anterior_nares	#8000ff
Flavihumibacter	Empedobacter	0.94592253558	Anterior_nares	#8000ff
Franconibacter	Archangium	0.849802151866	Anterior_nares	#8000ff
Franconibacter	Bdellovibrio	0.849802151866	Anterior_nares	#8000ff
Franconibacter	Cronobacter	0.873962942167	Anterior_nares	#8000ff
Frateuria	Aliihoeflea	0.93003386775	R_Retroauricular_crease	#9efaa2
Frateuria	Alishewanella	0.816396905065	R_Retroauricular_crease	#9efaa2
Frateuria	Brevundimonas	0.924476760113	R_Retroauricular_crease	#9efaa2
Frateuria	Chryseobacterium	0.915752934173	R_Retroauricular_crease	#9efaa2
Frateuria	Enhydrobacter	0.802303705138	R_Retroauricular_crease	#9efaa2
Geodermatophilus	Dermacoccus	0.917827790025	Anterior_nares	#8000ff
Gloeocapsa	Advenella	0.894296024244	Anterior_nares	#8000ff
Gluconobacter	Aliihoeflea	0.814379008685	R_Retroauricular_crease	#9efaa2
Gordonia	Alkanindiges	0.93366695899	Mixed	#cccccc
Gulbenkiania	Crocosphaera	0.947848902288	L_Retroauricular_crease	#1fd3e1
Gulbenkiania	Devosia	0.849228488761	L_Retroauricular_crease	#1fd3e1
Haematobacter	Aliihoeflea	0.858887822921	R_Retroauricular_crease	#9efaa2
Haematobacter	Brevundimonas	0.838915020349	R_Retroauricular_crease	#9efaa2
Haematobacter	Chryseobacterium	0.871692148604	R_Retroauricular_crease	#9efaa2
Haematobacter	Enhydrobacter	0.806671365243	R_Retroauricular_crease	#9efaa2
Haematobacter	Frateuria	0.822892289227	R_Retroauricular_crease	#9efaa2
Halalkalibacillus	Candidatus Soleaferrea	0.894493109109	Stool	#ded579
Herbaspirillum	Cupriavidus	0.885407951579	Mixed	#cccccc
Herbaspirillum	Elizabethkingia	0.831972040658	Mixed	#cccccc
