TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bergeyella	R_Retroauricular_crease	#9efaa2	1	4.0	1.0	#2adddd	#5c38fd
Brochothrix	Saliva	#beec8e	2	7.0	2.0	#a8f79c	#386df9
Bulleidia	Throat	#ff6232	1	3.0	3.0	#01b3ec	#149df1
Caulobacter	Anterior_nares	#8000ff	3	7.0	2.0	#a8f79c	#386df9
Collinsella	Stool	#ded579	3	9.0	8.0	#feb562	#a2f9a0
Curvibacter	Anterior_nares	#8000ff	3	7.0	2.0	#a8f79c	#386df9
Dolosigranulum	Anterior_nares	#8000ff	3	7.0	2.0	#a8f79c	#386df9
Enhydrobacter	R_Retroauricular_crease	#9efaa2	3	0.0	6.0	#8000ff	#5af8c8
Enterobacter	Anterior_nares	#8000ff	3	7.0	2.0	#a8f79c	#386df9
Erysipelatoclostridium	Stool	#ded579	1	8.0	7.0	#d4dd80	#7effb5
Granulicatella	Keratinized_gingiva	#01b3ec	5	11.0	0.0	#ff4422	#8000ff
Hippea	Posterior_fornix	#7effb5	1	3.0	3.0	#01b3ec	#149df1
Hungatella	Stool	#ded579	3	9.0	8.0	#feb562	#a2f9a0
Klebsiella	Anterior_nares	#8000ff	1	6.0	11.0	#7effb5	#ffa055
Kocuria	Anterior_nares	#8000ff	2	0.0	6.0	#8000ff	#5af8c8
Lachnoclostridium	Stool	#ded579	3	9.0	8.0	#feb562	#a2f9a0
Lachnospira	Stool	#ded579	1	3.0	3.0	#01b3ec	#149df1
Leuconostoc	L_Retroauricular_crease	#1fd3e1	2	7.0	2.0	#a8f79c	#386df9
Listeria	L_Retroauricular_crease	#1fd3e1	1	1.0	10.0	#5641fd	#ecc86f
Marvinbryantia	Stool	#ded579	1	3.0	3.0	#01b3ec	#149df1
Methylobacterium	Anterior_nares	#8000ff	1	12.0	12.0	#ff0000	#ff703a
Micrococcus	L_Retroauricular_crease	#1fd3e1	2	0.0	6.0	#8000ff	#5af8c8
Moraxella	Anterior_nares	#8000ff	2	7.0	2.0	#a8f79c	#386df9
Nosocomiicoccus	Anterior_nares	#8000ff	2	8.0	9.0	#d4dd80	#c6e789
Odoribacter	Stool	#ded579	21	2.0	4.0	#2c7ef7	#10c6e6
Oscillibacter	Stool	#ded579	18	2.0	4.0	#2c7ef7	#10c6e6
Oxalobacter	Stool	#ded579	2	9.0	8.0	#feb562	#a2f9a0
Paenibacillus	R_Retroauricular_crease	#9efaa2	4	5.0	6.0	#54f6cb	#5af8c8
Pantoea	R_Retroauricular_crease	#9efaa2	2	7.0	2.0	#a8f79c	#386df9
Paracoccus	R_Retroauricular_crease	#9efaa2	4	0.0	6.0	#8000ff	#5af8c8
Parvimonas	Subgingival_plaque	#feb562	3	1.0	5.0	#5641fd	#37e6d8
Pediococcus	L_Retroauricular_crease	#1fd3e1	1	4.0	1.0	#2adddd	#5c38fd
Pedobacter	Anterior_nares	#8000ff	1	8.0	14.0	#d4dd80	#ff0000
Peptoclostridium	L_Retroauricular_crease	#1fd3e1	1	3.0	3.0	#01b3ec	#149df1
Phascolarctobacterium	Stool	#ded579	2	9.0	8.0	#feb562	#a2f9a0
Planomicrobium	Anterior_nares	#8000ff	1	6.0	11.0	#7effb5	#ffa055
Pseudobutyrivibrio	Stool	#ded579	1	3.0	3.0	#01b3ec	#149df1
Pseudochrobactrum	Anterior_nares	#8000ff	1	4.0	1.0	#2adddd	#5c38fd
Pseudoflavonifractor	Stool	#ded579	1	10.0	13.0	#ff8143	#ff3b1e
Rheinheimera	Anterior_nares	#8000ff	1	6.0	11.0	#7effb5	#ffa055
Rickettsiella	Anterior_nares	#8000ff	1	6.0	11.0	#7effb5	#ffa055
Sphingobacterium	L_Retroauricular_crease	#1fd3e1	1	4.0	1.0	#2adddd	#5c38fd
Subdoligranulum	Stool	#ded579	2	9.0	8.0	#feb562	#a2f9a0
Tannerella	Subgingival_plaque	#feb562	3	7.0	2.0	#a8f79c	#386df9
Tepidiphilus	Anterior_nares	#8000ff	2	7.0	2.0	#a8f79c	#386df9
Alcaligenes	Anterior_nares	#8000ff	1	4.0	1.0	#2adddd	#5c38fd
Alloiococcus	Anterior_nares	#8000ff	2	7.0	2.0	#a8f79c	#386df9
Arcanobacterium	L_Retroauricular_crease	#1fd3e1	1	3.0	3.0	#01b3ec	#149df1
Catenibacterium	Stool	#ded579	2	9.0	8.0	#feb562	#a2f9a0
Bosea	R_Retroauricular_crease	#9efaa2	2	0.0	6.0	#8000ff	#5af8c8
Butyricicoccus	Stool	#ded579	1	8.0	7.0	#d4dd80	#7effb5
Abiotrophia	Buccal_mucosa	#425ffa	4	11.0	0.0	#ff4422	#8000ff
Empedobacter	Anterior_nares	#8000ff	1	6.0	11.0	#7effb5	#ffa055
Deinococcus	Anterior_nares	#8000ff	1	1.0	10.0	#5641fd	#ecc86f
Exiguobacterium	L_Retroauricular_crease	#1fd3e1	1	12.0	12.0	#ff0000	#ff703a
Chryseobacterium	R_Retroauricular_crease	#9efaa2	3	8.0	9.0	#d4dd80	#c6e789
Barnesiella	Stool	#ded579	20	2.0	4.0	#2c7ef7	#10c6e6
Bilophila	Stool	#ded579	2	1.0	5.0	#5641fd	#37e6d8
Parasutterella	Stool	#ded579	1	8.0	14.0	#d4dd80	#ff0000
Holdemania	Stool	#ded579	1	10.0	13.0	#ff8143	#ff3b1e
