TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Basfia	Buccal_mucosa	#425ffa	4	2.0	3.0	#01b3ec	#2adddd
Coprococcus	Stool	#ded579	3	0.0	1.0	#8000ff	#4856fb
Deinococcus	Anterior_nares	#8000ff	1	7.0	5.0	#ff6232	#9bfba5
Dolosigranulum	Anterior_nares	#8000ff	2	4.0	0.0	#7effb5	#8000ff
Escherichia	Stool	#ded579	4	8.0	6.0	#ff0000	#d4dd80
Intestinimonas	Stool	#ded579	2	0.0	1.0	#8000ff	#4856fb
Kineosphaera	Subgingival_plaque	#feb562	2	6.0	8.0	#feb562	#ff592d
Listeria	L_Retroauricular_crease	#1fd3e1	1	7.0	5.0	#ff6232	#9bfba5
Megamonas	Stool	#ded579	1	7.0	5.0	#ff6232	#9bfba5
Novosphingobium	Mid_vagina	#3febd5	2	4.0	0.0	#7effb5	#8000ff
Oscillibacter	Stool	#ded579	4	0.0	1.0	#8000ff	#4856fb
Parabacteroides	Stool	#ded579	15	7.0	7.0	#ff6232	#ffa558
Parasutterella	Stool	#ded579	3	1.0	4.0	#425ffa	#62fbc4
Pseudoflavonifractor	Stool	#ded579	2	0.0	1.0	#8000ff	#4856fb
Ruminiclostridium	L_Retroauricular_crease	#1fd3e1	2	0.0	1.0	#8000ff	#4856fb
Ruminococcus	Stool	#ded579	10	7.0	7.0	#ff6232	#ffa558
Sinorhizobium	Stool	#ded579	2	0.0	1.0	#8000ff	#4856fb
Sphingomonas	Anterior_nares	#8000ff	2	3.0	9.0	#3febd5	#ff0000
Stenotrophomonas	Anterior_nares	#8000ff	2	3.0	9.0	#3febd5	#ff0000
Subdoligranulum	Stool	#ded579	2	0.0	1.0	#8000ff	#4856fb
Tyzzerella	Stool	#ded579	1	7.0	5.0	#ff6232	#9bfba5
Verminephrobacter	L_Retroauricular_crease	#1fd3e1	1	5.0	2.0	#beec8e	#10a2f0
Vibrio	Anterior_nares	#8000ff	2	1.0	4.0	#425ffa	#62fbc4
Avibacterium	Attached	#622ffe	3	2.0	3.0	#01b3ec	#2adddd
Akkermansia	Stool	#ded579	4	0.0	1.0	#8000ff	#4856fb
Collinsella	Stool	#ded579	2	0.0	1.0	#8000ff	#4856fb
Bifidobacterium	Posterior_fornix	#7effb5	1	7.0	5.0	#ff6232	#9bfba5
Afipia	Anterior_nares	#8000ff	2	4.0	0.0	#7effb5	#8000ff
Blautia	Stool	#ded579	5	8.0	6.0	#ff0000	#d4dd80
Gordonia	L_Retroauricular_crease	#1fd3e1	2	6.0	8.0	#feb562	#ff592d
Faecalibacterium	Stool	#ded579	10	7.0	7.0	#ff6232	#ffa558
Bacillus	Anterior_nares	#8000ff	2	1.0	4.0	#425ffa	#62fbc4
Kocuria	Anterior_nares	#8000ff	2	3.0	9.0	#3febd5	#ff0000
Aquabacterium	L_Retroauricular_crease	#1fd3e1	1	5.0	2.0	#beec8e	#10a2f0
