source	target	weight	edge_sample	edge_color
Afipia	Acidovorax	1.0	Mixed	#cccccc
Alkaliflexus	Actinotignum	1.0	Mixed	#cccccc
Bradyrhizobium	Acidovorax	0.815355425121	Mixed	#cccccc
Bradyrhizobium	Afipia	0.815355425121	Anterior_nares	#8000ff
Brevibacillus	Anoxybacillus	1.0	Anterior_nares	#8000ff
Dorea	Blautia	1.0	Stool	#ded579
Eubacterium	Bacteroides	1.0	Mixed	#cccccc
Gardnerella	Chthoniobacter	1.0	Mixed	#cccccc
Kluyvera	Fermentimonas	1.0	Mixed	#cccccc
Lachnoclostridium	Blautia	1.0	Stool	#ded579
Lachnoclostridium	Dorea	1.0	Stool	#ded579
Leptotrichia	Cellulosilyticum	1.0	Mixed	#cccccc
Marinilabilia	Candidatus Hamiltonella	1.0	Mixed	#cccccc
Marinomonas	Mahella	1.0	Mixed	#cccccc
Mobiluncus	Atopobium	1.0	Mixed	#cccccc
Mycobacterium	Candidatus Hamiltonella	0.815355425121	Mixed	#cccccc
Mycobacterium	Marinilabilia	0.815355425121	Mixed	#cccccc
Neisseria	Acetobacterium	0.815355425121	Mixed	#cccccc
Novosphingobium	Acidovorax	1.0	Mixed	#cccccc
Novosphingobium	Afipia	1.0	Mixed	#cccccc
Novosphingobium	Bradyrhizobium	0.815355425121	Mixed	#cccccc
Ornithobacterium	Chryseobacterium	1.0	Mixed	#cccccc
Paludibacter	Algoriphagus	1.0	Mixed	#cccccc
Pantoea	Fermentimonas	1.0	R_Retroauricular_crease	#9efaa2
Pantoea	Kluyvera	1.0	Mixed	#cccccc
Polaromonas	Acidovorax	1.0	Mixed	#cccccc
Polaromonas	Afipia	1.0	Anterior_nares	#8000ff
Polaromonas	Bradyrhizobium	0.815355425121	Anterior_nares	#8000ff
Polaromonas	Novosphingobium	1.0	Mixed	#cccccc
Pontibacter	Fibrella	1.0	Mixed	#cccccc
Providencia	Buttiauxella	1.0	Mixed	#cccccc
Pyramidobacter	Hallella	0.842380803316	Mixed	#cccccc
Pyramidobacter	Mitsuokella	0.829080120776	Mixed	#cccccc
Sedimentibacter	Chthoniobacter	1.0	Stool	#ded579
Sedimentibacter	Gardnerella	1.0	Mixed	#cccccc
Serratia	Fermentimonas	1.0	Mixed	#cccccc
Serratia	Kluyvera	1.0	Mixed	#cccccc
Serratia	Pantoea	1.0	Mixed	#cccccc
Shigella	Fermentimonas	1.0	Mixed	#cccccc
Shigella	Kluyvera	1.0	Mixed	#cccccc
Shigella	Pantoea	1.0	Mixed	#cccccc
Shigella	Serratia	1.0	Mixed	#cccccc
Sinorhizobium	Cellulomonas	0.914472201284	Stool	#ded579
Sphingomonas	Chthoniobacter	1.0	Mixed	#cccccc
Sphingomonas	Gardnerella	1.0	Mixed	#cccccc
Sphingomonas	Sedimentibacter	1.0	Mixed	#cccccc
Terrisporobacter	Leuconostoc	1.0	Mixed	#cccccc
Turicibacter	Leuconostoc	1.0	Mixed	#cccccc
Turicibacter	Terrisporobacter	1.0	Stool	#ded579
Varibaculum	Chthoniobacter	1.0	Mixed	#cccccc
Varibaculum	Gardnerella	1.0	Mixed	#cccccc
Varibaculum	Sedimentibacter	1.0	Mixed	#cccccc
Varibaculum	Sphingomonas	1.0	Mixed	#cccccc
Verrucomicrobium	Mahella	1.0	Stool	#ded579
Verrucomicrobium	Marinomonas	1.0	Mixed	#cccccc
Vibrio	Buttiauxella	1.0	Mixed	#cccccc
Vibrio	Providencia	1.0	Mixed	#cccccc
Yersinia	Fermentimonas	1.0	Mixed	#cccccc
Yersinia	Kluyvera	1.0	Mixed	#cccccc
Yersinia	Pantoea	1.0	Mixed	#cccccc
Yersinia	Serratia	1.0	Mixed	#cccccc
Yersinia	Shigella	1.0	Stool	#ded579
