source	target	weight	edge_sample	edge_color
Actinobaculum	Acidovorax	0.839175861214	Mixed	#cccccc
Anaerostipes	Alloscardovia	1.0	Mixed	#cccccc
Bergeyella	Acidovorax	0.851967917102	Mixed	#cccccc
Bergeyella	Actinobaculum	0.857159029774	Mixed	#cccccc
Bergeyella	Basfia	0.815021427815	Mixed	#cccccc
Burkholderia	Acinetobacter	0.881820242359	Mixed	#cccccc
Cardiobacterium	Abiotrophia	0.813766885592	Mixed	#cccccc
Cardiobacterium	Acidovorax	0.853426806385	Mixed	#cccccc
Cardiobacterium	Actinobaculum	0.877133536795	Subgingival_plaque	#feb562
Cardiobacterium	Basfia	0.833400387349	Mixed	#cccccc
Cardiobacterium	Bergeyella	0.987048154871	Mixed	#cccccc
Centipeda	Bergeyella	0.921680479196	Mixed	#cccccc
Centipeda	Cardiobacterium	0.902219349843	Subgingival_plaque	#feb562
Corynebacterium	Bergeyella	0.802074091431	Mixed	#cccccc
Corynebacterium	Cardiobacterium	0.811054554694	Mixed	#cccccc
Eubacterium	Acidovorax	0.801337900815	Mixed	#cccccc
Gordonibacter	Eggerthella	0.873080143533	Stool	#ded579
Holdemanella	Alloscardovia	1.0	Mixed	#cccccc
Holdemanella	Anaerostipes	1.0	Mixed	#cccccc
Kingella	Cardiobacterium	0.816499363846	Mixed	#cccccc
Lautropia	Acidovorax	0.809770626957	Mixed	#cccccc
Lautropia	Actinobaculum	0.893779039439	Mixed	#cccccc
Lautropia	Basfia	0.88747990968	Mixed	#cccccc
Lautropia	Bergeyella	0.936061883093	Mixed	#cccccc
Lautropia	Cardiobacterium	0.953135349146	Mixed	#cccccc
Lautropia	Centipeda	0.844421792045	Mixed	#cccccc
Methylibium	Acinetobacter	0.881820242359	Mixed	#cccccc
Methylibium	Burkholderia	1.0	Mixed	#cccccc
Microbacterium	Leucobacter	0.891327279145	Mixed	#cccccc
Moraxella	Acidovorax	0.845176572792	Mixed	#cccccc
Moraxella	Actinobaculum	0.854545015777	Mixed	#cccccc
Moraxella	Basfia	0.841521517679	Mixed	#cccccc
Moraxella	Bergeyella	0.992900850233	Mixed	#cccccc
Moraxella	Cardiobacterium	0.983133863272	Mixed	#cccccc
Moraxella	Centipeda	0.913281178303	Mixed	#cccccc
Moraxella	Corynebacterium	0.805692812824	Mixed	#cccccc
Moraxella	Lautropia	0.940220920548	Mixed	#cccccc
Nitrospira	Burkholderia	0.8941059192	Mixed	#cccccc
Nitrospira	Gulbenkiania	0.948340998455	Mixed	#cccccc
Nitrospira	Methylibium	0.8941059192	Tongue_dorsum	#ff3219
Odoribacter	Alistipes	0.821523286378	Stool	#ded579
Odoribacter	Butyrivibrio	0.804517486939	Stool	#ded579
Ottowia	Acidovorax	0.851568603903	Mixed	#cccccc
Ottowia	Actinobaculum	0.858756966342	Mixed	#cccccc
Ottowia	Basfia	0.81470161542	Mixed	#cccccc
Ottowia	Bergeyella	0.999759371308	Mixed	#cccccc
Ottowia	Cardiobacterium	0.987619378854	Mixed	#cccccc
Ottowia	Centipeda	0.920933619945	Mixed	#cccccc
Ottowia	Corynebacterium	0.801686643259	Supragingival_plaque	#ff8e4a
Ottowia	Lautropia	0.936872374224	Supragingival_plaque	#ff8e4a
Ottowia	Moraxella	0.991859121431	Mixed	#cccccc
Paracoccus	Acidovorax	0.851967917102	Mixed	#cccccc
Paracoccus	Actinobaculum	0.857159029774	Mixed	#cccccc
Paracoccus	Basfia	0.815021427815	Mixed	#cccccc
Paracoccus	Bergeyella	1.0	R_Retroauricular_crease	#9efaa2
Paracoccus	Cardiobacterium	0.987048154871	Mixed	#cccccc
Paracoccus	Centipeda	0.921680479196	Mixed	#cccccc
Paracoccus	Corynebacterium	0.802074091431	Mixed	#cccccc
Paracoccus	Lautropia	0.936061883093	Mixed	#cccccc
Paracoccus	Moraxella	0.992900850233	Mixed	#cccccc
Paracoccus	Ottowia	0.999759371308	Mixed	#cccccc
Paraprevotella	Capnocytophaga	0.873930597171	Mixed	#cccccc
Propionibacterium	Abiotrophia	0.833544127037	Mixed	#cccccc
Propionibacterium	Acidovorax	0.857916273156	Mixed	#cccccc
Propionibacterium	Actinobaculum	0.889031997044	Mixed	#cccccc
Propionibacterium	Basfia	0.812746851424	Mixed	#cccccc
Propionibacterium	Bergeyella	0.971545305753	R_Retroauricular_crease	#9efaa2
Propionibacterium	Cardiobacterium	0.985315776715	Mixed	#cccccc
Propionibacterium	Centipeda	0.890533873571	Mixed	#cccccc
Propionibacterium	Lautropia	0.948715630789	Mixed	#cccccc
Propionibacterium	Moraxella	0.966100039532	Mixed	#cccccc
Propionibacterium	Ottowia	0.972059221563	Mixed	#cccccc
Propionibacterium	Paracoccus	0.971545305753	R_Retroauricular_crease	#9efaa2
Psychrobacter	Acidovorax	0.851967917102	Mixed	#cccccc
Psychrobacter	Actinobaculum	0.857159029774	Mixed	#cccccc
Psychrobacter	Basfia	0.815021427815	Mixed	#cccccc
Psychrobacter	Bergeyella	1.0	Mixed	#cccccc
Psychrobacter	Cardiobacterium	0.987048154871	Mixed	#cccccc
Psychrobacter	Centipeda	0.921680479196	Mixed	#cccccc
Psychrobacter	Corynebacterium	0.802074091431	Mixed	#cccccc
Psychrobacter	Lautropia	0.936061883093	Mixed	#cccccc
Psychrobacter	Moraxella	0.992900850233	Mixed	#cccccc
Psychrobacter	Ottowia	0.999759371308	Mixed	#cccccc
Psychrobacter	Paracoccus	1.0	Mixed	#cccccc
Psychrobacter	Propionibacterium	0.971545305753	Mixed	#cccccc
Riemerella	Chryseobacterium	0.823150579053	Mixed	#cccccc
Ruminiclostridium	Helcobacillus	1.0	Mixed	#cccccc
Sebaldella	Dialister	0.859521312772	Mixed	#cccccc
Selenomonas	Bergeyella	0.824585510496	Mixed	#cccccc
Selenomonas	Cardiobacterium	0.803662092422	Mixed	#cccccc
Selenomonas	Centipeda	0.956024619408	Mixed	#cccccc
Selenomonas	Moraxella	0.814565273201	Mixed	#cccccc
Selenomonas	Ottowia	0.82382881229	Supragingival_plaque	#ff8e4a
Selenomonas	Paracoccus	0.824585510496	Mixed	#cccccc
Selenomonas	Psychrobacter	0.824585510496	Mixed	#cccccc
Staphylococcus	Simonsiella	0.898499379039	Mixed	#cccccc
Tannerella	Olsenella	0.827697379146	Mixed	#cccccc
Tepidiphilus	Helicobacter	0.997961912256	Anterior_nares	#8000ff
Varibaculum	Propionimicrobium	0.886300100821	Mixed	#cccccc
