TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobaculum	Subgingival_plaque	#feb562	145	3.0	0.0	#01b3ec	#8000ff
Anaerostipes	Stool	#ded579	2	7.0	3.0	#a8f79c	#0ca7ef
Bergeyella	R_Retroauricular_crease	#9efaa2	2	3.0	0.0	#01b3ec	#8000ff
Burkholderia	Posterior_fornix	#7effb5	1	12.0	1.0	#ff0000	#5a3bfd
Cardiobacterium	Subgingival_plaque	#feb562	57	3.0	0.0	#01b3ec	#8000ff
Centipeda	Subgingival_plaque	#feb562	111	3.0	0.0	#01b3ec	#8000ff
Corynebacterium	Supragingival_plaque	#ff8e4a	271	3.0	0.0	#01b3ec	#8000ff
Eubacterium	Palatine_Tonsils	#5efac6	188	3.0	0.0	#01b3ec	#8000ff
Gordonibacter	Stool	#ded579	20	0.0	7.0	#8000ff	#92fda9
Holdemanella	L_Retroauricular_crease	#1fd3e1	2	7.0	3.0	#a8f79c	#0ca7ef
Kingella	Supragingival_plaque	#ff8e4a	247	3.0	0.0	#01b3ec	#8000ff
Lautropia	Supragingival_plaque	#ff8e4a	223	3.0	0.0	#01b3ec	#8000ff
Methylibium	Tongue_dorsum	#ff3219	1	12.0	1.0	#ff0000	#5a3bfd
Microbacterium	R_Retroauricular_crease	#9efaa2	2	4.0	10.0	#2adddd	#ffa95b
Moraxella	Anterior_nares	#8000ff	6	3.0	0.0	#01b3ec	#8000ff
Nitrospira	Tongue_dorsum	#ff3219	2	12.0	1.0	#ff0000	#5a3bfd
Odoribacter	Stool	#ded579	9	5.0	2.0	#54f6cb	#3176f8
Ottowia	Supragingival_plaque	#ff8e4a	44	1.0	0.0	#5641fd	#8000ff
Paracoccus	R_Retroauricular_crease	#9efaa2	2	1.0	0.0	#5641fd	#8000ff
Paraprevotella	Stool	#ded579	69	2.0	4.0	#2c7ef7	#1dd1e2
Propionibacterium	R_Retroauricular_crease	#9efaa2	128	3.0	0.0	#01b3ec	#8000ff
Psychrobacter	Saliva	#beec8e	2	3.0	0.0	#01b3ec	#8000ff
Riemerella	Buccal_mucosa	#425ffa	13	10.0	5.0	#ff8143	#44eed2
Ruminiclostridium	L_Retroauricular_crease	#1fd3e1	2	8.0	8.0	#d4dd80	#b9ef92
Sebaldella	Buccal_mucosa	#425ffa	2	6.0	6.0	#7effb5	#6afdc0
Selenomonas	Supragingival_plaque	#ff8e4a	260	3.0	0.0	#01b3ec	#8000ff
Staphylococcus	L_Retroauricular_crease	#1fd3e1	193	9.0	13.0	#feb562	#ff0000
Tannerella	Subgingival_plaque	#feb562	144	11.0	11.0	#ff4422	#ff793e
Tepidiphilus	Anterior_nares	#8000ff	4	10.0	9.0	#ff8143	#e0d377
Varibaculum	R_Retroauricular_crease	#9efaa2	42	10.0	12.0	#ff8143	#ff3e1f
Acidovorax	L_Retroauricular_crease	#1fd3e1	5	3.0	0.0	#01b3ec	#8000ff
Alloscardovia	Tongue_dorsum	#ff3219	2	7.0	3.0	#a8f79c	#0ca7ef
Basfia	Buccal_mucosa	#425ffa	3	1.0	0.0	#5641fd	#8000ff
Acinetobacter	Anterior_nares	#8000ff	17	12.0	1.0	#ff0000	#5a3bfd
Abiotrophia	Buccal_mucosa	#425ffa	171	3.0	0.0	#01b3ec	#8000ff
Eggerthella	Stool	#ded579	14	0.0	7.0	#8000ff	#92fda9
Leucobacter	L_Retroauricular_crease	#1fd3e1	49	4.0	10.0	#2adddd	#ffa95b
Gulbenkiania	L_Retroauricular_crease	#1fd3e1	2	12.0	1.0	#ff0000	#5a3bfd
Alistipes	Stool	#ded579	41	5.0	2.0	#54f6cb	#3176f8
Butyrivibrio	Stool	#ded579	17	5.0	2.0	#54f6cb	#3176f8
Capnocytophaga	Supragingival_plaque	#ff8e4a	277	2.0	4.0	#2c7ef7	#1dd1e2
Chryseobacterium	R_Retroauricular_crease	#9efaa2	16	10.0	5.0	#ff8143	#44eed2
Helcobacillus	R_Retroauricular_crease	#9efaa2	2	8.0	8.0	#d4dd80	#b9ef92
Dialister	Stool	#ded579	169	6.0	6.0	#7effb5	#6afdc0
Simonsiella	Keratinized_gingiva	#01b3ec	111	9.0	13.0	#feb562	#ff0000
Olsenella	Palatine_Tonsils	#5efac6	13	11.0	11.0	#ff4422	#ff793e
Helicobacter	Anterior_nares	#8000ff	6	10.0	9.0	#ff8143	#e0d377
Propionimicrobium	Tongue_dorsum	#ff3219	15	10.0	12.0	#ff8143	#ff3e1f
