TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Adlercreutzia	Stool	#ded579	2	4.0	0.0	#396bf9	#8000ff
Alicycliphilus	L_Retroauricular_crease	#1fd3e1	18	20.0	1.0	#ded579	#6c1fff
Anaerococcus	L_Retroauricular_crease	#1fd3e1	9	1.0	3.0	#7019ff	#445cfb
Anaerostipes	Stool	#ded579	3	7.0	3.0	#06aeed	#445cfb
Anaerotruncus	Stool	#ded579	2	4.0	0.0	#396bf9	#8000ff
Azonexus	Buccal_mucosa	#425ffa	2	13.0	1.0	#64fbc3	#6c1fff
Azospira	Anterior_nares	#8000ff	1	18.0	7.0	#bced8f	#0fc4e7
Azospirillum	Anterior_nares	#8000ff	1	3.0	5.0	#4c50fc	#1996f3
Bacteroides	Stool	#ded579	211	29.0	3.0	#ff0000	#445cfb
Barnesiella	Stool	#ded579	52	22.0	0.0	#ffb05f	#8000ff
Bilophila	Stool	#ded579	2	4.0	0.0	#396bf9	#8000ff
Blautia	Stool	#ded579	30	29.0	3.0	#ff0000	#445cfb
Bordetella	L_Retroauricular_crease	#1fd3e1	2	13.0	1.0	#64fbc3	#6c1fff
Brevibacterium	Anterior_nares	#8000ff	4	3.0	5.0	#4c50fc	#1996f3
Butyricimonas	Stool	#ded579	25	4.0	0.0	#396bf9	#8000ff
Butyrivibrio	Stool	#ded579	15	4.0	0.0	#396bf9	#8000ff
Celeribacter	Buccal_mucosa	#425ffa	2	13.0	1.0	#64fbc3	#6c1fff
Chloracidobacterium	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Chloroflexus	Buccal_mucosa	#425ffa	1	8.0	12.0	#0dc2e8	#74feba
Citrobacter	Anterior_nares	#8000ff	1	18.0	7.0	#bced8f	#0fc4e7
Clostridium	Stool	#ded579	85	4.0	0.0	#396bf9	#8000ff
Collinsella	Stool	#ded579	9	21.0	9.0	#f0c46c	#37e6d8
Comamonas	R_Retroauricular_crease	#9efaa2	32	27.0	1.0	#ff381c	#6c1fff
Coprobacter	Stool	#ded579	4	19.0	0.0	#cee184	#8000ff
Coprococcus	Stool	#ded579	32	29.0	3.0	#ff0000	#445cfb
Crocosphaera	L_Retroauricular_crease	#1fd3e1	2	1.0	3.0	#7019ff	#445cfb
Cupriavidus	Mid_vagina	#3febd5	5	27.0	11.0	#ff381c	#60fac5
Dechloromonas	Buccal_mucosa	#425ffa	40	20.0	1.0	#ded579	#6c1fff
Devosia	L_Retroauricular_crease	#1fd3e1	1	21.0	9.0	#f0c46c	#37e6d8
Diaphorobacter	Buccal_mucosa	#425ffa	15	27.0	1.0	#ff381c	#6c1fff
Dietzia	L_Retroauricular_crease	#1fd3e1	1	21.0	9.0	#f0c46c	#37e6d8
Dolosigranulum	Anterior_nares	#8000ff	5	10.0	2.0	#2fe0db	#583efd
Dorea	Stool	#ded579	22	4.0	0.0	#396bf9	#8000ff
Echinicola	Buccal_mucosa	#425ffa	2	28.0	15.0	#ff1c0e	#b2f396
Empedobacter	Anterior_nares	#8000ff	5	6.0	8.0	#1898f2	#22d6e0
Enhydrobacter	R_Retroauricular_crease	#9efaa2	1	3.0	5.0	#4c50fc	#1996f3
Enterobacter	Anterior_nares	#8000ff	1	7.0	3.0	#06aeed	#445cfb
Epilithonimonas	R_Retroauricular_crease	#9efaa2	2	6.0	8.0	#1898f2	#22d6e0
Erysipelatoclostridium	Stool	#ded579	2	4.0	0.0	#396bf9	#8000ff
Exiguobacterium	L_Retroauricular_crease	#1fd3e1	2	21.0	9.0	#f0c46c	#37e6d8
Faecalibacterium	Stool	#ded579	90	19.0	0.0	#cee184	#8000ff
Fenollaria	Anterior_nares	#8000ff	4	21.0	9.0	#f0c46c	#37e6d8
Finegoldia	R_Retroauricular_crease	#9efaa2	14	7.0	3.0	#06aeed	#445cfb
Flavobacterium	Anterior_nares	#8000ff	21	17.0	8.0	#abf69b	#22d6e0
Gordonia	L_Retroauricular_crease	#1fd3e1	6	1.0	3.0	#7019ff	#445cfb
Holdemanella	L_Retroauricular_crease	#1fd3e1	7	29.0	3.0	#ff0000	#445cfb
Holdemania	Stool	#ded579	5	4.0	0.0	#396bf9	#8000ff
Hymenobacter	Anterior_nares	#8000ff	1	21.0	9.0	#f0c46c	#37e6d8
Intestinimonas	Stool	#ded579	12	21.0	9.0	#f0c46c	#37e6d8
Isosphaera	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Janibacter	Anterior_nares	#8000ff	3	3.0	5.0	#4c50fc	#1996f3
Lachnoclostridium	Stool	#ded579	20	7.0	3.0	#06aeed	#445cfb
Lactobacillus	Mid_vagina	#3febd5	206	26.0	14.0	#ff532a	#9cfba4
Leucobacter	L_Retroauricular_crease	#1fd3e1	13	29.0	3.0	#ff0000	#445cfb
Leuconostoc	L_Retroauricular_crease	#1fd3e1	3	2.0	10.0	#5e35fe	#4df3ce
Listeria	L_Retroauricular_crease	#1fd3e1	17	11.0	20.0	#40ecd4	#ff964f
Mangrovimonas	Buccal_mucosa	#425ffa	2	28.0	15.0	#ff1c0e	#b2f396
Meiothermus	R_Retroauricular_crease	#9efaa2	1	15.0	12.0	#86ffb0	#74feba
Microbacterium	R_Retroauricular_crease	#9efaa2	2	29.0	3.0	#ff0000	#445cfb
Micrococcus	L_Retroauricular_crease	#1fd3e1	1	21.0	9.0	#f0c46c	#37e6d8
Moraxella	Anterior_nares	#8000ff	27	29.0	3.0	#ff0000	#445cfb
Nakamurella	L_Retroauricular_crease	#1fd3e1	1	0.0	21.0	#8000ff	#ff7b40
Nitrospira	Tongue_dorsum	#ff3219	1	27.0	23.0	#ff381c	#ff4121
Odoribacter	Stool	#ded579	62	22.0	0.0	#ffb05f	#8000ff
Ornithinibacillus	Buccal_mucosa	#425ffa	1	0.0	21.0	#8000ff	#ff7b40
Ornithobacterium	Buccal_mucosa	#425ffa	2	6.0	8.0	#1898f2	#22d6e0
Oscillibacter	Stool	#ded579	33	19.0	0.0	#cee184	#8000ff
Oxalobacter	Stool	#ded579	6	5.0	0.0	#2981f6	#8000ff
Paenisporosarcina	Buccal_mucosa	#425ffa	2	6.0	8.0	#1898f2	#22d6e0
Pandoraea	Buccal_mucosa	#425ffa	2	12.0	19.0	#52f5cb	#ffb05f
Pantoea	R_Retroauricular_crease	#9efaa2	4	24.0	25.0	#ff8444	#ff0000
Parabacteroides	Stool	#ded579	81	22.0	0.0	#ffb05f	#8000ff
Paracoccus	R_Retroauricular_crease	#9efaa2	37	13.0	1.0	#64fbc3	#6c1fff
Parasutterella	Stool	#ded579	9	4.0	0.0	#396bf9	#8000ff
Pediococcus	L_Retroauricular_crease	#1fd3e1	1	0.0	21.0	#8000ff	#ff7b40
Phascolarctobacterium	Stool	#ded579	4	25.0	13.0	#ff6d38	#88ffaf
Polaromonas	Anterior_nares	#8000ff	2	23.0	24.0	#ff9b52	#ff2211
Polynucleobacter	R_Retroauricular_crease	#9efaa2	2	14.0	18.0	#76ffb9	#eec66d
Pragia	Buccal_mucosa	#425ffa	2	14.0	18.0	#76ffb9	#eec66d
Propionibacterium	R_Retroauricular_crease	#9efaa2	239	29.0	3.0	#ff0000	#445cfb
Proteiniclasticum	R_Retroauricular_crease	#9efaa2	7	27.0	4.0	#ff381c	#3079f7
Pseudoflavonifractor	Stool	#ded579	2	4.0	0.0	#396bf9	#8000ff
Pseudoglutamicibacter	Anterior_nares	#8000ff	1	3.0	5.0	#4c50fc	#1996f3
Pseudopedobacter	Anterior_nares	#8000ff	1	3.0	5.0	#4c50fc	#1996f3
Pseudothermotoga	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Psychrobacter	Saliva	#beec8e	12	1.0	3.0	#7019ff	#445cfb
Ralstonia	L_Retroauricular_crease	#1fd3e1	4	29.0	3.0	#ff0000	#445cfb
Rheinheimera	Anterior_nares	#8000ff	5	10.0	2.0	#2fe0db	#583efd
Rhodobacter	Anterior_nares	#8000ff	2	16.0	17.0	#99fca6	#dbd87b
Rhodococcus	R_Retroauricular_crease	#9efaa2	2	6.0	8.0	#1898f2	#22d6e0
Rickettsiella	Anterior_nares	#8000ff	1	21.0	9.0	#f0c46c	#37e6d8
Riemerella	Buccal_mucosa	#425ffa	74	6.0	8.0	#1898f2	#22d6e0
Roseburia	Stool	#ded579	88	22.0	0.0	#ffb05f	#8000ff
Roseiflexus	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Ruminiclostridium	L_Retroauricular_crease	#1fd3e1	24	29.0	3.0	#ff0000	#445cfb
Ruminococcus	Stool	#ded579	90	19.0	0.0	#cee184	#8000ff
Saccharicrinis	Buccal_mucosa	#425ffa	2	6.0	8.0	#1898f2	#22d6e0
Salmonella	Anterior_nares	#8000ff	6	21.0	9.0	#f0c46c	#37e6d8
Selenomonas	Supragingival_plaque	#ff8e4a	247	24.0	6.0	#ff8444	#06aeed
Serratia	Saliva	#beec8e	4	2.0	10.0	#5e35fe	#4df3ce
Simonsiella	Keratinized_gingiva	#01b3ec	91	24.0	6.0	#ff8444	#06aeed
Skermanella	Anterior_nares	#8000ff	1	27.0	22.0	#ff381c	#ff5f30
Sphingobacterium	L_Retroauricular_crease	#1fd3e1	3	6.0	8.0	#1898f2	#22d6e0
Sphingobium	Vaginal_introitus	#ff0000	9	21.0	9.0	#f0c46c	#37e6d8
Sphingomonas	Anterior_nares	#8000ff	15	13.0	1.0	#64fbc3	#6c1fff
Sphingopyxis	Vaginal_introitus	#ff0000	4	21.0	9.0	#f0c46c	#37e6d8
Stenotrophomonas	Anterior_nares	#8000ff	22	7.0	3.0	#06aeed	#445cfb
Streptobacillus	Attached	#622ffe	6	28.0	15.0	#ff1c0e	#b2f396
Streptomyces	R_Retroauricular_crease	#9efaa2	2	27.0	23.0	#ff381c	#ff4121
Subdoligranulum	Stool	#ded579	8	22.0	0.0	#ffb05f	#8000ff
Sulfurihydrogenibium	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Sulfurospirillum	Anterior_nares	#8000ff	2	24.0	6.0	#ff8444	#06aeed
Sutterella	Stool	#ded579	32	29.0	3.0	#ff0000	#445cfb
Synechococcus	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Tannerella	Subgingival_plaque	#feb562	174	9.0	16.0	#1fd3e1	#c6e789
Thauera	Supragingival_plaque	#ff8e4a	7	27.0	1.0	#ff381c	#6c1fff
Thermocrinis	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Thermodesulfovibrio	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Thermomicrobium	Buccal_mucosa	#425ffa	1	15.0	12.0	#86ffb0	#74feba
Thermus	L_Retroauricular_crease	#1fd3e1	11	1.0	3.0	#7019ff	#445cfb
Turicella	Anterior_nares	#8000ff	3	3.0	5.0	#4c50fc	#1996f3
Tyzzerella	Stool	#ded579	11	29.0	3.0	#ff0000	#445cfb
Vitreoscilla	Tongue_dorsum	#ff3219	1	10.0	2.0	#2fe0db	#583efd
Weeksella	Buccal_mucosa	#425ffa	8	27.0	1.0	#ff381c	#6c1fff
Weissella	Anterior_nares	#8000ff	1	27.0	22.0	#ff381c	#ff5f30
Zhouia	Buccal_mucosa	#425ffa	2	6.0	8.0	#1898f2	#22d6e0
Acetivibrio	Stool	#ded579	3	5.0	0.0	#2981f6	#8000ff
Acidovorax	L_Retroauricular_crease	#1fd3e1	74	20.0	1.0	#ded579	#6c1fff
Akkermansia	Stool	#ded579	42	29.0	3.0	#ff0000	#445cfb
Alcaligenes	Anterior_nares	#8000ff	3	13.0	1.0	#64fbc3	#6c1fff
Aromatoleum	Buccal_mucosa	#425ffa	1	18.0	7.0	#bced8f	#0fc4e7
Alloiococcus	Anterior_nares	#8000ff	4	3.0	5.0	#4c50fc	#1996f3
Alistipes	Stool	#ded579	123	19.0	0.0	#cee184	#8000ff
Caldilinea	Anterior_nares	#8000ff	1	15.0	12.0	#86ffb0	#74feba
Bifidobacterium	Posterior_fornix	#7effb5	40	21.0	9.0	#f0c46c	#37e6d8
Acidithiobacillus	Buccal_mucosa	#425ffa	9	27.0	1.0	#ff381c	#6c1fff
Burkholderia	Posterior_fornix	#7effb5	7	27.0	11.0	#ff381c	#60fac5
Aeromonas	L_Retroauricular_crease	#1fd3e1	1	10.0	2.0	#2fe0db	#583efd
Dehalobacter	Stool	#ded579	2	28.0	15.0	#ff1c0e	#b2f396
Bergeyella	R_Retroauricular_crease	#9efaa2	17	6.0	8.0	#1898f2	#22d6e0
Elizabethkingia	Anterior_nares	#8000ff	13	17.0	8.0	#abf69b	#22d6e0
Curvibacter	Anterior_nares	#8000ff	6	26.0	14.0	#ff532a	#9cfba4
Brochothrix	Saliva	#beec8e	5	2.0	10.0	#5e35fe	#4df3ce
Lactococcus	Anterior_nares	#8000ff	146	11.0	20.0	#40ecd4	#ff964f
Macrococcus	L_Retroauricular_crease	#1fd3e1	1	0.0	21.0	#8000ff	#ff7b40
Methylobacterium	Anterior_nares	#8000ff	2	27.0	23.0	#ff381c	#ff4121
Helicobacter	Anterior_nares	#8000ff	8	12.0	19.0	#52f5cb	#ffb05f
Ottowia	Supragingival_plaque	#ff8e4a	98	24.0	25.0	#ff8444	#ff0000
Catenibacterium	Stool	#ded579	3	25.0	13.0	#ff6d38	#88ffaf
Novosphingobium	Mid_vagina	#3febd5	2	23.0	24.0	#ff9b52	#ff2211
Gilliamella	R_Retroauricular_crease	#9efaa2	2	14.0	18.0	#76ffb9	#eec66d
Alkaliphilus	Anterior_nares	#8000ff	8	27.0	4.0	#ff381c	#3079f7
Gallibacterium	Keratinized_gingiva	#01b3ec	78	16.0	17.0	#99fca6	#dbd87b
Alysiella	Keratinized_gingiva	#01b3ec	3	24.0	6.0	#ff8444	#06aeed
Marinococcus	Buccal_mucosa	#425ffa	1	27.0	22.0	#ff381c	#ff5f30
Sneathia	L_Retroauricular_crease	#1fd3e1	4	28.0	15.0	#ff1c0e	#b2f396
Filifactor	Palatine_Tonsils	#5efac6	93	9.0	16.0	#1fd3e1	#c6e789
