TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bdellovibrio	Anterior_nares	#8000ff	1	25.0	7.0	#ff3b1e	#06aeed
Brachymonas	Anterior_nares	#8000ff	3	8.0	8.0	#17cbe4	#0dc2e8
Brevibacillus	Anterior_nares	#8000ff	1	6.0	6.0	#10a2f0	#1898f2
Demetria	Anterior_nares	#8000ff	1	19.0	14.0	#e6cd73	#76ffb9
Desulfovibrio	Stool	#ded579	4	8.0	8.0	#17cbe4	#0dc2e8
Erwinia	Anterior_nares	#8000ff	3	27.0	4.0	#ff0000	#396bf9
Flavihumibacter	Anterior_nares	#8000ff	2	12.0	9.0	#62fbc4	#1fd3e1
Gemmata	R_Retroauricular_crease	#9efaa2	1	20.0	3.0	#f9bb66	#4c50fc
Gluconobacter	R_Retroauricular_crease	#9efaa2	1	14.0	0.0	#88ffaf	#8000ff
Hydrogenobacter	Anterior_nares	#8000ff	2	8.0	8.0	#17cbe4	#0dc2e8
Ilumatobacter	Anterior_nares	#8000ff	1	19.0	14.0	#e6cd73	#76ffb9
Kandleria	Stool	#ded579	1	20.0	3.0	#f9bb66	#4c50fc
Kineosporia	Anterior_nares	#8000ff	1	14.0	0.0	#88ffaf	#8000ff
Mangrovibacter	Anterior_nares	#8000ff	1	11.0	16.0	#4ef3cd	#99fca6
Mastigocladus	Anterior_nares	#8000ff	2	1.0	17.0	#6e1cff	#abf69b
Methylosarcina	Anterior_nares	#8000ff	2	23.0	19.0	#ff733b	#cee184
Micavibrio	Anterior_nares	#8000ff	1	24.0	15.0	#ff592d	#86ffb0
Microlunatus	R_Retroauricular_crease	#9efaa2	1	4.0	22.0	#3670f8	#ffb05f
Micromonospora	Anterior_nares	#8000ff	1	9.0	18.0	#2adddd	#bced8f
Moritella	Tongue_dorsum	#ff3219	2	26.0	9.0	#ff1f10	#1fd3e1
Niveispirillum	Anterior_nares	#8000ff	3	27.0	4.0	#ff0000	#396bf9
Oceanobacillus	Anterior_nares	#8000ff	3	9.0	25.0	#2adddd	#ff6d38
Olivibacter	Anterior_nares	#8000ff	2	12.0	9.0	#62fbc4	#1fd3e1
Paenirhodobacter	Anterior_nares	#8000ff	2	27.0	4.0	#ff0000	#396bf9
Pandoraea	Buccal_mucosa	#425ffa	1	2.0	24.0	#5c38fd	#ff8444
Phenylobacterium	R_Retroauricular_crease	#9efaa2	1	22.0	26.0	#ff8e4a	#ff532a
Pleomorphomonas	Anterior_nares	#8000ff	3	8.0	8.0	#17cbe4	#0dc2e8
Propionimicrobium	Tongue_dorsum	#ff3219	3	18.0	20.0	#d4dd80	#ded579
Proteiniclasticum	R_Retroauricular_crease	#9efaa2	1	10.0	1.0	#3dead5	#7019ff
Pseudarthrobacter	Anterior_nares	#8000ff	1	14.0	0.0	#88ffaf	#8000ff
Pseudorhodoferax	L_Retroauricular_crease	#1fd3e1	1	2.0	24.0	#5c38fd	#ff8444
Psychromonas	Anterior_nares	#8000ff	2	7.0	28.0	#04b9ea	#ff1c0e
Riemerella	Buccal_mucosa	#425ffa	3	12.0	9.0	#62fbc4	#1fd3e1
Rubritepida	Anterior_nares	#8000ff	1	9.0	18.0	#2adddd	#bced8f
Runella	Keratinized_gingiva	#01b3ec	1	20.0	3.0	#f9bb66	#4c50fc
Sanguibacteroides	Stool	#ded579	2	21.0	21.0	#ffa558	#f0c46c
Serinicoccus	R_Retroauricular_crease	#9efaa2	3	27.0	4.0	#ff0000	#396bf9
Solimonas	Anterior_nares	#8000ff	3	15.0	23.0	#9bfba5	#ff9b52
Sorangium	Anterior_nares	#8000ff	1	19.0	14.0	#e6cd73	#76ffb9
Sporosarcina	Anterior_nares	#8000ff	1	16.0	13.0	#aef498	#64fbc3
Tessaracoccus	Anterior_nares	#8000ff	1	20.0	3.0	#f9bb66	#4c50fc
Tetrasphaera	L_Retroauricular_crease	#1fd3e1	3	5.0	29.0	#218cf4	#ff0000
Thauera	Supragingival_plaque	#ff8e4a	1	27.0	5.0	#ff0000	#2981f6
Thermaerobacter	Anterior_nares	#8000ff	1	10.0	10.0	#3dead5	#2fe0db
Thermanaerovibrio	Anterior_nares	#8000ff	1	0.0	12.0	#8000ff	#52f5cb
Thermoactinomyces	R_Retroauricular_crease	#9efaa2	2	27.0	4.0	#ff0000	#396bf9
Thermobispora	Anterior_nares	#8000ff	1	17.0	11.0	#c0eb8d	#40ecd4
Thermocrinis	Buccal_mucosa	#425ffa	3	8.0	8.0	#17cbe4	#0dc2e8
Thermomonas	Anterior_nares	#8000ff	2	9.0	27.0	#2adddd	#ff381c
Timonella	Anterior_nares	#8000ff	1	19.0	14.0	#e6cd73	#76ffb9
Tuberibacillus	Anterior_nares	#8000ff	1	3.0	2.0	#4856fb	#5e35fe
Ureaplasma	Vaginal_introitus	#ff0000	2	1.0	17.0	#6e1cff	#abf69b
Weeksella	Buccal_mucosa	#425ffa	3	26.0	9.0	#ff1f10	#1fd3e1
Xanthobacter	Anterior_nares	#8000ff	3	15.0	23.0	#9bfba5	#ff9b52
Archangium	Anterior_nares	#8000ff	1	25.0	7.0	#ff3b1e	#06aeed
Arcobacter	L_Retroauricular_crease	#1fd3e1	4	8.0	8.0	#17cbe4	#0dc2e8
Anaeroglobus	Subgingival_plaque	#feb562	1	6.0	6.0	#10a2f0	#1898f2
Cystobacter	Anterior_nares	#8000ff	1	19.0	14.0	#e6cd73	#76ffb9
Advenella	Anterior_nares	#8000ff	2	27.0	4.0	#ff0000	#396bf9
Atopococcus	Anterior_nares	#8000ff	2	26.0	9.0	#ff1f10	#1fd3e1
Actinomycetospora	L_Retroauricular_crease	#1fd3e1	1	20.0	3.0	#f9bb66	#4c50fc
Acetobacter	L_Retroauricular_crease	#1fd3e1	1	14.0	0.0	#88ffaf	#8000ff
Faecalitalea	Stool	#ded579	1	13.0	16.0	#74feba	#99fca6
Fischerella	Anterior_nares	#8000ff	3	1.0	17.0	#6e1cff	#abf69b
Jonquetella	R_Retroauricular_crease	#9efaa2	2	23.0	19.0	#ff733b	#cee184
Dactylosporangium	Anterior_nares	#8000ff	1	24.0	15.0	#ff592d	#86ffb0
Leadbetterella	Anterior_nares	#8000ff	1	4.0	22.0	#3670f8	#ffb05f
Flaviflexus	Anterior_nares	#8000ff	1	9.0	18.0	#2adddd	#bced8f
Methylobacillus	R_Retroauricular_crease	#9efaa2	2	9.0	25.0	#2adddd	#ff6d38
Leptonema	Anterior_nares	#8000ff	1	2.0	24.0	#5c38fd	#ff8444
Nitrosospira	Anterior_nares	#8000ff	1	22.0	26.0	#ff8e4a	#ff532a
Kurthia	Anterior_nares	#8000ff	2	18.0	20.0	#d4dd80	#ded579
Acidithiobacillus	Buccal_mucosa	#425ffa	1	10.0	1.0	#3dead5	#7019ff
Pseudoalteromonas	L_Retroauricular_crease	#1fd3e1	3	7.0	28.0	#04b9ea	#ff1c0e
Komagataeibacter	Anterior_nares	#8000ff	4	12.0	9.0	#62fbc4	#1fd3e1
Lachnospira	Stool	#ded579	2	21.0	21.0	#ffa558	#f0c46c
Leisingera	R_Retroauricular_crease	#9efaa2	2	15.0	23.0	#9bfba5	#ff9b52
Oscillatoria	R_Retroauricular_crease	#9efaa2	4	15.0	23.0	#9bfba5	#ff9b52
Chelatococcus	Anterior_nares	#8000ff	1	16.0	13.0	#aef498	#64fbc3
Siccibacter	Anterior_nares	#8000ff	2	5.0	29.0	#218cf4	#ff0000
Anaerofustis	Stool	#ded579	1	27.0	5.0	#ff0000	#2981f6
Azonexus	Buccal_mucosa	#425ffa	1	10.0	10.0	#3dead5	#2fe0db
Caldimonas	R_Retroauricular_crease	#9efaa2	1	0.0	12.0	#8000ff	#52f5cb
Caldilinea	Anterior_nares	#8000ff	1	17.0	11.0	#c0eb8d	#40ecd4
Phyllobacterium	Anterior_nares	#8000ff	2	9.0	27.0	#2adddd	#ff381c
Actinobacillus	Attached	#622ffe	1	3.0	2.0	#4856fb	#5e35fe
